GEO_ID,B19019_001E,B19019_001M,B19019_002E,B19019_002M,B19019_003E,B19019_003M,B19019_004E,B19019_004M,B19019_005E,B19019_005M,B19019_006E,B19019_006M,B19019_007E,B19019_007M,B19019_008E,B19019_008M,NAME,B19019_001EA,B19019_001MA,B19019_002MA,B19019_002EA,B19019_003MA,B19019_003EA,B19019_004EA,B19019_004MA,B19019_005EA,B19019_005MA,B19019_006EA,B19019_006MA,B19019_007EA,B19019_007MA,B19019_008MA,B19019_008EA,state
0400000US13,46007,454,25601,566,51406,759,56053,1246,65073,2134,56974,2172,53117,5889,55522,4592,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,61821,1035,34328,1873,63158,2352,75576,2814,84136,3541,80727,6147,100571,10553,120489,13574,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,43341,1320,22214,1074,48343,1794,50143,2519,60834,3117,56873,4629,57370,6852,66715,12588,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,53234,511,29056,512,60475,613,68244,1556,77988,1289,72130,2206,66225,2356,64839,3553,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,46438,455,24728,613,52256,680,58748,1515,67480,1517,67188,2143,62058,3899,55800,6270,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,49427,693,25269,569,57545,964,64099,2209,76215,1811,69950,3556,69926,4934,64027,5844,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,48964,756,25726,646,55885,1059,64180,2788,72582,2243,67059,5281,65117,4240,67873,10987,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41141,464,20775,477,46274,623,54518,1714,64661,2167,59162,3599,63019,4159,49704,8818,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41734,528,21358,548,47433,906,55667,1828,68986,2243,62792,5032,57296,4459,60608,9411,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,46033,802,21376,748,52357,1745,60844,2254,74817,3536,67425,6825,58459,11029,58679,17401,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,70004,804,39537,1102,74647,1470,87490,3448,105215,2330,96961,6235,95172,8842,96046,5639,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,62859,902,29682,862,69555,1334,81779,1446,99547,2083,103530,2630,92470,5618,92257,3716,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,45981,330,24697,383,52073,461,59679,1035,71063,970,68526,2776,59081,4176,55160,3203,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56954,488,29371,681,63411,765,74839,1950,85697,1658,81471,3231,69310,3065,70874,4900,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36919,583,18499,687,42243,1077,45582,1586,56534,2830,53681,4285,45144,8157,45650,5545,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,45247,529,24215,604,51168,664,58361,1846,69172,2416,66862,2981,62888,4053,57480,5262,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,44222,1078,22681,869,52799,1842,55442,4950,65608,3821,60892,5956,58743,10573,64265,14817,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50296,687,25617,560,57430,1302,66909,2599,73067,3268,71028,3140,65196,5981,61372,8226,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48927,1020,28194,1414,55831,1596,57198,2898,67442,5953,58488,6276,56202,6381,63990,7439,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,62647,1415,28057,1534,65715,1778,80933,2832,96339,2824,87256,4261,99183,12446,118229,16164,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,67458,721,32072,517,71376,1051,85268,1601,101502,1402,98282,3802,99228,6111,82642,5623,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41963,803,23189,961,51140,1743,50509,3684,58426,2887,53028,3861,49265,6037,53729,3900,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,55246,398,29189,560,61611,578,70171,1058,80700,1154,78668,1943,75254,3161,77308,3899,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,43916,519,24156,562,51208,586,55843,1543,62358,1709,55741,3251,53010,4131,49881,4731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,51704,1260,25838,1422,60508,1751,67369,4743,82412,4383,76150,6287,73665,10471,66600,21397,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45749,319,24108,284,52905,676,60288,983,71647,1090,67108,2252,64789,4181,57893,5290,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,43225,607,22653,523,50366,808,54061,1498,62251,1666,57283,3129,60705,4064,57085,5660,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46816,711,25503,812,54768,1355,61252,1813,66133,2213,61306,3534,56770,8506,60412,5554,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,50228,292,25036,305,55381,526,68049,1121,79039,1361,76379,1663,69317,3332,63018,4106,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,53636,1699,27619,1651,61519,2167,75375,3043,82763,4869,80401,11488,57266,31423,91401,38270,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42367,559,22601,785,49983,947,53682,1718,58836,2554,54384,3242,56391,4682,43540,6079,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48321,1598,24593,1326,56302,1817,66987,4348,70243,3563,70178,5933,59400,4704,60680,15301,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41693,423,22999,559,47580,824,54902,1681,62093,1924,60008,2903,50678,5572,52131,8159,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,49392,391,27580,525,55832,567,60340,860,65937,1051,58999,1855,54221,2451,54816,2056,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,55869,805,28130,1094,56180,1293,62684,1820,65359,3017,72257,3193,71200,4870,77546,5037,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,52776,1420,26796,1540,60343,1843,66572,2835,79890,4089,71990,8796,67103,12166,76389,22637,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,61882,507,33911,882,66416,979,75846,1351,87609,2164,83120,2827,85464,4064,88843,8694,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,56835,569,31408,553,64693,1106,70723,1662,81210,1910,68656,2527,65832,4961,65764,6586,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38482,875,19685,810,44280,1347,51930,2766,64117,2453,61821,5999,62542,10876,61185,5992,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,50395,428,25699,458,57808,723,65221,1421,76943,1313,72604,2274,64740,3253,65738,5039,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56322,1890,30706,1284,62312,3014,69653,3057,77462,9641,82659,9578,63837,13064,83542,9259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,18660,358,10064,342,19400,491,24291,831,28038,1569,27496,2090,27900,3368,19514,6508,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
