GEO_ID,C19037H_001E,C19037H_001M,C19037H_002E,C19037H_002M,C19037H_003E,C19037H_003M,C19037H_004E,C19037H_004M,C19037H_005E,C19037H_005M,C19037H_006E,C19037H_006M,C19037H_007E,C19037H_007M,C19037H_008E,C19037H_008M,C19037H_009E,C19037H_009M,C19037H_010E,C19037H_010M,C19037H_011E,C19037H_011M,C19037H_012E,C19037H_012M,C19037H_013E,C19037H_013M,C19037H_014E,C19037H_014M,C19037H_015E,C19037H_015M,C19037H_016E,C19037H_016M,C19037H_017E,C19037H_017M,C19037H_018E,C19037H_018M,C19037H_019E,C19037H_019M,C19037H_020E,C19037H_020M,C19037H_021E,C19037H_021M,C19037H_022E,C19037H_022M,C19037H_023E,C19037H_023M,C19037H_024E,C19037H_024M,C19037H_025E,C19037H_025M,C19037H_026E,C19037H_026M,C19037H_027E,C19037H_027M,C19037H_028E,C19037H_028M,C19037H_029E,C19037H_029M,C19037H_030E,C19037H_030M,C19037H_031E,C19037H_031M,C19037H_032E,C19037H_032M,C19037H_033E,C19037H_033M,C19037H_034E,C19037H_034M,C19037H_035E,C19037H_035M,C19037H_036E,C19037H_036M,C19037H_037E,C19037H_037M,C19037H_038E,C19037H_038M,C19037H_039E,C19037H_039M,C19037H_040E,C19037H_040M,C19037H_041E,C19037H_041M,C19037H_042E,C19037H_042M,C19037H_043E,C19037H_043M,C19037H_044E,C19037H_044M,C19037H_045E,C19037H_045M,NAME,C19037H_001EA,C19037H_001MA,C19037H_002MA,C19037H_002EA,C19037H_003MA,C19037H_003EA,C19037H_004MA,C19037H_004EA,C19037H_005EA,C19037H_005MA,C19037H_006EA,C19037H_006MA,C19037H_007MA,C19037H_007EA,C19037H_008MA,C19037H_008EA,C19037H_009MA,C19037H_009EA,C19037H_010MA,C19037H_010EA,C19037H_011EA,C19037H_011MA,C19037H_012EA,C19037H_012MA,C19037H_013MA,C19037H_013EA,C19037H_014MA,C19037H_014EA,C19037H_015EA,C19037H_015MA,C19037H_016EA,C19037H_016MA,C19037H_017EA,C19037H_017MA,C19037H_018MA,C19037H_018EA,C19037H_019MA,C19037H_019EA,C19037H_020EA,C19037H_020MA,C19037H_021EA,C19037H_021MA,C19037H_022EA,C19037H_022MA,C19037H_023EA,C19037H_023MA,C19037H_024MA,C19037H_024EA,C19037H_025MA,C19037H_025EA,C19037H_026EA,C19037H_026MA,C19037H_027EA,C19037H_027MA,C19037H_028EA,C19037H_028MA,C19037H_029MA,C19037H_029EA,C19037H_030MA,C19037H_030EA,C19037H_031EA,C19037H_031MA,C19037H_032EA,C19037H_032MA,C19037H_033EA,C19037H_033MA,C19037H_034EA,C19037H_034MA,C19037H_035MA,C19037H_035EA,C19037H_036EA,C19037H_036MA,C19037H_037EA,C19037H_037MA,C19037H_038EA,C19037H_038MA,C19037H_039EA,C19037H_039MA,C19037H_040MA,C19037H_040EA,C19037H_041MA,C19037H_041EA,C19037H_042EA,C19037H_042MA,C19037H_043MA,C19037H_043EA,C19037H_044EA,C19037H_044MA,C19037H_045EA,C19037H_045MA,state
0400000US13,2113444,12920,79656,5287,18921,2412,6661,1425,16233,2726,10305,2307,14358,2385,9217,1385,2213,721,1586,773,88,146,74,127,669316,9556,37633,3780,21966,3097,50142,3807,56482,4905,95609,6183,139557,7278,104828,5702,102505,6953,32155,3435,28439,3060,872942,7374,56283,4342,35044,3315,66145,4300,68123,4763,104077,5618,175017,7948,118612,5136,137485,6051,55665,4042,56491,3999,491530,6137,32280,2786,49478,3475,84096,4545,67886,3877,78973,3925,80057,4070,40476,3189,33500,2885,12607,2011,12177,1603,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,139054,3164,6344,1109,628,304,136,128,740,469,1389,613,911,402,1802,699,606,407,0,187,29,49,103,164,41492,2313,3599,1629,960,574,2184,576,2914,919,6553,1161,9547,1525,6775,1442,5976,1494,1653,718,1331,488,59325,2088,3868,1046,1509,523,3163,809,3962,1402,7289,1333,11461,1681,7655,1339,9678,1470,5661,1382,5079,978,31893,1250,1461,599,2303,704,4373,954,2491,529,4435,1224,5869,927,4129,900,3404,754,1771,630,1657,579,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,514805,5358,25915,2600,4533,1373,2728,838,5872,1154,5422,1331,3864,1156,2760,1219,575,402,161,163,0,195,0,195,166014,4124,12168,2144,6901,1465,16547,1949,19037,2441,29302,2745,36048,3085,23522,2487,16989,2849,3688,1073,1812,816,202393,3114,14353,2104,9140,1333,18063,2172,22078,2318,29371,2613,40790,3121,26874,2598,28543,2356,6757,1392,6424,1448,120483,2468,7111,1370,11571,1616,24320,2210,20404,2070,20209,1899,19740,2066,8059,1207,6521,1319,1891,598,657,337,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3334107,12174,104684,5053,24403,2805,9676,1513,18555,2485,13760,1708,14094,2198,14386,1972,6944,1529,1874,569,556,331,436,263,1030388,9508,47493,4027,28664,2826,67125,4650,75428,4907,128900,5255,219994,6597,163601,6077,177520,5708,65389,4276,56274,3589,1370055,7694,66674,4043,42087,3196,91679,5025,89902,4651,152281,5447,260443,6489,204556,6695,246807,7127,103235,5580,112391,4758,828980,6772,44611,2863,68783,4062,157617,5459,124416,4185,130035,4930,133079,5010,66588,3459,60464,3205,19256,1929,24131,2991,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2092704,9400,89577,4356,21072,2248,10100,1755,14542,2188,15385,2462,13770,1759,9951,1704,3017,852,1405,592,92,98,243,295,653265,7465,38298,3074,24042,2676,57317,3970,65826,4414,103703,5322,159545,5934,98144,5093,78336,4736,15167,2245,12887,1838,859221,6088,50116,3284,33801,2766,68856,4182,81586,4537,119879,5110,182842,5847,128288,5353,124550,5349,36271,3153,33032,3027,490641,4152,26637,2479,50298,3087,98003,3818,83094,3915,81541,3900,80025,2884,33672,2491,24340,2134,6747,1246,6284,1051,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1118930,6271,57810,3312,11773,1753,7346,1545,10989,1360,8321,1145,8369,1976,8761,1503,1505,500,673,443,63,73,10,19,341733,4776,16861,2453,11101,1441,24393,2449,34887,3115,53881,2927,81265,3518,57991,3149,42435,2782,11151,1661,7768,1355,439628,3800,21695,2095,16295,1536,31126,2551,37711,2166,58076,3238,95992,3064,69142,3220,71791,3076,20956,2188,16844,1653,279759,2921,17489,1519,29973,2188,53365,2805,46558,2387,48665,2243,44184,2390,17676,1492,13290,1312,4485,749,4074,730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,916400,5449,47435,2865,9968,1559,5247,1295,8627,1545,6950,1317,8295,1448,6449,1238,853,387,952,705,94,119,0,168,283024,3987,13395,1600,9322,1517,24189,2292,27254,2575,46888,3277,63823,3980,44187,2958,37313,2771,8663,1477,7990,1223,364671,4083,17920,1891,12075,1551,26291,2345,32652,2779,48921,3018,72817,3473,56155,2986,59700,2968,21149,2062,16991,2003,221270,3373,12253,1431,20269,1513,40850,2296,35267,2284,37465,2383,35888,2531,17973,1695,13364,1519,3543,685,4398,926,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1480088,8037,60387,3818,15698,1978,6990,1559,10519,1810,8923,1593,10216,2087,5901,1252,1435,659,705,489,0,189,0,189,463442,6341,42386,3034,24042,2291,49256,4091,48973,3967,73665,4723,93689,4681,65237,3480,46487,3216,10335,1621,9372,1474,602375,5564,56562,4131,34119,2998,61000,3365,57446,2928,81113,3781,118035,5062,71815,3688,78940,3663,23949,2253,19396,1775,353884,3730,34580,2676,41175,2790,73301,3290,56885,2728,56770,3057,47439,2724,19782,1436,16085,1621,2889,675,4978,1118,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1088796,6682,47722,2866,9990,1416,4622,1347,9407,1817,6854,1541,5779,1348,7660,1571,2023,552,924,506,349,390,114,170,337412,5156,21121,3035,13435,2132,23369,2771,27332,3180,45318,3469,72526,4192,56032,3825,53606,3512,13980,2090,10693,1773,439443,4758,30416,2928,19626,1998,34213,3138,38820,3275,55850,3461,76341,3920,64357,3865,70201,4157,27595,2491,22024,2086,264219,3304,20104,2252,29558,2071,51013,3165,39669,2792,39768,2547,36492,2603,19481,1795,18281,1936,4666,955,5187,811,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,531992,4900,18732,1945,3192,821,2356,853,4042,1035,3437,924,2483,815,2131,896,541,397,550,492,0,157,0,157,149042,3118,9052,1769,7710,1634,14411,1542,16045,1918,24446,2164,33079,2194,22156,2141,15479,1727,3791,1045,2873,870,233286,3200,16276,1849,12216,1517,23359,1857,21417,1969,30269,2170,44402,2918,34749,2663,32655,2529,9718,1529,8225,1197,130932,2249,9502,1380,16064,1641,26791,2266,19581,1742,20060,1744,18784,1528,10521,1245,6050,1013,1678,587,1901,482,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1263331,7665,29625,2498,4380,1063,2162,639,3054,782,3490,1061,4532,1284,5730,1161,3513,1033,2006,737,620,374,138,240,357770,5963,10903,1822,5824,1423,12974,2007,19013,2537,32722,2857,70926,4162,57708,3405,85390,4621,32717,2572,29593,2391,555009,5202,17506,2243,11102,1824,25437,2432,27937,2899,40575,2840,83750,4632,77450,4738,123666,4775,68489,4012,79097,3538,320927,4527,15701,1539,23444,2344,45429,2886,34668,2673,44150,2981,56416,2824,34015,2404,35281,3013,14784,1687,17039,1674,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2032259,8588,50089,3385,11794,1835,2939,938,6578,1412,6129,1403,8075,1517,8240,1585,3605,860,1876,677,677,502,176,158,590685,6772,20545,2188,13852,2155,29890,3397,32400,2974,60865,3928,108496,5276,97527,4990,127335,5641,53473,3303,46302,3204,876367,6604,38668,2645,28677,3051,49120,4159,51227,3870,80745,4463,137918,5022,122122,5536,179521,6020,89099,4112,99270,4003,515118,5217,35485,2868,52585,3087,89165,4396,67636,3601,72044,3901,80099,3245,42422,2567,39869,2578,17896,1727,17917,1661,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3012696,12256,105135,4502,24564,2439,12638,1766,22785,2539,15518,1771,14610,1708,8943,1443,4230,1070,1581,545,169,240,97,153,860138,7877,50810,3301,35106,2904,79484,4409,83421,3795,122646,5145,185872,6381,130081,4710,119949,4200,30710,2420,22059,2451,1281131,8332,80533,4092,49159,2836,104404,3815,109118,4682,174025,5190,259208,6619,188048,5230,190082,4890,68426,3590,58128,3335,766292,5920,43807,2705,69458,3468,149177,4668,127724,4230,133726,3596,125872,3899,54705,2471,40925,2686,10931,1179,9967,1347,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1842365,7098,64471,2990,10967,1885,6435,1161,10069,1382,9585,1204,11274,1537,11657,1522,2851,607,960,420,405,292,268,199,584270,4843,22167,2150,15360,1759,33895,2403,44889,2511,76088,3858,135829,4561,100255,4073,102529,4570,30359,1828,22899,2187,764214,4550,33105,2150,22000,1822,44605,2590,52133,2499,91671,3696,154372,5127,123427,4406,144358,4183,50326,2739,48217,2800,429410,3728,30408,2121,38453,2239,77902,2738,61510,3184,69993,3191,73955,2851,36222,2160,26565,1851,7414,883,6988,890,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
