GEO_ID,C20005A_001E,C20005A_001M,C20005A_002E,C20005A_002M,C20005A_003E,C20005A_003M,C20005A_004E,C20005A_004M,C20005A_005E,C20005A_005M,C20005A_006E,C20005A_006M,C20005A_007E,C20005A_007M,C20005A_008E,C20005A_008M,C20005A_009E,C20005A_009M,C20005A_010E,C20005A_010M,C20005A_011E,C20005A_011M,C20005A_012E,C20005A_012M,C20005A_013E,C20005A_013M,C20005A_014E,C20005A_014M,C20005A_015E,C20005A_015M,C20005A_016E,C20005A_016M,C20005A_017E,C20005A_017M,C20005A_018E,C20005A_018M,C20005A_019E,C20005A_019M,C20005A_020E,C20005A_020M,C20005A_021E,C20005A_021M,C20005A_022E,C20005A_022M,C20005A_023E,C20005A_023M,C20005A_024E,C20005A_024M,C20005A_025E,C20005A_025M,C20005A_026E,C20005A_026M,C20005A_027E,C20005A_027M,C20005A_028E,C20005A_028M,C20005A_029E,C20005A_029M,C20005A_030E,C20005A_030M,C20005A_031E,C20005A_031M,C20005A_032E,C20005A_032M,C20005A_033E,C20005A_033M,C20005A_034E,C20005A_034M,C20005A_035E,C20005A_035M,C20005A_036E,C20005A_036M,C20005A_037E,C20005A_037M,C20005A_038E,C20005A_038M,C20005A_039E,C20005A_039M,NAME,C20005A_001EA,C20005A_001MA,C20005A_002MA,C20005A_002EA,C20005A_003MA,C20005A_003EA,C20005A_004EA,C20005A_004MA,C20005A_005MA,C20005A_005EA,C20005A_006MA,C20005A_006EA,C20005A_007EA,C20005A_007MA,C20005A_008MA,C20005A_008EA,C20005A_009MA,C20005A_009EA,C20005A_010MA,C20005A_010EA,C20005A_011MA,C20005A_011EA,C20005A_012EA,C20005A_012MA,C20005A_013MA,C20005A_013EA,C20005A_014MA,C20005A_014EA,C20005A_015EA,C20005A_015MA,C20005A_016EA,C20005A_016MA,C20005A_017EA,C20005A_017MA,C20005A_018EA,C20005A_018MA,C20005A_019MA,C20005A_019EA,C20005A_020MA,C20005A_020EA,C20005A_021MA,C20005A_021EA,C20005A_022EA,C20005A_022MA,C20005A_023EA,C20005A_023MA,C20005A_024EA,C20005A_024MA,C20005A_025EA,C20005A_025MA,C20005A_026EA,C20005A_026MA,C20005A_027EA,C20005A_027MA,C20005A_028EA,C20005A_028MA,C20005A_029EA,C20005A_029MA,C20005A_030MA,C20005A_030EA,C20005A_031EA,C20005A_031MA,C20005A_032MA,C20005A_032EA,C20005A_033EA,C20005A_033MA,C20005A_034EA,C20005A_034MA,C20005A_035EA,C20005A_035MA,C20005A_036EA,C20005A_036MA,C20005A_037EA,C20005A_037MA,C20005A_038EA,C20005A_038MA,C20005A_039MA,C20005A_039EA,state
0400000US25,4397145,9948,2102480,6074,1031267,10415,47,76,1031220,10431,9942,1455,35312,2898,86956,4636,229283,6949,254130,7710,415597,8999,1071213,10438,541831,8128,529382,9901,236860,7859,109326,5488,55626,3919,62576,4249,34898,3109,30096,2949,2294665,5354,781135,9516,80,117,781055,9527,11252,1655,46528,3455,99537,5704,250379,6987,207182,6698,166177,6330,1513530,9710,791666,9948,721864,9452,307506,8237,158373,6449,95058,5164,84114,4187,50829,3312,25984,2307,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6358443,7448,3106598,4848,1312275,12251,194,176,1312081,12244,26668,2494,95480,4213,165657,5768,347416,7785,337490,8659,339370,8133,1794323,13011,1011897,9487,782426,10535,388759,8773,172771,5634,81875,4235,78145,4018,37323,2761,23553,1948,3251845,4526,942406,9448,506,386,941900,9450,24254,2210,111473,4895,186506,5346,307523,7298,199829,5518,112315,4321,2309439,10721,1335328,11346,974111,11277,494591,8290,256707,7508,101217,3900,73768,3735,34011,2438,13817,1616,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3698063,5481,1816613,3413,922771,8114,100,62,922671,8117,13635,1426,51833,3312,98232,4010,269269,6617,245144,5609,244558,5370,893842,8736,412361,5935,481481,7829,226916,5768,95384,4354,52314,2942,56298,3139,29250,2194,21319,1763,1881450,3113,691407,7535,45,36,691362,7540,13684,1391,61367,2927,114025,4383,251360,5668,149436,4988,101490,3317,1190043,7963,575588,6278,614455,8520,284459,5955,144431,4656,74768,4184,64541,3533,32995,2253,13261,1302,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1427443,4230,697250,2895,328775,7256,6,12,328769,7256,4324,962,23506,2324,51531,3828,104979,5236,76845,4521,67584,3465,368475,7224,222117,6030,146358,5357,73532,3863,28916,3094,17375,2336,13761,2351,7179,1675,5595,1278,730193,2474,230825,6440,0,206,230825,6440,4782,1396,37635,3665,55677,4354,79856,4963,33905,3974,18970,2478,499368,6472,344245,7274,155123,6198,88020,5015,35134,3383,12810,1851,11758,1549,5636,1188,1765,702,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4017215,6096,1953438,4488,922725,9247,190,176,922535,9254,17600,2115,79766,4231,136982,5824,282150,5931,203144,6923,202893,6109,1030713,9325,563745,8087,466968,8144,222804,6125,102117,4997,53759,3639,50678,3272,22991,2696,14619,1989,2063777,3589,722155,9738,62,103,722093,9739,22459,2365,103079,5412,165681,6918,245866,8409,122457,5718,62551,3624,1341622,10328,791068,9356,550554,9547,299506,6966,136049,5563,53864,3851,41307,2995,14771,1974,5057,901,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,728201,1802,363658,1427,167613,4549,35,58,167578,4537,5087,1120,17395,1765,28188,2760,48729,3244,41359,3152,26820,2372,196045,4861,95746,3839,100299,4665,48687,3185,22994,2825,9990,1516,11844,1606,3752,898,3032,783,364543,1456,118537,4231,65,82,118472,4240,4911,1190,19059,2007,30837,2606,39357,2751,17012,2022,7296,1249,246006,4275,123087,3306,122919,4627,61810,3451,33599,2781,13560,1589,9727,1624,2851,727,1372,595,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1286483,3868,630921,2560,357855,5697,202,135,357653,5687,6887,1027,25215,2285,55058,3842,118965,4396,81161,3544,70367,3552,273066,5849,125314,4073,147752,5362,76767,3687,34052,2710,13336,1504,14066,1827,5581,978,3950,1027,655562,2404,254832,5405,81,99,254751,5415,7694,1197,34664,2319,60300,3413,91238,3724,40945,2929,19910,2162,400730,6132,199297,5135,201433,5395,111176,4082,50262,3145,19793,2172,13838,1550,4718,833,1646,521,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1560572,11057,794048,6889,356713,9511,0,234,356713,9511,5855,1423,34769,3929,59392,5214,96095,6702,76545,4437,84057,5971,437335,8843,242505,8088,194830,7636,79113,6547,43398,4321,25156,3741,26024,3978,10639,2128,10500,1856,766524,6292,261860,8944,0,234,261860,8944,3753,1157,31076,3643,54248,4836,91818,5639,50106,3838,30859,3798,504664,10146,314763,8588,189901,7765,84171,6077,50720,4199,23931,2934,21313,3426,7561,1454,2205,609,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1021005,2078,499574,1613,256535,5425,46,74,256489,5422,2440,650,11382,1641,26963,2724,74647,4159,62221,3428,78836,3921,243039,5220,124410,3929,118629,4817,58493,3512,23155,2237,13315,2067,13046,1737,5729,1000,4891,1021,521431,1157,188086,5145,70,120,188016,5137,2805,722,15616,1850,33489,3363,65944,4062,42949,2993,27213,2487,333345,5269,171718,4465,161627,4596,72336,3401,40009,2953,20049,1729,17036,1934,8524,1191,3673,802,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4961070,15862,2390091,9268,1207796,11801,225,218,1207571,11786,12264,1956,63484,4872,99115,5316,232808,7469,287092,9305,512808,8574,1182295,12359,669958,9367,512337,11353,208010,7663,105665,4978,58830,3822,56490,3168,44315,3003,39027,2779,2570979,9476,848360,12415,0,198,848360,12415,11746,1592,63538,4862,110011,5333,234889,7560,224067,7554,204109,6268,1722619,14826,1034492,11209,688127,12979,284826,7221,155358,6355,85034,4529,78517,3766,52009,3579,32383,2060,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1190394,10073,582230,5470,256601,6666,179,282,256422,6660,6099,1249,26845,2977,42187,3827,66249,4708,52188,3903,62854,3695,325629,7074,189000,5088,136629,6449,66320,4961,34552,3097,12768,1939,12385,2009,5892,1380,4712,1110,608164,6200,194635,6152,27,42,194608,6150,6029,1347,34726,3538,36478,2887,60399,3696,35714,3088,21262,2446,413529,7766,255879,5978,157650,6798,85086,4870,35994,2699,15526,2486,12811,2143,6222,1238,2011,733,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10481223,21411,5068426,12939,2453748,16334,19,24,2453729,16330,33524,2599,155371,7603,260238,9063,588316,10078,567081,11222,849199,12592,2614678,17583,1499656,14295,1115022,14953,474711,9089,235757,7970,125959,5171,126142,5639,72045,3850,80408,5019,5412797,13528,1825377,17036,34,57,1825343,17036,35648,3104,155989,6878,270784,8531,534991,11126,424438,10237,403493,9141,3587420,18391,2158496,16745,1428924,17225,642908,10169,327936,9572,165628,7163,149193,6254,85427,4143,57832,3457,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5484309,12086,2663013,8571,1289436,14958,118,105,1289318,14933,21724,3057,106997,4862,202539,8096,368172,10047,286994,9688,302892,9400,1373577,14851,777726,12564,595851,14684,290533,10485,143903,7013,58380,4827,56996,4386,26435,3421,19604,2579,2821296,7420,909474,14268,81,94,909393,14249,18341,2778,124646,6939,191533,8579,308631,9077,163141,7182,103101,5713,1911822,14768,1178411,14112,733411,15563,374208,10158,171058,8140,70948,5403,78361,5816,29566,3182,9270,1615,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,503987,1264,254436,953,147606,3199,31,53,147575,3209,2990,673,9158,1518,20685,1901,49079,2869,34995,2011,30668,1936,106830,3112,46396,2013,60434,2961,28217,1741,12549,1574,6992,1140,6552,1154,3524,866,2600,819,249551,840,94493,2816,100,95,94393,2811,2456,716,10152,1349,24827,1963,37276,2327,14332,1652,5350,1253,155058,3010,70635,2330,84423,3166,43368,2184,21672,1770,9176,1605,6833,1090,2756,749,618,365,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7734429,6981,3747217,5422,1768884,14195,395,278,1768489,14191,30657,3534,132780,5983,227849,7037,536221,9620,448943,9221,392039,9251,1978333,14037,1101308,13963,877025,13651,443545,8953,195305,5745,92664,5118,81534,4329,38905,2819,25072,2193,3987212,4396,1310645,14865,254,222,1310391,14860,26538,2401,162907,6299,274736,8441,449591,10080,262302,8091,134317,5185,2676567,15701,1574660,15363,1101907,14129,570277,11520,282233,7785,112897,5377,84581,4544,38327,2543,13592,1671,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2257668,4620,1104537,3514,557862,6852,8,16,557854,6856,13019,1600,56678,3691,86810,4228,161166,5980,126830,5285,113351,4450,546675,6552,314651,5764,232024,6666,113256,5132,52744,3984,26205,2505,22485,2339,8367,1187,8967,1556,1153131,2969,395236,7108,49,49,395187,7110,11924,1699,68802,3912,92651,4549,131805,5020,60748,3765,29257,2466,757895,7269,478787,7062,279108,6372,154488,4942,70668,4396,23255,2087,22725,1813,5061,1066,2911,699,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2689825,8171,1314985,4866,536070,8870,58,94,536012,8869,9949,1593,40659,3793,73201,4499,161499,5510,128815,6105,121889,4705,778915,9528,419891,8624,359024,7775,165718,5708,81550,4768,38850,2862,39966,3184,18693,2022,14247,2072,1374840,4627,390546,7686,76,91,390470,7689,11195,1718,47689,3166,74624,4031,133055,6407,77448,4079,46459,3202,984294,9492,548863,9251,435431,8807,214497,7188,109974,5740,50474,4170,35866,3142,16402,1719,8218,1525,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8662619,8511,4186320,6177,1990685,12692,232,142,1990453,12667,31111,2462,121157,5511,249459,7280,598572,9423,493538,8857,496616,9211,2195635,12490,1211612,12929,984023,14170,476002,9277,199111,6763,104851,4915,111803,4686,51063,3263,41193,2931,4476299,5067,1486892,12275,235,142,1486657,12268,28974,2478,165190,6222,311983,7536,497072,8711,299682,8170,183756,6383,2989407,12840,1757511,12812,1231896,13480,649547,9331,297486,7977,120274,4940,97117,4739,45466,3355,22006,1904,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,720254,4428,342875,2791,165453,4827,146,226,165307,4791,2387,667,7995,1674,19047,2332,47710,3393,41016,2860,47152,3336,177422,5046,96909,3830,80513,4204,37336,2960,17021,2300,8945,1567,9110,1365,4128,1046,3973,917,377379,2521,126391,4337,0,207,126391,4337,1775,747,11275,1642,18191,2400,45772,2818,28717,3031,20661,2504,250988,4754,136360,4303,114628,4019,50639,3097,27855,2431,13477,1376,13382,1513,5819,1189,3456,887,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2558001,7114,1246378,4810,574891,10343,197,318,574694,10411,9590,1546,46135,4212,79007,4928,180994,7790,133675,6171,125293,6092,671487,10875,389198,8707,282289,10237,134072,6950,65470,4749,30588,3671,30218,3945,10354,1793,11587,2074,1311623,4105,412908,7853,0,217,412908,7853,9230,1579,62643,5750,89853,5449,143850,5918,75998,4680,31334,3064,898715,8985,573446,9684,325269,9864,168917,7712,75858,4961,36081,3790,29073,3331,11112,1579,4228,1026,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,568864,1967,281238,1694,159519,4011,0,155,159519,4011,3309,687,13207,2204,26996,2179,59700,3606,31530,2301,24777,2044,121719,3876,55812,2470,65907,3309,33801,2523,15363,2035,5326,1028,6107,1210,2847,752,2463,934,287626,1496,120214,4276,29,41,120185,4271,3747,792,14348,1684,34965,2888,45368,2949,15284,1606,6473,1115,167412,4322,84127,3595,83285,4285,45617,3166,21066,2023,7204,1095,7005,1168,1404,573,989,511,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4046408,6161,1958466,4242,906330,11292,368,343,905962,11288,17497,2668,84060,5060,148130,6397,274628,8083,193462,6975,188185,6767,1052136,11103,623672,9613,428464,10108,212592,8051,97476,5209,48987,3568,40087,3725,14989,2327,14333,1886,2087942,4475,677531,11462,36,68,677495,11469,16415,2603,108103,6146,147349,7660,239729,8234,106328,5318,59571,3900,1410411,11187,895629,11128,514782,10221,274959,8484,124592,6703,51252,4043,44626,3693,13759,2137,5594,1483,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14696195,31821,7243904,17536,3801240,21409,311,227,3800929,21425,81837,5621,394089,13196,582226,16019,973079,18575,786419,15312,983279,17413,3442664,22058,1906219,20258,1536445,20701,735215,15378,354452,10918,162407,7663,140651,6850,72104,5162,71616,4464,7452291,18285,2620790,24577,451,292,2620339,24520,81651,6749,428114,13154,493097,14379,825803,17498,488384,13809,303290,7674,4831501,26204,3055493,26118,1776008,20567,961603,16223,421042,11660,158452,7883,140083,7118,68825,4837,26003,3149,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1804488,7288,895797,4710,465661,7379,0,192,465661,7379,6894,1171,32941,3431,52886,3932,141968,6055,114126,5509,116846,4395,430136,7601,194497,5917,235639,6988,122308,5199,50491,3808,22845,2652,19355,1853,11295,1834,9345,1441,908691,4139,263582,7128,0,192,263582,7128,7679,1756,36351,3100,63278,5099,87429,4531,47803,3254,21042,2444,645109,7374,336233,6493,308876,6682,178361,5885,75533,4184,27314,2467,18964,1978,7396,1369,1308,520,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494511,1326,241795,909,113467,2562,45,77,113422,2549,2421,600,8173,1271,16803,1662,37435,2523,27535,2149,21055,1329,128328,2551,58049,2510,70279,2535,32724,1638,14691,1479,9539,1544,7285,1280,4221,721,1819,493,252716,952,92716,2890,0,145,92716,2890,2144,593,8688,1315,17404,1724,35143,2439,18152,1443,11185,1240,160000,3054,75730,2559,84270,2899,40043,2198,20331,1760,9978,1115,9118,1206,3457,663,1343,457,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4578461,10273,2247790,6717,1221399,11538,413,360,1220986,11572,18733,2197,71399,5171,134951,7056,283624,8107,261289,8172,450990,8263,1026391,11063,561242,9812,465149,10111,213694,7163,102569,5916,49566,4421,48938,3695,23083,2773,27299,2549,2330671,6080,858610,12120,77,91,858533,12114,15489,2188,89558,5426,140904,6365,259212,7165,180834,7979,172536,6618,1472061,13162,871773,11056,600288,11079,295034,8747,138398,5253,62944,4064,59914,4368,29123,2807,14875,1649,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4375726,10593,2168994,6261,1013080,10485,61,87,1013019,10473,14773,2585,52174,3884,106997,5572,248958,6269,255855,7511,334262,7310,1155914,11324,618220,9286,537694,10684,221365,7240,114631,6301,65157,4595,71036,4139,35696,3004,29809,2580,2206732,6354,692233,9227,0,201,692233,9227,13474,1965,60280,3855,111310,5164,235990,7456,154467,6148,116712,5552,1514499,11090,859444,10294,655055,9844,283097,7524,168032,5717,80984,3926,73275,4368,34491,2764,15176,2037,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1430273,2489,696176,1962,292912,5772,66,108,292846,5764,6601,1410,28715,2756,52061,3446,82100,4771,66269,3925,57100,3295,403264,6041,266706,6099,136558,4709,70429,3868,28523,2600,12353,1891,14151,1827,7113,1155,3989,960,734097,1954,219636,6228,53,86,219583,6236,6012,932,50953,3624,53480,3677,62410,3452,32564,2612,14164,1867,514461,6257,346204,5594,168257,5731,92754,4109,41543,3140,14790,1909,13763,1501,3745,811,1662,651,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4043048,5780,1991642,3722,982574,9847,86,60,982488,9839,19922,2009,59529,3390,128691,5601,314629,7536,263596,6094,196121,5661,1009068,10415,502631,7343,506437,9798,240489,6684,105873,4242,58059,3319,58891,3932,27770,2323,15355,1395,2051406,3584,728233,8248,82,97,728151,8256,18316,2158,73736,3757,152297,5904,268705,5929,145120,4820,69977,4196,1323173,8851,674235,8821,648938,6903,315071,6245,162155,5229,74864,3614,61674,3478,27461,1907,7713,1030,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,409234,2078,206008,1342,114008,2995,39,68,113969,2997,2472,694,7019,1507,12563,1863,28947,2256,33187,2486,29781,2039,92000,3174,43707,2478,48293,2662,21467,1880,9365,1495,4882,1052,6483,1223,3520,914,2576,810,203226,1413,79760,3259,0,189,79760,3259,3764,1074,10238,1654,17628,2228,26492,2615,16230,1814,5408,1127,123466,3085,62779,2766,60687,2782,32384,2184,13542,1749,7165,1309,4626,1056,2384,746,586,349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2034049,17724,943406,9915,277448,7733,0,210,277448,7733,15802,2148,99420,5689,57015,3941,59340,3344,26205,2489,19666,2339,665958,10242,516173,9151,149785,5700,101978,4869,33123,2802,5835,1374,5597,913,1920,686,1332,536,1090643,11048,238504,6222,0,210,238504,6222,10012,1642,87192,4816,66211,4020,48801,3362,17671,2179,8617,1510,852139,11286,707312,10653,144827,5094,93724,4759,33989,2573,7648,1324,7295,1265,1592,722,579,438,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
