GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003MA,B24021_003EA,B24021_004MA,B24021_004EA,B24021_005EA,B24021_005MA,B24021_006EA,B24021_006MA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013EA,B24021_013MA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016EA,B24021_016MA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020MA,B24021_020EA,B24021_021EA,B24021_021MA,B24021_022EA,B24021_022MA,B24021_023EA,B24021_023MA,B24021_024EA,B24021_024MA,B24021_025MA,B24021_025EA,B24021_026EA,B24021_026MA,B24021_027EA,B24021_027MA,B24021_028EA,B24021_028MA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031EA,B24021_031MA,B24021_032EA,B24021_032MA,B24021_033EA,B24021_033MA,B24021_034EA,B24021_034MA,B24021_035EA,B24021_035MA,B24021_036MA,B24021_036EA,state
0400000US13,40258,217,57034,684,62374,1063,66210,1123,58275,2862,69713,2811,71888,2930,68127,3879,55531,6499,46980,1076,39884,1845,76125,6750,46286,1032,47158,2986,51930,870,64293,4171,37334,1411,24645,652,26219,891,38053,1561,36337,2531,39661,1944,19106,944,22438,1172,21991,1540,34939,531,40216,866,32279,366,35206,1028,22614,1857,31128,858,41665,931,31103,515,30695,750,37242,2279,26829,1574,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,41514,527,54039,2701,52245,1757,54188,4583,51093,1834,62092,2042,61361,1254,68425,5210,56793,8032,48891,1328,47581,6234,61678,5498,47605,1779,50614,3929,63336,6315,80027,7675,46071,6984,31013,698,31452,1226,50071,6267,36572,3676,56523,3186,26787,2975,30342,1689,26734,2011,35094,1185,32479,3542,35648,1044,45014,3475,29280,4437,46464,4547,47820,3895,39443,2496,38992,4757,41370,1707,29444,5034,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36665,650,50456,1150,50834,1936,51526,2890,47364,6340,59847,3674,52964,7671,73778,6156,56838,6145,39962,3360,37231,6408,51326,25758,39626,4282,37412,5568,58400,5698,65186,4123,37076,4976,22263,1042,23301,2401,38964,2963,38840,10072,39101,4196,16973,2129,20621,2154,20398,2452,32134,1117,36165,2823,30880,840,36008,1398,24923,2028,39806,2931,40250,4063,32191,1595,31146,1982,39135,2275,26530,1717,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,45199,301,62429,548,69763,1571,73345,2156,62864,1669,71956,800,73006,2623,72224,2552,62422,5761,50788,483,42140,1232,90076,10105,49100,1290,50502,1658,60902,752,68604,2761,40420,1280,27144,389,25716,901,60259,1574,43672,4995,64908,1836,22342,607,26398,576,23976,1298,38048,649,44990,1473,35780,370,46172,887,26245,1391,49084,3519,46094,1041,35570,470,34970,999,41011,715,29151,1083,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40295,218,54120,967,58282,2332,61097,868,52306,1804,62469,1983,61943,2038,66666,2707,57204,5822,44467,1293,38845,2549,66699,9589,46862,919,40917,909,51669,821,60853,962,37481,1868,25915,512,25476,998,45429,1639,42994,4716,46003,1460,17580,816,25596,1103,23450,1953,33676,526,38028,1460,31890,300,41421,499,31034,2195,40463,1101,43115,2618,36097,385,36238,479,41449,982,31396,858,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40010,427,51280,467,52486,1065,54204,2350,51010,1723,60650,1736,61074,3099,64768,4222,48493,3114,44314,1476,37160,2575,81930,20092,44551,1567,41209,3240,50372,1329,54955,2642,37296,2288,25422,733,25666,1010,50459,2638,40520,5206,52590,3046,20926,757,27304,1161,23443,1589,33968,724,40881,888,31835,324,40299,588,32108,1177,39566,1821,41374,622,36109,542,36134,693,41695,1137,31102,954,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39716,657,51544,572,56234,1985,60090,2421,51141,1309,64346,2059,64475,3392,66896,2689,53805,6985,43324,1361,38750,3407,71865,13330,42929,1415,41410,4962,50516,1332,60084,3963,36322,2462,25162,806,24470,1093,42946,2839,41812,4317,45182,5467,20606,909,26091,1326,21758,1070,32375,637,37433,3166,31335,464,37501,1829,30677,1646,38215,2514,40285,2334,33758,1228,33786,1695,38568,3600,31120,991,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,37492,588,50862,597,55305,1841,59114,2803,48320,2859,62039,1587,57289,4723,69830,5550,52230,8657,43491,1363,36459,1531,64964,12625,45055,1267,41913,4962,51175,1076,58879,2620,35615,2219,22432,695,24511,1391,38149,2603,36490,5556,39027,2992,17035,585,22994,1331,19463,1224,31764,393,36193,1314,30472,495,39517,1826,20956,1447,40098,2402,40809,954,33798,1231,34406,1553,37859,3217,30122,1529,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38773,835,50896,467,53692,2919,56619,2551,49091,2395,62714,4418,60146,7293,70330,2501,53600,5679,43221,1049,42793,3253,63349,7579,41615,618,42710,6098,53752,2987,63865,3173,36062,1160,22736,706,22226,1288,40093,3127,32408,4019,44989,2676,18859,1543,21027,1145,20643,1203,32041,476,35303,1303,31154,519,41346,883,28378,7449,40681,1053,46356,1735,40598,815,43993,3707,40230,2585,30101,3681,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,40149,586,52504,1278,56129,2447,59143,3517,51599,2147,62217,2938,61683,9208,65284,6344,50555,7720,43104,1861,38797,4617,61268,14786,45310,2068,33523,7612,60803,1164,65619,2742,38987,4970,26641,790,26764,1293,46139,5453,42177,10096,46913,5714,21477,1476,27835,3057,22669,2156,33004,1124,36389,3576,32256,660,40000,1873,37853,5041,39231,3009,40624,1966,35253,1684,36061,1640,35725,3100,30918,2074,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,52268,283,73639,1419,77146,1490,81699,1603,70413,2524,86340,1272,90277,2057,81015,1948,82016,4682,58366,2146,45412,1789,99820,7441,55921,2021,63750,5696,70863,1522,81180,2390,50150,3711,31261,643,30251,1470,58465,4180,49506,5675,64236,3455,22029,879,26993,829,26013,1090,42765,983,44248,2634,42438,708,46307,1236,40507,9803,42827,1725,50589,753,39314,1891,40694,844,40646,2105,32374,1452,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,52285,213,70944,480,75763,885,80712,1381,66589,1675,82259,1414,87316,3743,81999,3005,70011,4844,55841,1129,45170,1908,86357,8075,56011,1153,53614,3258,71484,1186,82784,4406,46286,3093,31511,499,31702,1102,66248,1807,55580,7735,75284,3563,24922,1065,30816,956,27296,1594,44449,1025,51883,839,40811,484,50068,1321,22397,15077,50001,2163,50480,1109,39033,1512,39589,1449,41641,1285,32177,1804,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42712,505,61035,290,61526,506,65223,1562,55360,1305,71494,809,67400,2836,76685,1595,59776,3206,51600,676,42220,1002,73191,8840,55813,1335,48105,4429,60302,952,67891,2001,40381,973,25344,451,26202,644,52927,1335,39228,3024,58145,2963,19403,648,26050,845,21601,797,35799,323,40308,818,34038,601,42467,864,24704,2106,42147,720,46081,1106,36339,451,37291,722,38498,1533,30562,857,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,45586,336,60707,400,63216,1427,66617,1004,59380,1605,69549,2538,72620,1786,67717,3631,60195,3064,49726,1056,41887,936,81168,11834,50132,1368,47358,2725,61448,1272,76418,2850,41089,1043,28910,791,30034,1211,53509,2498,40840,3791,60248,3219,23330,1609,30475,1087,25737,837,39692,598,45290,1384,36688,402,43415,1320,30087,2253,44365,2734,45882,1100,36996,485,36646,595,41490,936,32077,865,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34901,659,45931,960,50373,1388,52115,1639,41882,2795,59585,6033,65819,9510,60587,5330,45944,2545,38727,1054,34188,2206,64243,8982,37720,1367,46756,10794,48312,2861,55261,2288,35754,1495,21908,599,21303,1473,32018,2065,31306,2028,33409,4941,17688,1283,21718,1259,22166,1447,28816,787,31290,1717,27782,767,37544,1953,24550,1966,37753,2771,39472,2610,31818,655,31675,814,36205,1459,26460,1624,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,39160,469,51504,429,55199,1171,57169,1920,51889,833,66451,2032,67106,2537,71021,1966,51076,5021,41494,697,35187,1162,66579,5813,41789,892,40994,1388,50611,755,58557,2461,36139,1291,23920,656,23831,1055,38445,2746,37864,2788,39694,4880,17882,956,25014,899,20741,791,33211,788,39273,1319,31277,405,40475,541,26566,1247,40558,806,41598,881,35309,597,35628,813,40211,1732,29852,1422,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36766,673,46110,1007,46899,3166,48677,3907,44282,2938,52367,5362,45755,3958,61016,5845,52906,7903,39503,2314,36071,3635,50869,7451,41056,3059,34588,4373,51606,3244,57248,4533,34410,5079,22849,980,24372,1266,40390,2961,39112,3638,41193,4898,17101,1144,25057,1727,19867,1648,31600,1218,37206,2551,28748,1497,40248,2429,25955,3892,41378,1393,41642,2767,37496,3228,32563,4176,47270,8980,31388,9570,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38502,738,50712,558,52195,813,54994,2479,49830,2116,55915,4148,58317,5656,60527,3864,45082,7349,42068,1027,36265,3411,70958,17416,43280,1938,38630,4677,51970,1344,60799,2644,36921,3254,24498,989,25258,1506,44679,5164,41293,7750,46250,6576,18546,1394,27308,1771,21173,909,34146,1105,39239,3143,32187,669,37447,1378,29053,2641,36624,1310,41261,1022,33911,1276,32243,1167,41840,2695,29812,2404,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,38860,1488,58210,2975,56849,3143,61045,2535,47457,5186,62114,5201,61544,5192,66007,7230,61044,12581,51066,2129,43851,8591,95640,31168,48212,2885,51706,7539,72309,3151,81562,5837,42642,9000,30555,496,29334,1603,51038,10162,41322,4350,71883,6556,27304,1314,26435,1219,35326,2621,34643,1040,35513,1646,34142,1262,46791,2246,26872,7407,50379,2641,45447,5302,29420,1699,27249,2753,33413,3592,26433,769,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,47685,1127,65326,1660,71262,1910,75855,2888,65140,7054,80584,4153,87567,8632,80144,6405,54464,6856,50277,1857,43914,3133,72096,19245,49960,2077,51641,4610,62735,3659,70182,4070,42221,6542,30999,1363,31421,2354,62858,3136,60174,5966,65531,2912,23171,1983,31296,1792,28228,2711,40089,2185,44422,4116,36051,1194,45543,2050,41957,7004,43800,4642,48570,4526,37288,1766,37467,2342,40125,3335,32275,5308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,53425,661,76140,533,82412,1394,90140,1999,75097,2059,86117,1208,88360,2809,85405,2066,75424,5343,59859,1333,51851,1151,100874,4559,56437,1313,63511,5008,72544,2659,81590,1297,49651,2271,31189,432,30055,985,77299,3366,46586,3521,90076,3675,23883,1180,30472,938,27455,2680,45181,860,52015,678,41474,472,51017,557,30849,2677,50710,858,52000,1077,36293,840,36757,1252,41469,1233,26978,1030,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,36955,640,53309,1556,59828,3987,62214,2124,49822,3192,68985,4682,65466,4421,74245,10542,71114,9054,42336,1365,38053,3143,61668,10820,41784,1014,44632,9026,56565,5479,65354,4065,37026,6452,21965,968,23314,2014,42076,4389,38383,8067,45306,6309,16959,1107,20447,1549,19196,2133,30800,1046,31942,1518,30004,1318,34789,2520,22091,3939,35501,3372,38500,2803,31854,1332,31384,2064,35373,4051,26645,5192,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
