GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001MA,B08528_001EA,B08528_002EA,B08528_002MA,B08528_003MA,B08528_003EA,B08528_004EA,B08528_004MA,B08528_005EA,B08528_005MA,B08528_006EA,B08528_006MA,B08528_007EA,B08528_007MA,B08528_008EA,B08528_008MA,B08528_009EA,B08528_009MA,B08528_010EA,B08528_010MA,B08528_011EA,B08528_011MA,B08528_012MA,B08528_012EA,B08528_013EA,B08528_013MA,B08528_014MA,B08528_014EA,B08528_015EA,B08528_015MA,B08528_016EA,B08528_016MA,B08528_017EA,B08528_017MA,B08528_018EA,B08528_018MA,B08528_019EA,B08528_019MA,B08528_020EA,B08528_020MA,B08528_021EA,B08528_021MA,B08528_022EA,B08528_022MA,B08528_023MA,B08528_023EA,B08528_024EA,B08528_024MA,B08528_025MA,B08528_025EA,B08528_026EA,B08528_026MA,B08528_027EA,B08528_027MA,B08528_028EA,B08528_028MA,B08528_029MA,B08528_029EA,B08528_030EA,B08528_030MA,B08528_031EA,B08528_031MA,B08528_032EA,B08528_032MA,B08528_033MA,B08528_033EA,B08528_034MA,B08528_034EA,B08528_035EA,B08528_035MA,B08528_036MA,B08528_036EA,B08528_037EA,B08528_037MA,B08528_038MA,B08528_038EA,B08528_039MA,B08528_039EA,B08528_040MA,B08528_040EA,B08528_041EA,B08528_041MA,B08528_042EA,B08528_042MA,B08528_043EA,B08528_043MA,B08528_044MA,B08528_044EA,B08528_045MA,B08528_045EA,B08528_046EA,B08528_046MA,B08528_047MA,B08528_047EA,B08528_048EA,B08528_048MA,B08528_049MA,B08528_049EA,B08528_050EA,B08528_050MA,B08528_051EA,B08528_051MA,B08528_052EA,B08528_052MA,B08528_053EA,B08528_053MA,B08528_054EA,B08528_054MA,B08528_055EA,B08528_055MA,B08528_056MA,B08528_056EA,B08528_057EA,B08528_057MA,B08528_058MA,B08528_058EA,B08528_059EA,B08528_059MA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062EA,B08528_062MA,B08528_063EA,B08528_063MA,B08528_064EA,B08528_064MA,B08528_065EA,B08528_065MA,B08528_066EA,B08528_066MA,B08528_067MA,B08528_067EA,B08528_068EA,B08528_068MA,B08528_069MA,B08528_069EA,B08528_070EA,B08528_070MA,state
0400000US01,1914756,17722,1350001,18390,1293547,17969,56454,4200,124905,6180,142988,6949,111601,6254,81728,4276,99874,5320,3659,1327,1626125,16768,1154718,15754,1109284,15529,45434,3466,107381,5702,129047,6205,95172,5604,70579,4116,67159,4593,2069,1034,188241,9426,134682,8633,130540,8314,4142,1159,11165,1692,11299,1794,10879,1927,7659,1648,11620,2120,937,622,8782,1424,6182,1214,6117,1200,65,81,767,399,544,325,558,355,146,147,585,384,0,193,20821,2668,10762,2081,9902,1900,860,667,2125,712,669,362,2976,957,2158,372,2020,757,111,137,19661,2491,14723,2483,14389,2426,334,324,858,574,1032,474,696,486,647,404,1585,897,120,165,51126,4304,28934,3356,23315,2969,5619,1315,2609,817,397,271,1320,551,539,277,16905,2233,422,387,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,355925,6110,193408,6147,184239,5915,9169,1567,34264,3277,30589,2416,30550,3018,43533,4384,23205,2503,376,310,239776,6215,128688,4892,123092,4854,5596,1175,24418,2612,20653,2275,21974,2482,32384,3792,11374,1769,285,304,43590,3508,23991,2897,23036,2771,955,525,4143,937,3489,797,4086,1252,5717,1266,2125,942,39,54,6061,1575,4117,1140,4117,1140,0,193,369,275,952,516,271,244,239,262,113,128,0,193,27655,2070,16270,1880,15355,1700,915,482,2289,533,3122,472,2370,601,2336,924,1235,467,33,45,21968,1876,13298,1569,12797,1542,501,244,1884,521,2107,311,1583,374,1899,628,1197,443,0,193,16875,2033,7044,1523,5842,1373,1202,560,1161,532,266,216,266,163,958,678,7161,1375,19,29,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2623436,18031,1886467,20979,1791429,21376,95038,5131,160794,9886,189373,9503,123494,7076,98247,6191,161367,7819,3694,1006,1991552,20267,1447927,22188,1387029,22662,60898,4201,126674,8855,151801,8332,93651,6315,76693,5597,93200,6587,1606,611,303211,12323,226692,11174,216806,10771,9886,2228,16991,2584,21548,3241,12381,1992,10419,2446,15053,2884,127,198,52302,4776,37907,3956,37440,3945,467,278,2887,813,4461,1187,3213,1001,1632,637,2107,1263,95,156,58610,6476,39317,5332,37400,5216,1917,849,4332,1278,4411,1312,3543,1062,3783,924,2903,906,321,378,71979,5728,49034,4821,47323,4703,1711,593,4726,1601,4541,1354,5581,1965,2862,819,4786,1728,449,527,145782,8522,85590,7014,65431,6225,20159,3433,5184,1476,2611,928,5125,1560,2858,925,43318,4083,1096,651,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1214826,11798,846748,11178,809699,11774,37049,2941,78814,5793,77773,5036,98763,5051,35259,3040,75860,5202,1609,552,1005949,12850,711278,11227,684104,11142,27174,2713,62993,5036,67281,4881,82584,4492,31322,2813,49678,4595,813,441,124777,6639,86245,5062,83053,5063,3192,1081,8754,1826,8280,1431,10536,1895,2766,884,7786,1435,410,270,5346,1194,3407,1037,3361,1037,46,75,606,395,408,346,608,322,41,71,208,178,68,114,21936,2456,12499,1990,11766,1994,733,404,3172,751,359,202,2193,776,576,364,3137,951,0,193,16249,2462,12509,2163,11906,2058,603,483,906,524,720,376,884,533,178,140,865,475,187,277,40569,3617,20810,2682,15509,2566,5301,1087,2383,798,725,425,1958,837,376,317,14186,2105,131,127,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16042489,40016,11165624,43807,10657340,39117,508284,13922,1071056,18154,1278756,18022,666777,16141,479963,11971,1354095,23800,26218,2989,11759523,45850,8336044,47602,7996986,44860,339058,10873,792714,15734,1024586,16355,464714,13803,350111,10895,778732,15776,12622,1884,1781154,26616,1264712,23030,1214530,23186,50182,4169,106914,6646,128098,6756,73199,4941,52378,4062,149040,7860,6813,1672,825845,15872,608357,14762,599784,14374,8573,1644,59367,4906,43864,3722,43486,3861,21029,2567,49345,4095,397,256,443040,12873,288717,10739,278679,10714,10038,1636,44955,3227,24611,2473,27167,2869,21956,2934,35006,2847,628,348,375575,11879,265727,10280,260006,10272,5721,1179,28968,3470,20674,1753,22497,2388,11459,1925,25592,2641,658,287,857352,17561,402067,11169,307355,9571,94712,5988,38138,3693,36923,3111,35714,3206,23030,2930,316380,9422,5100,1350,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2462381,12823,1720786,15147,1605995,14972,114791,5789,186200,6945,183771,6980,101823,5395,106072,5059,158795,7890,4934,1404,1862725,13933,1316411,14482,1242974,13949,73437,4386,143245,5908,155543,6760,74876,4887,80786,4751,89439,5357,2425,1022,238625,8207,173582,7278,163845,7225,9737,1899,15431,2254,15890,1722,8704,1539,9363,1815,14602,2312,1053,578,76857,4987,57898,4260,57143,4210,755,485,4786,1091,3035,776,5216,1056,3671,1143,2117,1044,134,154,71869,4964,40243,4094,38017,4208,2226,656,8507,1468,3882,816,5561,1064,8786,996,4770,1245,120,118,57351,4675,40447,4124,37843,4053,2604,828,4819,1031,2509,691,4179,1161,1875,671,2884,910,638,580,154954,7327,92205,5242,66173,4130,26032,2969,9412,1464,2912,945,3287,772,1591,714,44983,4487,564,304,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1710953,13550,1189819,13110,1133107,13142,56712,3704,171806,5784,131592,5586,71535,4521,31100,2691,112735,5671,2366,822,1352837,13807,948164,13139,908003,13212,40161,2785,130571,5958,116048,4825,60282,4189,24102,2454,71992,4501,1678,749,151893,8209,110323,6859,105981,6608,4342,1428,15761,2398,8641,1793,4202,928,1934,674,10652,1633,380,290,59778,4949,47186,4713,46540,4723,646,384,6995,1348,1987,665,1743,841,214,202,1653,643,0,193,51759,4224,29005,3746,27763,3589,1242,546,11303,2111,2384,678,3763,829,2807,967,2497,927,0,193,22251,3257,14732,3068,14454,3068,278,278,3764,962,986,539,509,261,381,202,1879,917,0,193,72435,4059,40409,2847,30366,2160,10043,1656,3412,803,1546,682,1036,371,1662,903,24062,2392,308,162,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,407733,7229,298312,7613,281529,7546,16783,2266,33779,2828,12935,1620,33682,2992,12001,1755,16326,1945,698,423,333736,8376,244550,7997,233113,7925,11437,1802,27121,2667,11500,1548,29144,2787,10994,1729,9979,1495,448,316,36345,3475,27347,3048,25369,2921,1978,892,3535,958,905,432,2847,812,289,199,1300,595,122,138,10449,2026,8276,1809,8248,1812,28,48,842,416,159,119,828,441,271,275,73,88,0,193,8687,1755,5836,1502,5354,1451,482,416,1023,503,371,233,518,252,285,335,654,381,0,193,3493,951,2584,710,2537,717,47,81,433,497,0,193,61,93,67,69,348,298,0,193,15023,1984,9719,1765,6908,1472,2811,1006,825,320,0,193,284,276,95,123,3972,896,128,169,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,805581,14168,347010,11048,330217,10632,16793,2347,128036,5078,34844,3133,15995,2281,253819,8310,25164,2707,713,502,345873,10435,153446,6995,143937,6529,9509,2106,52087,3453,18892,2466,10008,1945,97960,5285,13287,2196,193,312,80499,5357,32867,2793,31043,2696,1824,584,9480,1613,3411,992,1974,1043,30138,3130,2417,939,212,329,306244,10741,128160,7389,125656,7241,2504,795,50777,3796,11020,2018,3298,806,108502,6076,4235,1173,252,242,37409,3153,16421,2185,15655,2104,766,387,9296,1671,1037,489,224,221,9661,1678,770,390,0,193,20856,2345,8635,1541,8247,1468,388,282,4436,1067,402,248,300,218,6439,1341,644,341,0,193,14700,2159,7481,1596,5679,1361,1802,752,1960,698,82,105,191,245,1119,458,3811,1042,56,95,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7951248,35473,5879313,39871,5449661,40503,429652,11704,508993,15592,614305,16734,248056,9797,221202,9472,468190,14745,11189,1943,6346735,39773,4710611,39385,4413444,39316,297167,9994,418082,12980,534329,15109,204324,8859,180381,8121,293331,11866,5677,1454,789125,21924,588967,18901,542578,17705,46389,6966,48960,4107,53728,4202,23662,2863,17811,3099,53228,6210,2769,1295,166437,9668,129880,9002,128816,8941,1064,464,10500,1917,8651,1946,5039,1468,3096,969,9235,1865,36,60,120196,7428,89144,7075,83289,6542,5855,1698,9303,1740,4775,1435,3999,1063,5304,1143,7544,1817,127,162,160642,8144,128302,7805,123369,7787,4933,1616,6473,1723,6524,1566,4908,1486,3229,921,10975,2415,231,293,368113,13214,232409,8738,158165,6441,74244,6056,15675,2399,6298,1776,6124,1669,11381,1488,93877,6455,2349,1095,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
