GEO_ID,B21003_001E,B21003_001M,B21003_002E,B21003_002M,B21003_003E,B21003_003M,B21003_004E,B21003_004M,B21003_005E,B21003_005M,B21003_006E,B21003_006M,B21003_007E,B21003_007M,B21003_008E,B21003_008M,B21003_009E,B21003_009M,B21003_010E,B21003_010M,B21003_011E,B21003_011M,NAME,B21003_001MA,B21003_001EA,B21003_002MA,B21003_002EA,B21003_003EA,B21003_003MA,B21003_004EA,B21003_004MA,B21003_005MA,B21003_005EA,B21003_006EA,B21003_006MA,B21003_007EA,B21003_007MA,B21003_008MA,B21003_008EA,B21003_009EA,B21003_009MA,B21003_010MA,B21003_010EA,B21003_011EA,B21003_011MA,state
0400000US31,1192681,2843,143835,3606,9130,1109,43209,2388,54115,3040,37381,2469,1048846,4674,98634,4602,303756,7207,351163,6827,295293,6688,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1803128,3210,223827,7558,12541,1853,63107,4341,96621,5848,51558,3591,1579301,8191,277578,10196,464293,13435,485308,11770,352122,11859,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,913678,1692,114405,4729,7275,1078,36169,3046,37609,2944,33352,2284,799273,4595,71708,4952,231545,5965,224304,6698,271716,6570,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5998942,2917,439673,7339,36848,2373,151168,5328,129249,5682,122408,4702,5559269,7430,675784,11805,1615680,19229,1273362,17984,1994443,19135,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1348836,3331,173328,5561,11806,1720,42040,3030,66403,4697,53079,3845,1175508,6622,215919,7253,317300,8429,351727,8399,290562,7994,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13183239,4327,905935,12093,79157,3635,305204,7821,291983,7977,229591,5748,12277304,12524,1895084,21877,3327524,29806,2943674,24295,4111022,27283,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6351540,8421,724509,12565,53047,3963,210816,8608,278231,9063,182415,7782,5627031,14324,923583,17923,1523959,20517,1649338,20592,1530151,23918,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,446197,1639,54084,2839,5515,810,15536,1662,22281,1774,10752,1321,392113,3075,36074,2668,104945,4191,144505,4373,106589,3887,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7741116,5556,867642,10291,81723,3828,329974,7194,287286,8289,168659,5132,6873474,11035,824782,14670,2365081,23692,1944715,19039,1738896,19225,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2458180,3303,315211,6846,26743,2067,92435,4203,123279,4587,72754,3701,2142969,7854,311363,8013,681143,11014,638797,9697,511666,10337,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2643015,3821,315682,8520,18943,1914,77929,4248,131096,6127,87714,4331,2327333,9558,262722,9706,584272,10884,792480,12759,687859,12130,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8708883,4526,942860,9433,94211,3865,391179,6751,261553,7253,195917,6175,7766023,10122,897887,14879,2878055,22040,1838408,18565,2151673,18633,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,709856,1358,71285,3080,9010,1499,19954,1973,22505,2131,19816,1909,638571,3402,99401,5344,167554,6868,170885,5264,200731,6363,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3093889,5615,391012,8894,32260,2744,115242,5761,141792,6354,101718,5015,2702877,10441,460743,10238,837179,15886,762484,15625,642471,15368,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,534809,2081,68949,3328,6309,1023,21406,1960,23909,2872,17325,1857,465860,3475,44318,3243,147387,4846,150379,4465,123776,4669,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4281480,6367,477192,8425,46811,3411,152124,6020,169440,6233,108817,5342,3804288,9546,629711,12483,1281438,14766,992268,13726,900871,14806,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16010866,10967,1558008,19718,106597,4503,385040,10476,613542,15186,452829,12276,14452858,21236,2935527,33973,3706423,31784,4041022,35063,3769886,38819,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1605375,3027,144322,4667,7940,1184,30761,2315,58325,3472,47296,2949,1461053,5887,147324,6421,350507,8714,533062,11299,430160,9784,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434035,1288,50656,2115,4163,606,17104,1339,15208,1501,14181,1464,383379,2376,31664,2108,114058,3889,98173,3805,139484,4333,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5348583,7862,722396,12466,47338,2863,170055,6894,247730,7676,257273,8039,4626187,13613,611546,13357,1209864,17503,1190918,17781,1613859,16315,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4548545,4792,587541,10440,27751,2468,134056,5510,247739,7820,177995,5902,3961004,9956,424053,11380,953642,15711,1310417,18514,1272892,17203,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1293840,2651,153216,4943,18166,1859,65022,3930,46008,2963,24020,2179,1140624,5312,186206,7195,473920,9248,265563,6777,214935,7905,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3828317,4036,406549,6632,33784,2016,150635,4116,135791,5325,86339,3859,3421768,7635,335724,7363,1115935,12876,1043153,12919,926956,12848,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,374186,1775,50325,3057,3395,872,14808,1885,20384,2457,11738,1558,323861,3155,26768,2671,100566,4201,115742,5249,80785,4460,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2441934,2158,107557,4880,12125,1554,32908,2535,31182,2747,31342,3038,2334377,5663,693325,11595,615045,9332,488632,9499,537375,10593,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
