GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001EA,C17017_001MA,C17017_002MA,C17017_002EA,C17017_003MA,C17017_003EA,C17017_004EA,C17017_004MA,C17017_005EA,C17017_005MA,C17017_006EA,C17017_006MA,C17017_007MA,C17017_007EA,C17017_008MA,C17017_008EA,C17017_009MA,C17017_009EA,C17017_010EA,C17017_010MA,C17017_011EA,C17017_011MA,C17017_012EA,C17017_012MA,C17017_013MA,C17017_013EA,C17017_014MA,C17017_014EA,C17017_015EA,C17017_015MA,C17017_016EA,C17017_016MA,C17017_017EA,C17017_017MA,C17017_018MA,C17017_018EA,C17017_019MA,C17017_019EA,state
0400000US13,3494542,15336,606823,13062,349145,12059,124409,7749,224736,7699,35436,3713,189300,7234,257678,9641,105008,6672,152670,6990,2887719,18568,2026863,18425,1543289,19299,483574,11603,129516,7609,354058,10443,860856,16483,412982,10809,447874,11045,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,51201,3523,26678,2586,12044,1876,14634,1743,2446,806,12188,1686,24523,2463,10079,1889,14444,1885,397362,5978,285111,5942,217597,6067,67514,3832,23322,2317,44192,3276,112251,4626,59255,3244,52996,3269,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,87746,4744,46241,3273,20947,2134,25294,2591,5017,1476,20277,2217,41505,2966,19784,2181,21721,2099,492447,6961,352441,7686,298323,7835,54118,4387,20177,2649,33941,3204,140006,6174,67855,4542,72151,4489,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,642616,10299,340244,8556,116829,6180,223415,6394,31836,2922,191579,5790,302372,7931,129615,6004,172757,5679,4094592,15088,2758620,16709,2152414,15822,606206,11126,180270,6900,425936,8689,1335972,14554,621423,11433,714549,10567,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,355451,9235,192775,7271,60825,4203,131950,5949,21522,2725,110428,5271,162676,6555,70116,4579,92560,4705,2111660,13068,1448614,12106,1156209,13552,292405,8597,89268,5446,203137,6690,663046,11969,323987,8466,339059,8586,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,146034,4880,63772,3387,23116,1795,40656,2949,6164,987,34492,2881,82262,3957,34293,2795,47969,2990,1070731,7758,721123,8768,602115,7711,119008,4824,41067,3089,77941,3456,349608,5914,168629,4162,180979,5344,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,141096,4868,66664,3600,23275,2196,43389,2890,6011,1122,37378,2696,74432,3233,30470,2510,43962,2985,960605,6906,655352,7579,534144,7448,121208,5284,40949,3089,80259,4410,305253,6885,142636,4810,162617,5254,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,311940,8618,164243,6798,60437,4224,103806,5455,17874,2034,85932,4835,147697,6770,60655,3833,87042,4725,1360194,10915,955637,11084,767082,12072,188555,6759,57193,3850,131362,5708,404557,8871,187387,6164,217170,6337,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,336031,9018,179881,6179,45961,3683,133920,5904,17188,1969,116732,5350,156150,5769,64034,4246,92116,4105,1365999,12302,938336,11018,697177,9370,241159,7959,67404,4126,173755,6309,427663,10040,211136,7660,216527,6905,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,80410,3935,32495,2540,11639,1519,20856,2363,4282,1125,16574,2027,47915,2990,21237,2010,26678,2074,471641,6106,315465,6969,259320,6868,56145,2947,18791,1878,37354,2472,156176,5337,70893,3611,85283,3663,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,200394,6800,99824,5151,25780,2759,74044,4689,10410,2061,63634,3915,100570,5146,40585,3602,59985,3526,1934123,10427,1315752,12332,969436,11209,346316,9665,91124,5890,255192,7501,618371,10285,271750,8160,346621,7464,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,305886,8169,132011,6211,38924,3012,93087,4800,10286,2008,82801,4106,173875,6003,67711,3534,106164,5180,2226181,11187,1465909,13868,1135095,12468,330814,9535,89586,4303,241228,7846,760272,11819,343870,7942,416402,9147,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,593651,9344,309722,7285,103514,4778,206208,6478,38896,3339,167312,6027,283929,7366,125359,5128,158570,5446,3178782,15585,2163162,13062,1713940,12467,449222,7991,133886,5590,315336,7189,1015620,14083,472554,9559,543066,9995,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,235602,6614,102942,4216,34155,2517,68787,3575,13209,1507,55578,3132,132660,4419,59537,3460,73123,3225,1860875,8604,1253524,10605,1032328,9338,221196,7239,77025,4321,144171,5148,607351,9849,290220,6777,317131,6353,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,228735,7611,128617,4967,31441,2644,97176,4352,11649,1841,85527,3691,100118,5656,43232,2930,56886,4029,852256,9151,612341,10378,456068,9868,156273,6456,38352,3292,117921,5658,239915,7026,113500,4361,126415,5839,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,351163,9283,176069,6353,58276,3828,117793,5568,19046,2263,98747,4946,175094,6787,71534,3661,103560,5120,1989911,11461,1358762,12420,1086528,11853,272234,8322,80234,4914,192000,6750,631149,11499,299838,7115,331311,9173,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,53870,3475,24521,2093,10023,1341,14498,1836,2334,628,12164,1674,29349,2392,13877,1948,15472,1751,350380,4861,228610,4454,189533,4811,39077,3246,13787,1879,25290,2442,121770,4241,61348,3677,60422,3435,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,92530,4685,42692,3018,15632,1848,27060,2828,4506,1148,22554,2514,49838,3452,19340,2156,30498,2502,631270,5429,427753,5995,354351,5419,73402,3936,25781,2201,47621,3054,203517,5143,101183,3625,102334,3583,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,137112,6564,75701,5093,34154,3881,41547,4127,9012,1686,32535,3653,61411,4441,25985,3054,35426,3642,845240,9751,561280,9863,415918,8900,145362,7996,52495,5150,92867,5394,283960,9104,157359,7513,126601,6009,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,46284,3394,19729,2344,6559,1116,13170,2186,1841,980,11329,1957,26555,2670,11299,1661,15256,2048,470170,4772,329772,4735,270216,5282,59556,3590,19648,2473,39908,2755,140398,5698,63544,3883,76854,3745,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,319968,8461,171559,6460,58552,3976,113007,4941,18211,2040,94796,4606,148409,5825,56498,3890,91911,3845,2847661,11423,2019845,14324,1548765,14701,471080,10900,134721,6769,336359,7382,827816,14041,368083,9812,459733,8311,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,148217,6269,83298,5108,32113,2929,51185,4128,11154,1739,40031,3741,64919,4630,29919,3206,35000,3403,619068,7462,419200,7648,317495,7466,101705,4110,32897,2982,68808,3588,199868,6927,95771,4922,104097,4598,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,1078221,15601,567575,11385,195635,7369,371940,10062,59275,3745,312665,8998,510646,12852,196248,7481,314398,8746,6109717,19127,4040061,22850,2971087,19682,1068974,17432,295764,10188,773210,14495,2069656,20587,943737,13378,1125919,15047,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,596539,12208,325239,10097,111512,5648,213727,8845,32486,3597,181241,8051,271300,9028,114671,5901,156629,6562,3086825,17040,2130325,19806,1676630,18160,453695,11787,122822,6242,330873,9585,956500,17344,440784,12267,515716,11306,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,35502,2641,13805,1595,4133,856,9672,1510,1500,825,8172,1303,21697,2027,9871,1485,11826,1268,247938,3380,161414,3550,138039,3592,23375,2136,9156,1303,14219,1508,86524,3569,46298,2592,40226,2406,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,699185,12853,350368,8799,104559,4050,245809,7887,38357,3518,207452,7041,348817,8432,149659,6037,199158,5558,3839370,17142,2565559,16549,2033405,17522,532154,11873,152821,6321,379333,9543,1273811,14325,602841,11918,670970,8775,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,233216,6479,122171,4473,46595,3217,75576,3435,12535,1620,63041,2985,111045,4459,51259,3115,59786,3293,1209515,7980,835684,8781,668559,7972,167125,5466,54853,3209,112272,4242,373831,7284,178612,5052,195219,5296,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,237148,7210,114203,5079,47351,3623,66852,4561,14825,2070,52027,4292,122945,5129,53793,3461,69152,4196,1279831,9696,842543,10679,686872,9076,155671,7094,55817,4166,99854,5388,437288,9818,198246,6877,239042,6549,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,642388,11498,306856,8627,92826,4494,214030,6868,33465,2905,180565,6569,335532,8241,135414,5482,200118,5668,4294945,16384,2886845,19281,2281879,19068,604966,11618,187921,7311,417045,9579,1408100,14611,648365,11901,759735,10057,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,57550,3764,27047,2598,8024,1494,19023,2230,2240,723,16783,2098,30503,2911,11297,1539,19206,2129,354709,4698,229134,5017,173471,5311,55663,3466,17172,2300,38491,3022,125575,4801,58467,3369,67108,3509,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,306552,8442,171751,6065,52471,4626,119280,5489,16580,2314,102700,4949,134801,6026,56213,4604,78588,3614,1462282,13046,1029937,13352,802563,11837,227374,9063,63252,4514,164122,7608,432345,11496,201400,8229,230945,7772,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,42209,2996,20158,2313,6061,1061,14097,2075,3324,976,10773,1807,22051,2312,9350,1278,12701,2025,281006,3778,190521,4624,157042,4329,33479,2930,12798,1830,20681,2264,90485,3758,47098,2931,43387,2549,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,420422,9914,223369,7357,81622,4409,141747,6842,24637,2688,117110,6271,197053,6604,81261,5177,115792,5152,2047006,13700,1402317,16014,1107920,13455,294397,9606,82770,4758,211627,7387,644689,12390,304644,8391,340045,8138,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,1431369,18422,886201,15796,370324,11490,515877,10741,80295,4976,435582,9404,545168,12385,224988,7949,320180,9745,7419001,25116,5285116,28584,4059559,27866,1225557,21267,376169,13084,849388,18772,2133885,19272,1069034,14759,1064851,15511,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,112625,5191,69117,4249,32740,3181,36377,3033,7756,1832,28621,2677,43508,3080,19270,2355,24238,2223,771628,6889,593361,8210,501266,7994,92095,4818,30370,3408,61725,3971,178267,6438,87227,4972,91040,4115,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,28985,2140,11127,1393,4155,869,6972,1109,1283,512,5689,980,17858,1636,8364,1053,9494,1240,228373,2639,150492,3125,124112,3197,26380,1953,10048,1246,16332,1576,77881,2984,34200,2312,43681,2280,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,328809,9199,165280,7219,54446,4564,110834,6126,15783,2288,95051,5718,163529,5498,65718,4092,97811,3892,2661841,14589,1845634,14844,1464498,13888,381136,10459,110751,5902,270385,9295,816207,14163,377824,9956,438383,9253,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,329581,8410,160632,5606,62925,3978,97707,4305,17707,2302,80000,4081,168949,7722,76723,5231,92226,4932,2303040,10173,1539219,10641,1240493,11246,298726,9022,98645,6146,200081,6258,763821,11915,381615,8664,382206,7935,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,135187,4959,65327,3718,25844,2152,39483,3228,6621,1307,32862,2811,69860,3575,31606,2288,38254,2664,600221,7620,412482,7638,330853,6464,81629,4501,28687,2307,52942,3932,187739,6697,87684,4608,100055,4115,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,279803,6280,129303,4787,40272,2871,89031,4226,17911,2346,71120,3816,150500,4588,62566,3781,87934,3521,1995549,9709,1333624,12843,1093852,11339,239772,6615,81812,4034,157960,5318,661925,11152,319097,7821,342828,7434,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,23357,2391,11312,1711,4193,1062,7119,1437,1354,625,5765,1384,12045,1425,4684,937,7361,1102,199182,3554,131306,4137,110270,3819,21036,2175,7346,1386,13690,1628,67876,3505,37177,2879,30699,2098,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,563421,8514,376960,8027,157240,6176,219720,7463,41973,3180,177747,6446,186461,6057,74340,3805,112121,4633,692730,10096,526700,9644,363462,8278,163238,5902,36631,2811,126607,4760,166030,6436,78352,3852,87678,4248,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
