GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001EA,B16007_001MA,B16007_002MA,B16007_002EA,B16007_003EA,B16007_003MA,B16007_004EA,B16007_004MA,B16007_005MA,B16007_005EA,B16007_006EA,B16007_006MA,B16007_007MA,B16007_007EA,B16007_008EA,B16007_008MA,B16007_009EA,B16007_009MA,B16007_010MA,B16007_010EA,B16007_011EA,B16007_011MA,B16007_012EA,B16007_012MA,B16007_013MA,B16007_013EA,B16007_014EA,B16007_014MA,B16007_015MA,B16007_015EA,B16007_016MA,B16007_016EA,B16007_017MA,B16007_017EA,B16007_018MA,B16007_018EA,B16007_019EA,B16007_019MA,state
0400000US13,9141183,5010,1814042,5808,1547884,10423,182367,7413,32804,4871,35578,4284,15409,4816,6251246,5515,5368117,15611,512230,9738,160945,12680,153640,9162,56314,8363,1075895,4241,1010399,5607,20530,2510,25326,3692,16156,2311,3484,1456,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,216337,475,175438,4224,3768,1248,1911,931,34958,3757,262,222,866984,985,646633,9941,21769,3148,13627,2274,184040,8591,915,484,203469,861,140804,3650,1702,583,2066,588,58770,3414,127,129,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,309167,1442,271675,3231,30995,2818,3177,1206,2686,921,634,506,953046,1862,846884,4744,78809,3610,13427,2510,10108,1975,3818,1291,204286,1600,195228,1661,5066,964,2475,1013,754,391,763,382,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,2269570,2985,1702016,11986,410688,8380,85420,7325,44636,4271,26810,5114,8130124,2854,6207241,17912,1118846,11460,472875,15970,242541,9887,88621,8404,1642595,2550,1402595,6538,84488,2661,104578,5328,40400,2522,10534,2509,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,1168933,2824,1051166,6245,74670,4325,30916,3689,7358,1630,4823,1856,4063173,2920,3713713,8622,196097,5253,85460,6039,51266,3348,16637,3199,856492,2200,822008,2438,11749,1232,17975,1976,3867,850,893,390,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,525654,2489,473903,4071,34614,2463,9012,1634,4524,932,3601,1487,1880263,2152,1738370,4794,74291,3458,34255,3934,24631,2248,8716,1699,458190,1134,443768,1852,5046,918,6478,1297,2465,601,433,267,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,520373,1850,448449,3615,55020,3124,5773,1536,7566,1022,3565,1453,1766866,2059,1555685,6426,134033,4224,28587,3310,34194,2571,14367,3166,381959,1680,360953,2095,9186,1283,7036,1289,3574,669,1210,988,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,745901,3228,702238,4289,23356,2044,10957,2405,5776,1219,3574,1322,2750396,2975,2609754,5254,70471,3562,36125,4227,21820,2718,12226,2273,593961,2422,581135,2323,4416,1037,5505,1206,2168,627,737,398,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,806273,2854,753896,3866,31014,3144,12657,2176,7341,1531,1365,717,2884292,2327,2636757,6887,116285,4459,82001,4725,41445,3048,7804,2401,571296,2107,499222,3636,9941,1149,57104,3293,4501,1101,528,261,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,204101,1585,194133,2328,2497,832,5043,1568,1200,636,1228,586,840558,1527,790303,3776,9658,1600,30182,2659,6768,1489,3647,1052,217308,1029,193952,2290,414,234,21062,2086,1257,369,623,272,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5465168,1520,983511,1683,819696,7089,83161,4513,39906,5041,29214,3064,11534,2157,3749898,2061,3080114,12952,277419,8134,170911,10221,142629,5764,78825,7382,731759,1815,651248,3864,18109,1540,34424,3336,23257,1729,4721,1232,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,1042550,1220,821206,8114,102154,5229,74036,5673,33614,2786,11540,2777,4260520,1710,3268742,14074,367828,6037,384322,12727,185953,6359,53675,5643,921909,1675,764582,6275,27818,1438,101358,5665,22593,1301,5558,1564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,1709692,2513,1546863,7060,64725,4443,42561,4514,20841,2596,34702,4352,6195232,2516,5610075,13123,184283,5220,184334,8886,101836,4822,114704,8234,1387870,1688,1288601,4565,15957,1297,55000,3565,11977,1084,16335,2197,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,925062,2785,800640,6851,54025,3950,16382,2000,34185,2307,19830,4077,3366117,2967,2990679,7630,136300,4340,72493,4718,107301,3546,59344,4312,701083,1328,660320,2796,5560,763,19574,1880,8539,952,7090,1219,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,546544,2449,526353,3182,12745,1915,1754,760,4636,1263,1056,511,1839548,2483,1760553,4617,47389,3272,10859,1949,14331,2009,6416,1941,387023,1657,381023,1933,2136,844,2199,755,1210,593,455,295,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,1032078,4003,956823,5695,38208,3037,22339,3283,10205,1788,4503,1431,3742389,3925,3484212,10192,106815,4669,76768,6739,51566,3674,23028,4116,854604,2799,825826,3307,7200,1441,14347,1925,5604,939,1627,719,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,162622,1523,154783,2224,3887,1426,1990,723,393,251,1569,623,624152,1625,593653,3086,9859,1779,8128,1484,3132,1204,9380,2030,150976,950,145654,1110,1516,547,2330,583,228,238,1248,341,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,329644,1752,288723,3457,30778,3132,3673,1243,4036,880,2434,1143,1132218,1542,1008461,5179,81824,4018,15679,2236,18613,1838,7641,1627,249797,1159,238467,1402,3742,872,5693,1017,1292,488,603,370,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,477917,1196,314870,7065,137706,5319,7018,2027,15066,3148,3257,1649,1720579,1662,1185392,11867,366515,8749,47303,6976,105235,6253,16134,3066,339640,1432,283343,4158,25170,2746,10341,1972,18544,1756,2242,942,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,212063,1187,198006,1916,5721,1177,4157,1001,2081,696,2098,1128,853935,1275,784660,4621,19383,2051,32355,3694,12398,1679,5139,1593,184590,931,170443,1173,1429,400,11392,1054,831,439,495,297,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,1506881,1301,1085217,10236,249357,6911,91354,6342,62138,4301,18815,2929,5571952,1548,3740832,17807,943246,9884,507797,16358,296935,10041,83142,6937,1206778,1284,938801,6812,95669,2009,121160,5982,39774,2371,11374,1785,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,373353,1849,253583,6471,98527,5396,3276,971,1889,817,16078,2207,1281414,2252,797676,8969,377744,8109,18855,2930,11486,1416,75653,3496,283057,1511,178968,2725,84693,2076,5108,1092,1942,669,12346,687,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,3122165,2797,2220868,15458,483060,11128,254651,9672,106120,5182,57466,6570,12520655,3351,8584372,25205,1966556,13145,1115830,19844,651028,11802,202869,13383,2664920,2395,1995508,9500,249123,3788,291983,8909,103138,3275,25168,2778,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,1662419,5380,1436871,9071,173932,6138,20893,3071,21579,3038,9144,3328,6091303,5054,5394154,11389,466623,9224,102611,7180,91350,4969,36565,5188,1275956,3357,1232331,3973,14748,1710,19658,2715,7315,1496,1904,710,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,105012,1165,99916,1266,1502,480,1506,561,561,406,1527,733,434198,1141,412681,1931,7551,1275,6727,1112,3495,760,3744,1085,98456,474,92689,859,367,253,4747,744,121,135,532,196,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,1983929,3038,1840117,7556,56394,3625,52168,4565,18274,2290,16976,2989,7204745,3014,6710210,11239,169385,5346,176964,8700,89267,4954,58919,5875,1647834,2434,1564385,4299,14324,1536,50538,3710,11133,1127,7454,1512,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,671437,2324,598178,4237,57395,3823,4839,1339,8071,1215,2954,721,2338485,2058,2104104,6640,156510,5009,22545,2248,37149,2326,18177,2747,517390,1689,496013,1771,8829,986,4688,891,4989,754,2871,649,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,623351,2404,492490,5909,92729,4700,17510,2661,14391,1946,6231,1774,2456718,2912,2084171,10122,218167,7613,59274,5230,78758,4439,16348,3755,553121,2055,516073,2816,12825,1569,13794,1856,8817,1261,1612,650,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,2039940,2160,1807898,9402,115099,5632,73269,6576,34033,3021,9641,2134,7999554,3210,7132152,14250,374333,6498,276597,10441,172293,6553,44179,4100,1982418,2643,1844148,5577,28624,1574,82619,4757,20040,1542,6987,1610,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,163628,745,126318,3095,25633,2298,7297,1939,3161,824,1219,660,678551,840,531662,5487,75561,3071,46581,4213,18364,1465,6383,2066,153677,622,126726,2051,5605,410,19349,1990,1672,558,325,217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,779292,2976,723934,5333,42621,3926,7334,2605,4909,1251,494,353,2942330,3157,2730012,7914,137865,6285,38578,4922,30253,2883,5622,1709,654887,2239,633559,2783,6908,1867,10394,2029,3520,920,506,324,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,143301,920,132901,1860,4169,887,2184,933,1107,502,2940,1008,502208,1166,468591,2407,12849,1316,7035,1586,4288,906,9445,1470,120025,917,113707,1246,581,253,3574,812,376,263,1787,444,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,1090666,4204,999010,6597,62612,4613,13782,2373,9581,1812,5681,2056,4033866,4150,3731258,9233,177374,6396,58049,5714,45209,3207,21976,4020,879033,2575,858628,2633,6462,1596,8470,1520,4788,1139,685,429,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23721334,5089,5004335,5551,3219895,22225,1597322,19954,66266,6971,93343,6595,27509,4828,16009174,5588,10236495,26733,4853030,26327,352799,14144,448088,12708,118762,9229,2707825,5010,2043742,7290,538345,4845,63043,4857,55563,3221,7132,1734,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2554924,1828,618781,2180,527880,5658,70309,4719,7456,1661,8654,1971,4482,1483,1677819,1903,1409994,8552,178477,6741,35711,3992,40330,2683,13307,2067,258324,1461,236668,2075,9489,1173,7286,1145,3657,890,1224,250,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595658,692,95148,1085,90701,1451,1231,506,2630,782,484,260,102,118,406869,867,387077,2444,4540,901,11249,1734,3139,833,864,484,93641,480,88478,725,284,140,4308,701,378,176,193,155,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7588188,3722,1344677,4076,1137518,9049,115707,5048,37651,4290,36768,3990,17033,3853,5233176,4031,4389172,14794,375059,8038,200950,10094,197146,7651,70849,6653,1010335,3474,929188,4460,20281,1887,28771,2997,27134,1801,4961,1564,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6390691,1457,1140895,2337,893133,9460,138228,6211,43407,5000,51947,3693,14180,3090,4388553,3765,3549446,14476,359324,7961,166666,9011,266346,6945,46771,4075,861243,3003,761569,4571,20199,2087,34802,3557,41876,2213,2797,735,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751216,1930,282683,1786,275816,2098,3667,1036,1948,600,967,592,285,389,1167216,2305,1138812,2781,11543,1604,10161,1933,4595,1162,2105,884,301317,1522,296278,1755,789,360,3214,1076,839,357,197,177,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5362567,1949,975200,2797,865876,5283,60356,3860,25208,2907,18794,2147,4966,1219,3595153,2616,3276399,9381,166037,5287,76963,5586,60469,4490,15285,2556,792214,1874,752737,2900,9557,980,23782,2345,4294,975,1844,568,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529136,1050,96069,1372,88356,1563,6547,1451,424,257,406,277,336,248,361038,1134,338217,2647,17115,2002,2130,684,2540,736,1036,471,72029,760,68629,764,1925,551,759,376,455,409,261,121,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3489898,1138,659703,1139,20478,2459,638569,2809,328,521,98,163,230,281,2265123,-555555555,108692,7641,2153043,7659,1813,655,847,578,728,511,565072,-555555555,37483,2710,526918,2765,376,219,256,289,39,64,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,72
