GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001EA,C22007_001MA,C22007_002EA,C22007_002MA,C22007_003MA,C22007_003EA,C22007_004EA,C22007_004MA,C22007_005EA,C22007_005MA,C22007_006EA,C22007_006MA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009EA,C22007_009MA,C22007_010EA,C22007_010MA,C22007_011EA,C22007_011MA,C22007_012EA,C22007_012MA,C22007_013EA,C22007_013MA,C22007_014MA,C22007_014EA,C22007_015EA,C22007_015MA,C22007_016EA,C22007_016MA,C22007_017EA,C22007_017MA,C22007_018MA,C22007_018EA,C22007_019MA,C22007_019EA,C22007_020EA,C22007_020MA,C22007_021EA,C22007_021MA,C22007_022EA,C22007_022MA,C22007_023EA,C22007_023MA,C22007_024MA,C22007_024EA,C22007_025MA,C22007_025EA,C22007_026EA,C22007_026MA,C22007_027EA,C22007_027MA,C22007_028EA,C22007_028MA,C22007_029MA,C22007_029EA,state
0400000US13,2376008,17596,399064,10755,141037,8214,22645,2695,56339,4752,62053,5309,258027,8656,41118,4558,11245,2234,21668,3485,8205,1907,216909,7385,65901,4422,115511,6480,35497,3627,1976944,17380,1526661,17590,203246,6381,439061,10907,884354,16144,450283,12307,123834,7353,12154,1818,64980,4630,46700,5275,326449,10517,45120,3312,189289,8856,92040,6780,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,34798,2957,16699,2138,3598,1162,4448,1186,8653,1258,18099,2279,3816,997,880,403,1977,849,959,320,14283,2003,4375,1210,6943,1211,2965,869,276991,6531,212942,6246,25355,1987,51225,3312,136362,5013,64049,3775,21952,2209,1863,509,10441,1622,9648,1388,42097,3357,4436,772,22053,2581,15608,1701,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,55258,3887,24755,2729,2292,661,9872,1978,12591,1798,30503,3162,6547,1425,1259,639,3772,928,1516,811,23956,2640,4928,977,14453,2182,4575,1277,343424,6824,294515,7060,47457,2461,73268,4237,173790,6816,48909,3961,18647,2803,1997,799,11360,2385,5290,1466,30262,2970,3508,898,17108,2273,9646,1740,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,415561,10077,141976,5894,20658,2248,54946,3565,66372,3995,273585,8020,43658,3530,9295,1678,25493,2904,8870,1417,229927,7397,62946,3911,128864,5252,38117,3447,2683303,16025,2127267,14602,271441,6714,524548,9499,1331278,15500,556036,11646,168448,6163,14834,2102,87635,5269,65979,4049,387588,9587,46581,3294,206709,7294,134298,6094,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,220296,7367,74415,4325,13623,1943,28478,2333,32314,2628,145881,5602,24256,2488,6892,1524,13442,1712,3922,1008,121625,4791,39234,3135,66658,4721,15733,1927,1421093,12125,1142619,13595,164503,4235,273625,7530,704491,12236,278474,8705,86534,5438,8650,1647,49994,3884,27890,2797,191940,6894,21524,2062,113627,5006,56789,3654,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,85431,4218,33343,2264,4553,811,10326,1372,18464,1771,52088,3492,10719,1555,1050,408,7411,1290,2258,646,41369,3169,9533,1379,26013,2511,5823,863,699464,8722,591888,7712,78234,2910,112580,4571,401074,6935,107576,4526,36512,2990,2116,554,21612,2494,12784,1750,71064,3363,7313,1128,42998,3008,20753,1947,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,71402,3528,25270,2338,2481,543,9014,1498,13775,1927,46132,2942,8369,1231,1051,352,5327,1144,1991,653,37763,2820,8861,1411,21278,2327,7624,1540,650614,7933,532149,7535,61644,2764,119554,4628,350951,6980,118465,4765,38591,3082,2458,671,22120,2464,14013,1849,79874,4173,7975,1211,47228,3296,24671,2359,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,196923,6706,76831,4451,20292,1909,27788,2726,28751,2979,120092,5221,22269,2092,7119,1499,12003,1504,3147,784,97823,4918,38587,3094,46906,3211,12330,1795,922957,10607,750688,11808,127558,4771,187514,5705,435616,8869,172269,7044,52798,3760,7744,1490,27708,2441,17346,2420,119471,5717,18724,2155,69760,5397,30987,2646,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,200884,6853,54246,3208,11708,1657,16777,1883,25761,2516,146638,5461,19021,1994,4486,985,11419,1717,3116,946,127617,5390,37322,2954,71369,4512,18926,2252,917333,10911,688892,9887,98912,3788,189601,6004,400379,8910,228441,7319,65571,3976,8116,1440,36237,3090,21218,2540,162870,5920,18040,1859,94325,4496,50505,3596,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,56696,3202,23880,2447,4538,978,8451,1173,10891,1785,32816,2721,6363,1081,2228,762,3070,610,1065,392,26453,2472,6255,1270,16645,2001,3553,936,291264,7307,247079,6784,37981,2113,53320,2814,155778,5282,44185,2793,16710,1795,1191,612,10827,1605,4692,801,27475,2243,2178,506,14986,1777,10311,1490,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,154284,6647,46675,4345,6844,1280,13854,2148,25977,3050,107609,5393,15123,2257,3224,1162,8153,1460,3746,1132,92486,4564,23914,2883,49702,3418,18870,2051,1261292,11586,948541,11342,102755,4295,211914,6798,633872,10204,312751,9180,86411,5420,5223,1130,48528,4324,32660,3566,226340,7634,18028,2013,120888,6003,87424,4299,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,195639,7990,59464,4326,14534,2040,16778,2475,28152,2386,136175,6542,18717,2316,4400,1140,9854,1615,4463,1059,117458,6040,38540,3072,58485,4080,20433,2429,1402281,14259,1114555,12662,123285,4650,230169,5932,761101,11307,287726,8438,81155,4301,5938,1210,39676,3551,35541,2848,206571,7249,20280,2471,107197,5168,79094,4269,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,458541,8373,167562,5607,29068,2242,62633,3351,75861,3800,290979,6576,55931,3359,17053,1879,29486,2886,9392,1522,235048,6852,74651,4245,121027,4568,39370,3124,2014343,13167,1649892,12910,292881,5245,406286,7963,950725,10834,364451,7885,116851,5240,15017,1669,68209,4136,33625,2698,247600,7089,30861,2227,141270,5961,75469,3651,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,118283,4564,40036,2273,5904,1013,13156,1418,20976,1871,78247,4032,15619,2052,2763,756,10198,1756,2658,708,62628,3639,16640,1720,35456,2750,10532,1570,1238183,10480,1026447,9444,126631,3132,194510,4670,705306,8081,211736,7182,74615,4250,3382,682,41817,3098,29416,2666,137121,5242,10191,1260,76944,3923,49986,3398,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,137382,5216,37394,2966,6629,1166,14206,1928,16559,2150,99988,4430,13098,1771,4574,1144,5988,1320,2536,927,86890,4190,27487,2395,46434,3718,12969,1768,603576,9761,450115,9683,73812,3242,121857,5250,254446,7832,153461,6140,36903,3063,4591,948,21537,2359,10775,2075,116558,5070,19001,2007,68417,4200,29140,2633,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,226228,6789,77367,4428,13017,1712,26537,2541,37813,3347,148861,6072,26279,2455,6455,1343,15444,2219,4380,959,122582,5359,34121,3471,70194,4043,18267,2132,1308603,12198,1067437,11499,167001,4941,243793,6340,656643,10736,241166,8273,73001,4855,5667,1181,41551,3777,25783,2498,168165,6443,20516,2492,96723,5399,50926,3341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,29230,2300,11353,1629,1628,537,3208,951,6517,1341,17877,1713,3619,878,391,262,2597,741,631,379,14258,1556,2334,688,9464,1436,2460,811,223901,4182,188203,4837,30740,1661,40684,2747,116779,4392,35698,3343,12502,1653,1011,471,7353,1393,4138,1000,23196,2698,1590,519,12682,1872,8924,1480,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,43784,2955,15130,1651,2079,617,5236,1000,7815,1177,28654,2702,4559,1040,1072,482,2854,729,633,318,24095,2446,5401,1173,14687,2149,4007,890,426661,5723,354853,5391,38444,1953,66121,3325,250288,5614,71808,3742,25728,2112,1352,434,15409,1865,8967,1361,46080,3058,3213,838,25473,2166,17394,2144,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,78896,5322,34185,3719,5053,1241,15759,2708,13373,2244,44711,3658,11260,1859,2268,837,6106,1487,2886,916,33451,3083,10275,1946,16800,1690,6376,1343,558085,9589,415887,8756,63674,3622,117093,6383,235120,7966,142198,8298,50247,5256,4297,1174,26799,3333,19151,3396,91951,5721,10669,1834,54720,4537,26562,3497,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,27001,2469,10323,1671,1351,596,3347,772,5625,1309,16678,1967,3844,851,680,356,2427,756,737,447,12834,1867,4162,889,7234,1608,1438,539,322500,5166,266452,5187,33463,1965,55355,3620,177634,4657,56048,3614,17645,2565,1186,642,10583,1785,5876,1185,38403,2806,4243,1031,19599,2491,14561,1596,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,180590,5822,57326,3390,9479,1315,20819,2591,27028,2567,123264,4979,20710,2612,4819,1276,11999,2129,3892,1030,102554,4605,35029,2921,49973,3324,17552,1777,2010814,14401,1549991,15018,177036,5177,402446,9068,970509,12430,460823,10771,132222,6563,9983,1736,65708,4372,56531,4485,328601,7639,36600,2975,174715,5312,117286,4806,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,86244,4612,33717,3024,5280,1149,13572,1896,14865,1865,52527,3720,10558,1569,2057,642,6681,1304,1820,742,41969,3464,11431,1678,22674,2685,7864,1434,416254,8289,315891,8025,56483,3005,88370,4813,171038,6050,100363,4969,33493,3098,4256,1208,16342,1998,12895,2081,66870,4009,8318,1362,36928,3091,21624,2171,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,728325,11773,255865,7957,54230,3850,92769,4793,108866,5131,472460,10789,76851,4779,20252,2339,37108,3318,19491,2482,395609,10137,129713,5412,194687,6710,71209,4385,3879311,18941,2910857,19585,369792,7501,728198,12161,1812867,19005,968454,14913,278188,8749,25661,2593,136876,6747,115651,5659,690266,13205,76062,4577,355520,10000,258684,8909,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,392994,10422,136582,6327,22498,2734,51201,3955,62883,4579,256412,9200,38359,4057,9729,1543,21875,2736,6755,1735,218053,7751,66085,5324,116142,6028,35826,3671,2062570,19303,1651560,17923,255079,6953,434789,10435,961692,15406,411010,11372,116949,5724,9512,1762,71310,5091,36127,3290,294061,9758,40414,2950,171129,7991,82518,5229,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,16792,1585,5395,1264,940,541,1890,473,2565,828,11397,1400,1755,721,57,45,1647,721,51,56,9642,1360,1790,552,6661,1064,1191,540,158427,3652,136777,3412,14573,1060,24492,1784,97712,3249,21650,2111,8901,1434,272,166,4548,1006,4081,962,12749,1570,996,361,8112,1383,3641,814,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,454121,8995,148661,5429,30889,2418,53099,3360,64673,4127,305460,8373,51765,3000,14991,1687,29221,2474,7553,1335,253695,7376,81575,3600,138674,5907,33446,2641,2461806,16882,1989303,17228,301411,5605,481632,9556,1206260,16688,472503,10774,139413,5836,13752,1748,79214,4807,46447,3433,333090,8560,34631,2839,195172,6763,103287,5031,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,144672,4661,57585,3065,9019,1164,21580,1826,26986,2304,87087,3952,16591,2026,3361,748,9622,1406,3608,925,70496,3296,20861,2104,40042,2704,9593,1278,813183,7871,657569,7348,96463,3007,177578,4401,383528,6724,155614,5245,50797,3328,4274,868,29550,2814,16973,1824,104817,3898,12573,1582,58910,3370,33334,2560,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,186280,6463,87195,4800,10955,1674,31558,3028,44682,3889,99085,5467,25321,2802,5415,1335,15385,2372,4521,1246,73764,4656,21100,2475,40015,3487,12649,1835,770466,11019,647028,9478,114796,4360,163834,6333,368398,7986,123438,6771,45321,3700,4883,1172,25515,3223,14923,2143,78117,5185,9329,1530,45626,3597,23162,2562,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,408045,9168,129822,5283,26469,2138,45518,3225,57835,3980,278223,7401,45831,2997,13810,1624,23845,2481,8176,1193,232392,7129,76379,4202,120699,5961,35314,2525,2785656,19468,2244883,18223,331790,6056,510686,9904,1402407,14503,540773,10167,175555,6713,18173,2180,97255,4914,60127,3942,365218,8894,46343,3133,190647,6214,128228,6129,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,37644,2766,11481,1704,1832,571,4283,1062,5366,1188,26163,2470,4812,1356,760,433,2561,1101,1491,696,21351,2153,7464,1587,10802,1609,3085,951,218537,5069,170014,5016,23162,1930,37107,3064,109745,3977,48523,3415,14600,2169,913,535,7389,1735,6298,1302,33923,3134,3183,752,17979,2214,12761,2284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
