GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001EA,B16005_001MA,B16005_002EA,B16005_002MA,B16005_003MA,B16005_003EA,B16005_004EA,B16005_004MA,B16005_005MA,B16005_005EA,B16005_006EA,B16005_006MA,B16005_007EA,B16005_007MA,B16005_008MA,B16005_008EA,B16005_009EA,B16005_009MA,B16005_010EA,B16005_010MA,B16005_011MA,B16005_011EA,B16005_012EA,B16005_012MA,B16005_013MA,B16005_013EA,B16005_014EA,B16005_014MA,B16005_015EA,B16005_015MA,B16005_016MA,B16005_016EA,B16005_017EA,B16005_017MA,B16005_018MA,B16005_018EA,B16005_019MA,B16005_019EA,B16005_020MA,B16005_020EA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023EA,B16005_023MA,B16005_024MA,B16005_024EA,B16005_025MA,B16005_025EA,B16005_026MA,B16005_026EA,B16005_027MA,B16005_027EA,B16005_028EA,B16005_028MA,B16005_029EA,B16005_029MA,B16005_030EA,B16005_030MA,B16005_031MA,B16005_031EA,B16005_032MA,B16005_032EA,B16005_033MA,B16005_033EA,B16005_034EA,B16005_034MA,B16005_035EA,B16005_035MA,B16005_036EA,B16005_036MA,B16005_037MA,B16005_037EA,B16005_038MA,B16005_038EA,B16005_039EA,B16005_039MA,B16005_040EA,B16005_040MA,B16005_041EA,B16005_041MA,B16005_042MA,B16005_042EA,B16005_043MA,B16005_043EA,B16005_044MA,B16005_044EA,B16005_045EA,B16005_045MA,state
0400000US13,9141183,5010,8204945,22708,7747974,26184,311316,11979,250545,12039,41484,4866,17283,3364,2004,961,72826,7297,63836,6851,5001,1350,3766,1325,223,373,53336,5833,45769,5902,4447,1586,2820,1488,300,211,19493,4441,18591,4346,600,355,302,334,0,225,936238,22199,178426,11882,403811,12557,122263,9933,94632,6131,134114,7166,52802,6074,146249,12050,96317,8367,31703,5008,13038,2826,5191,2709,152038,9265,57291,5026,47783,5931,39655,4932,7309,2178,55714,8911,39651,6802,9003,2010,5467,2242,1593,1554,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,1041736,12012,924145,13686,19284,2837,16136,2421,2887,1089,234,227,27,46,8815,1872,8161,1805,396,326,258,166,0,187,88845,5247,66705,5153,16849,2301,4996,958,295,226,647,483,451,342,196,201,0,187,0,187,245054,11930,38730,3091,7955,2020,4283,1260,2244,1123,1003,641,425,459,8789,1735,6813,1509,1919,716,57,108,0,187,188923,11127,66521,6546,64386,5297,49968,4163,8048,1977,657,447,525,382,51,87,81,136,0,187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1372133,5666,1292616,6462,63613,4845,56187,4513,4270,1397,2726,887,430,276,8204,1721,7543,1650,501,337,160,132,0,195,4413,1426,4007,1437,263,225,143,134,0,195,3287,802,2601,663,342,226,344,304,0,195,94366,5750,21171,3165,51257,3725,14885,2182,11278,2020,17221,2226,7873,1638,10875,2479,6197,1388,3387,1519,1092,439,199,262,9135,1845,3208,1223,2958,1411,2475,1672,494,484,1928,1448,704,594,807,741,91,160,326,488,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,10252698,21114,9125774,25835,807679,14692,652773,15295,101061,8005,44931,4128,8914,1819,216715,11212,188569,10101,19587,4002,8146,2142,413,265,61402,4887,50245,4076,7105,1666,3273,1207,779,776,41128,6425,38398,6013,2061,837,495,436,174,284,1789591,20794,186078,8499,806343,12182,232248,9155,206625,8236,242153,8770,125317,7559,446158,16820,225459,9371,123506,8128,79497,7252,17696,2838,266175,10460,127687,7929,82266,6094,43272,4510,12950,2730,84837,8810,49484,5404,21692,4448,11103,2429,2558,1407,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5785992,7627,5535456,12498,149066,6166,118200,6020,17194,1956,12596,2204,1076,655,82278,6443,64303,5234,14154,2379,2870,1082,951,414,11660,2108,10217,2126,698,334,676,351,69,109,7532,2379,7050,2370,310,241,134,127,38,65,302606,7889,51431,4561,133450,5800,38860,3536,38486,4114,40743,3697,15361,2632,52073,4832,30633,3340,13837,2595,6117,1430,1486,666,50831,3805,22495,2800,18248,2454,8552,1642,1536,796,14821,2878,9999,2349,2242,761,2009,1259,571,712,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2732450,5989,2632285,7280,65019,4368,51572,3401,7142,1666,5731,1213,574,358,24670,2827,19348,2254,4039,1358,1188,435,95,129,5804,1082,4578,901,809,447,417,245,0,155,4672,1491,4123,1180,549,578,0,155,0,155,131657,5151,23756,2825,48932,3510,12241,2061,13040,1910,16012,2220,7639,1629,25075,3645,16090,2561,4588,1089,2813,1032,1584,522,25816,2272,10221,1656,8921,1332,4622,1106,2052,1057,8078,1810,4817,1746,1402,459,1759,852,100,112,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2472562,8083,2337677,8622,97575,5038,80345,5021,11057,1819,5464,1442,709,485,21216,2496,18594,2366,1662,648,932,505,28,44,10190,1583,8458,1560,1430,509,202,148,100,160,5904,1721,5467,1614,437,357,0,168,0,168,196636,7605,27410,2423,100664,5126,31336,2857,24170,2601,32111,3600,13047,2096,20180,3287,14330,2726,3989,1182,1330,497,531,368,35144,2824,13709,1776,12077,1699,8053,1452,1305,583,13238,3701,8148,2288,2949,1443,1048,766,1093,1154,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,3951835,6662,3863068,7291,51845,4481,39810,3814,7154,1443,4134,1058,747,370,26208,3523,20470,2597,3462,1379,2117,736,159,173,6548,1628,5214,1458,700,465,415,353,219,341,4166,1500,3380,1410,312,268,474,332,0,189,138423,6579,30059,3479,46398,3609,13142,2011,12749,2078,16162,2591,4345,1386,26379,5004,16591,3419,6836,1843,2357,1112,595,582,23216,3012,9363,1832,7881,1687,4967,1429,1005,746,12371,2591,6525,1718,2699,995,2244,1040,903,685,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,4088859,7739,3864319,9876,73428,5713,60984,5079,7587,1691,3522,1057,1335,845,133026,6264,115098,5948,13766,1952,3900,1081,262,272,14432,2315,12370,2187,1477,582,550,327,35,60,3654,1257,2913,942,461,459,269,261,11,19,173002,7642,25556,3035,83812,5494,27903,3357,19878,2929,23780,3821,12251,2658,18736,2840,13355,2187,3279,1108,1649,1062,453,493,38855,2920,14125,2193,12376,1675,8616,1426,3738,1270,6043,2055,3213,1211,2094,1196,598,427,138,183,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,1219366,3397,1159198,5030,10525,1977,8551,1750,1278,500,542,441,154,149,45297,3412,39120,3391,4497,795,1596,561,84,112,2538,901,2003,820,205,244,330,299,0,157,1808,654,1708,624,78,68,22,38,0,157,42601,3352,19190,2474,2044,820,1069,547,428,305,353,294,194,206,10990,1536,7605,1141,2190,699,1016,426,179,171,6687,1447,2588,812,1316,617,2411,764,372,283,3690,1221,1554,950,857,409,639,336,640,450,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5465168,1520,4658255,14047,4370084,16708,154509,9083,132041,8492,15340,2980,6791,1423,337,321,78528,6756,69094,6260,5952,1523,3294,788,188,215,36566,3656,29843,3338,4125,1138,2184,773,414,551,18568,3309,16584,3035,1628,885,220,207,136,221,806913,13678,180974,8454,224180,8584,81183,6494,57926,5319,63108,4922,21963,3405,166713,11408,110216,7411,35350,4080,16968,3189,4179,1285,158534,7268,77690,6095,49327,3992,26828,3114,4689,991,76512,7616,58017,5979,12590,2356,4847,1736,1058,601,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,5246556,18354,4675391,20546,297414,8704,213172,6351,43503,3533,29363,3325,11376,1722,198801,9332,177952,9249,14859,1947,5488,1217,502,292,56565,4024,46522,4223,7366,1529,2174,893,503,408,18385,3361,15895,3070,1541,762,815,359,134,162,978423,18224,179139,6833,200386,8703,66439,5627,53632,4216,49360,4942,30955,3289,360915,13348,189733,9258,94753,5388,57913,4765,18516,2855,185595,6584,73163,4852,50180,4157,41730,3412,20522,3533,52388,6626,34331,4245,11940,2481,4311,1067,1806,1165,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,8694773,12579,8313660,17451,171982,6374,138978,5964,20307,2314,10466,1820,2231,835,122168,6465,104539,6272,11403,1395,5196,882,1030,522,29585,2927,25883,2691,2030,744,1487,590,185,170,57378,4734,50168,4408,4442,1069,2566,973,202,219,598021,12414,131879,6295,92983,4941,33332,3492,24522,2684,25579,2962,9550,1986,159727,8546,93270,5763,38325,3422,20896,2627,7236,1728,105069,5335,53268,4014,32080,2738,16840,2605,2881,786,108363,8602,49592,4390,28807,2911,21649,3328,8315,2370,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,4607911,10233,4370607,12607,105788,5081,83539,4317,13045,1881,7473,1185,1731,891,56647,3497,48434,3359,5054,1056,2750,798,409,271,51287,4257,41108,3987,6956,1541,3080,878,143,87,23582,2865,20303,2541,2358,885,846,320,75,93,384351,9578,81032,5623,90097,4272,28537,2990,25079,2873,25923,2579,10558,2048,51802,4026,34231,2987,10619,1826,5398,1085,1554,781,98738,4921,40587,3310,28192,2725,20048,1853,9911,1901,62682,6170,30998,3232,18594,3145,9222,2217,3868,1428,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,2708202,5851,2657551,6431,30865,3467,21873,2942,4647,1321,3520,868,825,707,8264,1433,6861,1255,842,366,514,362,47,96,6426,1463,5278,1490,457,282,581,607,110,170,5096,1181,4094,1194,767,577,222,226,13,24,64913,4841,10378,1766,31405,3543,9167,1815,5514,1399,10311,1836,6413,1536,6548,1468,4574,1081,1247,606,553,456,174,200,13751,2039,5383,1407,3630,1093,3445,1113,1293,799,2831,1401,1313,586,710,673,808,767,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
