GEO_ID,C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,NAME,C27008_001MA,C27008_001EA,C27008_002MA,C27008_002EA,C27008_003MA,C27008_003EA,C27008_004EA,C27008_004MA,C27008_005EA,C27008_005MA,C27008_006EA,C27008_006MA,C27008_007MA,C27008_007EA,C27008_008MA,C27008_008EA,C27008_009EA,C27008_009MA,C27008_010EA,C27008_010MA,C27008_011EA,C27008_011MA,C27008_012MA,C27008_012EA,C27008_013MA,C27008_013EA,C27008_014MA,C27008_014EA,C27008_015EA,C27008_015MA,C27008_016EA,C27008_016MA,C27008_017MA,C27008_017EA,C27008_018MA,C27008_018EA,C27008_019MA,C27008_019EA,C27008_020EA,C27008_020MA,C27008_021EA,C27008_021MA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,46372,4866,1232436,7774,2927425,4689,90884,6708,2836541,8167,447734,3059,48938,3491,398796,4464,4965773,7238,1205907,6681,46800,5036,1159107,8198,3161513,4850,111521,6112,3049992,8112,598353,3153,50837,3819,547516,4712,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,19796,2296,135041,2663,405415,2400,23595,2470,381820,3249,87831,795,8671,1285,79160,1453,677982,1697,149240,1289,19298,2120,129942,2407,418293,1442,37275,2581,381018,2737,110449,862,9304,1412,101145,1638,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,6091,1268,213295,2267,469860,2439,11813,1945,458047,3049,92317,1051,10131,1526,82186,1747,784082,2928,207678,2030,3157,1040,204521,2157,468671,2378,13013,1849,455658,3152,107733,1470,7374,1458,100359,2052,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,12247,2362,1561693,4157,3938823,4767,35094,3223,3903729,5876,676160,2302,22146,1667,654014,2921,6499083,5643,1517947,3778,13412,2244,1504535,4374,4075272,4311,33134,3068,4042138,4900,905864,2673,18959,2063,886905,3192,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,9361,2096,804358,4048,1974747,3330,26337,2308,1948410,4377,355405,1738,18980,1976,336425,2480,3273773,4020,779917,3375,7841,1657,772076,3546,2029923,2898,25374,2703,2004549,3364,463933,1865,14566,1940,449367,2723,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,4066,1049,363119,2469,933898,2372,11871,1598,922027,3184,188987,1222,10689,1473,178298,1805,1527395,3237,354376,2608,4040,980,350336,2674,927513,2142,11347,1548,916166,2570,245506,1490,7604,1087,237902,1911,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,16225,1908,352834,2953,854325,2376,17527,1982,836798,3238,159530,1374,12226,1272,147304,1736,1430616,2615,352152,2316,15246,1820,336906,3014,874124,2119,28730,2497,845394,3343,204340,1529,10897,1515,193443,2109,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,14455,2207,507930,3506,1314390,3622,25072,2762,1289318,4427,249639,1672,16928,1670,232711,2152,2197943,4284,500563,3430,13159,1994,487404,3792,1375640,2700,30808,2645,1344832,3619,321740,2167,14933,1825,306807,2844,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,13464,2063,557196,4154,1351449,3301,25171,2734,1326278,4739,236890,1371,16607,1757,220283,1934,2314069,4598,546633,3673,13431,2381,533202,4232,1453631,2778,28369,2527,1425262,3598,313805,1603,15528,1563,298277,2008,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,2640,743,137042,1466,409496,1432,7100,1141,402396,1945,93883,903,10727,1191,83156,1310,671060,2018,130219,1149,3354,980,126865,1634,424525,1389,9035,1034,415490,1808,116316,1011,9359,1033,106957,1330,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,23273,2535,661079,3387,1767349,3001,48164,3991,1719185,4724,303147,1740,27215,2100,275932,2589,2981740,3865,660146,2478,24405,2867,635741,3617,1917189,2589,52888,3224,1864301,3989,404405,1788,25628,2253,378777,2816,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,4984,1283,710509,2265,2051709,2075,17735,2327,2033974,3048,374628,1583,15658,1730,358970,2181,3365766,2676,686380,1555,5836,1480,680544,1843,2171430,1380,15435,2187,2155995,2398,507956,1760,14307,1594,493649,2325,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,9125,1719,1163427,3197,3006529,3249,25107,2037,2981422,4097,590208,1578,22438,1555,567770,2238,4993017,3459,1116979,2849,8943,1587,1108036,3159,3116224,2316,24517,2009,3091707,3245,759814,1926,16448,1258,743366,2539,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,4953,1270,648416,3124,1671781,2675,15966,1592,1655815,3116,297567,1342,15184,1209,282383,1738,2664011,3589,622666,2908,6297,1337,616369,3121,1668552,2448,15832,1706,1652720,3046,372793,1634,10991,1261,361802,2236,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,11783,2142,371808,4826,852684,2888,21723,2352,830961,3737,159509,1272,17447,1751,142062,2128,1516027,4544,365981,3740,10235,2202,355746,4303,935528,2210,23657,2589,911871,3288,214518,1415,16932,1628,197586,2311,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,13827,1962,707447,4610,1791555,3545,40147,3216,1751408,4176,358169,2147,25116,2166,333053,2760,3027970,4474,687981,3310,14730,2145,673251,4028,1879520,3731,37015,3046,1842505,4621,460469,2109,22578,1889,437891,2836,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,2874,982,111350,1580,307118,1691,8767,1872,298351,2336,68892,823,6855,1106,62037,1331,492980,2079,107878,1313,2983,792,104895,1518,307688,1749,7567,1252,300121,2213,77414,840,5218,1009,72196,1179,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,7600,1586,226886,2900,556403,2107,14163,1923,542240,2822,104118,896,7938,1088,96180,1298,919381,2970,224705,2262,6955,1568,217750,2650,560897,1716,17208,1906,543689,2738,133779,1113,7356,998,126423,1506,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,8231,1894,329482,2657,846310,2703,23925,3576,822385,4485,159022,1042,16868,1891,142154,2036,1343944,2668,324646,1944,8040,2151,316606,2873,842156,1886,28073,4271,814083,4555,177142,1025,13052,1611,164090,1871,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,2302,743,140753,1456,419863,1462,7080,1355,412783,2001,79771,666,7741,1147,72030,1246,661179,1916,136155,1318,1830,572,134325,1464,427871,1381,6741,1276,421130,1749,97153,885,6936,1193,90217,1457,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,6255,1500,1034731,2781,2692258,2068,15293,1910,2676965,2952,494084,1545,16118,1569,477966,2401,4485654,2739,997181,2184,9424,2034,987757,2862,2814680,2047,17324,2026,2797356,2646,673793,1775,15941,1572,657852,2115,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,7750,1688,260483,3019,613238,2387,19503,2562,593735,3096,125862,1130,13616,1728,112246,1847,1039909,2929,248554,2440,9755,1815,238799,3052,639011,1634,22827,2577,616184,2999,152344,1101,11768,1367,140576,1758,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,17016,1892,2168864,3744,6010741,4944,40955,3606,5969786,6449,1074069,2291,30341,2187,1043728,3134,9937729,4336,2084230,3065,17945,2454,2066285,4074,6363833,3326,40115,3424,6323718,4898,1489666,2786,21580,1950,1468086,3324,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,59091,4435,1096875,8332,2851076,6828,85423,4835,2765653,7524,532862,2520,52563,3381,480299,3988,4921114,7089,1130906,6585,55393,4390,1075513,8155,3088412,4665,120080,5195,2968332,6364,701796,2554,50927,3494,650869,4247,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,3203,857,72321,1390,218238,1669,5560,1163,212678,1986,41789,463,3281,692,38508,777,333874,1741,75329,1307,2939,728,72390,1336,207927,1469,6735,969,201192,1708,50618,580,1848,518,48770,782,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,15423,1932,1360001,4448,3476121,3790,45714,4108,3430407,5793,680607,2449,31818,1982,648789,2928,5836950,4795,1312916,4189,16741,2969,1296175,5432,3624965,3414,39511,3265,3585454,4742,899069,2439,25751,1675,873318,2885,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,16121,2279,462498,3654,1119457,2808,33011,2812,1086446,3710,220080,1210,20407,1549,199673,1858,1892212,3734,455274,2948,14342,2166,440932,3982,1158279,2271,38149,2805,1120130,3393,278659,1612,21063,1636,257596,2196,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,5084,1596,435843,2918,1200443,2573,15390,2242,1185053,3388,242578,1514,18177,1773,224401,2302,1948692,3419,420132,3249,5345,1214,414787,3506,1227937,2609,15611,2145,1212326,3369,300623,1503,15640,1880,284983,2155,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,15022,2250,1395780,3652,3860832,3301,41629,2901,3819203,4725,812274,2259,35369,2411,776905,3208,6455849,4779,1343939,2898,14079,1999,1329860,3549,4022534,3041,41226,3240,3981308,4147,1089376,2261,31641,2345,1057735,3255,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,1910,917,109852,1155,325451,1275,4816,1035,320635,1530,61620,818,4382,863,57238,1178,536284,1199,106862,905,1480,652,105382,1172,344983,887,5718,1157,339265,1392,84439,732,5317,967,79122,1138,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,22113,3494,526421,5724,1369762,3746,48637,4584,1321125,6003,279644,1917,36120,2478,243524,2871,2381291,5395,530942,4886,21245,3154,509697,5776,1492814,2738,59737,4616,1433077,5151,357535,2085,35079,2921,322456,3076,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,2974,858,98342,1550,247393,1792,6826,1341,240567,2109,50620,787,5185,914,45435,1255,406176,2315,99388,1423,3062,947,96326,1749,244121,1350,8064,1287,236057,1747,62667,984,3389,766,59278,1233,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,22318,4083,736450,5492,1919354,5584,47620,4417,1871734,6751,371379,1814,32566,2513,338813,2755,3252850,5528,729011,4788,21820,3110,707191,5018,2043501,3488,57091,4586,1986410,5808,480338,2246,29232,2286,451106,2746,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,96820,6579,3454088,9199,7657968,7559,165010,9275,7492958,10730,1159949,3783,114537,4815,1045412,6899,12828628,8404,3396061,6679,92841,7436,3303220,9751,7965935,6195,201431,8460,7764504,10090,1466632,3842,108334,4854,1358298,6290,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,7738,2032,442988,2908,829388,2458,15478,2060,813910,3276,116620,998,8390,1296,108230,1523,1392914,2903,427086,2240,10088,2495,416998,3216,828356,2279,17620,2131,810736,3101,137472,997,9342,1183,128130,1437,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,2034,724,62105,1083,199868,975,3552,583,196316,1070,40945,522,2954,710,37991,888,315207,1148,61460,757,1765,707,59695,998,204295,802,3550,606,200745,1043,49452,389,3394,811,46058,856,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,89865,5612,859524,7998,2435829,6019,151788,6456,2284041,7478,428725,2403,67154,3444,361571,3697,4073221,7383,899692,5775,84104,5541,815588,6861,2620133,4853,184427,7362,2435706,9661,553396,2886,67596,3228,485800,4716,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,39855,4022,767758,5067,2133930,4308,63599,4851,2070331,6085,378679,1924,38200,2388,340479,2911,3396600,4920,770566,3438,38597,3955,731969,5219,2163969,3806,85707,4375,2078262,5881,462065,2315,36593,1950,425472,2767,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,1893,909,196175,2317,568091,2966,9779,1934,558312,2960,129046,1176,7937,1191,121109,1513,931280,3467,187234,2479,2836,1001,184398,2690,580463,2419,8095,1521,572368,3096,163583,1220,7456,1187,156127,1645,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,6967,1374,669587,2622,1770176,3201,19533,1860,1750643,4023,335845,1539,14193,1431,321652,2077,2851488,3662,646367,2579,7679,1519,638688,2901,1779475,2421,17226,1688,1762249,3097,425646,1864,10431,1165,415215,2129,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,1974,905,66975,2007,181644,1506,4670,1187,176974,2129,32660,388,3214,690,29446,702,275579,2027,65645,1497,3042,1174,62603,1916,172954,1374,5811,1254,167143,1788,36980,650,3124,858,33856,983,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,2807,1090,441114,3030,1062796,796,6985,1263,1055811,1531,242345,609,7313,1109,235032,1287,1931277,2889,431568,2800,2974,1151,428594,2960,1183616,446,6640,1300,1176976,1422,316093,511,4617,762,311476,905,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
