GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002MA,C16005_002EA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008MA,C16005_008EA,C16005_009MA,C16005_009EA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014MA,C16005_014EA,C16005_015MA,C16005_015EA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018EA,C16005_018MA,C16005_019MA,C16005_019EA,C16005_020MA,C16005_020EA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024MA,C16005_024EA,C16005_025MA,C16005_025EA,C16005_026MA,C16005_026EA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029EA,C16005_029MA,state
0400000US01,4504275,2738,4343019,7099,4239068,8320,75234,6571,56978,5577,18256,3468,16198,2079,14550,2026,1648,494,9464,1867,7618,1761,1846,737,3055,1078,2777,1023,278,221,161256,6809,29377,3310,78611,5472,19588,3417,59023,4538,19628,2741,14558,2363,5070,1419,27925,2347,11410,1813,16515,2299,5715,1709,3207,1223,2508,1090,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,668687,875,617334,4150,546543,5696,18560,2296,16842,2205,1718,586,8800,1741,8102,1702,698,389,11395,1982,8758,1626,2637,1135,32036,2688,24337,2243,7699,1149,51353,4018,10825,1758,6623,1420,2828,1254,3795,1032,9171,2835,5530,1721,3641,1808,23123,1812,9895,1578,13228,1637,1611,652,770,406,841,397,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6034541,2472,5168812,17589,4266240,25043,712583,21128,606160,19885,106423,8402,45266,4898,41334,4781,3932,869,27118,3582,23569,3320,3549,1085,117605,4881,91942,5024,25663,2647,865729,17560,138448,8924,530292,14751,192955,9477,337337,12446,77155,7780,54708,5299,22447,3814,89228,5566,41265,4494,47963,4114,30606,5492,15996,3145,14610,3320,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2740313,2124,2613324,5652,2518901,7265,72308,4892,52755,4699,19553,2980,11530,2190,9271,1905,2259,784,8081,1463,6622,1473,1459,780,2504,1299,1975,937,529,552,126989,5478,16746,2629,76780,5092,25555,4218,51225,4229,9780,2725,6786,1947,2994,1414,22153,2731,7800,1846,14353,1980,1530,706,1285,677,245,259,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35158257,2934,25006617,49899,18797705,58659,4945522,40188,4180565,39798,764957,18484,440241,14089,395318,13202,44923,3781,733878,16382,602157,15189,131721,5696,89271,7548,79901,6579,9370,2249,10151640,49778,970341,17318,5179033,42051,1418161,22883,3760872,34819,1134758,23710,674701,16102,460057,15840,2633779,21195,1089055,18565,1544724,22388,233729,14980,133682,9016,100047,10419,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4775755,1953,4285667,13776,3897427,17198,299061,11340,249864,10233,49197,4008,52181,4613,47021,4448,5160,1001,26738,3273,22166,3116,4572,1260,10260,2460,8627,2228,1633,829,490088,14173,79405,4654,259702,11711,84771,6593,174931,8568,59028,5823,41521,4179,17507,3149,66994,4385,28242,3136,38752,3566,24959,4649,13121,3117,11838,2974,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3384503,1187,2909960,12951,2551052,13692,243053,8864,175638,7736,67415,4974,91372,5370,81759,5199,9613,1461,15042,2042,12839,1918,2203,802,9441,2486,8980,2450,461,270,474543,13060,109425,6160,124763,6886,35139,3189,89624,6735,161304,8367,88226,4613,73078,6037,60990,4078,31940,2927,29050,3575,18061,3623,10501,2386,7560,2000,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,851887,253,776071,5368,719728,6175,36383,3948,28594,3316,7789,1684,14442,2686,11537,2196,2905,1477,2900,855,2631,860,269,289,2618,1024,2404,991,214,144,75816,5277,16442,2595,24379,3207,8881,2167,15498,2385,16324,2939,9320,1465,7004,2193,12915,1678,6899,1264,6016,1328,5756,2526,5012,2399,744,432,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,581764,153,499254,5103,466675,5296,19210,2306,17112,2207,2098,791,9350,1672,8797,1648,553,320,2415,766,1896,665,519,376,1604,564,1338,512,266,287,82510,5097,27573,3803,22641,2692,10907,2260,11734,2060,16579,2503,13427,1966,3152,939,6961,1326,3974,845,2987,1036,8756,2466,5960,1949,2796,1192,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,17983218,4530,14293914,38111,12314007,34082,1597857,28815,1293666,26996,304191,15519,293967,11504,257742,10489,36225,4273,53113,5606,43531,5219,9582,2051,34970,6249,30581,6028,4389,1742,3689304,37971,710025,21348,2048901,25587,719338,17784,1329563,24529,650781,21047,331515,14713,319266,13474,212398,10937,105121,7717,107277,7492,67199,9167,43725,7334,23474,4339,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9141183,5010,8204945,22708,7747974,26184,311316,11979,250545,12039,60771,6047,72826,7297,63836,6851,8990,1997,53336,5833,45769,5902,7567,2122,19493,4441,18591,4346,902,560,936238,22199,178426,11882,403811,12557,122263,9933,281548,12734,146249,12050,96317,8367,49932,7375,152038,9265,57291,5026,94747,8720,55714,8911,39651,6802,16063,3889,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,1041736,12012,924145,13686,19284,2837,16136,2421,3148,1129,8815,1872,8161,1805,654,383,88845,5247,66705,5153,22140,2577,647,483,451,342,196,201,245054,11930,38730,3091,7955,2020,4283,1260,3672,1644,8789,1735,6813,1509,1976,716,188923,11127,66521,6546,122402,7603,657,447,525,382,132,221,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1372133,5666,1292616,6462,63613,4845,56187,4513,7426,1598,8204,1721,7543,1650,661,367,4413,1426,4007,1437,406,264,3287,802,2601,663,686,370,94366,5750,21171,3165,51257,3725,14885,2182,36372,3530,10875,2479,6197,1388,4678,1717,9135,1845,3208,1223,5927,1880,1928,1448,704,594,1224,1216,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,10252698,21114,9125774,25835,807679,14692,652773,15295,154906,9029,216715,11212,188569,10101,28146,4774,61402,4887,50245,4076,11157,2399,41128,6425,38398,6013,2730,1065,1789591,20794,186078,8499,806343,12182,232248,9155,574095,12566,446158,16820,225459,9371,220699,13391,266175,10460,127687,7929,138488,7533,84837,8810,49484,5404,35353,5966,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5785992,7627,5535456,12498,149066,6166,118200,6020,30866,3105,82278,6443,64303,5234,17975,3027,11660,2108,10217,2126,1443,457,7532,2379,7050,2370,482,279,302606,7889,51431,4561,133450,5800,38860,3536,94590,5443,52073,4832,30633,3340,21440,3149,50831,3805,22495,2800,28336,3442,14821,2878,9999,2349,4822,1988,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2732450,5989,2632285,7280,65019,4368,51572,3401,13447,2147,24670,2827,19348,2254,5322,1489,5804,1082,4578,901,1226,509,4672,1491,4123,1180,549,578,131657,5151,23756,2825,48932,3510,12241,2061,36691,3261,25075,3645,16090,2561,8985,1969,25816,2272,10221,1656,15595,2202,8078,1810,4817,1746,3261,1123,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2472562,8083,2337677,8622,97575,5038,80345,5021,17230,2567,21216,2496,18594,2366,2622,800,10190,1583,8458,1560,1732,579,5904,1721,5467,1614,437,357,196636,7605,27410,2423,100664,5126,31336,2857,69328,4369,20180,3287,14330,2726,5850,1453,35144,2824,13709,1776,21435,2482,13238,3701,8148,2288,5090,2508,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
