GEO_ID,C18104_001E,C18104_001M,C18104_002E,C18104_002M,C18104_003E,C18104_003M,C18104_004E,C18104_004M,C18104_005E,C18104_005M,C18104_006E,C18104_006M,C18104_007E,C18104_007M,C18104_008E,C18104_008M,C18104_009E,C18104_009M,C18104_010E,C18104_010M,C18104_011E,C18104_011M,C18104_012E,C18104_012M,C18104_013E,C18104_013M,C18104_014E,C18104_014M,C18104_015E,C18104_015M,C18104_016E,C18104_016M,C18104_017E,C18104_017M,C18104_018E,C18104_018M,C18104_019E,C18104_019M,C18104_020E,C18104_020M,C18104_021E,C18104_021M,NAME,C18104_001MA,C18104_001EA,C18104_002MA,C18104_002EA,C18104_003EA,C18104_003MA,C18104_004EA,C18104_004MA,C18104_005MA,C18104_005EA,C18104_006MA,C18104_006EA,C18104_007MA,C18104_007EA,C18104_008MA,C18104_008EA,C18104_009EA,C18104_009MA,C18104_010EA,C18104_010MA,C18104_011MA,C18104_011EA,C18104_012MA,C18104_012EA,C18104_013MA,C18104_013EA,C18104_014EA,C18104_014MA,C18104_015MA,C18104_015EA,C18104_016MA,C18104_016EA,C18104_017MA,C18104_017EA,C18104_018MA,C18104_018EA,C18104_019MA,C18104_019EA,C18104_020MA,C18104_020EA,C18104_021EA,C18104_021MA,state
0400000US13,8945759,6804,4303468,9214,928309,7555,44006,4612,884303,7494,2927425,4689,134023,6997,2793402,8318,447734,3059,41595,2837,406139,3985,4642291,6490,882425,5624,24183,3070,858242,6500,3161513,4850,135826,7524,3025687,8625,598353,3153,75085,4431,523268,4874,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238045,2362,602695,2542,109449,879,4957,1244,104492,1500,405415,2400,17757,2405,387658,3046,87831,795,7693,1096,80138,1227,635350,1602,106608,911,1634,618,104974,979,418293,1442,10874,1696,407419,1976,110449,862,12328,1632,98121,1950,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1447159,1357,720084,2996,157907,1731,9276,1776,148631,2544,469860,2439,20006,2360,449854,3384,92317,1051,8413,1377,83904,1646,727075,2589,150671,1568,6396,2031,144275,2299,468671,2378,23494,2732,445177,3546,107733,1470,10096,1417,97637,2163,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11861043,3286,5770050,5444,1155067,3009,48127,3848,1106940,4716,3938823,4767,144935,5996,3793888,6599,676160,2302,49481,3287,626679,4220,6090993,5303,1109857,3072,20053,1900,1089804,3396,4075272,4311,130597,6904,3944675,7706,905864,2673,84384,4369,821480,4905,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5989411,2707,2924701,4123,594549,3165,35940,3279,558609,4547,1974747,3330,93275,4763,1881472,5866,355405,1738,25064,2264,330341,3044,3064710,3419,570854,2502,17003,2125,553851,3055,2029923,2898,97232,5187,1932691,6164,463933,1865,43062,2700,420871,3217,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2819263,1956,1390026,3286,267141,2022,13479,1751,253662,2541,933898,2372,35470,2519,898428,3334,188987,1222,11302,1407,177685,1833,1429237,3005,256218,2203,8145,1511,248073,2448,927513,2142,35017,2906,892496,3669,245506,1490,19560,1858,225946,2376,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2611490,2278,1280494,3080,266639,2551,15480,1832,251159,3192,854325,2376,37366,3108,816959,3425,159530,1374,12102,1314,147428,1876,1330996,2703,252532,2060,8076,1361,244456,2478,874124,2119,38407,2898,835717,3012,204340,1529,18736,1631,185604,2158,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4005288,3264,1944522,4416,380493,2471,26701,2773,353792,3365,1314390,3622,89885,4650,1224505,5811,249639,1672,26246,1982,223393,2392,2060766,3992,363386,2995,12714,1755,350672,3787,1375640,2700,86827,4244,1288813,5341,321740,2167,43447,2655,278293,2923,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4160093,2763,1999694,4307,411355,3275,30708,3095,380647,4244,1351449,3301,83688,5672,1267761,6130,236890,1371,26535,2424,210355,2614,2160399,4248,392963,3361,14416,2126,378547,3798,1453631,2778,78871,4584,1374760,4872,313805,1603,40072,2871,273733,3178,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1248024,1281,609145,2248,105766,1636,9119,1638,96647,1599,409496,1432,26313,2297,383183,2621,93883,903,8873,1291,85010,1421,638879,1991,98038,1030,4350,1298,93688,1495,424525,1389,25256,2265,399269,2656,116316,1011,11872,1569,104444,1661,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5373467,2663,2569410,3974,498914,2102,22338,2562,476576,3056,1767349,3001,65588,4459,1701761,4715,303147,1740,20605,2242,282542,2726,2804057,3327,482463,1941,11270,1766,471193,2507,1917189,2589,64042,4735,1853147,5515,404405,1788,39137,3078,365268,3210,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6145081,1784,2956262,2939,529925,1796,29000,2821,500925,3328,2051709,2075,88210,4512,1963499,5252,374628,1583,27626,2463,347002,2869,3188819,2543,509433,1483,17578,2159,491855,2598,2171430,1380,93002,5163,2078428,5129,507956,1760,43959,3487,463997,3858,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9178913,2482,4470742,3839,874005,2712,54501,3365,819504,4370,3006529,3249,176389,5709,2830140,6438,590208,1578,52023,3136,538185,3240,4708171,3214,832133,2053,26557,2429,805576,3527,3116224,2316,158209,6566,2958015,6696,759814,1926,76915,3329,682899,3997,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4934279,2290,2443302,3193,473954,2555,25185,2471,448769,3391,1671781,2675,63775,3419,1608006,4438,297567,1342,19002,1752,278565,2005,2490977,3586,449632,2399,11071,1392,438561,2728,1668552,2448,57315,3032,1611237,3920,372793,1634,23772,2305,349021,2882,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706414,2907,1289602,4085,277409,3818,15675,1966,261734,4352,852684,2888,56242,4184,796442,4720,159509,1272,20360,2552,139149,2776,1416812,3649,266766,2953,7489,1539,259277,3278,935528,2210,54452,4282,881076,5072,214518,1415,30708,2427,183810,2827,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5517351,3039,2676453,4521,526729,4035,32477,3143,494252,4982,1791555,3545,95139,4632,1696416,5862,358169,2147,29553,2001,328616,2737,2840898,4253,500909,2871,14692,1980,486217,3384,1879520,3731,97461,4998,1782059,5926,460469,2109,42124,3049,418345,3693,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,922765,1595,458556,2046,82546,1496,3585,938,78961,1701,307118,1691,15555,2054,291563,2406,68892,823,4410,797,64482,1144,464209,2152,79107,1443,1972,880,77135,1606,307688,1749,12375,2196,295313,2550,77414,840,6814,1136,70600,1352,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1683406,2149,827633,2928,167112,1860,7181,1167,159931,2314,556403,2107,19566,2126,536837,2963,104118,896,5623,940,98495,1375,855773,2463,161097,1330,4710,1138,156387,1707,560897,1716,20801,2051,540096,2543,133779,1113,8978,992,124801,1473,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501803,2276,1249342,2956,244010,1901,9918,2160,234092,2911,846310,2703,27968,3239,818342,3992,159022,1042,11151,1822,147871,1964,1252461,2401,233163,1462,3890,1159,229273,1771,842156,1886,30731,3491,811425,3704,177142,1025,15710,2503,161432,2622,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236262,1148,607529,1797,107895,1066,6515,1122,101380,1401,419863,1462,15583,1833,404280,2252,79771,666,7568,1344,72203,1404,628733,1590,103709,927,2949,847,100760,1290,427871,1381,16505,2201,411366,2586,97153,885,6685,1073,90468,1429,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8177681,1797,3954668,2689,768326,1956,35150,3350,733176,3787,2692258,2068,84836,4755,2607422,5201,494084,1545,34611,3235,459473,3138,4223013,2225,734540,1651,14360,2243,720180,3101,2814680,2047,80083,4434,2734597,4582,673793,1775,66158,3823,607635,4094,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1902961,2304,932283,2694,193183,2187,6679,1721,186504,2544,613238,2387,32824,3637,580414,4373,125862,1130,13641,1620,112221,1914,970678,2400,179323,1817,2744,986,176579,2068,639011,1634,30960,2995,608051,3314,152344,1101,16926,1791,135418,1954,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18051815,2870,8677627,4776,1592817,2966,73952,4456,1518865,5222,6010741,4944,213348,6955,5797393,8059,1074069,2291,81440,4051,992629,4424,9374188,3853,1520689,2448,37013,3213,1483676,4179,6363833,3326,203535,6642,6160298,6523,1489666,2786,143403,5703,1346263,5800,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8834295,6336,4228413,8279,844475,6142,47564,4589,796911,7758,2851076,6828,143211,7998,2707865,10562,532862,2520,45311,3272,487551,3878,4605882,6973,815674,5644,24289,2588,791385,6072,3088412,4665,132976,6170,2955436,7391,701796,2554,76277,4635,625519,5427,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,623159,1408,312743,1751,52716,971,1700,636,51016,1112,218238,1669,8121,1545,210117,2106,41789,463,2612,594,39177,706,310416,1607,51871,947,718,357,51153,987,207927,1469,6031,1238,201896,1987,50618,580,3303,770,47315,910,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10660659,2931,5168139,4777,1011411,3504,63116,3414,948295,5204,3476121,3790,180518,5144,3295603,6570,680607,2449,54008,3047,626599,3300,5492520,4438,968486,3348,31666,2845,936820,4434,3624965,3414,180994,5730,3443971,6081,899069,2439,81675,3371,817394,3774,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3446350,2453,1683226,3568,343689,2731,18914,2055,324775,3126,1119457,2808,63162,3632,1056295,4524,220080,1210,19620,1590,200460,2007,1763124,3334,326186,2415,11052,1573,315134,3099,1158279,2271,63345,3397,1094934,4337,278659,1612,28579,2085,250080,2560,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3593992,2394,1761278,3366,318257,2545,19975,2660,298282,3322,1200443,2573,61015,4485,1139428,4827,242578,1514,20963,2729,221615,3219,1832714,3194,304154,2670,10076,1602,294078,3215,1227937,2609,63985,3500,1163952,4069,300623,1503,28405,2141,272218,2766,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11818796,2352,5715248,4741,1042142,2888,67795,4340,974347,5003,3860832,3301,192097,8577,3668735,9198,812274,2259,57681,2776,754593,3554,6103548,4626,991638,2741,31228,2716,960410,3908,4022534,3041,190989,6613,3831545,7556,1089376,2261,99964,4476,989412,5151,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979671,974,470519,1432,83448,901,3324,911,80124,1304,325451,1275,15041,1875,310410,2275,61620,818,3961,844,57659,1191,509152,1147,79730,869,2168,793,77562,987,344983,887,15118,1979,329865,1987,84439,732,8526,1227,75913,1435,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4276510,3247,2045906,5044,396500,3680,17833,2631,378667,4559,1369762,3746,71185,5358,1298577,6158,279644,1917,25998,2923,253646,3075,2230604,4195,380255,3574,11254,1830,369001,3988,1492814,2738,67581,4362,1425233,5646,357535,2085,42644,3529,314891,3759,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746957,1083,369775,2301,71762,1208,2954,824,68808,1204,247393,1792,9705,1525,237688,2483,50620,787,3322,742,47298,981,377182,2122,70394,1199,1618,563,68776,1261,244121,1350,8868,1855,235253,2217,62667,984,5447,918,57220,1298,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5902563,4444,2845926,6421,555193,4585,32971,3599,522222,4975,1919354,5584,117954,6449,1801400,8829,371379,1814,40424,3197,330955,3586,3056637,5339,532798,4018,18303,2996,514495,4965,2043501,3488,119567,5573,1923934,6304,480338,2246,59762,3216,420576,3796,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23244141,6665,11370392,9277,2552475,6090,124892,6772,2427583,10335,7657968,7559,300535,9383,7357433,12809,1159949,3783,110336,5898,1049613,6953,11873749,8142,2441182,5377,61981,4392,2379201,6518,7965935,6195,294803,11922,7671132,12750,1466632,3842,181985,7125,1284647,7690,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2527350,2113,1262106,3135,316098,2135,13044,2207,303054,2776,829388,2458,29261,3273,800127,3865,116620,998,8207,1243,108413,1410,1265244,2629,299416,2068,5711,1447,293705,2445,828356,2279,29061,2668,799295,3709,137472,997,11434,1430,126038,1737,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589392,762,289432,1195,48619,908,3344,700,45275,1007,199868,975,10237,1363,189631,1851,40945,522,3250,654,37695,741,299960,1162,46213,725,1608,466,44605,895,204295,802,10249,1286,194046,1502,49452,389,4616,828,44836,963,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7379073,6306,3554689,8131,690135,5404,35540,3682,654595,6896,2435829,6019,91942,4656,2343887,7577,428725,2403,33617,2828,395108,3109,3824384,6587,650855,4882,14590,2084,636265,5499,2620133,4853,97216,5069,2522917,7252,553396,2886,58780,3280,494616,4379,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6277475,3710,3093837,5008,581228,2552,31673,3177,549555,4105,2133930,4308,107095,5038,2026835,6249,378679,1924,31486,2933,347193,2906,3183638,4584,557604,2850,16473,2291,541131,3384,2163969,3806,105709,5464,2058260,6392,462065,2315,49271,3091,412794,4162,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1722507,1987,841045,3421,143908,1748,9396,1480,134512,2096,568091,2966,43785,3236,524306,4222,129046,1176,13248,1508,115798,1954,881462,2765,137416,1490,5265,1203,132151,1651,580463,2419,38500,3139,541963,3613,163583,1220,21770,1966,141813,2142,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5284863,2059,2603410,3851,497389,2431,29713,2676,467676,3419,1770176,3201,71318,4307,1698858,5105,335845,1539,23739,1840,312106,2246,2681453,3171,476332,2313,14646,1572,461686,2607,1779475,2421,67128,3467,1712347,4271,425646,1864,30595,2420,395051,3077,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519810,1228,263316,1843,49012,1262,1826,609,47186,1393,181644,1506,6358,1640,175286,1967,32660,388,2074,611,30586,753,256494,1604,46560,1133,931,522,45629,1285,172954,1374,7618,1513,165336,2043,36980,650,1875,613,35105,946,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3463547,1416,1640029,2915,334888,2664,34685,2813,300203,3477,1062796,796,103574,5194,959222,5279,242345,609,45876,2907,196469,2982,1823518,2681,323809,2533,16827,1950,306982,2840,1183616,446,86263,5123,1097353,5121,316093,511,67869,3371,248224,3497,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
