GEO_ID,B05004_001E,B05004_001M,B05004_002E,B05004_002M,B05004_003E,B05004_003M,B05004_004E,B05004_004M,B05004_005E,B05004_005M,B05004_006E,B05004_006M,B05004_007E,B05004_007M,B05004_008E,B05004_008M,B05004_009E,B05004_009M,B05004_010E,B05004_010M,B05004_011E,B05004_011M,B05004_012E,B05004_012M,B05004_013E,B05004_013M,B05004_014E,B05004_014M,B05004_015E,B05004_015M,NAME,B05004_001MA,B05004_001EA,B05004_002EA,B05004_002MA,B05004_003EA,B05004_003MA,B05004_004EA,B05004_004MA,B05004_005EA,B05004_005MA,B05004_006MA,B05004_006EA,B05004_007EA,B05004_007MA,B05004_008EA,B05004_008MA,B05004_009EA,B05004_009MA,B05004_010EA,B05004_010MA,B05004_011MA,B05004_011EA,B05004_012EA,B05004_012MA,B05004_013EA,B05004_013MA,B05004_014EA,B05004_014MA,B05004_015EA,B05004_015MA,state
0400000US21,38.2,0.2,36.9,0.2,39.4,0.2,38.3,0.2,36.9,0.2,39.5,0.3,36.6,0.8,36.3,1.4,36.8,1.0,44.8,1.9,44.9,3.1,44.8,1.9,32.4,1.1,31.2,1.1,33.4,1.1,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35.9,0.1,34.6,0.3,37.3,0.2,35.6,0.2,34.4,0.2,36.9,0.3,39.4,0.9,38.1,1.0,41.0,1.3,49.3,1.7,46.4,2.0,51.2,1.7,34.6,1.1,33.9,1.6,35.5,1.2,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,43.2,0.2,41.9,0.3,44.4,0.2,43.0,0.3,41.8,0.3,44.1,0.2,47.2,1.6,44.6,3.5,49.5,2.1,53.3,2.8,52.3,3.4,54.5,3.9,41.1,1.8,35.3,6.0,44.8,3.8,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38.0,0.2,36.3,0.2,39.5,0.2,37.0,0.2,35.2,0.2,38.7,0.3,41.0,0.3,40.1,0.6,41.8,0.4,48.2,0.6,48.4,0.7,47.9,0.7,35.2,0.4,34.2,0.6,36.2,0.6,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,39.3,0.2,38.0,0.2,40.5,0.1,38.3,0.2,36.5,0.2,39.8,0.2,42.4,0.5,41.4,0.6,43.3,0.4,49.3,0.7,49.2,0.8,49.5,0.9,35.8,0.5,35.3,0.6,36.2,0.7,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,39.2,0.2,37.8,0.2,40.4,0.1,38.8,0.2,37.4,0.2,40.1,0.1,42.5,0.5,41.0,0.9,43.8,1.0,50.3,0.8,49.5,1.0,51.0,1.0,35.4,0.6,34.7,0.8,36.4,0.7,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37.6,0.1,36.5,0.2,38.8,0.2,37.8,0.2,36.5,0.2,39.1,0.2,36.3,0.5,36.0,0.6,36.6,0.9,41.8,0.7,41.7,0.7,41.9,1.3,32.9,0.4,32.8,0.5,33.0,0.7,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36.1,0.3,34.7,0.3,37.7,0.3,36.1,0.2,34.6,0.3,37.6,0.3,37.1,1.9,35.5,1.3,38.9,2.0,51.2,3.1,45.3,6.8,55.5,5.8,32.9,1.5,32.9,1.6,32.9,2.7,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38.0,0.2,36.6,0.2,39.4,0.2,38.0,0.2,36.6,0.2,39.4,0.2,37.8,0.8,36.5,0.8,39.1,1.0,46.6,1.4,46.2,2.1,47.1,1.5,33.5,0.9,32.7,1.1,34.6,1.4,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,39.7,0.3,38.4,0.5,40.9,0.4,39.6,0.3,38.3,0.5,40.8,0.5,44.7,5.8,45.2,8.5,44.5,8.4,56.2,3.9,55.5,6.3,56.6,6.5,32.2,2.6,35.4,5.3,30.4,5.0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36.3,0.2,35.1,0.2,37.6,0.3,36.3,0.2,35.0,0.2,37.7,0.3,36.2,1.0,35.8,0.6,37.1,1.4,42.3,1.5,41.7,1.8,45.1,4.8,32.8,1.3,32.3,1.5,33.6,1.9,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36.7,0.2,36.0,0.2,37.4,0.2,33.9,0.4,33.9,0.4,34.0,0.5,41.8,0.5,40.6,0.7,43.0,0.6,48.8,0.9,48.5,1.1,49.0,1.1,37.2,0.5,36.5,0.5,38.3,0.8,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41.5,0.2,40.7,0.3,42.3,0.3,41.3,0.3,40.5,0.3,42.2,0.3,43.0,1.4,42.2,1.6,43.9,2.1,50.1,1.9,49.3,3.1,51.0,4.8,37.8,1.2,38.2,2.1,37.4,1.6,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,39.2,0.1,37.7,0.2,40.5,0.2,36.8,0.2,34.7,0.2,38.7,0.2,43.4,0.3,42.5,0.3,44.4,0.4,50.1,0.3,49.9,0.4,50.2,0.5,36.7,0.3,36.0,0.4,37.5,0.5,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,36.6,0.2,35.0,0.3,38.5,0.3,35.5,0.3,33.9,0.4,37.3,0.5,41.4,0.9,39.7,1.2,43.0,0.9,50.9,1.8,51.2,3.1,50.7,1.4,37.3,0.7,35.5,1.4,39.3,1.2,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,38.1,0.2,36.4,0.1,39.6,0.2,34.5,0.2,32.9,0.2,36.1,0.2,44.8,0.2,43.3,0.3,46.0,0.2,51.6,0.3,51.1,0.4,52.0,0.3,37.4,0.3,36.4,0.4,38.3,0.4,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,37.7,0.2,36.3,0.2,38.9,0.2,37.8,0.2,36.3,0.2,39.1,0.2,36.6,0.4,36.1,0.5,37.3,0.9,45.1,0.6,45.0,0.6,45.2,0.9,33.7,0.4,33.3,0.6,34.2,0.6,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,36.6,0.3,35.2,0.2,38.4,0.4,36.8,0.4,35.4,0.2,38.5,0.4,30.7,2.7,27.8,4.2,35.7,3.7,47.6,4.9,37.9,12.3,51.0,6.2,26.2,3.3,25.3,2.6,29.7,5.2,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,39.1,0.1,37.6,0.1,40.4,0.1,39.0,0.1,37.4,0.2,40.3,0.1,41.0,0.6,39.9,0.7,42.2,0.8,50.3,0.9,49.6,1.1,51.0,0.9,33.5,0.7,33.4,0.9,33.6,0.8,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,36.3,0.1,34.9,0.2,37.7,0.2,36.4,0.2,35.0,0.2,37.7,0.2,35.9,0.5,34.7,0.7,37.6,0.9,45.2,1.2,44.2,1.2,46.9,1.9,32.3,0.6,32.3,0.6,32.4,1.2,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,38.7,0.2,37.5,0.2,39.9,0.3,38.5,0.2,37.2,0.3,39.8,0.3,39.3,0.6,38.6,0.8,40.0,0.9,49.8,0.9,49.5,1.5,50.0,1.0,34.7,0.5,34.2,0.5,35.4,0.7,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,40.3,0.1,38.7,0.2,41.8,0.1,40.2,0.2,38.5,0.1,41.7,0.1,41.9,0.5,40.9,0.6,42.9,0.6,48.7,0.6,48.3,0.7,49.1,0.7,35.6,0.5,35.0,0.7,36.3,0.8,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39.5,0.3,37.6,0.3,41.1,0.4,38.5,0.5,36.6,0.5,40.3,0.4,43.3,1.0,41.5,1.2,44.2,1.0,49.9,1.3,49.2,1.4,50.8,2.1,35.6,0.9,35.0,1.7,36.5,2.3,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,38.0,0.2,36.5,0.2,39.6,0.3,38.0,0.2,36.5,0.2,39.6,0.3,37.8,1.1,36.4,0.9,40.3,1.3,51.9,1.7,50.7,3.3,53.3,3.1,34.1,0.8,33.9,1.1,34.6,1.7,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,37.1,0.3,36.0,0.4,38.3,0.4,37.1,0.3,36.1,0.4,38.3,0.5,35.0,4.0,32.9,4.9,37.8,5.2,48.2,4.3,44.8,7.5,48.6,3.3,30.6,2.1,29.8,2.0,31.8,4.2,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,38.3,0.2,36.9,0.2,39.5,0.2,38.5,0.2,37.2,0.2,39.7,0.2,35.5,0.6,34.7,0.9,36.5,1.1,44.0,1.1,44.1,2.0,43.9,1.1,32.3,0.5,32.2,0.5,32.5,0.7,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33.7,0.1,32.7,0.2,34.8,0.1,31.2,0.2,30.2,0.1,32.4,0.1,40.0,0.3,39.1,0.3,40.8,0.2,48.4,0.3,47.9,0.4,48.9,0.5,36.1,0.2,35.6,0.3,36.8,0.3,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,29.6,0.2,29.1,0.1,30.0,0.2,28.3,0.2,27.9,0.3,28.8,0.2,37.9,0.8,37.1,1.2,38.5,0.9,45.7,1.7,45.7,2.3,45.6,2.2,34.4,0.7,34.0,0.9,35.0,1.0,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,42.0,0.3,40.9,0.3,43.1,0.3,41.7,0.3,40.7,0.4,42.9,0.4,46.8,2.6,48.2,5.3,46.4,2.9,53.3,2.4,54.7,3.0,51.5,3.4,39.5,1.8,38.2,3.5,40.6,2.9,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,37.6,0.1,36.1,0.2,38.9,0.2,36.8,0.2,35.2,0.2,38.3,0.2,40.4,0.4,39.5,0.6,41.2,0.5,46.7,0.6,46.2,0.7,47.1,0.9,35.2,0.4,34.9,0.6,35.5,0.6,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,37.3,0.1,36.3,0.2,38.4,0.2,36.3,0.2,35.3,0.2,37.4,0.2,40.3,0.4,39.4,0.7,41.3,0.4,47.5,0.5,46.5,0.9,48.4,0.9,35.3,0.4,34.5,0.7,36.0,0.6,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41.4,0.3,40.2,0.3,42.8,0.3,41.5,0.2,40.2,0.4,42.9,0.3,38.4,3.7,35.8,3.6,40.5,2.7,45.4,4.1,44.6,3.6,46.8,7.7,32.6,2.3,32.5,2.8,33.0,4.4,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,38.7,0.2,37.4,0.2,39.9,0.2,38.7,0.1,37.5,0.2,39.9,0.2,38.3,0.9,36.9,1.0,39.6,1.0,46.0,1.1,45.6,1.6,46.3,1.4,34.4,0.7,34.1,0.8,35.1,1.0,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36.8,0.4,36.1,0.5,38.2,0.9,36.7,0.3,36.1,0.4,37.7,1.0,39.1,2.4,31.6,8.2,41.3,1.8,45.4,6.1,40.2,14.3,48.1,8.3,32.0,5.7,30.5,3.9,37.6,8.9,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,37.5,0.2,35.8,0.2,39.2,0.3,37.0,0.1,35.3,0.2,38.6,0.3,47.7,1.2,46.9,1.6,48.2,1.3,57.5,1.5,57.1,1.6,58.1,1.8,41.8,1.2,41.2,2.0,42.1,1.4,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
