GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001MA,C20005H_001EA,C20005H_002MA,C20005H_002EA,C20005H_003MA,C20005H_003EA,C20005H_004MA,C20005H_004EA,C20005H_005EA,C20005H_005MA,C20005H_006MA,C20005H_006EA,C20005H_007MA,C20005H_007EA,C20005H_008MA,C20005H_008EA,C20005H_009MA,C20005H_009EA,C20005H_010EA,C20005H_010MA,C20005H_011MA,C20005H_011EA,C20005H_012MA,C20005H_012EA,C20005H_013MA,C20005H_013EA,C20005H_014MA,C20005H_014EA,C20005H_015EA,C20005H_015MA,C20005H_016MA,C20005H_016EA,C20005H_017MA,C20005H_017EA,C20005H_018MA,C20005H_018EA,C20005H_019MA,C20005H_019EA,C20005H_020EA,C20005H_020MA,C20005H_021EA,C20005H_021MA,C20005H_022MA,C20005H_022EA,C20005H_023MA,C20005H_023EA,C20005H_024MA,C20005H_024EA,C20005H_025EA,C20005H_025MA,C20005H_026EA,C20005H_026MA,C20005H_027MA,C20005H_027EA,C20005H_028MA,C20005H_028EA,C20005H_029MA,C20005H_029EA,C20005H_030EA,C20005H_030MA,C20005H_031EA,C20005H_031MA,C20005H_032EA,C20005H_032MA,C20005H_033MA,C20005H_033EA,C20005H_034MA,C20005H_034EA,C20005H_035MA,C20005H_035EA,C20005H_036EA,C20005H_036MA,C20005H_037EA,C20005H_037MA,C20005H_038MA,C20005H_038EA,C20005H_039MA,C20005H_039EA,state
0400000US13,4414036,4383,2153022,3555,1052355,12430,396,427,1051959,12513,18715,2929,67734,4997,127886,7509,289544,9474,241651,10601,306429,9168,1100667,13223,659582,11407,441085,9693,209319,8361,93793,5365,55068,4186,44054,4271,17526,2715,21325,3033,2261014,3640,735973,12190,333,449,735640,12213,15232,1995,88592,5595,130431,6850,247227,9515,160766,8172,93392,5748,1525041,12958,985957,15028,539084,12490,275340,9075,134072,8048,53344,4049,43364,3513,24719,3003,8245,1609,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,276343,757,150317,634,77859,2990,0,187,77859,2990,1620,631,4592,1008,9996,1668,20340,2119,20958,2251,20353,2085,72458,3042,40197,2764,32261,2681,10240,1801,7905,1387,4839,1239,5050,1120,2225,777,2002,662,126026,533,38536,2522,29,48,38507,2528,914,514,2113,697,3941,1032,14857,1915,8887,1433,7795,1425,87490,2605,49282,2454,38208,2564,16667,2263,7977,1186,6475,1445,3828,1020,2409,726,852,399,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1030875,3250,509411,1818,225792,5882,0,195,225792,5882,7059,1468,17262,2004,34618,3685,69386,4381,50313,3546,47154,3493,283619,6174,147161,5302,136458,5523,67119,4215,31078,3373,14011,2091,14908,2211,5210,1326,4132,1090,521464,2117,154912,4821,9,15,154903,4824,6469,1391,23063,2413,38255,3386,52872,3831,23689,2704,10555,1622,366552,5197,198309,6217,168243,5923,93794,5243,42912,3314,17835,2202,9409,1712,3112,916,1181,563,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6699282,5033,3245987,4980,1597098,12172,32,56,1597066,12171,18949,2343,78354,4260,145014,5524,404269,9501,412681,9606,537799,10886,1648889,10970,892162,9126,756727,10258,350884,8073,158008,6049,76220,4096,84324,4796,48155,3729,39136,2787,3453295,3203,1199316,12338,92,92,1199224,12340,21422,2111,119045,5759,208808,7293,384239,8084,270079,8775,195631,6825,2253979,12938,1289696,11468,964283,12410,453264,8601,249862,6639,101794,4616,92832,5001,40636,2963,25895,2939,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4257642,3510,2067508,2350,992071,10451,59,90,992012,10456,15790,2098,67082,4962,131141,5768,318709,7122,255734,7220,203556,5698,1075437,10236,584994,9605,490443,9864,245512,7596,107504,5169,51141,3545,51262,3428,23149,2273,11875,1560,2190134,2537,711263,9614,29,47,711234,9613,15582,2095,86374,4683,163003,5809,259335,7185,129212,5432,57728,3987,1478871,10031,849691,8767,629180,10135,322262,6865,160768,5537,64531,4508,52284,3858,24209,2645,5126,915,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2188754,2050,1067932,1874,553605,6710,329,318,553276,6736,9108,1253,35544,2901,72944,4152,196108,5799,135491,4926,104081,4708,514327,6713,251803,4920,262524,5879,140437,4401,52079,3072,25173,2258,24842,1810,12720,1869,7273,1015,1120822,1290,420345,6784,39,67,420306,6787,8714,1193,48902,2642,101430,4430,155093,5378,73611,3814,32556,2160,700477,6906,373165,5478,327312,7157,172876,4899,84602,3367,32734,2832,24067,2487,9874,1570,3159,1060,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1794200,2271,876135,1660,470341,6710,52,71,470289,6705,9040,1238,33310,2932,63749,3703,146317,5357,109902,4729,107971,4958,405794,6912,207403,5135,198391,4899,100479,4039,45228,2796,18538,2038,20543,2245,7985,1176,5618,818,918065,1721,340426,6300,24,47,340402,6291,9810,1570,43925,3076,76164,3921,123774,4056,58670,2545,28059,2340,577639,6248,315545,5729,262094,6495,137580,4333,66412,3770,25485,2629,21947,2354,7348,1236,3322,846,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3030894,3652,1469060,2748,645198,7148,0,189,645198,7148,15716,2192,63376,4356,101540,5403,193816,5234,147348,6213,123402,4994,823862,7615,507397,8570,316465,6936,151654,5737,76170,4635,35759,3131,32192,2478,11795,1780,8895,1419,1561834,2358,483722,8421,10,18,483712,8417,11524,1456,78074,4279,111976,4737,165109,6916,81441,4165,35588,2755,1078112,8655,683776,8868,394336,8492,207620,6161,102170,4451,41269,3227,26598,2717,12608,1746,4071,1187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2224321,3463,1085458,2021,544364,8897,99,120,544265,8899,12389,1618,30740,2766,62591,4407,143068,5815,142955,5560,152522,5690,541094,9349,311261,6158,229833,7749,99676,5341,45732,3544,24456,2550,28118,2758,15577,2067,16274,2002,1138863,2660,384644,7502,29,48,384615,7499,8559,1610,58856,4071,75748,3911,138563,5771,69348,4524,33541,2735,754219,7298,483064,7256,271155,6670,140627,6093,65705,3658,26501,2888,23822,2486,10532,1897,3968,1139,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039670,1500,503327,1344,224525,5063,0,157,224525,5063,3686,861,16303,1662,33773,2789,73943,3792,55763,3468,41057,2415,278802,5413,144461,3978,134341,4813,64980,3528,33037,2598,15451,1964,12109,1645,4115,748,4649,830,536343,978,181162,4552,7,11,181155,4550,3799,878,23103,2516,43238,2872,60923,3229,34916,2586,15176,1692,355181,4669,192207,3637,162974,4494,80246,3379,42587,2499,18961,1778,12465,1380,7170,1182,1545,691,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2621048,2669,1267797,1923,683056,8924,0,204,683056,8924,8602,1664,25061,2747,46961,3481,138901,5455,164445,6287,299086,7632,584741,9816,317506,7815,267235,6539,116898,4520,51504,4045,31255,2968,27964,2398,19587,2412,20027,2620,1353251,2063,503835,7784,0,204,503835,7784,6451,1306,31027,3247,66827,4234,134897,5679,124851,4425,139782,5500,849416,8123,489676,8173,359740,8216,156592,5438,76105,4021,40401,3079,42317,3800,27034,2442,17291,2061,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4179271,6288,1996850,3562,984102,9957,47,76,984055,9973,9550,1397,29427,2680,78892,4066,216553,6960,244283,7549,405350,8667,1012748,9258,514168,7319,498580,9697,220804,7970,101197,4867,53509,3920,59886,4054,33624,2984,29560,2863,2182421,3871,748106,8983,80,117,748026,8991,10211,1583,41083,3346,91564,4805,240370,6783,202634,6514,162164,6040,1434315,8898,749091,9797,685224,8925,290241,8161,148406,6291,90175,4852,81810,4051,49027,3018,25565,2269,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6166391,4406,3010398,3069,1273644,12035,194,176,1273450,12024,25099,2343,89158,4033,156277,5246,337822,7432,331391,8495,333703,8157,1736754,12182,985677,9216,751077,10453,371464,8760,165551,5208,79090,4212,75192,4005,36746,2685,23034,1900,3155993,2742,914258,8841,506,386,913752,8869,23632,2124,105162,4847,179173,5111,299654,6906,196251,5417,109880,4162,2241735,9647,1299060,10787,942675,10769,476589,8128,247322,7331,99128,3731,72315,3759,33634,2416,13687,1606,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3599497,2619,1764562,1812,895345,8083,100,62,895245,8086,12980,1348,47035,2899,89351,3889,262192,6142,241722,5413,241965,5237,869217,8113,401584,5490,467633,7279,219940,5346,91125,4229,50713,2878,55512,3124,29024,2178,21319,1763,1834935,1676,676400,7482,45,36,676355,7487,13407,1411,58257,2841,110280,4228,246378,5710,147165,4936,100868,3309,1158535,7673,559492,6332,599043,8299,276595,5697,140203,4469,72825,4269,63305,3338,32893,2247,13222,1306,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1392365,2403,675578,1533,317050,7095,6,12,317044,7094,4062,905,21591,2166,47440,3637,102207,5203,74447,4438,67297,3448,358528,7396,219018,6107,139510,5408,69874,3792,27263,3054,16128,2302,13743,2351,7132,1662,5370,1237,716787,1878,227413,6355,0,206,227413,6355,4509,1372,37055,3603,54771,4311,78886,4841,33362,3892,18830,2452,489374,6325,337667,7081,151707,6036,85175,4786,34907,3385,12751,1855,11473,1541,5636,1188,1765,702,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3928626,3871,1907822,2912,900232,8816,190,176,900042,8827,17091,2063,76181,4097,131369,5688,275159,5658,200072,6862,200170,6035,1007590,9044,553900,7868,453690,7815,216109,6509,98708,4922,52801,3523,49545,3202,22781,2652,13746,1849,2020804,2743,707864,9584,62,103,707802,9587,21867,2381,100096,5281,161681,6661,242646,8364,120125,5470,61387,3489,1312940,10004,773366,9070,539574,9161,292688,6952,133102,5648,53084,3807,41042,2988,14709,1970,4949,878,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,716819,1152,358642,822,164905,4618,35,58,164870,4606,5087,1120,16619,1657,27777,2741,48063,3205,40736,3160,26588,2393,193737,4717,94606,3822,99131,4628,47856,3117,22897,2827,9990,1516,11604,1619,3752,898,3032,783,358177,968,116250,4140,65,82,116185,4149,4846,1178,18248,1981,30164,2601,38942,2716,16689,1962,7296,1249,241927,4228,121567,3367,120360,4600,60569,3429,32995,2737,12934,1547,9711,1623,2835,730,1316,602,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1213305,1525,592569,1084,335922,4650,202,135,335720,4644,6553,1012,21385,1998,48413,3298,111270,3999,79317,3365,68782,3529,256647,5060,119950,3733,136697,4620,71456,3317,31482,2562,11631,1271,12723,1693,5492,980,3913,1040,620736,1161,243611,5568,81,99,243530,5575,7104,1152,32225,2189,56093,3260,88051,3661,40323,2954,19734,2120,377125,5684,186629,4645,190496,5109,104552,3639,47640,3126,18597,2151,13355,1481,4706,834,1646,521,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
