GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001EA,B25011_001MA,B25011_002EA,B25011_002MA,B25011_003EA,B25011_003MA,B25011_004MA,B25011_004EA,B25011_005MA,B25011_005EA,B25011_006EA,B25011_006MA,B25011_007EA,B25011_007MA,B25011_008EA,B25011_008MA,B25011_009EA,B25011_009MA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012EA,B25011_012MA,B25011_013EA,B25011_013MA,B25011_014EA,B25011_014MA,B25011_015MA,B25011_015EA,B25011_016MA,B25011_016EA,B25011_017EA,B25011_017MA,B25011_018EA,B25011_018MA,B25011_019EA,B25011_019MA,B25011_020MA,B25011_020EA,B25011_021MA,B25011_021EA,B25011_022MA,B25011_022EA,B25011_023EA,B25011_023MA,B25011_024EA,B25011_024MA,B25011_025EA,B25011_025MA,B25011_026MA,B25011_026EA,B25011_027MA,B25011_027EA,B25011_028EA,B25011_028MA,B25011_029EA,B25011_029MA,B25011_030EA,B25011_030MA,B25011_031MA,B25011_031EA,B25011_032MA,B25011_032EA,B25011_033MA,B25011_033EA,B25011_034EA,B25011_034MA,B25011_035EA,B25011_035MA,B25011_036EA,B25011_036MA,B25011_037MA,B25011_037EA,B25011_038MA,B25011_038EA,B25011_039EA,B25011_039MA,B25011_040EA,B25011_040MA,B25011_041EA,B25011_041MA,B25011_042MA,B25011_042EA,B25011_043MA,B25011_043EA,B25011_044MA,B25011_044EA,B25011_045EA,B25011_045MA,B25011_046EA,B25011_046MA,B25011_047EA,B25011_047MA,B25011_048MA,B25011_048EA,B25011_049MA,B25011_049EA,state
0400000US13,3494542,15336,2256703,18001,1678034,17011,1344216,15428,148463,6858,929293,12919,266460,5448,333818,11030,89697,6614,14670,2672,63647,5405,11380,1899,244121,9086,31731,3660,162236,7870,50154,3171,578669,14168,507199,13039,39202,3518,275601,9982,192396,7054,71470,5860,18845,2723,43932,4216,8693,1593,1237839,18123,697974,12548,323482,10352,122025,6082,181505,8221,19952,2409,374492,10769,75255,6482,30920,3432,41764,4607,2571,888,299237,9386,114873,6245,169980,7689,14384,1877,539865,13391,422770,12248,123495,7141,215866,9298,83409,4670,117095,6873,74951,5048,39804,4410,2340,838,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,196581,4565,154078,5054,9899,1657,101013,4370,43166,2171,42503,2838,14053,1804,1214,480,8480,1490,4359,778,28450,2674,1474,662,14400,1782,12576,1558,58119,3415,47944,3101,3452,935,22643,2251,21849,1919,10175,1456,1166,568,6504,1204,2505,730,193863,5082,115208,4530,75563,3759,25692,2270,42315,2961,7556,1227,39645,2996,11715,1619,4221,1093,6369,1348,1125,539,27930,2612,10384,1500,14619,1896,2927,660,78655,4048,60127,3608,14621,1849,30217,2552,15289,1706,18528,2265,9794,1995,8030,1431,704,356,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,300752,6838,258226,7082,37557,3164,160162,5659,60507,2320,42526,3840,16233,2566,2725,1123,11749,2207,1759,552,26293,2811,4375,1065,16448,2514,5470,989,98064,4948,81652,4544,4117,1072,41226,3247,36309,2874,16412,2208,2241,723,11233,1689,2938,1054,181377,6700,97930,4806,61044,3618,27597,2750,28705,2506,4742,1175,36886,3177,8961,1769,3607,1216,5010,1314,344,251,27925,2665,12728,1744,14640,2037,557,310,83447,4841,62427,3735,16850,2391,30587,3117,14990,1819,21020,2671,16447,2388,4193,953,380,369,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,2329944,16204,1920102,14566,206972,6033,1320997,12474,392133,5567,409842,10771,121589,5757,20958,2460,83096,4309,17535,2049,288253,7762,31203,2782,186414,6767,70636,2912,860338,13492,747982,12489,64117,4626,363976,9381,319889,7798,112356,5857,30988,3237,66269,4177,15099,1848,1546926,16631,768920,12627,349141,8216,126936,6053,193109,7493,29096,2417,419779,9577,90517,4961,40538,3629,46166,3553,3813,847,329262,8808,126523,5045,185244,6278,17495,1935,778006,14691,624290,12784,178170,7882,289161,9988,156959,6171,153716,6658,108323,4799,41320,3663,4073,1010,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,1271201,12520,1052239,12790,132545,5314,696653,10034,223041,4506,218962,6954,69438,4605,13507,2011,45601,3287,10330,1492,149524,5591,19692,2132,99901,5006,29931,2132,448861,9363,383777,9041,31306,3269,188537,6711,163934,5469,65084,4017,16896,2560,40150,3090,8038,1137,747049,12479,370188,9054,164795,6416,59843,4669,90261,4992,14691,1859,205393,7369,41352,4592,17715,2770,21822,2886,1815,625,164041,6416,78553,4444,79527,5072,5961,1153,376861,9238,303394,9114,80451,4827,147699,6662,75244,4051,73467,4333,52205,3555,20061,2052,1201,435,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,641571,8185,551332,7486,75213,3341,353676,5585,122443,3154,90239,4436,30378,2564,6908,1268,20047,1829,3423,651,59861,3086,11210,1453,37290,2670,11361,1144,238797,5437,205421,5271,19209,2482,93398,3647,92814,3083,33376,2679,10549,1597,19099,1905,3728,644,336397,7489,143324,5664,73899,3697,29088,2679,37051,2602,7760,1012,69425,3815,16853,1994,7291,1375,9123,1464,439,254,52572,3243,28592,2763,21870,2027,2110,536,193073,5755,152970,5721,47369,3470,62489,3397,43112,2791,40103,3337,32014,3062,7613,1184,476,273,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,554145,7205,472067,7033,63177,2864,308014,5363,100876,2613,82078,4011,24969,2072,4869,1135,16623,1760,3477,863,57109,3458,9840,1497,37251,2867,10018,1392,192934,5943,168194,5417,11875,1870,80613,4098,75706,3287,24740,2528,6758,1342,15068,1829,2914,725,354622,5979,167871,6013,85352,4057,33350,2951,44179,2943,7823,1228,82519,4894,21991,2643,10791,1780,10844,2012,356,189,60528,3795,28300,2626,30128,2203,2100,510,186751,4408,144953,4853,46912,3845,61289,4161,36752,2368,41798,3108,31727,2693,9576,1317,495,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,843507,11678,696199,11407,85067,4568,457890,8436,153242,3768,147308,6064,44815,3683,7276,1348,30784,2997,6755,1278,102493,4938,14435,1527,62247,3965,25811,1744,307972,7371,273536,7491,18666,2461,132358,5125,122512,4506,34436,2827,7676,1331,21655,2463,5105,1019,520655,11195,276373,8904,131320,5614,49949,3660,71595,4342,9776,1126,145053,7716,30252,2634,12530,1800,16039,1981,1683,774,114801,6913,51754,4140,56876,4177,6171,1119,244282,8118,197982,8130,46098,3513,103252,5968,48632,3198,46300,3752,29669,2739,15333,2322,1298,504,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,821375,10570,630129,9491,77006,4081,415825,7974,137298,3148,191246,6501,53037,3505,10001,1856,32963,3041,10073,1304,138209,5329,19901,2221,86883,4999,31425,2342,309319,7857,272596,7472,21927,2416,135776,5878,114893,4825,36723,3283,9174,1580,21068,2234,6481,1227,571336,10145,296842,8430,113009,5212,45257,3228,58328,3695,9424,1244,183833,6101,31555,2599,13010,1865,16443,1998,2102,806,152278,5391,70787,4336,73446,3352,8045,1319,274494,6654,219935,6765,64016,5102,113621,5301,42298,2731,54559,3700,37429,2892,15190,2107,1940,693,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,282417,5725,238772,6083,19728,1751,164689,4377,54355,2015,43645,2567,15646,1593,2794,876,10954,1335,1898,581,27999,2047,3408,825,18851,1824,5740,817,109280,4239,86160,3934,3424,801,44943,2994,37793,2369,23120,1806,3926,756,15858,1517,3336,568,160354,5460,65543,3878,32187,2842,10945,1662,15618,1685,5624,1150,33356,2875,7427,1516,3850,1221,3317,1090,260,200,25929,2435,11095,1572,13974,1873,860,480,94811,4746,70798,4213,13914,1864,33933,3013,22951,2020,24013,2564,15199,2009,7582,1503,1232,493,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,1051009,9085,828860,9779,72303,3698,586176,8533,170381,3847,222149,6535,57689,3597,7630,1725,40470,3144,9589,1231,164460,5918,13891,2010,115328,5527,35241,2579,386438,8739,328279,7789,27659,2946,173808,6434,126812,5023,58159,3209,14798,1962,34829,2509,8532,1069,697070,9889,364567,9010,166356,7521,54393,3649,96725,5934,15238,1976,198211,7628,43845,4436,16303,2411,24868,3250,2674,800,154366,6155,58953,3647,87441,5121,7972,1329,332503,8782,264544,8355,65324,4300,134655,6214,64565,3825,67959,4288,41775,3263,24136,2634,2048,659,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,1155634,11658,960013,10422,73833,3630,689310,9212,196870,3699,195621,6859,56518,3737,6505,1260,39470,3164,10543,1370,139103,5677,8849,1730,94589,5418,35665,2642,417645,9320,345700,8970,21207,2466,172612,5664,151881,5627,71945,3901,16263,1912,45158,3535,10524,1458,958788,13982,442286,10459,214006,7792,66124,4377,120099,5814,27783,2440,228280,8289,43354,3086,16349,2101,25328,2409,1677,533,184926,7669,66003,5013,109559,5877,9364,1511,516502,10496,396671,10454,90855,5993,181850,7999,123966,4766,119831,5891,82011,4724,33986,3449,3834,827,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
