GEO_ID,B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,NAME,B17019_001MA,B17019_001EA,B17019_002MA,B17019_002EA,B17019_003MA,B17019_003EA,B17019_004EA,B17019_004MA,B17019_005EA,B17019_005MA,B17019_006EA,B17019_006MA,B17019_007MA,B17019_007EA,B17019_008MA,B17019_008EA,B17019_009EA,B17019_009MA,B17019_010EA,B17019_010MA,B17019_011EA,B17019_011MA,B17019_012MA,B17019_012EA,B17019_013MA,B17019_013EA,B17019_014MA,B17019_014EA,B17019_015EA,B17019_015MA,B17019_016EA,B17019_016MA,B17019_017EA,B17019_017MA,B17019_018MA,B17019_018EA,B17019_019MA,B17019_019EA,B17019_020EA,B17019_020MA,B17019_021EA,B17019_021MA,B17019_022EA,B17019_022MA,B17019_023MA,B17019_023EA,state
0400000US13,2376008,17596,349145,12059,124409,7749,60227,4715,64182,5322,224736,7699,35436,3713,11512,2049,23924,3038,189300,7234,46162,3478,143138,6504,2026863,18425,1543289,19299,1283989,16074,259300,9440,483574,11603,129516,7609,78185,5991,51331,5387,354058,10443,197959,8109,156099,7847,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,26678,2586,12044,1876,3673,1051,8371,1633,14634,1743,2446,806,809,362,1637,742,12188,1686,2241,786,9947,1447,285111,5942,217597,6067,150405,5066,67192,3354,67514,3832,23322,2317,13244,1837,10078,1481,44192,3276,26209,2511,17983,2196,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,46241,3273,20947,2134,10127,1623,10820,1621,25294,2591,5017,1476,2938,1248,2079,895,20277,2217,5246,1312,15031,1832,352441,7686,298323,7835,248099,7454,50224,3712,54118,4387,20177,2649,13295,2337,6882,1387,33941,3204,21047,2307,12894,2132,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,116829,6180,54369,3741,62460,4265,223415,6394,31836,2922,10197,1718,21639,2644,191579,5790,40086,3180,151493,4556,2758620,16709,2152414,15822,1865733,15049,286681,7289,606206,11126,180270,6900,111392,5481,68878,4589,425936,8689,248167,7366,177769,7282,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,60825,4203,32535,2658,28290,2868,131950,5949,21522,2725,10165,1786,11357,1923,110428,5271,24805,2374,85623,5165,1448614,12106,1156209,13552,1019704,12615,136505,6136,292405,8597,89268,5446,59273,4388,29995,3777,203137,6690,124719,5078,78418,4412,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,23116,1795,13098,1411,10018,1153,40656,2949,6164,987,1967,593,4197,1022,34492,2881,7640,1244,26852,2536,721123,8768,602115,7711,538234,7366,63881,3587,119008,4824,41067,3089,28411,2550,12656,1822,77941,3456,52221,2865,25720,2253,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,23275,2196,11491,1363,11784,1693,43389,2890,6011,1122,1813,553,4198,947,37378,2696,9619,1202,27759,2489,655352,7579,534144,7448,460576,6916,73568,3834,121208,5284,40949,3089,23156,2092,17793,2495,80259,4410,47490,3429,32769,2999,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,60437,4224,33168,3045,27269,2722,103806,5455,17874,2034,7276,1472,10598,1766,85932,4835,20270,2099,65662,4472,955637,11084,767082,12072,663031,10881,104051,5126,188555,6759,57193,3850,37539,3130,19654,2191,131362,5708,82223,4224,49139,4459,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,45961,3683,29405,2695,16556,2270,133920,5904,17188,1969,7629,1387,9559,1499,116732,5350,30249,2904,86483,4545,938336,11018,697177,9370,600724,8960,96453,4736,241159,7959,67404,4126,45408,3334,21996,2268,173755,6309,107960,4944,65795,3846,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11639,1519,6555,954,5084,1131,20856,2363,4282,1125,1812,715,2470,844,16574,2027,4093,791,12481,1918,315465,6969,259320,6868,232217,6068,27103,2500,56145,2947,18791,1878,13834,1501,4957,1244,37354,2472,23906,2045,13448,1783,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,12342,1648,13438,2209,74044,4689,10410,2061,3471,1132,6939,1658,63634,3915,15673,2456,47961,2959,1315752,12332,969436,11209,816518,9573,152918,6775,346316,9665,91124,5890,54218,3437,36906,4295,255192,7501,148787,5688,106405,6023,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,14632,1841,24292,2572,93087,4800,10286,2008,2431,947,7855,1702,82801,4106,11795,1641,71006,4078,1465909,13868,1135095,12468,945381,10224,189714,7370,330814,9535,89586,4303,54087,3724,35499,2782,241228,7846,127308,5468,113920,6278,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,59210,3269,44304,3380,206208,6478,38896,3339,15673,1826,23223,2452,167312,6027,49496,2858,117816,5089,2163162,13062,1713940,12467,1534880,12511,179060,6584,449222,7991,133886,5590,92924,4835,40962,3224,315336,7189,205946,6106,109390,4392,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,34155,2517,18462,1639,15693,2004,68787,3575,13209,1507,5234,963,7975,1167,55578,3132,11757,1299,43821,3056,1253524,10605,1032328,9338,933816,8956,98512,4940,221196,7239,77025,4321,51373,3129,25652,2883,144171,5148,91480,3717,52691,3764,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,31441,2644,20197,1803,11244,1764,97176,4352,11649,1841,5324,1141,6325,1516,85527,3691,27955,2694,57572,3547,612341,10378,456068,9868,396274,9234,59794,4140,156273,6456,38352,3292,25959,3193,12393,2135,117921,5658,74614,4091,43307,3584,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,58276,3828,31594,2688,26682,2700,117793,5568,19046,2263,6273,1107,12773,2047,98747,4946,22886,2366,75861,4641,1358762,12420,1086528,11853,943098,11088,143430,5848,272234,8322,80234,4914,47294,3419,32940,3360,192000,6750,110842,4566,81158,5107,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,10023,1341,6471,1117,3552,871,14498,1836,2334,628,1007,452,1327,451,12164,1674,2938,684,9226,1529,228610,4454,189533,4811,160681,4586,28852,2691,39077,3246,13787,1879,9216,1503,4571,982,25290,2442,15575,1842,9715,1609,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,15632,1848,7032,1044,8600,1581,27060,2828,4506,1148,1804,655,2702,871,22554,2514,4929,1276,17625,2200,427753,5995,354351,5419,303815,5006,50536,3022,73402,3936,25781,2201,15339,1725,10442,1538,47621,3054,26278,2355,21343,2240,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,34154,3881,13346,2057,20808,3045,41547,4127,9012,1686,1981,804,7031,1471,32535,3653,6271,1464,26264,3123,561280,9863,415918,8900,302222,8158,113696,6778,145362,7996,52495,5150,25657,3692,26838,3318,92867,5394,43922,3566,48945,4715,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,6559,1116,3959,879,2600,797,13170,2186,1841,980,511,333,1330,930,11329,1957,2323,711,9006,1737,329772,4735,270216,5282,237521,4949,32695,3330,59556,3590,19648,2473,13751,2124,5897,1202,39908,2755,23589,2214,16319,1729,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,58552,3976,22301,2342,36251,2834,113007,4941,18211,2040,4620,1070,13591,1749,94796,4606,13438,1656,81358,4457,2019845,14324,1548765,14701,1271242,14047,277523,8354,471080,10900,134721,6769,74148,4398,60573,4662,336359,7382,181388,5919,154971,6115,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,32113,2929,20226,2089,11887,2014,51185,4128,11154,1739,5689,1273,5465,1360,40031,3741,13616,1879,26415,2995,419200,7648,317495,7466,268349,6602,49146,3629,101705,4110,32897,2982,21507,2224,11390,1969,68808,3588,46403,2972,22405,2477,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,195635,7369,60548,3319,135087,6345,371940,10062,59275,3745,12135,1800,47140,3423,312665,8998,38807,3229,273858,8449,4040061,22850,2971087,19682,2248130,16789,722957,13766,1068974,17432,295764,10188,140313,5685,155451,7578,773210,14495,349032,8464,424178,10882,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,325239,10097,111512,5648,56353,4329,55159,3682,213727,8845,32486,3597,11227,2108,21259,2812,181241,8051,45183,4826,136058,6732,2130325,19806,1676630,18160,1421573,17056,255057,8742,453695,11787,122822,6242,72175,5328,50647,4319,330873,9585,184575,7890,146298,7566,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,13805,1595,4133,856,2366,481,1767,715,9672,1510,1500,825,890,662,610,415,8172,1303,2026,619,6146,1153,161414,3550,138039,3592,115383,3201,22656,2039,23375,2136,9156,1303,6731,1078,2425,734,14219,1508,8682,1104,5537,1007,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,350368,8799,104559,4050,49936,3039,54623,3191,245809,7887,38357,3518,11081,1808,27276,2959,207452,7041,36983,2958,170469,6831,2565559,16549,2033405,17522,1772423,15998,260982,7832,532154,11873,152821,6321,99442,4499,53379,4630,379333,9543,224889,6786,154444,6364,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,122171,4473,46595,3217,22974,1939,23621,2347,75576,3435,12535,1620,4924,882,7611,1401,63041,2985,16345,1660,46696,2767,835684,8781,668559,7972,561629,7206,106930,4819,167125,5466,54853,3209,32207,2211,22646,2541,112272,4242,68140,3553,44132,2833,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,114203,5079,47351,3623,16610,2083,30741,2901,66852,4561,14825,2070,2835,799,11990,2034,52027,4292,8977,1534,43050,3984,842543,10679,686872,9076,551007,8677,135865,5601,155671,7094,55817,4166,29700,2465,26117,3121,99854,5388,54802,3535,45052,3600,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,306856,8627,92826,4494,52719,3127,40107,3179,214030,6868,33465,2905,12361,1522,21104,2376,180565,6569,43809,2740,136756,5666,2886845,19281,2281879,19068,2015079,16082,266800,7262,604966,11618,187921,7311,130031,5499,57890,4064,417045,9579,263944,7299,153101,6726,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,27047,2598,8024,1494,3286,898,4738,1219,19023,2230,2240,723,503,321,1737,676,16783,2098,2544,945,14239,1995,229134,5017,173471,5311,145188,4666,28283,2633,55663,3466,17172,2300,10200,1755,6972,1370,38491,3022,20011,2047,18480,2235,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,171751,6065,52471,4626,30443,3438,22028,2949,119280,5489,16580,2314,6844,1661,9736,1816,102700,4949,30460,3083,72240,4445,1029937,13352,802563,11837,693173,11617,109390,6192,227374,9063,63252,4514,38611,3256,24641,3275,164122,7608,96654,5417,67468,4986,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,20158,2313,6061,1061,3532,749,2529,738,14097,2075,3324,976,886,526,2438,854,10773,1807,2337,684,8436,1681,190521,4624,157042,4329,136038,4356,21004,1995,33479,2930,12798,1830,7430,1161,5368,1303,20681,2264,13181,1860,7500,1545,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,223369,7357,81622,4409,41138,3061,40484,4160,141747,6842,24637,2688,9558,1459,15079,2337,117110,6271,28155,2504,88955,5875,1402317,16014,1107920,13455,954162,12834,153758,7140,294397,9606,82770,4758,52769,4037,30001,3263,211627,7387,124787,5492,86840,5010,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,886201,15796,370324,11490,188295,7798,182029,9874,515877,10741,80295,4976,27201,3672,53094,4569,435582,9404,117949,6000,317633,8110,5285116,28584,4059559,27866,3303569,27221,755990,15671,1225557,21267,376169,13084,213817,9783,162352,8141,849388,18772,474867,11148,374521,14007,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69117,4249,32740,3181,12521,1956,20219,2296,36377,3033,7756,1832,1474,584,6282,1736,28621,2677,6488,1272,22133,2405,593361,8210,501266,7994,415979,6837,85287,5012,92095,4818,30370,3408,20285,2349,10085,2228,61725,3971,37896,2737,23829,2724,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,11127,1393,4155,869,1875,445,2280,723,6972,1109,1283,512,607,338,676,381,5689,980,1141,369,4548,909,150492,3125,124112,3197,110558,3165,13554,1597,26380,1953,10048,1246,7097,1146,2951,706,16332,1576,10376,1306,5956,1080,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,165280,7219,54446,4564,26338,2895,28108,3498,110834,6126,15783,2288,5392,1030,10391,1931,95051,5718,22047,2366,73004,5155,1845634,14844,1464498,13888,1209929,15299,254569,8448,381136,10459,110751,5902,67351,4881,43400,3690,270385,9295,154628,6670,115757,6571,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,160632,5606,62925,3978,25072,2559,37853,3463,97707,4305,17707,2302,4119,878,13588,2192,80000,4081,17907,2428,62093,3695,1539219,10641,1240493,11246,1003438,10913,237055,8151,298726,9022,98645,6146,53240,3576,45405,4739,200081,6258,106558,5089,93523,6417,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,65327,3718,25844,2152,16948,1797,8896,1497,39483,3228,6621,1307,3906,1126,2715,654,32862,2811,10802,1691,22060,2328,412482,7638,330853,6464,292370,6508,38483,2891,81629,4501,28687,2307,20296,1934,8391,1769,52942,3932,36142,2898,16800,2580,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,129303,4787,40272,2871,22152,1902,18120,2298,89031,4226,17911,2346,4502,1003,13409,2324,71120,3816,12227,1361,58893,3774,1333624,12843,1093852,11339,962144,10841,131708,5759,239772,6615,81812,4034,51214,3276,30598,2799,157960,5318,88429,4137,69531,3792,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,11312,1711,4193,1062,2367,754,1826,716,7119,1437,1354,625,651,398,703,452,5765,1384,1842,790,3923,1059,131306,4137,110270,3819,94016,3611,16254,1704,21036,2175,7346,1386,5096,1216,2250,750,13690,1628,7935,1323,5755,1174,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
