GEO_ID,B17020A_001E,B17020A_001M,B17020A_002E,B17020A_002M,B17020A_003E,B17020A_003M,B17020A_004E,B17020A_004M,B17020A_005E,B17020A_005M,B17020A_006E,B17020A_006M,B17020A_007E,B17020A_007M,B17020A_008E,B17020A_008M,B17020A_009E,B17020A_009M,B17020A_010E,B17020A_010M,B17020A_011E,B17020A_011M,B17020A_012E,B17020A_012M,B17020A_013E,B17020A_013M,B17020A_014E,B17020A_014M,B17020A_015E,B17020A_015M,B17020A_016E,B17020A_016M,B17020A_017E,B17020A_017M,NAME,B17020A_001MA,B17020A_001EA,B17020A_002MA,B17020A_002EA,B17020A_003EA,B17020A_003MA,B17020A_004EA,B17020A_004MA,B17020A_005EA,B17020A_005MA,B17020A_006MA,B17020A_006EA,B17020A_007MA,B17020A_007EA,B17020A_008EA,B17020A_008MA,B17020A_009EA,B17020A_009MA,B17020A_010EA,B17020A_010MA,B17020A_011MA,B17020A_011EA,B17020A_012MA,B17020A_012EA,B17020A_013MA,B17020A_013EA,B17020A_014EA,B17020A_014MA,B17020A_015EA,B17020A_015MA,B17020A_016EA,B17020A_016MA,B17020A_017MA,B17020A_017EA,state
0400000US22,2816201,7193,368576,15286,28690,2880,5701,1185,33672,3503,27782,3369,235394,10118,17543,1771,19794,2046,2447625,17866,139894,3041,25927,2639,173988,5173,178320,5174,1553048,11285,215034,2196,161414,2331,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232270,2441,165547,7685,13267,1693,2060,832,14039,1818,12885,1858,107407,5411,7969,1229,7920,1379,1066723,8508,45857,2073,10150,1267,68021,2816,74301,2949,678468,5655,105117,1353,84809,1456,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3337608,13546,231310,13407,15974,2756,3604,1052,19301,3289,16283,2480,147067,8506,13119,1881,15962,1940,3106298,19281,160663,3592,32195,2939,211407,5590,227827,6035,1992038,10840,262559,1928,219609,2358,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5135311,12169,461647,18790,34333,3721,6609,1300,37058,5047,36688,3634,285298,11187,27498,2791,34163,2818,4673664,21153,224615,4150,45507,3254,309414,7161,340847,7482,3014587,13336,391088,3279,347606,3405,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7681488,9910,1059434,21893,91559,5087,16106,1848,107253,5842,94469,5342,667068,12501,40898,2543,42081,3044,6622054,20659,318430,4728,68440,3243,452418,8159,508802,8161,4175407,13366,597626,2985,500931,3308,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4479720,7348,412188,12560,32901,3077,6142,1135,34371,2690,28137,2446,263686,9222,17975,1771,28976,1880,4067532,13553,229879,3244,45755,2806,298410,4469,307875,5114,2590513,9935,326768,1851,268332,2156,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1724664,5166,234297,13358,19585,3201,4548,1335,19508,2925,19416,2516,145581,8711,15109,1999,10550,1730,1490367,14121,82072,3491,14240,2037,109102,4293,112137,4519,919113,9214,144174,2247,109529,1816,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4858112,8399,644967,19023,62712,4232,13919,2056,63958,5311,52719,3878,396004,11055,24998,1967,30657,2231,4213145,19760,226359,4267,51323,3698,287580,6774,324035,6875,2637878,11042,383286,2464,302684,2771,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,871274,2505,108886,7509,8955,1547,1971,755,9645,1917,7839,1570,69850,5122,5601,1232,5025,892,762388,7946,40773,1631,9981,1661,49415,3323,53487,2546,479043,5134,73125,1197,56564,1092,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1580966,6193,174531,8549,18968,2347,3369,833,17749,2304,13884,2023,103411,4994,5890,937,11260,1352,1406435,9402,86518,2303,15976,1935,109419,3273,108475,3350,875502,5656,111909,1177,98636,1639,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1924277,15881,272366,15686,26154,4002,7009,1598,28900,4222,26511,3636,161685,9604,13155,2072,8952,1807,1651911,19334,95197,4504,20199,2700,118310,6075,106990,5073,1055438,12230,152395,2296,103382,2219,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1205460,2810,101273,7567,8138,1677,1649,714,10624,2351,7849,1605,62507,4755,4574,866,5932,1058,1104187,8594,50415,1695,10727,1469,75514,3151,85311,3164,719412,5331,93248,1003,69560,1286,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6005866,21662,459264,18968,43264,4027,9461,1583,43804,4556,38032,4019,261547,11151,25539,2298,37617,2943,5546602,24968,280475,5334,63403,3600,385756,8261,430621,9037,3489792,16154,465441,3422,431114,3045,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1467977,15089,262581,14101,28826,3259,6204,1671,30001,4081,22549,3437,154063,8030,10440,1636,10498,1584,1205396,18407,63083,3656,14403,1837,82957,5221,85837,4424,746698,10615,124534,2498,87884,2174,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12397129,29608,1432653,30598,121093,7217,23360,2431,125439,7500,119596,6584,866482,18177,80032,4404,96651,5400,10964476,35767,539625,7568,108674,5428,701751,7943,771995,10002,7033552,23617,948689,5888,860190,5570,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6618276,17878,902104,27142,83450,5712,16644,2517,88108,6017,75534,6508,562959,16144,38354,3113,37055,3062,5716172,29649,302625,6583,63116,4661,394220,9329,408774,10817,3613031,18785,539185,3593,395221,3113,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,593571,1558,56896,4405,4421,1076,725,400,2752,832,3460,973,36368,3044,3471,738,5699,780,536675,4870,32009,1117,5384,955,40083,1524,35329,1430,343392,3406,42042,833,38436,847,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9339915,8680,1235643,29633,117538,6834,23578,2338,124924,7328,109716,6349,764231,18100,45311,3312,50345,3094,8104272,32098,407086,6980,86611,4801,563543,8702,614513,10255,5110028,18965,716961,3712,605530,4100,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2719103,8223,387327,13406,38483,3193,6184,1148,38552,3732,30027,2441,239069,7951,16451,1818,18561,1811,2331776,14094,123344,3220,27244,2286,158384,4694,167556,3974,1458524,8536,224350,1971,172374,2027,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3218246,12718,503493,17455,41513,4160,7949,1651,43787,4334,42936,3912,332578,11685,17796,2046,16934,1906,2714753,19079,135118,4820,25670,2558,173225,5689,182931,5659,1721517,11590,265048,2481,211244,2177,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10191388,12132,1086711,26365,92980,5917,17067,1948,94705,5426,85210,5320,677393,16557,51347,3089,68009,3221,9104677,28238,434268,5619,89989,4566,586069,8485,661183,9240,5726410,18169,830578,3418,776180,3792,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,828468,5878,93950,8179,8982,2090,1248,639,6815,1512,6626,1319,57116,5695,6942,1148,6221,1248,734518,8827,29682,2039,7810,1446,45474,2363,49866,2410,478278,6352,62337,1164,61071,1392,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3055692,9633,410712,17739,38290,4009,7192,1864,38094,4706,35903,5007,257879,10996,16413,2172,16941,1775,2644980,18062,135971,4300,25445,2961,177792,5780,181604,6193,1656299,11615,281844,2363,186025,2178,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,684864,2739,67957,5241,6693,1300,1003,495,4285,1201,3502,877,41110,3339,4627,1098,6737,1115,616907,5629,38014,1370,7201,1242,45082,1913,48228,2370,383079,3913,51001,1179,44302,1201,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4887824,10244,736055,24652,65023,5292,11291,1894,76757,6179,66091,4370,446696,15289,34723,3256,35474,2852,4151769,26257,211681,5386,43894,3358,280298,7589,300757,7187,2632343,16892,400956,3498,281840,2937,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18745793,45160,3149203,51473,386982,13637,71035,5066,429199,15445,344261,10792,1702011,26431,107736,6005,107979,4921,15596590,59001,989271,13951,210984,8057,1239788,16411,1256138,15338,9904797,36130,1160226,7616,835386,5367,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2449343,10224,295834,17732,33650,3672,7337,2062,33953,4098,26771,4291,182136,10230,5866,1145,6121,1128,2153509,18734,186661,3851,34530,2724,221109,6687,201686,6673,1278691,10225,129599,1530,101233,1335,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,574087,1512,63177,4479,6338,1160,1320,475,4028,911,4228,945,41077,2758,3292,743,2894,612,510910,4682,21581,1175,4796,1052,31821,1768,39596,1668,330125,2926,47181,739,35810,681,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5472171,14780,499883,18372,35310,4133,7360,1606,39341,3808,39833,3704,329847,11045,23002,2552,25190,2302,4972288,20346,270973,4290,59391,4065,354360,6276,352159,8153,3195453,13328,424696,3012,315256,2630,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5252021,16548,614648,16202,49005,4483,9687,1669,52173,3917,53755,4559,395768,11994,24831,2635,29429,2912,4637373,21587,244899,5236,50459,3743,307169,8432,325014,6681,3009436,15450,400868,2767,299528,3165,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1700692,3296,301231,13134,25238,2735,4869,1188,25337,2721,29025,3052,190840,8913,13794,1761,12128,1584,1399461,13518,66238,3529,14054,1593,86447,3503,93411,4393,882683,8442,145525,1860,111103,1662,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4859386,9124,507213,17888,44325,4045,6886,1101,44964,4042,44981,4462,315057,10726,19533,1929,31467,2418,4352173,18480,230669,4337,49719,2819,300510,5434,324882,5665,2770987,11277,364406,1891,311000,2546,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,503891,3107,53685,5320,5769,1249,924,370,6040,1416,3942,847,32915,3567,1731,576,2364,653,450206,5678,27410,1407,5306,1175,31956,1981,34288,1857,288477,3651,36918,700,25851,748,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2516981,21676,1109104,22599,89053,4862,18098,2291,100791,5362,111607,4916,628216,14219,87214,3841,74125,3613,1407877,25323,57886,3481,12921,1887,84679,5250,99110,5392,890840,16418,154028,4153,108413,3952,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
