GEO_ID,C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,NAME,C27004_001EA,C27004_001MA,C27004_002MA,C27004_002EA,C27004_003MA,C27004_003EA,C27004_004MA,C27004_004EA,C27004_005EA,C27004_005MA,C27004_006EA,C27004_006MA,C27004_007EA,C27004_007MA,C27004_008MA,C27004_008EA,C27004_009MA,C27004_009EA,C27004_010MA,C27004_010EA,C27004_011EA,C27004_011MA,C27004_012EA,C27004_012MA,C27004_013MA,C27004_013EA,C27004_014MA,C27004_014EA,C27004_015MA,C27004_015EA,C27004_016EA,C27004_016MA,C27004_017EA,C27004_017MA,C27004_018EA,C27004_018MA,C27004_019MA,C27004_019EA,C27004_020MA,C27004_020EA,C27004_021MA,C27004_021EA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,597593,13674,681215,15435,2927425,4689,1614680,19116,1312745,19266,447734,3059,172459,4949,275275,5187,4965773,7238,1205907,6681,570456,14551,635451,13648,3161513,4850,1805621,18840,1355892,17631,598353,3153,204691,6179,393662,6715,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,86116,4093,68721,3846,405415,2400,275217,5224,130198,5282,87831,795,48572,1836,39259,2054,677982,1697,149240,1289,83606,4279,65634,4284,418293,1442,285309,4993,132984,4948,110449,862,54345,2663,56104,2494,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,114055,5010,105331,4882,469860,2439,259021,6920,210839,7152,92317,1051,28399,1990,63918,2114,784082,2928,207678,2030,105144,4714,102534,5130,468671,2378,264959,5596,203712,5670,107733,1470,28936,2021,78797,2335,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,853126,11462,720814,10807,3938823,4767,2479033,20540,1459790,21159,676160,2302,284710,5158,391450,5194,6499083,5643,1517947,3778,820196,13539,697751,13510,4075272,4311,2573606,19316,1501666,19288,905864,2673,314238,5922,591626,6895,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,450240,8300,363479,8453,1974747,3330,1264084,12289,710663,12528,355405,1738,144610,3652,210795,3656,3273773,4020,779917,3375,437997,9249,341920,8503,2029923,2898,1292093,12636,737830,12192,463933,1865,157757,4639,306176,5089,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,229620,6300,137565,6700,933898,2372,631957,7521,301941,6950,188987,1222,62931,2503,126056,2659,1527395,3237,354376,2608,217089,5623,137287,5929,927513,2142,640937,6968,286576,7194,245506,1490,66212,2734,179294,2735,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,211504,5693,157555,5989,854325,2376,555820,7592,298505,7695,159530,1374,51084,2232,108446,2596,1430616,2615,352152,2316,203514,4987,148638,5070,874124,2119,576251,6823,297873,6509,204340,1529,54781,2235,149559,2535,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,263118,6539,259267,6938,1314390,3622,765776,9938,548614,9870,249639,1672,100561,3830,149078,4016,2197943,4284,500563,3430,245683,7013,254880,7301,1375640,2700,820023,9228,555617,8940,321740,2167,119701,3953,202039,4085,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,241158,7878,329502,7614,1351449,3301,725916,9873,625533,9733,236890,1371,85658,3074,151232,3327,2314069,4598,546633,3673,233166,7863,313467,7764,1453631,2778,774924,8715,678707,9016,313805,1603,101219,3605,212586,3769,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,75689,3423,63993,3484,409496,1432,239086,5452,170410,5310,93883,903,34259,2055,59624,1932,671060,2018,130219,1149,69985,2814,60234,3017,424525,1389,256126,5023,168399,5071,116316,1011,38039,1804,78277,2094,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,413679,8934,270673,9001,1767349,3001,1197849,12049,569500,12380,303147,1740,167471,4411,135676,4382,2981740,3865,660146,2478,393711,7694,266435,7696,1917189,2589,1322359,13218,594830,13379,404405,1788,196859,5271,207546,5243,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,472828,8646,242665,8927,2051709,2075,1436899,13075,614810,13251,374628,1583,175829,3718,198799,3785,3365766,2676,686380,1555,448645,8099,237735,8119,2171430,1380,1504747,12347,666683,12460,507956,1760,208662,3936,299294,3924,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,663804,9541,508748,9437,3006529,3249,1852236,12817,1154293,12923,590208,1578,312865,5181,277343,5474,4993017,3459,1116979,2849,633085,8730,483894,9156,3116224,2316,1962492,12999,1153732,12754,759814,1926,364832,5976,394982,5651,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,419318,5213,234051,5953,1671781,2675,1129277,7934,542504,7674,297567,1342,99186,2740,198381,2891,2664011,3589,622666,2908,404469,6029,218197,6253,1668552,2448,1143106,8732,525446,8681,372793,1634,110550,3462,262243,3466,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,144036,5364,239555,6286,852684,2888,442776,9583,409908,9227,159509,1272,43684,2739,115825,2897,1516027,4544,365981,3740,134859,6444,231122,6941,935528,2210,503387,8145,432141,7954,214518,1415,47773,2813,166745,2771,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,395879,8825,325395,7794,1791555,3545,1111348,10615,680207,11214,358169,2147,131271,3915,226898,4356,3027970,4474,687981,3310,379416,7621,308565,7894,1879520,3731,1177152,11245,702368,11493,460469,2109,147126,4078,313343,4490,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,54687,3071,59537,3337,307118,1691,161994,4777,145124,4681,68892,823,20851,1652,48041,1656,492980,2079,107878,1313,56037,2966,51841,2960,307688,1749,172614,4473,135074,4822,77414,840,21110,1769,56304,1776,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,136512,4134,97974,4520,556403,2107,356632,6350,199771,6601,104118,896,32024,1697,72094,1642,919381,2970,224705,2262,128617,4179,96088,3870,560897,1716,364081,5701,196816,5951,133779,1113,33399,1964,100380,2144,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,187973,8135,149740,8351,846310,2703,473846,11006,372464,10837,159022,1042,62272,3400,96750,3265,1343944,2668,324646,1944,182295,8017,142351,7828,842156,1886,493035,9296,349121,9268,177142,1025,59983,4149,117159,4128,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,93853,3192,49202,3296,419863,1462,299070,5622,120793,5689,79771,666,33871,2155,45900,2243,661179,1916,136155,1318,91394,3435,44761,3067,427871,1381,309127,4520,118744,4404,97153,885,37029,2277,60124,2190,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,665746,9606,375240,9178,2692258,2068,1799918,14175,892340,14272,494084,1545,233449,4861,260635,5096,4485654,2739,997181,2184,642073,9439,355108,10057,2814680,2047,1907372,13629,907308,13643,673793,1775,260702,6213,413091,6205,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,93493,6002,174740,6431,613238,2387,293742,8474,319496,8619,125862,1130,47653,2755,78209,2659,1039909,2929,248554,2440,88236,5135,160318,5507,639011,1634,318575,7597,320436,7662,152344,1101,49892,2779,102452,3187,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,1183079,14998,1002801,14645,6010741,4944,3642235,23902,2368506,23366,1074069,2291,493441,6347,580628,6733,9937729,4336,2084230,3065,1126382,9421,957848,10103,6363833,3326,3939750,22035,2424083,22039,1489666,2786,566323,7780,923343,8379,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,520675,12637,635291,12846,2851076,6828,1586590,15733,1264486,16579,532862,2520,197772,5658,335090,5857,4921114,7089,1130906,6585,509179,11340,621727,12770,3088412,4665,1764128,18936,1324284,18970,701796,2554,237216,7360,464580,7516,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,48150,2506,27374,2350,218238,1669,147150,3164,71088,3174,41789,463,11450,1053,30339,1108,333874,1741,75329,1307,48285,2118,27044,2520,207927,1469,140076,2945,67851,3034,50618,580,12063,1139,38555,1123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,807507,11402,567917,11031,3476121,3790,2243249,14928,1232872,14364,680607,2449,328752,5629,351855,5881,5836950,4795,1312916,4189,758414,11822,554502,11604,3624965,3414,2351207,14072,1273758,13836,899069,2439,370360,6030,528709,5641,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,211328,6897,267291,7116,1119457,2808,622486,7982,496971,7989,220080,1210,78490,2879,141590,2856,1892212,3734,455274,2948,202887,5479,252387,6044,1158279,2271,658114,8076,500165,8156,278659,1612,92679,3047,185980,2926,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,221440,6792,219487,7052,1200443,2573,684380,9648,516063,9736,242578,1514,87415,3393,155163,3475,1948692,3419,420132,3249,213148,7069,206984,7018,1227937,2609,719762,9707,508175,10111,300623,1503,95621,3497,205002,3464,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,821488,12956,589314,12936,3860832,3301,2567012,15232,1293820,15605,812274,2259,326818,5469,485456,5508,6455849,4779,1343939,2898,789839,11590,554100,12012,4022534,3041,2680159,15820,1342375,15665,1089376,2261,367218,7664,722158,7545,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,69863,3061,41899,3172,325451,1275,213987,4816,111464,4609,61620,818,23100,1452,38520,1624,536284,1199,106862,905,65932,3110,40930,3178,344983,887,229299,4774,115684,4800,84439,732,27170,1759,57269,1896,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,250921,9516,297613,10075,1369762,3746,764396,11009,605366,11170,279644,1917,103496,4112,176148,4064,2381291,5395,530942,4886,250077,7811,280865,8277,1492814,2738,848617,11348,644197,11348,357535,2085,113423,4493,244112,4446,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,54127,2418,47189,2401,247393,1792,151075,3591,96318,3559,50620,787,14782,1244,35838,1357,406176,2315,99388,1423,55312,2285,44076,2352,244121,1350,153849,3655,90272,3840,62667,984,13740,1473,48927,1810,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,373219,9183,385549,9887,1919354,5584,1086343,12654,833011,12560,371379,1814,129621,4455,241758,4878,3252850,5528,729011,4788,354397,9611,374614,10354,2043501,3488,1184515,13681,858986,13509,480338,2246,144853,4055,335485,4425,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,1523230,22629,2027678,22407,7657968,7559,4103998,24830,3553970,24463,1159949,3783,421539,8670,738410,8714,12828628,8404,3396061,6679,1452267,15969,1943794,17228,7965935,6195,4334148,25525,3631787,25869,1466632,3842,465009,8663,1001623,8956,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,290658,6891,160068,6737,829388,2458,538600,8514,290788,7788,116620,998,52494,2591,64126,2504,1392914,2903,427086,2240,274735,6211,152351,6132,828356,2279,544274,7657,284082,7514,137472,997,51589,2613,85883,2578,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,32843,1991,31296,1976,199868,975,125860,3098,74008,3187,40945,522,16625,1069,24320,1185,315207,1148,61460,757,32132,1985,29328,2012,204295,802,131731,2768,72564,2735,49452,389,16092,1153,33360,1184,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,548320,10808,401069,10746,2435829,6019,1571310,13592,864519,13710,428725,2403,196731,5252,231994,5204,4073221,7383,899692,5775,529246,9131,370446,9337,2620133,4853,1719230,14769,900903,13132,553396,2886,216554,6019,336842,5997,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,420757,8858,386856,9200,2133930,4308,1304324,11495,829606,11532,378679,1924,147002,4624,231677,4553,3396600,4920,770566,3438,401097,9886,369469,10471,2163969,3806,1325531,11908,838438,11643,462065,2315,158245,4384,303820,4731,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,105486,4108,92582,4199,568091,2966,326393,7164,241698,7497,129046,1176,62810,2495,66236,2690,931280,3467,187234,2479,99342,4316,87892,4201,580463,2419,339550,6487,240913,6845,163583,1220,72395,3013,91188,2944,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,405924,7198,270630,7586,1770176,3201,1188642,10502,581534,10076,335845,1539,120060,3073,215785,3596,2851488,3662,646367,2579,399528,6935,246839,7091,1779475,2421,1201018,9425,578457,9368,425646,1864,133095,3893,292551,3957,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,40098,2712,28851,2602,181644,1506,113836,3698,67808,3935,32660,388,12694,1348,19966,1278,275579,2027,65645,1497,39492,2367,26153,2434,172954,1374,110893,3379,62061,3636,36980,650,10668,1227,26312,1246,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,133679,6630,310242,6754,1062796,796,340896,8801,721900,8920,242345,609,35677,2510,206668,2615,1931277,2889,431568,2800,131648,5889,299920,6132,1183616,446,403732,8871,779884,8882,316093,511,39822,2539,276271,2623,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
