GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002MA,B25128_002EA,B25128_003MA,B25128_003EA,B25128_004EA,B25128_004MA,B25128_005EA,B25128_005MA,B25128_006EA,B25128_006MA,B25128_007MA,B25128_007EA,B25128_008MA,B25128_008EA,B25128_009EA,B25128_009MA,B25128_010EA,B25128_010MA,B25128_011EA,B25128_011MA,B25128_012EA,B25128_012MA,B25128_013EA,B25128_013MA,B25128_014MA,B25128_014EA,B25128_015EA,B25128_015MA,B25128_016EA,B25128_016MA,B25128_017EA,B25128_017MA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020MA,B25128_020EA,B25128_021EA,B25128_021MA,B25128_022MA,B25128_022EA,B25128_023EA,B25128_023MA,B25128_024MA,B25128_024EA,B25128_025MA,B25128_025EA,B25128_026MA,B25128_026EA,B25128_027MA,B25128_027EA,B25128_028EA,B25128_028MA,B25128_029MA,B25128_029EA,B25128_030MA,B25128_030EA,B25128_031MA,B25128_031EA,B25128_032EA,B25128_032MA,B25128_033EA,B25128_033MA,B25128_034MA,B25128_034EA,B25128_035MA,B25128_035EA,B25128_036MA,B25128_036EA,B25128_037MA,B25128_037EA,B25128_038EA,B25128_038MA,B25128_039EA,B25128_039MA,B25128_040MA,B25128_040EA,B25128_041MA,B25128_041EA,B25128_042MA,B25128_042EA,B25128_043EA,B25128_043MA,B25128_044EA,B25128_044MA,B25128_045MA,B25128_045EA,state
0400000US01,1844546,11416,1289217,12212,144856,5807,113037,5572,22882,2478,5826,1286,2065,770,686,452,360,330,786638,8589,258009,7333,167059,6183,222371,6123,85700,3752,40231,2532,13268,1605,357723,5218,52720,3347,42002,2949,71819,3689,48020,2669,66448,3069,76714,3505,555329,9348,212672,6674,200188,6105,7618,1574,3253,861,747,465,404,361,462,351,273576,7272,210664,6383,29895,2509,21830,2543,7224,1269,2011,719,1952,649,69081,3595,38052,3078,10766,1426,9165,1284,3947,763,2927,670,4224,898,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,257330,3380,162312,3867,24223,2324,19479,2132,3790,1044,604,289,276,238,74,69,0,149,108485,2895,35395,3035,24741,2269,31079,2130,12737,1582,3810,684,723,419,29604,1551,5340,1135,3024,618,5910,1021,6619,910,5347,795,3364,724,95018,4471,40203,2709,38699,2689,1210,671,79,47,202,160,13,17,0,149,48070,3306,38724,2712,4761,1214,3029,605,958,539,557,380,41,40,6745,999,4416,918,929,341,764,356,528,277,86,86,22,22,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2356055,12130,1501528,15067,155939,7032,125824,6760,23393,3083,5352,1431,1109,608,205,199,56,84,876985,13186,338836,10166,226916,9016,218567,8458,65110,4216,22779,2610,4777,1049,468604,6320,120953,5750,102569,4011,117650,5196,58865,3778,41753,2856,26814,2388,854527,15846,322733,9691,309939,9420,9495,2307,2162,837,830,444,307,305,0,229,439057,12486,378359,12144,34459,3705,18624,2021,5383,1308,1053,439,1179,690,92737,5055,67341,4203,12848,2065,7069,1332,2779,851,1599,503,1101,584,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1127621,7837,750984,9249,90180,4705,70511,4133,15499,1812,2876,808,1026,538,268,382,0,192,437200,7875,149421,5990,95221,4259,119799,4831,48137,3624,19436,1864,5186,1045,223604,3779,37665,2449,33028,2039,49524,2860,34708,2571,36592,1952,32087,2144,376637,8537,145108,6102,139015,5894,4145,1130,1032,624,582,343,224,245,110,158,184846,6520,146676,5998,19983,2588,13025,1963,3484,1138,1126,462,552,356,46683,2910,26809,2312,7299,1162,6838,1422,1961,674,2137,619,1639,469,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12468743,22250,6843369,25886,568060,12956,453265,10824,74226,4775,26910,2852,10510,1768,2717,902,432,293,4409527,24435,1339454,17957,1107886,16329,1224738,14815,512213,10233,175262,6884,49974,3447,1865782,12083,231518,7742,226665,5949,354663,7895,318080,7393,399232,7617,335624,7608,5625374,23999,1872466,22150,1739279,22116,90691,4693,30668,2934,8640,1565,2935,1021,253,201,3079310,25909,2194933,21331,428710,10385,347471,8902,76431,4281,23570,2297,8195,1512,673598,10867,341854,8783,123009,5569,124649,5475,42432,2471,26610,2459,15044,1998,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1975388,9057,1271804,10881,154875,5784,130541,5784,20242,2583,2887,936,775,426,276,258,154,143,833793,9091,292922,7567,222806,6932,219441,6506,70110,3516,24316,2119,4198,861,283136,4111,54069,3346,40017,2417,62426,3004,37795,2421,49247,2903,39582,1841,703584,11056,292137,7330,283725,7347,5977,1389,1648,640,770,536,17,31,0,201,334857,8854,281001,8465,30140,2845,17922,2573,3875,928,1243,574,676,384,76590,3901,50533,3095,11400,1686,9196,1237,2870,778,1481,490,1110,353,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1351643,7309,911059,6941,70365,4209,56333,3783,11052,1748,1678,656,719,551,583,412,0,198,603926,6639,157924,5599,139388,4422,175911,5305,88903,4307,31126,2259,10674,1747,236768,4134,24080,2019,23968,2092,33773,2265,32876,2365,52135,2834,69936,3075,440584,7734,139285,5421,128853,5311,7110,1464,2475,1194,564,317,58,99,225,275,226488,5878,163371,6321,30691,3223,22589,2455,6808,1217,1578,583,1451,687,74811,3438,36561,2245,12847,1566,12774,1732,5268,1098,3525,931,3836,696,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,333192,3426,238560,4816,21027,1945,15532,1842,4225,929,635,345,361,262,248,288,26,44,150061,4188,45972,3392,36826,2688,41560,2834,17876,1786,5581,1108,2246,682,67472,2361,14228,1476,8959,1188,12862,1539,8774,1370,10595,1108,12054,1133,94632,4248,35198,2445,33810,2413,853,418,521,569,0,192,14,28,0,192,45827,3379,36303,3354,4619,1086,4060,1009,699,408,46,60,100,124,13607,1730,8143,1311,2288,794,1862,584,554,335,499,296,261,202,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,268670,3200,110625,3425,14661,1837,13058,1607,692,332,534,363,377,343,0,200,0,200,66346,2866,23872,2341,13451,1485,17687,1878,6397,1133,3013,789,1926,654,29618,1446,2563,677,2547,845,4375,872,4944,923,6780,1028,8409,965,158045,3930,69840,2022,66141,2371,2794,1042,690,518,215,185,0,200,0,200,68689,3246,44214,3266,12069,1808,8333,1359,2386,823,1357,491,330,183,19516,1759,8111,1259,3160,705,3830,924,1759,495,1547,538,1109,481,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106283,31131,4741169,31771,358531,10780,279237,9126,58323,4614,16502,2369,3407,1203,774,468,288,372,2725416,25037,931585,15472,737405,15620,723605,14952,250753,8562,63637,4198,18431,2235,1657222,14430,361737,9583,359309,10477,442216,10139,241103,7319,151323,6537,101534,4997,2365114,25972,780319,15132,747237,14608,21726,3168,8215,1911,2197,796,789,512,155,150,1259279,18803,1063177,18953,114305,5406,59645,4378,15794,2502,3952,1069,2406,857,325516,9977,211379,7929,50310,3827,42555,3494,12847,1640,4746,1161,3679,892,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
