GEO_ID,B11009_001E,B11009_001M,B11009_002E,B11009_002M,B11009_003E,B11009_003M,B11009_004E,B11009_004M,B11009_005E,B11009_005M,B11009_006E,B11009_006M,B11009_007E,B11009_007M,NAME,B11009_001MA,B11009_001EA,B11009_002MA,B11009_002EA,B11009_003EA,B11009_003MA,B11009_004EA,B11009_004MA,B11009_005EA,B11009_005MA,B11009_006EA,B11009_006MA,B11009_007MA,B11009_007EA,state
0400000US38,283440,2528,16346,2112,147,170,8341,1456,266,213,7592,1175,267094,2790,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,274721,8824,9334,1191,124576,6035,12098,1839,128713,5636,4263834,17574,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,72587,4383,1787,490,33512,2507,3575,807,33713,2907,1370144,7807,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,111288,5514,5951,1276,46411,3800,6727,1472,52199,3874,1405691,9589,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,285709,8766,10749,1358,133324,5802,12978,1512,128658,5785,4651624,15234,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,28291,3187,1216,553,12474,2186,994,490,13607,2279,383968,4947,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,82440,4687,2076,725,40918,3485,2344,907,37102,3306,1686394,13017,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,19441,2208,536,349,10031,1604,278,175,8596,1539,303774,3636,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,121198,6177,3983,900,55732,4132,5906,1288,55577,4440,2346230,13282,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,459893,11167,18771,2193,210381,9092,18796,2184,211945,8697,8390477,23729,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,33030,2971,2288,640,14341,1892,2626,928,13775,2053,851223,5887,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,21163,1715,827,403,9362,1247,1977,519,8997,1275,236195,2929,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,158492,6034,7598,1620,70487,4215,6959,1337,73448,4544,2832158,15159,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,186264,7131,7574,1351,85815,4925,9624,1422,83251,4801,2446357,10574,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,40982,2839,738,408,19447,1895,1348,499,19449,1861,694426,6692,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,149786,6515,4670,995,70144,4309,5022,989,69950,3833,2125566,9613,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,18748,2053,308,235,8522,1487,231,201,9687,1835,203791,4054,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,102951,5010,1260,552,48853,3259,1391,488,51447,3965,1153200,9839,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
