GEO_ID,B13016_001E,B13016_001M,B13016_002E,B13016_002M,B13016_003E,B13016_003M,B13016_004E,B13016_004M,B13016_005E,B13016_005M,B13016_006E,B13016_006M,B13016_007E,B13016_007M,B13016_008E,B13016_008M,B13016_009E,B13016_009M,B13016_010E,B13016_010M,B13016_011E,B13016_011M,B13016_012E,B13016_012M,B13016_013E,B13016_013M,B13016_014E,B13016_014M,B13016_015E,B13016_015M,B13016_016E,B13016_016M,B13016_017E,B13016_017M,NAME,B13016_001EA,B13016_001MA,B13016_002MA,B13016_002EA,B13016_003EA,B13016_003MA,B13016_004EA,B13016_004MA,B13016_005MA,B13016_005EA,B13016_006EA,B13016_006MA,B13016_007MA,B13016_007EA,B13016_008EA,B13016_008MA,B13016_009EA,B13016_009MA,B13016_010MA,B13016_010EA,B13016_011EA,B13016_011MA,B13016_012EA,B13016_012MA,B13016_013MA,B13016_013EA,B13016_014EA,B13016_014MA,B13016_015MA,B13016_015EA,B13016_016EA,B13016_016MA,B13016_017EA,B13016_017MA,state
0400000US13,2522295,7833,135886,6729,8094,1863,29537,3010,36450,3384,31010,3343,19903,2930,8141,1815,2751,795,2386409,10520,342564,6991,312384,6079,297326,5317,308457,5818,333042,9651,356754,9238,435882,6621,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320700,1774,22942,2229,1382,558,5279,1380,5857,1212,5448,881,3336,949,1266,609,374,350,297758,3063,40781,1502,38515,1586,43156,1679,38141,1190,38989,2412,43152,2390,55024,1543,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,369232,2749,27418,3145,1531,728,7603,1447,8513,1740,6095,1229,3154,963,211,178,311,270,341814,4337,54944,2104,46477,1835,40966,2033,44080,1477,45505,2876,48382,2736,61460,1860,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3186061,5475,161456,7195,10340,2023,30070,2982,40393,2872,45791,3464,24499,2299,7544,1320,2819,727,3024605,8774,431370,3334,404284,3673,407963,3761,394045,3936,393754,7493,434842,7997,558347,5017,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1564161,4408,88441,4365,6229,1615,20764,2075,25100,2704,21870,2364,9811,1936,3044,934,1623,605,1475720,6680,221049,3088,210465,3507,181204,3314,182101,2794,188010,5322,215931,5255,276960,3670,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,708884,3038,37621,2983,1744,594,7893,1417,11593,1631,9911,1329,4458,1059,1194,401,828,412,671263,4159,104306,2350,99715,2642,84633,2210,84125,1867,80110,3528,93398,3530,124976,2749,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,675447,3264,43443,3262,2729,912,9373,1480,12155,1685,10764,1760,5757,1144,1606,541,1059,349,632004,4608,97129,3209,90734,3417,83395,2059,77871,2012,81278,3513,84408,2933,117189,2653,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1045111,4414,56213,3774,3303,985,16642,1908,15988,1756,12810,1797,4192,1121,2347,680,931,452,988898,5611,142453,3729,127071,3543,124211,2384,130597,2486,134189,4001,142879,3957,187498,2903,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130949,4132,65280,4243,4495,917,19827,2954,18866,2590,12834,1873,5134,1347,2897,1060,1227,574,1065669,5708,151243,4025,156087,3891,145466,3057,141664,2961,132047,5365,146856,5066,192306,3297,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,302470,2060,13843,1731,611,309,3045,848,3835,754,3641,761,1772,763,485,276,454,377,288627,2552,41321,1104,35082,1139,33137,994,31852,1091,39828,2563,43668,2838,63739,1810,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474692,4933,78351,4707,4472,1060,12291,1788,20063,2803,21261,2540,13766,2312,5309,1090,1189,523,1396341,6153,190455,3184,182705,3236,181528,3452,172534,2847,177030,5381,210084,5303,282005,3859,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1662748,3949,79641,4641,3280,1165,10401,1833,18237,2051,25005,2632,15731,2148,5882,1195,1105,504,1583107,6116,225953,2876,227615,2759,209551,2264,185347,2770,191641,5212,231556,4947,311444,3625,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2346515,4324,122324,5410,6929,1237,29904,2971,34074,2560,28378,2539,14826,1970,5572,1192,2641,823,2224191,6644,342682,2708,312370,3748,258214,3217,264287,3193,280718,6559,326402,6169,439518,4038,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1280224,4015,74548,4049,4084,907,13528,1851,21775,1883,22692,1948,8620,1189,2742,593,1107,426,1205676,5854,176515,2326,158400,2887,160438,2300,151886,2366,146337,4785,174589,4462,237511,3152,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,730613,4358,36711,3079,3943,1074,10328,1710,11563,1944,7484,1419,1983,708,903,435,507,356,693902,4997,113025,4620,91352,3915,85166,3271,87118,2838,95325,4456,99871,4704,122045,2600,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1436980,4368,78269,4764,5199,1247,18387,2175,22445,2502,18986,2212,8624,1504,3051,810,1577,714,1358711,6551,198107,3372,188689,3216,176969,3320,172897,3043,173541,5737,186297,5616,262211,3724,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,225927,2358,12558,1567,628,364,1942,494,4521,1054,2719,875,1371,467,711,381,666,359,213369,2735,32577,1317,31993,1444,26186,1429,27082,1083,25657,1673,26560,1622,43314,1534,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,432881,2046,25777,2129,1191,512,5780,1050,8050,1201,6253,1212,3287,767,865,396,351,223,407104,2927,64125,1756,56836,2064,54778,1683,52185,1758,50653,2357,54109,2377,74418,2012,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,667563,3110,35270,3347,1752,770,8220,1758,11460,2209,6421,1619,4682,1277,1868,927,867,599,632293,4514,86561,2203,81688,2557,83490,2148,86441,1779,86391,4219,93762,4684,113960,2898,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,314984,2006,14182,2156,120,151,1331,568,4031,1096,5094,1193,2407,652,867,579,332,231,300802,2728,45152,1113,40580,1323,32023,1431,30995,1365,39658,2615,45163,2621,67231,1602,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2162631,4377,108843,5368,3087,847,13022,1900,27458,2735,33516,2634,22344,2902,6676,1234,2740,1020,2053788,7227,281135,2621,252180,3187,248818,2687,251903,2844,268296,5512,320012,5869,431444,4024,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482571,2754,29765,3335,2396,758,9606,1696,7216,1489,6040,1478,2987,999,1163,677,357,282,452806,4342,67081,2262,61514,2054,60129,2010,59949,2181,56471,3591,61140,3470,86522,2328,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4925924,6557,247202,8018,9570,1509,44516,3535,56114,3861,66327,4341,45081,3775,17907,2026,7687,1264,4678722,10226,641317,3682,656380,5030,649777,4106,597842,4595,579795,9150,663426,9123,890185,6299,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2387696,7613,133512,7165,8426,1906,31974,3383,33172,3828,34622,3843,14754,2205,6808,1731,3756,1501,2254184,9570,319567,6463,296780,5353,277297,5234,286864,5547,306289,9747,345205,9231,422182,6429,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159215,1700,10400,1586,675,395,1951,538,3440,826,2608,985,1376,657,210,118,140,136,148815,2242,21976,1044,27294,1363,19712,895,17498,1196,16264,1558,18883,1417,27188,885,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2724129,5099,142781,5673,9658,1442,31003,3105,39018,3038,35247,3491,17570,1915,6371,1166,3914,1009,2581348,8336,381743,3488,353317,4423,320166,3724,319371,3795,329594,7782,377485,7025,499672,4037,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,896290,3469,53718,2766,3961,942,16858,2135,16311,1692,9854,1412,4555,1070,1390,430,789,419,842572,4356,122936,2754,116183,3025,114079,2295,111313,2087,114059,3917,110390,3705,153612,2483,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,917582,3417,49012,4085,1734,748,10616,1842,14044,2250,11925,1851,7796,1628,1755,751,1142,496,868570,5708,116785,2729,120690,3440,117049,3160,120024,2392,112223,5158,123983,5054,157816,3371,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3006756,5310,147720,5553,8313,1510,28639,2590,36759,2810,41783,3314,18911,1913,9061,1648,4254,872,2859036,8182,429322,4055,402154,3291,355890,3539,332938,4355,351935,7688,415881,7704,570916,4459,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,260804,1691,13199,1918,901,528,2604,1002,3194,870,4054,994,1588,647,716,448,142,145,247605,2166,38643,1184,37435,1249,29269,1009,28013,1177,30040,2270,36011,2325,48194,1447,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1130039,4598,68937,4391,4684,1227,19673,2623,17491,2477,16069,2717,7966,1642,2261,811,793,400,1061102,5723,151795,4361,145551,4195,133608,3445,133082,3868,136332,5942,158593,5801,202141,3855,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,189125,2010,11258,1892,1049,598,2337,853,3910,1040,2329,667,1077,476,297,223,259,252,177867,2296,29486,1758,25110,1364,22505,1402,22779,1249,21571,1922,24154,1780,32262,1394,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1562359,6240,85632,4922,5626,1478,19799,2748,25681,2733,17906,2262,10640,2220,3729,1082,2251,798,1476727,7576,202921,4104,201927,4397,186275,3671,192538,3308,194210,6234,216648,7178,282208,4744,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6462476,11699,384330,12633,37077,3879,86269,5219,102303,6402,88156,6080,45679,3909,17910,3333,6936,1629,6078146,17088,870354,7655,827789,7884,813028,7930,815552,7825,837335,14488,860052,13716,1054036,9918,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,704892,2940,51272,3509,1984,786,10742,1979,18775,2177,12309,1758,5493,1301,1647,761,322,227,653620,4493,107915,2506,103472,1864,90441,2579,96306,2039,84107,3924,78251,3485,93128,2303,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148474,1363,6255,1016,134,131,1382,620,1367,471,1915,671,1128,441,131,152,198,118,142219,1428,22188,846,20483,790,15848,659,16247,829,16210,1345,21121,1285,30122,1008,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2035117,5872,110163,5732,5106,1265,23311,2711,29363,3325,28118,2509,15522,2117,5790,1224,2953,1021,1924954,7957,262716,5379,260827,4947,246971,4560,242872,3962,248408,6898,291219,6815,371941,4517,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1662393,4767,92152,4902,4552,1152,16992,2704,26534,2424,24234,2508,12680,1884,5075,1089,2085,943,1570241,6039,216821,3860,214731,4205,207669,3222,206799,3231,206718,6036,228450,5413,289053,4160,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,421455,3247,18305,2228,1381,608,5456,1444,4863,996,3500,844,2141,681,607,417,357,237,403150,4115,57503,2268,53042,2309,48271,1662,51843,1505,53397,2696,60227,2808,78867,2113,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1351815,3840,69390,3718,3195,885,13754,2162,23376,2158,17406,1834,7299,1264,2935,772,1425,499,1282425,5208,192423,2208,174404,2443,158008,2738,159884,2747,158627,4815,182372,4879,256707,2850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,130765,1540,7011,1344,155,201,2355,781,1964,641,1505,564,596,407,209,262,227,210,123754,2010,18313,1337,16360,1278,17147,923,17289,1141,15352,1643,16410,1699,22883,1080,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929232,3519,39447,2958,5644,1285,11215,1562,9006,1512,8731,1332,2977,787,1211,456,663,375,889785,4633,137569,3010,120407,2606,109703,2058,117047,2284,118144,4509,127537,4430,159378,2650,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
