GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004EA,B25101_004MA,B25101_005MA,B25101_005EA,B25101_006EA,B25101_006MA,B25101_007MA,B25101_007EA,B25101_008EA,B25101_008MA,B25101_009EA,B25101_009MA,B25101_010EA,B25101_010MA,B25101_011MA,B25101_011EA,B25101_012MA,B25101_012EA,B25101_013MA,B25101_013EA,B25101_014EA,B25101_014MA,B25101_015EA,B25101_015MA,B25101_016EA,B25101_016MA,B25101_017MA,B25101_017EA,B25101_018MA,B25101_018EA,B25101_019EA,B25101_019MA,B25101_020EA,B25101_020MA,B25101_021EA,B25101_021MA,B25101_022MA,B25101_022EA,B25101_023MA,B25101_023EA,B25101_024MA,B25101_024EA,B25101_025EA,B25101_025MA,B25101_026EA,B25101_026MA,B25101_027EA,B25101_027MA,B25101_028EA,B25101_028MA,B25101_029MA,B25101_029EA,B25101_030EA,B25101_030MA,B25101_031EA,B25101_031MA,B25101_032EA,B25101_032MA,B25101_033MA,B25101_033EA,B25101_034MA,B25101_034EA,B25101_035MA,B25101_035EA,B25101_036EA,B25101_036MA,B25101_037EA,B25101_037MA,B25101_038MA,B25101_038EA,B25101_039MA,B25101_039EA,B25101_040MA,B25101_040EA,B25101_041EA,B25101_041MA,B25101_042EA,B25101_042MA,B25101_043MA,B25101_043EA,B25101_044MA,B25101_044EA,B25101_045MA,B25101_045EA,state
0400000US13,2256703,18001,1565587,17156,122633,6580,562,340,1482,777,120589,6522,177698,6862,3588,1123,20032,2358,154078,6782,201523,8984,15224,2308,61788,5078,124511,7348,336624,10375,86006,4673,141942,7137,108676,5937,712475,12381,444743,10728,204395,8302,63337,4840,14634,3028,691116,12765,156041,6968,31658,2766,41847,3075,82536,5261,139634,5562,91326,4782,34134,3154,14174,2038,108819,4861,95222,4649,11956,2422,1641,623,120868,5669,118178,5614,2371,676,319,286,152787,6234,151720,6206,1067,505,0,225,12967,2024,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254700,5244,172002,5256,5980,1220,94,163,53,91,5833,1203,10253,1492,23,30,767,466,9463,1443,16666,2015,684,320,2666,771,13316,1784,32668,3078,2504,746,6135,1403,24029,2691,105879,4484,36582,2519,37536,2969,31761,2867,556,295,82698,3364,9902,1193,1525,475,1692,433,6685,975,12701,1325,6993,1002,3748,897,1960,578,11950,1657,9743,1441,1533,550,674,331,15216,1753,14262,1722,735,309,219,174,31742,2594,31550,2600,151,147,41,54,1187,580,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398816,6649,268395,6015,21171,2837,66,103,508,276,20597,2843,35355,2924,1655,577,4859,1190,28841,2517,46677,3711,5855,1088,16277,2319,24545,2834,63577,3883,19144,2213,27077,2622,17356,2352,100810,4707,68493,4219,25156,2894,7161,1437,805,351,130421,4691,26768,2216,9269,1395,7233,1273,10266,1394,29998,2716,23358,2492,5009,1069,1631,650,22496,2193,21232,2192,910,336,354,343,23999,2078,23779,2066,140,129,80,131,25497,2150,25482,2142,15,24,0,195,1663,598,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,2170602,16316,119699,4960,216,181,1817,521,117666,4979,201630,7409,5108,917,19906,2051,176616,7225,245792,9150,21354,1658,57265,3971,167173,8080,464534,9131,95967,4159,157652,5753,210915,7165,1128246,13190,578272,9877,383906,8704,166068,6315,10701,1794,1019680,10859,175564,5476,23871,1770,32284,2131,119409,5320,197214,5708,92358,3691,57717,3323,47139,3653,156653,6004,114164,4881,33381,2331,9108,1397,181073,5866,164115,5380,14145,1732,2813,781,298885,7024,292031,7293,5168,1193,1686,758,10291,1342,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,1184826,12589,79400,4544,366,248,2308,668,76726,4369,141224,6869,9877,1768,30819,2666,100528,6022,173573,6884,28892,2106,75708,4673,68973,4276,289948,7899,126935,5323,114593,5271,48420,3478,494286,9457,375759,8838,99584,5455,18943,2267,6395,1535,535236,8785,108226,4020,23732,1986,28825,1916,55669,3618,122878,5133,91381,4400,23648,2248,7849,1361,86300,3644,81135,3487,4644,934,521,349,96705,4448,95302,4442,1318,534,85,104,114855,4920,114670,4902,185,151,0,190,6272,1266,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,547912,7680,25947,2677,97,131,546,229,25304,2692,59804,3556,3197,655,13566,1526,43041,3203,74352,3609,13128,1299,30679,2138,30545,2512,137134,4573,57160,2728,58394,3434,21580,2158,249292,5593,183054,5535,57408,3353,8830,1373,1383,525,332456,5794,57817,2565,9796,1151,17584,1579,30437,1879,70609,3345,46663,2709,18165,1767,5781,797,58392,2667,52215,2481,4962,771,1215,537,63946,2825,62749,2782,1002,425,195,223,79570,3517,79402,3523,152,140,16,28,2122,504,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,472920,7447,23982,1994,25,43,586,271,23371,2008,46847,3013,2124,587,9129,1041,35594,2707,63898,4009,8365,1170,24463,2120,31070,2701,109708,4671,38201,2585,47229,2936,24278,2266,226269,6147,156489,5324,57140,3138,12640,1488,2216,790,274159,6002,50934,2674,9265,1125,13738,1309,27931,1996,56974,2993,34509,2134,16598,1814,5867,1160,46351,2756,39937,2680,5773,1214,641,339,50031,2844,48990,2790,951,331,90,98,67931,3211,67574,3175,269,228,88,105,1938,488,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,696506,10453,58669,4037,235,171,2646,769,55788,3990,84197,4330,4359,1129,19354,2057,60484,3713,104545,5115,18225,2047,45039,3661,41281,3061,158902,5579,68983,3782,63679,3647,26240,2302,286333,6467,216344,5966,58835,3104,11154,1618,3860,945,454973,8287,119949,4337,37776,2686,31684,2864,50489,3519,104797,4256,83022,3693,17227,1811,4548,985,71780,4169,68805,4060,2776,688,199,158,71985,3713,71211,3692,651,534,123,147,80880,3761,80826,3760,38,62,16,28,5582,1123,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,618525,9452,52025,3327,213,209,1046,564,50766,3299,71844,4434,4698,1208,13178,1862,53968,3721,78823,5020,14124,1902,27572,2628,37127,3556,124922,5638,47659,3555,50303,3768,26960,2757,286711,8082,209567,7158,62779,4116,14365,2192,4200,1186,512169,8821,125448,5443,40560,2752,32279,2714,52609,3509,107037,4283,85750,3928,15368,1903,5919,1075,75009,4473,70121,4209,3887,1055,1001,466,75959,4017,74953,3997,857,380,149,144,118417,5019,117787,4934,579,346,51,86,10299,1546,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,254013,5110,17654,1601,32,54,389,203,17233,1600,31827,2504,837,352,4759,857,26231,2472,34906,2234,5033,987,10316,1164,19557,1862,56900,3079,18420,1801,22381,1992,16099,1941,111719,4393,69224,3497,31416,2640,11079,1519,1007,582,137684,3811,29372,1916,3851,587,7013,1249,18508,1420,31812,2255,15915,1523,11739,1522,4158,796,22889,1750,19195,1586,2976,631,718,342,23381,1872,22093,1897,1037,430,251,169,28976,2179,28450,2205,347,321,179,176,1254,425,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,1093872,10296,43312,3233,0,204,203,161,43109,3240,67015,3770,777,327,4827,1096,61411,3479,81213,4210,3811,778,12882,2079,64520,3850,187038,6100,21624,2227,55556,3774,109858,4659,710441,11159,333996,8490,251974,7688,124471,5072,4853,1294,343575,7983,52688,3137,4178,823,9544,1374,38966,2853,51910,3542,20853,1875,17387,1891,13670,1736,47507,3538,34040,2788,10669,1364,2798,818,61054,3164,55544,2999,4870,1060,640,344,128061,5208,126818,5160,992,410,251,229,2355,673,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,1132340,11701,42906,3192,77,123,262,209,42567,3209,68820,4212,488,332,3431,883,64901,4008,90513,5067,3016,686,10663,1394,76834,4688,190096,6295,17021,2034,56473,3813,116602,5497,735853,9817,328595,7910,271020,6693,136238,5787,4152,1038,440939,8213,68540,3821,2723,926,5774,1022,60043,3505,78267,3526,16337,1664,29851,2444,32079,2422,60672,3826,36301,2676,19031,2143,5340,1109,72506,3277,60547,3327,9932,1396,2027,676,156566,5129,153026,5231,2789,611,751,444,4388,1105,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,1750985,14733,129567,4296,454,281,2426,574,126687,4356,207572,6433,6783,1061,30032,2389,170757,5821,241121,6166,27789,1965,81957,3527,131375,5241,389537,8327,113320,4217,173357,5855,102860,4420,774298,10344,504663,8754,211090,5629,58545,3514,8890,1317,955295,10627,198108,5301,24116,2002,41774,2702,132218,4210,217358,5346,117919,4185,67329,2767,32110,2196,158777,5172,136304,4908,19302,2030,3171,731,170856,4736,165162,4758,4973,726,721,388,197309,5630,195949,5716,769,240,591,320,12887,1562,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,1065984,9518,45426,2452,85,75,487,225,44854,2401,89319,4001,2252,686,10196,1235,76871,3714,122403,4521,10327,1015,32509,2136,79567,3648,239601,6067,52273,2524,99152,4337,88176,3564,565874,8134,334043,6587,179479,5368,52352,3148,3361,774,459465,6015,76118,3039,9867,970,16697,1468,49554,2681,85008,3454,47191,2384,26897,2025,10920,1333,74345,2927,65345,2629,7453,938,1547,472,88985,3512,86073,3384,2728,555,184,118,131509,3458,130802,3397,492,210,215,226,3500,739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,409463,9142,50072,3544,151,170,1123,512,48798,3539,60809,4612,3044,904,13273,1963,44492,3943,61814,3525,12581,1593,25633,2483,23600,2258,90044,4976,36706,3235,36919,3355,16419,2211,142600,6251,106200,5466,30247,3045,6153,1061,4124,1385,345200,6947,94272,4527,26029,2207,25572,2287,42671,3200,76967,3904,58477,3421,14400,1717,4090,1106,54233,3895,51410,3853,2110,649,713,432,54918,3505,54414,3427,463,268,41,68,59905,3864,59643,3828,188,180,74,122,4905,1059,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
