GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001MA,C27016_001EA,C27016_002MA,C27016_002EA,C27016_003MA,C27016_003EA,C27016_004EA,C27016_004MA,C27016_005EA,C27016_005MA,C27016_006MA,C27016_006EA,C27016_007MA,C27016_007EA,C27016_008MA,C27016_008EA,C27016_009MA,C27016_009EA,C27016_010EA,C27016_010MA,C27016_011EA,C27016_011MA,C27016_012EA,C27016_012MA,C27016_013MA,C27016_013EA,C27016_014EA,C27016_014MA,C27016_015MA,C27016_015EA,C27016_016EA,C27016_016MA,C27016_017EA,C27016_017MA,C27016_018MA,C27016_018EA,C27016_019EA,C27016_019MA,C27016_020MA,C27016_020EA,C27016_021EA,C27016_021MA,C27016_022EA,C27016_022MA,C27016_023MA,C27016_023EA,C27016_024EA,C27016_024MA,C27016_025EA,C27016_025MA,C27016_026MA,C27016_026EA,C27016_027EA,C27016_027MA,C27016_028MA,C27016_028EA,C27016_029EA,C27016_029MA,C27016_030EA,C27016_030MA,C27016_031MA,C27016_031EA,C27016_032EA,C27016_032MA,C27016_033EA,C27016_033MA,C27016_034MA,C27016_034EA,C27016_035EA,C27016_035MA,C27016_036EA,C27016_036MA,C27016_037MA,C27016_037EA,C27016_038EA,C27016_038MA,C27016_039MA,C27016_039EA,C27016_040EA,C27016_040MA,C27016_041EA,C27016_041MA,state
0400000US24,5668087,4295,834701,24564,253014,12425,232978,11538,20036,5299,484300,15303,324643,11912,159657,9560,97387,4832,94783,4657,2604,915,493341,24531,147900,11198,137004,10601,10896,2499,272685,14373,187745,10955,84940,6967,72756,4190,72128,4085,628,484,1502826,30300,373977,12049,355563,12131,18414,3188,931705,21006,759727,18862,171978,9034,197144,6649,194494,6709,2650,1012,2837219,33536,547998,13255,537484,13695,10514,2490,1948956,22246,1838608,21244,110348,7531,340265,7654,337397,7629,2868,924,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6362374,2147,1083758,26842,292720,11910,284485,11921,8235,2452,637686,16786,567031,14656,70655,5519,153352,5265,151885,5138,1467,858,528626,20553,126554,8294,123552,8328,3002,1008,292640,14008,257671,13121,34969,4219,109432,5634,109188,5606,244,173,1727234,27087,382647,11151,374313,11266,8334,2192,1064503,21018,976681,20315,87822,7117,280084,8232,279075,8229,1009,595,3022756,29684,588976,11176,584904,11081,4072,1045,2094064,20787,2042496,20294,51568,4618,339716,8293,338877,8230,839,625,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652460,2990,2393123,30581,754661,16307,710594,16210,44067,4928,1420948,17235,952695,16251,468253,11100,217514,6028,214926,6119,2588,785,1094862,25791,274538,11314,258405,10996,16133,2505,625651,15251,445727,13174,179924,7947,194673,6160,194048,6164,625,435,3063418,39748,682860,14925,658287,14798,24573,2660,1847769,24838,1562785,22279,284984,11897,532789,8568,531563,8522,1226,584,3101057,29280,543546,11616,536812,11314,6734,1608,2152465,22626,2039641,22096,112824,5365,405046,8346,403604,8286,1442,752,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5220730,2281,932939,17674,281585,9636,254498,9035,27087,3026,545991,10894,413438,10225,132553,5335,105363,4218,104670,4242,693,327,510059,16453,148464,7510,131118,6933,17346,2621,270146,10335,201179,7938,68967,5769,91449,3590,91310,3564,139,157,1640190,22022,415653,9230,386844,9085,28809,4203,989938,14320,861822,13727,128116,6700,234599,5097,234103,5095,496,334,2137542,22327,414655,9511,409246,9371,5409,930,1483938,14682,1429348,14344,54590,3723,238949,6486,238310,6380,639,380,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2876586,2741,937794,19490,320927,8499,291541,9369,29386,4508,519242,13217,290318,10011,228924,9440,97625,4853,96895,4889,730,493,404762,15866,112149,7265,100995,6643,11154,3006,228481,10093,153689,8897,74792,5280,64132,4183,64045,4164,87,139,872483,24474,202456,10250,187496,10053,14960,3074,549407,16000,443979,13484,105428,7377,120620,6155,120174,6153,446,416,661547,21453,104990,7534,100737,7372,4253,1524,464907,15539,426100,15437,38807,4427,91650,4921,91412,4904,238,292,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5823193,3488,1374612,25646,435965,13410,394099,13805,41866,5031,793241,15726,461612,11584,331629,11490,145406,4666,143897,4735,1509,823,701790,20299,186463,10007,168410,9721,18053,2910,388172,10546,269457,10279,118715,6795,127155,5297,126942,5297,213,175,1925405,30163,446456,12318,419285,11553,27171,3517,1178774,18866,988558,17215,190216,8972,300175,8221,299070,8102,1105,667,1821386,29387,316667,10937,311125,11006,5542,1611,1258817,20074,1193270,19915,65547,5052,245902,6217,245182,6320,720,518,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,971647,1520,227351,10111,64998,4592,54642,4617,10356,1822,135864,6875,74822,5499,61042,3968,26489,2238,26243,2210,246,182,129900,7571,35312,3563,27762,3457,7550,2076,72038,4884,42092,3918,29946,3475,22550,2333,22418,2335,132,103,329210,11581,77228,4584,71303,4466,5925,1360,199271,7431,154378,6947,44893,3830,52711,3513,52161,3534,550,408,285186,9829,41329,3741,39779,3893,1550,738,199301,7123,182797,6779,16504,2349,44556,3077,44392,3087,164,206,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1785098,2034,362274,11578,120088,6567,107471,6882,12617,2300,203367,6702,122551,5594,80816,4327,38819,2214,38616,2223,203,154,205464,10663,63662,4810,57658,4651,6004,1507,108763,6835,78057,5170,30706,3641,33039,2512,32991,2507,48,51,599646,14235,156686,7338,150251,7015,6435,1520,359747,8247,309619,8700,50128,3964,83213,3187,83044,3190,169,189,617714,12393,111453,5811,110013,5981,1440,1252,423435,8513,406008,8051,17427,2448,82826,3402,82826,3402,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2675060,3969,644816,25280,218803,13244,167886,12881,50917,6038,370913,14130,176355,10598,194558,10874,55100,3780,53344,3566,1756,892,364801,24452,108952,10586,84108,9344,24844,5745,213699,15496,125101,10869,88598,9070,42150,4228,39774,4165,2376,1042,862978,37167,195026,13764,170337,13530,24689,3908,549710,24807,413840,19496,135870,11058,118242,5618,115982,5827,2260,2160,802465,25417,130985,9075,125980,8605,5005,1713,550808,18149,496460,16151,54348,6486,120672,6350,119249,6514,1423,798,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278359,1183,178711,10305,50359,4146,48100,4210,2259,706,103243,7292,63255,5037,39988,4056,25109,2568,24799,2572,310,336,113651,9082,28390,4021,24699,3613,3691,1815,64066,5810,38924,4155,25142,3853,21195,2104,21110,2118,85,108,388210,13945,87676,5461,85043,5488,2633,801,233457,8902,193328,8516,40129,2765,67077,3753,66809,3745,268,264,597787,13216,109761,5134,108596,5280,1165,671,424483,9397,404090,9107,20393,2810,63543,3424,63423,3403,120,145,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8639940,3211,1366445,27586,432647,13673,390921,13583,41726,5063,765482,16620,444030,12700,321452,12442,168316,6041,164368,6216,3948,1086,767852,26149,198143,10941,179561,9855,18582,3312,431793,15242,258838,10524,172955,9013,137916,6554,134508,6388,3408,1035,2261789,34110,532842,14444,505403,14592,27439,3473,1373232,20843,1049907,20492,323325,12790,355715,7603,350686,7598,5029,1415,4243854,34943,856313,14179,840677,14312,15636,2745,2881611,24918,2687513,24683,194098,9613,505930,7993,499592,8240,6338,1378,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2034603,2314,628986,19824,218670,10958,195908,10183,22762,4351,352239,11668,189990,9119,162249,7450,58077,3450,55732,3291,2345,861,272722,17678,75121,7188,67475,6876,7646,1766,156120,10331,95170,7180,60950,6651,41481,3514,41181,3517,300,187,579035,20315,134314,8906,121946,9079,12368,2709,356632,13384,262134,10552,94498,7473,88089,4700,86393,4834,1696,708,553860,17163,84355,7406,80062,7193,4293,1604,378946,11048,344025,10643,34921,3875,90559,4137,90254,4130,305,279,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18936163,5168,4348309,50340,1311272,22944,1240196,21987,71076,6642,2524597,31283,1857100,28011,667497,18550,512440,11444,499462,11189,12978,2284,1930893,40504,485700,16505,453092,15396,32608,4065,1104372,25881,787522,21009,316850,13225,340821,9064,337369,9005,3452,1312,5239853,59946,1127362,22643,1075892,21908,51470,5081,3335019,40595,2689498,37386,645521,19590,777472,14360,767480,14260,9992,2189,7417108,56643,1289086,16830,1269456,16394,19630,2760,5195020,41455,4850727,39624,344293,12493,933002,14855,927895,14851,5107,910,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9350326,5493,2491265,45582,813657,21122,731382,20759,82275,7520,1437142,26851,793421,18659,643721,17562,240466,7839,238181,7823,2285,952,1193179,37393,309475,16571,275195,16556,34280,5569,692229,21382,434798,18464,257431,11780,191475,6855,190435,6837,1040,782,2826840,45738,638837,20561,594743,19550,44094,7101,1777104,28940,1431432,26819,345672,14197,410899,9322,409992,9366,907,498,2839042,42633,503344,16421,492677,16084,10667,2477,1943880,29626,1828114,29139,115766,8055,391818,10586,390929,10545,889,486,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,657021,1023,119335,5957,31376,3067,27952,2956,3424,1034,69226,3463,47175,3245,22051,2335,18733,1645,18708,1646,25,43,71526,6269,20235,3138,18282,2962,1953,848,38368,3651,30006,3301,8362,1452,12923,1299,12894,1297,29,46,213838,8629,53280,3855,50508,3780,2772,740,129724,5656,113588,5139,16136,2362,30834,2000,30834,2000,0,143,252322,7894,44128,3207,42824,3154,1304,700,178277,5340,169898,5444,8379,1219,29917,2120,29841,2118,76,93,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224874,4207,2644830,38861,869036,20004,795818,18314,73218,7710,1521711,22664,992469,16950,529242,14092,254083,7442,250772,7371,3311,917,1287711,28928,335415,13915,300229,12380,35186,4844,707837,17807,497057,12598,210780,11057,244459,7188,243865,7136,594,393,3664586,47349,823918,18659,787112,17786,36806,3782,2225417,31793,1902166,27186,323251,11887,615251,9194,613136,9179,2115,672,3627747,40720,620811,15821,610915,15836,9896,2613,2541053,30051,2418309,29642,122744,7118,465883,9399,463952,9534,1931,725,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3667315,2282,957302,19224,314271,10346,275690,10616,38581,4165,546612,11483,278115,9609,268497,8134,96419,3745,95158,3696,1261,472,482944,13961,140963,7649,119647,6642,21316,3323,262301,8716,163727,6792,98574,5463,79680,3626,79122,3597,558,353,1193001,21850,291479,9839,260583,10151,30896,2869,725272,13597,560428,11899,164844,7926,176250,5372,175492,5310,758,350,1034068,18701,174050,7592,166193,7003,7857,1957,713628,13110,656869,12268,56759,4151,146390,4800,146069,4844,321,225,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3791784,3487,960046,25116,279886,11875,254849,11391,25037,3916,597821,15210,356655,11486,241166,10904,82339,5128,81236,5101,1103,515,470701,20758,118330,8572,103981,8371,14349,3922,268829,12901,170919,9343,97910,7487,83542,5237,83087,5200,455,328,1183351,26541,262128,10644,242820,10234,19308,3825,726899,16750,577537,16633,149362,7393,194324,5775,193760,5672,564,459,1177686,21536,183307,8156,180482,8035,2825,906,811383,14973,763536,14508,47847,4470,182996,5987,182647,5979,349,261,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12322878,3626,2492089,39671,744509,20031,680723,19050,63786,6395,1430081,23074,1011162,18448,418919,13638,317499,6229,312903,6262,4596,1114,1351834,31276,335587,14293,307534,13767,28053,2944,712915,17567,521946,14098,190969,8237,303332,7117,301297,7118,2035,846,3950713,41640,855677,17734,814788,17830,40889,4924,2396379,29294,2058976,26673,337403,12912,698657,9447,696231,9326,2426,914,4528242,40915,785317,14004,772393,13773,12924,2107,3160763,28983,3011734,28192,149029,6207,582162,10024,580354,10121,1808,683,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008073,1471,214974,10860,64123,5019,60350,4926,3773,1526,123670,6546,88772,6018,34898,3936,27181,2136,27095,2146,86,139,96217,7613,23184,3280,21568,3082,1616,935,50962,4434,34662,3343,16300,2844,22071,2607,21868,2567,203,258,287680,11881,59749,4257,57444,3991,2305,903,183825,8591,151025,6738,32800,4212,44106,2888,43964,2887,142,163,409202,12557,68428,4354,67669,4396,759,516,288073,8652,271103,8778,16970,2403,52701,2786,52660,2782,41,68,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4521487,3535,1251504,26862,399360,13647,349571,13220,49789,6811,723529,17123,393919,12222,329610,12837,128615,5097,127744,5076,871,424,596805,23198,154408,12061,140998,11634,13410,2681,349212,14187,227448,10651,121764,8077,93185,5435,92791,5452,394,551,1392829,28913,312128,13363,290576,12661,21552,3797,871781,18857,714136,18146,157645,8691,208920,8161,208690,8149,230,210,1280349,24040,201917,9478,196450,9420,5467,1731,871973,18563,811198,18568,60775,6820,206459,6781,205833,6763,626,539,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,791690,1871,169130,8018,53406,4163,48347,4245,5059,1466,93222,4368,57089,2671,36133,3093,22502,2123,22178,2062,324,323,93270,6730,26451,3085,24236,3066,2215,716,50564,4460,35870,3320,14694,2411,16255,1721,16255,1721,0,155,279321,10234,76230,4731,73279,4608,2951,868,165542,6581,141626,5901,23916,2874,37549,2398,37487,2412,62,82,249969,8285,41006,3769,39537,3622,1469,610,171982,5498,164161,5110,7821,1326,36981,2234,36893,2232,88,66,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6231292,3627,1675153,30140,529964,13375,486219,13443,43745,6220,963027,20418,571679,14086,391348,12952,182162,6676,179664,6467,2498,861,805684,26494,209572,12387,193259,11774,16313,2959,458194,15803,310430,12141,147764,8623,137918,5181,137829,5193,89,136,1987757,34031,438969,13330,421279,13355,17690,3516,1254684,23083,1032661,20673,222023,10456,294104,7065,292952,7034,1152,678,1762698,31837,291199,11658,285645,11517,5554,1347,1233966,22873,1164512,21847,69454,6297,237533,6775,237121,6738,412,357,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25004594,9504,6808494,66914,2557341,33499,2165453,28140,391888,19421,3713988,44221,1611351,26273,2102637,35959,537165,14095,513775,14403,23390,3206,3138206,53404,950139,24437,757351,21604,192788,13064,1827307,34789,951087,25313,876220,21738,360760,11027,353301,10874,7459,1629,7166077,82035,1832551,34888,1579835,32244,252716,14504,4491279,52447,3182100,46302,1309179,32034,842247,13788,830074,13342,12173,2319,7891817,78722,1531924,33003,1464221,31955,67703,7548,5473484,51086,4952100,50205,521384,20641,886409,15146,880387,15119,6022,1367,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2766455,2451,556453,22115,207460,12209,165137,10515,42323,7285,319508,12215,184614,8433,134894,8333,29485,2504,29253,2511,232,224,369157,20967,144665,11630,126793,10879,17872,3231,191664,10681,137080,8712,54584,5332,32828,2530,32223,2472,605,388,1016147,28778,348742,12590,321295,12536,27447,5144,568177,17108,472427,14546,95750,7789,99228,4779,98236,4748,992,668,824698,20588,169100,9432,162302,8870,6798,1678,563047,13523,522392,13168,40655,3799,92551,3917,92424,3934,127,178,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600540,885,109465,5980,28065,2716,27443,2837,622,454,66493,3810,57860,3759,8633,1172,14907,1349,14863,1351,44,45,64131,4708,16146,2091,15730,2130,416,198,35883,3018,29564,2890,6319,1284,12102,1408,12067,1401,35,59,198915,7300,43979,2757,42938,2728,1041,726,123124,5226,107743,4772,15381,2012,31812,1929,31672,1925,140,169,228029,7426,34446,2758,33791,2817,655,365,162007,5454,154604,5274,7403,1315,31576,2089,31576,2089,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7783815,5624,1375397,32606,415227,16482,376351,15101,38876,5376,816669,19082,481471,13026,335198,12922,143501,5599,141850,5657,1651,753,728726,26769,199491,11296,179380,10450,20111,3511,415139,17185,272237,11781,142902,8998,114096,6241,112902,6183,1194,612,2266180,45616,555697,18958,519176,17534,36521,5046,1398964,27152,1137586,21955,261378,13122,311519,8376,308404,8478,3115,1404,3413512,39256,658442,15794,647129,15820,11313,2651,2342065,26654,2220843,26523,121222,9300,413005,8018,410449,8085,2556,870,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6649699,5178,1374143,27121,419615,13306,383951,13110,35664,5733,823857,18690,474369,14068,349488,11797,130671,5609,127917,5368,2754,1048,676429,22782,194206,10544,176974,9547,17232,3663,386259,14626,243758,11260,142501,7841,95964,5161,95291,5232,673,380,1999728,38719,476885,16714,445939,16974,30946,4114,1235125,23738,985106,20702,250019,10827,287718,7821,286204,7835,1514,653,2599399,30633,456014,13047,444989,12967,11025,2442,1816994,21170,1711448,21414,105546,6600,326391,9228,325240,9241,1151,567,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802178,2232,487269,16365,130034,6398,124731,6031,5303,1457,295353,10873,179635,7600,115718,7313,61882,3856,61386,3804,496,383,236617,11539,54313,4923,50787,4997,3526,1469,129646,7610,89628,5898,40018,4175,52658,3213,52658,3213,0,184,580029,15375,112340,7224,107532,7044,4808,1465,357520,10206,287900,9180,69620,4785,110169,4693,109921,4731,248,211,498263,13163,81321,5276,78917,5207,2404,906,349022,9243,321018,9480,28004,3510,67920,4206,67920,4206,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5551072,4264,1101964,22232,346569,10113,320774,9746,25795,3355,633654,15222,463372,12526,170282,8417,121741,4589,119873,4568,1868,585,623083,18374,170394,8326,160761,8422,9633,2137,332433,10346,254453,9028,77980,4987,120256,4815,119603,4727,653,464,1868077,26221,439688,10120,425197,9800,14491,2023,1137698,17534,1000273,16488,137425,5516,290691,6553,289900,6452,791,544,1957948,26810,340928,9350,334766,9134,6162,1345,1388217,18316,1333431,18029,54786,3535,228803,6468,228586,6482,217,179,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
