GEO_ID,C23002I_001E,C23002I_001M,C23002I_002E,C23002I_002M,C23002I_003E,C23002I_003M,C23002I_004E,C23002I_004M,C23002I_005E,C23002I_005M,C23002I_006E,C23002I_006M,C23002I_007E,C23002I_007M,C23002I_008E,C23002I_008M,C23002I_009E,C23002I_009M,C23002I_010E,C23002I_010M,C23002I_011E,C23002I_011M,C23002I_012E,C23002I_012M,C23002I_013E,C23002I_013M,C23002I_014E,C23002I_014M,C23002I_015E,C23002I_015M,C23002I_016E,C23002I_016M,C23002I_017E,C23002I_017M,C23002I_018E,C23002I_018M,C23002I_019E,C23002I_019M,C23002I_020E,C23002I_020M,C23002I_021E,C23002I_021M,C23002I_022E,C23002I_022M,C23002I_023E,C23002I_023M,C23002I_024E,C23002I_024M,C23002I_025E,C23002I_025M,C23002I_026E,C23002I_026M,C23002I_027E,C23002I_027M,NAME,C23002I_001EA,C23002I_001MA,C23002I_002EA,C23002I_002MA,C23002I_003EA,C23002I_003MA,C23002I_004EA,C23002I_004MA,C23002I_005EA,C23002I_005MA,C23002I_006MA,C23002I_006EA,C23002I_007EA,C23002I_007MA,C23002I_008EA,C23002I_008MA,C23002I_009EA,C23002I_009MA,C23002I_010MA,C23002I_010EA,C23002I_011MA,C23002I_011EA,C23002I_012EA,C23002I_012MA,C23002I_013EA,C23002I_013MA,C23002I_014EA,C23002I_014MA,C23002I_015EA,C23002I_015MA,C23002I_016MA,C23002I_016EA,C23002I_017MA,C23002I_017EA,C23002I_018EA,C23002I_018MA,C23002I_019EA,C23002I_019MA,C23002I_020EA,C23002I_020MA,C23002I_021MA,C23002I_021EA,C23002I_022MA,C23002I_022EA,C23002I_023EA,C23002I_023MA,C23002I_024EA,C23002I_024MA,C23002I_025EA,C23002I_025MA,C23002I_026MA,C23002I_026EA,C23002I_027MA,C23002I_027EA,state
0400000US16,115103,1443,61032,1289,58314,1303,46345,1733,66,95,46279,1737,39055,2444,7224,1865,11969,1820,2718,508,651,365,322,272,329,266,2067,460,54071,1327,50500,1342,32187,2274,8,14,32179,2273,27990,2029,4189,1203,18313,2343,3571,575,345,223,162,143,183,209,3226,579,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1420737,3361,735628,2293,695502,2287,586179,5221,1439,1156,584740,5240,510364,6468,74376,5331,109323,5430,40126,775,8404,1366,7541,1367,863,428,31722,1627,685109,2859,635653,2963,411270,6511,493,393,410777,6576,355194,6738,55583,4074,224383,6901,49456,917,6175,1228,5573,1216,602,326,43281,1288,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,255598,2627,136956,2602,131563,2568,105320,3448,78,65,105242,3450,90533,3654,14709,2648,26243,3105,5393,931,812,516,678,511,134,138,4581,716,118642,2117,111783,2129,70036,3490,59,57,69977,3499,58548,3565,11429,1742,41747,3029,6859,755,696,457,617,442,79,98,6163,862,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,95715,1245,50566,1492,48644,1504,40290,1697,0,155,40290,1697,36298,1750,3992,1076,8354,1390,1922,403,423,235,375,217,48,103,1499,348,45149,1152,41634,1291,28919,1681,0,155,28919,1681,26613,1679,2306,851,12715,1749,3515,735,510,308,510,308,0,155,3005,669,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,193509,1444,101011,1172,96581,1228,81607,1713,1768,553,79839,1812,72264,2163,7575,1596,14974,1609,4430,622,1464,552,1276,484,188,289,2966,536,92498,1396,86448,1345,61410,2526,237,239,61173,2538,54796,2927,6377,1336,25038,2387,6050,800,520,406,520,406,0,168,5530,885,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,83657,1959,45966,1554,43831,1588,35676,1659,1674,548,34002,1703,31267,1767,2735,781,8155,1237,2135,569,582,391,298,271,284,315,1553,569,37691,1678,34595,1518,24622,1700,44,71,24578,1697,20203,1866,4375,1139,9973,1282,3096,833,264,243,211,224,53,86,2832,838,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,147060,2019,81342,1823,76449,1810,62870,1813,768,348,62102,1794,58613,2201,3489,927,13579,1763,4893,522,1319,391,1160,375,159,202,3574,520,65718,1713,57564,1923,37522,2298,467,411,37055,2404,33066,2445,3989,1152,20042,2136,8154,1052,962,477,941,477,21,35,7192,1105,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,11818,557,4915,773,4632,714,3841,607,0,157,3841,607,3241,686,600,354,791,327,283,184,13,26,13,26,0,157,270,181,6903,773,6163,838,4336,729,0,157,4336,729,4072,710,264,197,1827,428,740,368,131,141,19,50,112,126,609,323,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,346538,1423,181544,1416,174103,1471,153625,2519,1879,769,151746,2515,137550,2926,14196,2153,20478,2357,7441,737,2583,802,2074,746,509,367,4858,700,164994,1288,153236,1470,114078,3245,206,194,113872,3244,103012,3234,10860,1833,39158,2905,11758,988,2419,663,2364,650,55,113,9339,950,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,459078,1340,222990,1099,211109,1200,155832,3387,162,157,155670,3391,131855,4071,23815,2458,55277,3455,11881,482,2281,623,2281,623,0,204,9600,688,236088,1017,218701,1248,144252,3880,0,204,144252,3880,123986,3908,20266,2355,74449,3824,17387,570,2662,665,2344,669,318,256,14725,819,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,292675,1506,148616,1713,140011,1681,108367,2553,77,102,108290,2566,91109,2926,17181,1683,31644,2500,8605,890,1181,349,1128,346,53,55,7424,843,144059,1706,133081,1615,89321,2701,105,171,89216,2705,75646,2713,13570,1830,43760,2890,10978,953,783,360,783,360,0,167,10195,948,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,161691,1979,86852,1711,84521,1713,69159,1535,151,166,69008,1533,62065,1792,6943,1388,15362,1675,2331,313,656,212,481,206,175,147,1675,339,74839,1695,71690,1660,48119,2050,0,143,48119,2050,42201,1988,5918,1028,23571,1824,3149,482,333,228,333,228,0,143,2816,435,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,55618,2953,33865,2512,32186,2442,22584,1504,450,254,22134,1535,20669,1643,1465,711,9602,2019,1679,531,553,332,553,332,0,206,1126,473,21753,1502,20416,1504,10852,1733,421,417,10431,1712,8398,1617,2033,965,9564,1521,1337,704,324,280,324,280,0,206,1013,659,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,140017,2360,73842,2117,69997,2009,57493,1993,2070,879,55423,1938,49992,1741,5431,1225,12504,1596,3845,769,829,474,756,465,73,104,3016,580,66175,1883,61894,1823,39144,2563,523,400,38621,2555,33652,2431,4969,1052,22750,2158,4281,718,473,427,453,429,20,35,3808,591,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18096,1315,8315,1189,7682,1179,6145,1124,225,275,5920,1146,5277,1102,643,452,1537,521,633,360,225,202,172,174,53,92,408,253,9781,960,9054,987,6173,1167,83,144,6090,1131,5863,1150,227,169,2881,772,727,359,215,171,215,171,0,165,512,334,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,108021,1370,56367,1335,54308,1180,47163,1397,173,225,46990,1411,42335,1656,4655,1179,7145,1100,2059,503,529,298,473,293,56,85,1530,497,51654,1272,49130,1294,32720,2055,78,101,32642,2058,27314,2048,5328,1160,16410,2038,2524,584,396,268,396,268,0,155,2128,523,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,497709,1944,255049,1443,241146,1437,195114,4430,1810,1327,193304,4494,165680,5866,27624,3405,46032,4581,13903,552,2340,800,2240,755,100,154,11563,977,242660,1504,226006,1661,147622,5071,184,179,147438,5073,126914,5010,20524,2958,78384,4864,16654,517,2676,843,2239,732,437,356,13978,1068,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26261,860,13086,1101,12356,1110,9753,1201,65,130,9688,1189,8433,1220,1255,649,2603,727,730,310,264,247,264,247,0,184,466,292,13175,952,12464,1073,8186,1273,0,184,8186,1273,6293,1121,1893,802,4278,1199,711,358,228,209,228,209,0,184,483,311,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1180351,2260,592890,1709,550776,1856,453579,4934,516,337,453063,4971,399573,5956,53490,4302,97197,4903,42114,632,9135,1516,8232,1532,903,381,32979,1349,587461,1811,529311,1902,364903,5768,502,423,364401,5737,313480,6657,50921,3751,164408,6003,58150,575,7755,1289,6945,1284,810,409,50395,1337,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,700614,1766,344376,1473,304885,1574,228840,3841,1257,771,227583,3874,194148,4517,33435,3567,76045,3678,39491,684,6561,996,5687,990,874,426,32930,1154,356238,1567,306476,1600,203119,4263,259,254,202860,4254,179759,4514,23101,2965,103357,4787,49762,336,5279,1109,4791,1087,488,376,44483,1122,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2625815,3277,1285094,2935,1181499,2984,900787,7625,2628,597,898159,7600,792303,8975,105856,5662,280712,8450,103595,856,20113,2338,18177,2203,1936,685,83482,2535,1340721,2447,1179739,2541,747670,11007,175,141,747495,10988,648297,10392,99198,5130,432069,10481,160982,969,13878,1895,12920,1915,958,544,147104,2090,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,531290,3598,289415,3653,283011,3653,240439,4365,9412,1690,231027,4684,211787,5176,19240,2613,42572,3874,6404,1314,1916,710,1493,583,423,355,4488,1250,241875,3643,232474,3498,144802,6118,690,368,144112,6086,123907,6477,20205,3172,87672,5435,9401,1519,489,315,489,315,0,220,8912,1482,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,9508,715,5490,941,5203,991,4272,904,305,184,3967,930,3513,773,454,450,931,350,287,204,90,127,90,127,0,143,197,165,4018,771,3877,774,3011,792,0,143,3011,792,2841,807,170,125,866,416,141,121,14,26,14,26,0,143,127,119,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,238919,1950,125117,1939,117595,2120,91195,2865,724,441,90471,2926,79721,2838,10750,1742,26400,2405,7522,825,1340,448,1220,408,120,117,6182,890,113802,1777,104290,1905,69307,2873,0,187,69307,2873,59548,2905,9759,1726,34983,2533,9512,1035,1041,433,1041,433,0,187,8471,1004,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,220660,1124,120258,1345,115080,1392,96765,1914,1229,538,95536,1981,88826,2125,6710,1272,18315,1691,5178,460,1743,431,1654,444,89,95,3435,643,100402,1358,94545,1485,57853,2349,145,147,57708,2337,52400,2165,5308,1033,36692,2605,5857,747,854,417,828,417,26,35,5003,756,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,299689,1948,157485,1579,150980,1412,125007,2677,46,82,124961,2667,110878,3285,14083,2220,25973,2789,6505,1209,1842,918,1842,918,0,203,4663,970,142204,2188,134560,2180,85135,3404,21,37,85114,3401,74306,3607,10808,2035,49425,3651,7644,771,1084,488,810,468,274,211,6560,765,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,511647,2225,262924,2332,249179,2260,176006,4018,382,325,175624,4114,146566,3860,29058,2925,73173,4007,13745,839,2239,613,1920,577,319,267,11506,868,248723,1826,231342,1957,139831,4549,0,168,139831,4549,115773,5039,24058,2852,91511,4824,17381,787,1235,468,1224,468,11,20,16146,891,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,93667,764,45384,715,43220,706,33176,1385,155,172,33021,1387,26728,1894,6293,1333,10044,1344,2164,98,323,299,299,296,24,44,1841,313,48283,543,44953,553,31087,1650,0,207,31087,1650,23961,1799,7126,1392,13866,1725,3330,242,42,75,42,75,0,207,3288,255,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,162086,2664,93661,2468,91395,2484,76556,2395,2288,842,74268,2597,68985,3443,5283,2009,14839,2050,2266,733,787,453,694,414,93,159,1479,581,68425,1815,64633,2016,36602,3144,589,355,36013,3130,31852,3170,4161,1260,28031,3411,3792,1153,357,549,357,549,0,217,3435,1029,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,15647,1172,8796,1354,8559,1324,6551,1266,166,190,6385,1268,5051,1004,1334,770,2008,604,237,124,33,55,33,55,0,155,204,118,6851,995,6546,1011,4688,990,0,155,4688,990,4079,955,609,404,1858,655,305,144,36,51,36,51,0,155,269,131,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,193084,2518,106771,2549,104035,2438,88924,2594,1965,752,86959,2820,80649,3213,6310,1331,15111,2126,2736,793,751,583,721,575,30,55,1985,622,86313,2350,82008,2440,49138,3471,66,86,49072,3454,41010,3403,8062,1549,32870,2969,4305,1178,574,450,296,243,278,354,3731,1106,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6734876,7340,3381042,5542,3138648,5832,2476857,13320,13324,2058,2463533,13510,2245299,15643,218234,7892,661791,14133,242394,1844,51588,3267,47167,3040,4421,1178,190806,3565,3353834,5751,3033323,6074,1845599,19199,1950,826,1843649,19273,1661484,19323,182165,8660,1187724,20211,320511,2171,37186,3181,35235,3163,1951,1050,283325,3476,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,238071,1302,123450,1160,118217,1125,100069,2515,2,7,100067,2515,87586,3156,12481,2349,18148,2446,5233,623,1307,504,1212,492,95,107,3926,601,114621,1241,108892,1503,72500,2921,117,183,72383,2953,64746,3207,7637,1560,36392,2761,5729,608,1555,568,1313,581,242,250,4174,898,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US51,457133,3143,238715,3280,230001,3414,198082,3472,9168,2145,188914,3892,175955,4256,12959,2490,31919,3601,8714,1052,2872,1006,2429,867,443,419,5842,1059,218418,2725,206537,2755,146301,4751,1853,933,144448,4803,133045,4824,11403,2231,60236,4225,11881,1118,1860,675,1834,673,26,48,10021,1158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,511029,2287,268222,1857,258290,2142,208297,3527,5222,1458,203075,3600,176556,4309,26519,2884,49993,3352,9932,1073,3424,906,3189,908,235,223,6508,947,242807,2633,230153,2671,147382,4103,861,467,146521,4152,124346,4451,22175,2745,82771,4856,12654,1077,1361,613,1206,591,155,188,11293,1089,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
