GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001MA,C08124_001EA,C08124_002EA,C08124_002MA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005EA,C08124_005MA,C08124_006MA,C08124_006EA,C08124_007EA,C08124_007MA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010EA,C08124_010MA,C08124_011MA,C08124_011EA,C08124_012EA,C08124_012MA,C08124_013MA,C08124_013EA,C08124_014MA,C08124_014EA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018MA,C08124_018EA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023EA,C08124_023MA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026MA,C08124_026EA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029EA,C08124_029MA,C08124_030EA,C08124_030MA,C08124_031MA,C08124_031EA,C08124_032MA,C08124_032EA,C08124_033MA,C08124_033EA,C08124_034MA,C08124_034EA,C08124_035EA,C08124_035MA,C08124_036EA,C08124_036MA,C08124_037MA,C08124_037EA,C08124_038EA,C08124_038MA,C08124_039MA,C08124_039EA,C08124_040EA,C08124_040MA,C08124_041EA,C08124_041MA,C08124_042MA,C08124_042EA,state
0400000US01,1953274,17253,643588,12295,332352,9739,477544,10897,197477,8289,294698,9855,7615,1705,1657419,17029,558064,11221,273437,9203,415621,10694,156074,7219,248060,8327,6163,1635,194044,9491,49914,4677,40222,4111,37956,3552,30797,2782,34473,3846,682,408,9329,1497,1788,703,2655,820,2009,678,1091,584,1786,609,0,190,41356,3435,10668,1718,9133,1827,7564,1455,5629,1494,7592,1617,770,362,51126,4304,23154,2662,6905,1551,14394,2578,3886,1038,2787,772,0,190,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,348777,5794,122414,5129,56512,4411,79888,4875,44353,3445,37526,3605,8084,1473,237947,6151,88001,4311,36195,3395,57377,4161,28151,2772,22585,2788,5638,1129,43244,3560,13132,1822,8100,2270,10404,2000,6430,1198,4249,910,929,570,6474,1704,1090,427,1371,661,2511,1067,581,331,921,579,0,149,44237,2394,13106,1541,7713,968,7074,984,6997,1151,8363,1592,984,447,16875,2033,7085,1524,3133,880,2522,711,2194,812,1408,552,533,502,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2650164,18238,902299,18492,537344,14703,705350,15068,244179,10281,253879,11002,7113,1263,2009959,20339,706384,16007,390154,12450,540426,13649,179653,8598,189530,9622,3812,956,308658,11901,83432,5899,69768,7410,78028,5799,40459,4558,36414,3881,557,357,52557,4841,10663,1971,16535,3324,16805,2315,3419,1051,5135,1230,0,229,133208,8681,34892,4063,40190,4525,29361,4253,11634,1978,16020,2949,1111,462,145782,8522,66928,6076,20697,3293,40730,4602,9014,2012,6780,2008,1633,490,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1215837,12175,376424,9302,210895,7266,299881,8588,127669,5419,198263,7597,2705,1074,1006040,12866,318099,8539,164628,6479,257282,8192,99537,4921,164193,7217,2301,1037,125188,7263,31797,3048,25794,2988,25066,3096,19026,2556,23403,2548,102,129,5271,1187,848,405,1949,741,603,291,454,313,1417,815,0,192,38769,4122,8913,1822,9858,1947,7373,1303,6017,1605,6395,1656,213,204,40569,3617,16767,2470,8666,1541,9557,2163,2635,837,2855,776,89,175,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16047067,39617,5861786,37743,3033258,31976,3872810,33713,1482693,23359,1731335,25739,65185,4614,11754858,46377,4435010,31740,2045787,29927,2917429,31840,1037533,16640,1282550,19417,36549,3057,1780802,26860,514555,12131,355470,11980,387371,11552,281079,11533,237657,10034,4670,1364,827736,16053,245528,8951,239964,9027,202699,8023,45749,3901,92659,5457,1137,523,826319,17204,257657,9689,216819,9779,180394,8251,74844,5373,84580,6406,12025,2701,857352,17561,409036,10764,175218,6721,184917,7102,43488,3712,33889,3449,10804,2148,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2477748,12566,984773,15092,420136,11494,595711,13028,229722,8034,225709,8557,21697,2316,1869617,13390,749915,14952,304226,9894,460594,11046,167786,7208,175532,7116,11564,2230,241770,7994,75724,5164,51069,4081,47116,3891,41010,3343,24851,3063,2000,659,77042,4988,26235,2836,18548,2731,19587,2752,4895,1537,7716,1655,61,105,134365,6991,47108,3873,27665,3050,29122,3218,10562,1893,12071,2087,7837,733,154954,7327,85791,5209,18628,2557,39292,3732,5469,1122,5539,1438,235,295,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1711088,11556,698586,12642,302337,8371,413099,9738,128767,6053,162766,8267,5533,1306,1336932,12437,558807,11361,222487,7743,326421,8815,99230,4940,127320,7137,2667,1043,148783,8231,42591,3695,35608,4203,32772,3500,17711,2932,20049,2607,52,93,80026,4791,31144,2835,18651,2282,20953,2521,2905,1036,6323,1762,50,82,72912,5160,25275,3073,17895,2724,16315,2084,5024,2078,7006,1428,1397,462,72435,4059,40769,3202,7696,1363,16638,1919,3897,1180,2068,722,1367,845,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,415063,5667,155390,5291,73488,4183,99346,5086,39465,2854,46281,3248,1093,516,336725,7468,126855,4778,56874,3764,84275,5132,32475,2904,35153,2995,1093,516,36871,3571,13423,2206,7471,1397,5806,1184,4649,1124,5522,1381,0,192,13588,2199,4439,1160,3132,1131,3256,845,331,296,2430,1147,0,192,12856,1904,3503,930,3714,1173,2363,738,1285,748,1991,770,0,192,15023,1984,7170,1144,2297,895,3646,873,725,509,1185,732,0,192,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,306801,5723,185817,4510,45485,4160,51166,3857,10460,2196,12610,2078,1263,528,101621,4559,59523,3538,14315,1863,16807,2260,4993,1326,5717,1186,266,152,19792,2593,11213,2096,3102,938,2601,680,1829,850,1047,461,0,200,121460,5348,71775,3696,18853,2768,23314,2398,2663,1384,4696,1464,159,137,49228,3749,34186,2892,5812,1249,6728,1530,557,446,1107,488,838,528,14700,2159,9120,1504,3403,1230,1716,800,418,363,43,71,0,200,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7991880,34064,2631280,28635,1696791,25676,2204883,31313,718801,20067,712377,15628,27748,2909,6370889,38977,2172674,25686,1288911,22582,1799136,28710,529256,16712,564971,14472,15941,2433,791693,21826,203510,9697,202948,9932,191036,10034,118855,8167,73524,5876,1820,670,167591,9709,27393,3964,65598,5149,43079,4297,14677,2964,16397,2625,447,295,293594,11673,63344,4838,91914,8266,66583,5524,30710,4159,38449,4419,2594,914,368113,13214,164359,8049,47420,5080,105049,6858,25303,3364,19036,3567,6946,1277,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
