GEO_ID,C06008_001E,C06008_001M,C06008_002E,C06008_002M,C06008_003E,C06008_003M,C06008_004E,C06008_004M,C06008_005E,C06008_005M,C06008_006E,C06008_006M,C06008_007E,C06008_007M,C06008_008E,C06008_008M,C06008_009E,C06008_009M,C06008_010E,C06008_010M,C06008_011E,C06008_011M,C06008_012E,C06008_012M,C06008_013E,C06008_013M,C06008_014E,C06008_014M,C06008_015E,C06008_015M,C06008_016E,C06008_016M,C06008_017E,C06008_017M,C06008_018E,C06008_018M,C06008_019E,C06008_019M,C06008_020E,C06008_020M,C06008_021E,C06008_021M,C06008_022E,C06008_022M,C06008_023E,C06008_023M,C06008_024E,C06008_024M,C06008_025E,C06008_025M,NAME,C06008_001MA,C06008_001EA,C06008_002EA,C06008_002MA,C06008_003EA,C06008_003MA,C06008_004EA,C06008_004MA,C06008_005MA,C06008_005EA,C06008_006EA,C06008_006MA,C06008_007MA,C06008_007EA,C06008_008EA,C06008_008MA,C06008_009EA,C06008_009MA,C06008_010MA,C06008_010EA,C06008_011EA,C06008_011MA,C06008_012MA,C06008_012EA,C06008_013EA,C06008_013MA,C06008_014EA,C06008_014MA,C06008_015MA,C06008_015EA,C06008_016EA,C06008_016MA,C06008_017EA,C06008_017MA,C06008_018MA,C06008_018EA,C06008_019EA,C06008_019MA,C06008_020MA,C06008_020EA,C06008_021EA,C06008_021MA,C06008_022EA,C06008_022MA,C06008_023MA,C06008_023EA,C06008_024EA,C06008_024MA,C06008_025EA,C06008_025MA,state
0400000US13,7736263,6684,2564790,26004,3648629,34752,1092135,21608,430709,9695,3807718,30762,1423613,21515,1579496,27551,559901,13756,244708,7469,2921031,32534,849115,19307,1487004,19840,432366,14256,152546,7132,113809,8436,42597,4807,53923,6690,14303,2804,2986,1337,893705,20809,249465,13385,528206,16323,85565,6431,30469,3581,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121353,683,364551,7854,566118,10266,120913,6074,69771,3227,553658,12233,220611,8119,240137,8722,54526,3849,38384,2720,300644,6339,84569,4863,160447,6472,44597,3497,11031,1506,32850,2935,11522,1531,17389,2123,2812,734,1127,488,234201,10902,47849,4900,148145,7601,18978,1913,19229,1955,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1224412,1966,317090,8713,679907,12739,167554,8094,59861,4124,472161,11143,150681,7366,240055,8828,61680,4628,19745,2275,648830,11021,141982,6997,373128,8976,96570,5965,37150,3188,14176,2716,5385,1858,6576,1813,2001,872,214,150,89245,5382,19042,2740,60148,4553,7303,1619,2752,755,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10316699,2433,3570099,22417,4908742,28931,1214879,18672,622979,10197,6374686,29563,2530907,21316,2727478,23586,755550,14374,360751,8764,2100534,23753,592694,15497,1057160,16097,286314,8101,164366,5209,113488,7263,39262,4512,49560,4062,17899,2583,6767,1479,1727991,19978,407236,12976,1074544,17912,155116,7767,91095,6111,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5194347,3254,1579121,15879,2571824,24137,731038,15910,312364,8074,3375142,17131,1088534,13709,1612516,18740,484259,11502,189833,6321,1502746,17403,390704,9736,783820,15919,218089,7896,110133,5085,34203,2997,11628,1820,17661,2355,4393,1180,521,370,282256,7241,88255,5886,157827,5905,24297,3086,11877,1608,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2461674,2155,707877,9845,1296063,15333,298440,8386,159294,5081,1723373,11112,492785,10555,902309,11827,209499,6540,118780,4511,603060,10752,171459,5871,319773,8583,76119,4241,35709,2018,10559,1297,3560,917,5132,789,1368,485,499,250,124682,5028,40073,3134,68849,4589,11454,1634,4306,910,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2267066,2221,653773,9346,1182286,13282,298464,8098,132543,4540,1223198,13759,392390,8404,599232,10546,156713,5925,74863,3826,840606,11395,205087,6928,463541,10130,121401,4744,50577,2801,19340,2382,5627,1296,9678,1352,3322,1093,713,530,183922,6925,50669,3697,109835,5865,17028,2231,6390,1140,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3518242,3244,979216,13136,1757784,23530,545781,14594,235461,6460,2368359,17194,669883,12431,1154332,20207,367821,11834,176323,5804,995448,16730,262452,9057,519068,12654,160282,6069,53646,3552,27285,3080,10823,1947,11143,1716,4756,1315,563,437,127150,5790,36058,3398,73241,4744,12922,2133,4929,1354,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3641422,2429,1256742,14387,1603947,19330,536273,12442,244460,5971,2741965,13626,1006147,15108,1147744,16098,401651,10525,186423,5670,710212,12828,191009,8756,358783,10890,111476,6275,48944,2943,23812,2890,8915,1713,10420,2017,3351,948,1126,624,165433,7099,50671,5123,87000,5241,19795,2742,7967,1348,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107596,1310,304964,6856,567198,12526,164378,7746,71056,3019,673830,8614,202398,6404,328728,9351,97773,5431,44931,2351,381166,8006,92499,4732,207557,6772,59152,4705,21958,2025,11784,1436,3525,907,5988,1122,1676,626,595,348,40816,3183,6542,1013,24925,2714,5777,1222,3572,872,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4717856,2208,1658182,15182,2180463,22916,610720,14717,268491,7451,1974569,20099,864314,14319,753628,14715,252155,9773,104472,4817,1911125,20082,551658,13275,961431,15440,265582,9302,132454,6045,61723,5228,24534,3176,27732,3111,7881,1894,1576,654,770439,12704,217676,8501,437672,10497,85102,6008,29989,2776,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5440246,1157,1936627,18003,2551246,25903,623531,12802,328842,8277,3159110,21656,1213562,16079,1369515,17815,363925,10280,212108,6664,1182935,17567,397264,11247,596232,11084,130641,6096,58798,3595,152272,6788,65317,4862,52836,4355,25968,2535,8151,1321,945929,16956,260484,10321,532663,14159,102997,5389,49785,3201,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8005678,3029,2598396,16509,3855830,24622,1042232,14673,509220,8505,5877190,18586,2077334,18303,2708405,21333,770130,12128,321321,7192,1498789,16861,371232,9903,761434,12374,218802,6682,147321,4572,58781,3675,22534,2245,24789,2239,8971,1429,2487,749,570918,11939,127296,6558,361202,8612,44329,3731,38091,2890,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4283571,2642,1351314,12907,2233321,17672,471820,10009,227116,4576,2762920,13562,913498,10744,1410571,12896,291255,8025,147596,4758,1135115,13497,321334,8966,613445,11371,136234,4596,64102,3535,26602,2759,9530,1582,11992,1610,4410,1304,670,278,358934,8537,106952,6038,197313,6401,39921,3257,14748,2073,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2350019,2263,786353,11806,1052205,18221,346516,11423,164945,5483,1606482,12363,572929,12810,677271,13461,234273,9888,122009,4450,669915,12752,190371,7943,332845,11024,106370,6082,40329,3151,11987,1927,5182,1317,4876,1440,1761,648,168,270,61635,4497,17871,2776,37213,3922,4112,1160,2439,852,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4841501,3725,1426583,14582,2429263,22455,675086,12821,310569,6510,3002020,17672,966641,14439,1435315,19716,410076,10475,189988,5919,1576378,17328,384961,11045,837928,14291,242946,7973,110543,4593,36209,4317,11896,2263,18453,2762,4834,1300,1026,484,226894,9604,63085,4695,137567,6723,17230,2474,9012,1791,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,814821,2086,230254,6862,420216,9407,113186,5232,51165,2235,405719,8127,132891,5881,192049,5959,55613,3708,25166,1703,384096,8250,90818,5170,213917,7478,54775,3160,24586,1760,5997,1011,1706,567,3501,964,539,266,251,213,19009,2206,4839,1106,10749,1732,2259,839,1162,461,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1456792,1639,423173,8409,775339,10379,174275,6217,84005,3032,900645,8254,279133,7796,463716,8980,104029,5074,53767,2241,438417,6914,111002,5386,242989,5569,58212,3822,26214,1708,10721,1508,2932,824,5378,964,2176,853,235,168,107009,4795,30106,3046,63256,4375,9858,1343,3789,970,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2172537,1505,692081,13413,1009947,18749,362173,12802,108336,5523,300333,12005,181124,8903,81156,5997,33519,4439,4534,933,1330780,16027,377031,13782,622539,15845,249574,10574,81636,4954,37869,4620,15322,3375,15012,2172,6174,1533,1361,764,503555,13737,118604,8887,291240,11959,72906,6110,20805,2744,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1090942,1111,305879,6092,584307,10046,142411,5930,58345,3318,398707,9071,152555,6046,177208,6408,48522,3985,20422,1906,609081,8744,136068,6252,356662,7884,83061,5028,33290,2894,13937,2267,4243,1306,7385,1411,1992,757,317,241,69217,4179,13013,1705,43052,3649,8836,1609,4316,967,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7142414,1172,2411858,19822,3506532,31651,763469,16702,460555,8129,3247588,23960,1421444,17239,1317001,17582,318693,9690,190450,5755,1873664,21387,469855,12543,1025711,17599,220154,8577,157944,4812,202201,7886,64910,5639,87867,5553,35192,3297,14232,2003,1818961,20635,455649,14293,1075953,18306,189430,7327,97929,4577,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1648114,2276,537339,11229,764599,15680,251524,9103,94652,4132,748572,12942,317978,10136,285335,10498,104917,4779,40342,2793,683139,12194,166132,8061,353237,10497,119678,6810,44092,3010,17722,2121,5958,1500,7621,1296,3283,1035,860,505,198681,9235,47271,4913,118406,7362,23646,2573,9358,1377,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15957521,2927,6011033,32795,7116592,41644,1834424,19875,995472,13960,9267473,30396,3855572,28236,3857252,32328,1007151,14479,547498,11480,2077709,25002,811587,17291,876893,15842,238615,9153,150614,5247,435588,10777,152624,7389,159707,7680,81359,4586,41898,3030,4176751,27760,1191250,21950,2222740,23825,507299,13479,255462,7896,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7740082,5462,2363531,21282,3820818,34500,1075973,19782,479760,11532,4095053,33127,1364948,22309,1830361,25197,596442,13848,303302,8726,2888010,33050,764536,17629,1568832,23432,402871,13891,151771,7523,89659,6158,34178,4621,40842,3339,12318,1803,2321,928,667360,12735,199869,7452,380783,10983,64342,4808,22366,2930,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557188,1180,169621,5271,295512,7381,57954,3817,34101,1942,363292,5444,105899,4466,193759,5670,37135,2963,26499,1880,176024,5713,57117,3364,92055,4568,19963,2364,6889,1171,3299,880,1434,529,1349,568,272,199,244,221,14573,1787,5171,1041,8349,1414,584,275,469,221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9326330,2868,2894059,21223,4501669,33001,1314669,21686,615933,8415,6701747,24215,2261131,19295,3107054,27498,945081,17231,388481,7143,2124209,21780,501669,11923,1102660,16809,320797,9606,199083,5553,74951,4724,28721,3587,31781,2648,11396,1822,3053,784,425423,10702,102538,5656,260174,8301,37395,3377,25316,2264,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3007125,2477,802796,11494,1547614,15443,463785,8989,192930,5525,1687640,13502,498518,9192,809507,12138,262438,6905,117177,4231,1095821,13451,243299,7900,606369,11000,176708,5319,69445,3203,29022,2470,8576,1368,14710,1732,5037,1026,699,350,194642,4983,52403,3839,117028,5396,19602,2407,5609,1032,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3154977,2389,940080,13334,1581283,18488,463853,11765,169761,5458,1219959,15128,466761,11423,535678,13658,168769,6753,48751,3624,1546246,16590,377619,11654,804373,13784,258323,9370,105931,4543,34194,3455,11420,1631,17439,2613,4281,1048,1054,491,354578,11037,84280,6436,223793,8498,32480,3609,14025,1908,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10488199,2574,3487790,19751,5024605,32963,1222560,20249,753244,10407,7507701,25786,2565720,23757,3508355,28669,862076,16007,571550,9970,2099391,26006,672236,14497,1036763,20053,260012,8828,130380,5613,167006,6882,67282,4905,60356,5165,28909,2632,10459,1865,714101,14332,182552,8156,419131,10357,71563,4449,40855,3536,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872663,811,308255,7019,391558,10211,116043,5735,56807,3349,467167,9066,171790,6691,200478,7206,61087,4275,33812,2469,249672,8133,89650,4692,113359,6361,31881,2803,14782,1747,20359,3215,7833,1980,7913,1802,4130,1544,483,349,135465,5231,38982,3626,69808,4535,18945,2407,7730,1401,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3776148,3735,1178569,17025,1818030,24504,519661,14722,259888,7500,2073910,18816,734721,13905,888039,18757,293038,11026,158112,6335,1455231,19708,376350,12968,787372,18153,199607,8337,91902,4754,37910,4482,11604,1996,18118,3102,6830,1721,1358,612,209097,8417,55894,5545,124501,7536,20186,3232,8516,1659,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,655380,1117,197466,5961,342175,8711,76600,4243,39139,2334,395012,7323,123720,5402,200228,6399,44810,3459,26254,1829,236170,7304,65465,4353,129614,6920,28629,2805,12462,1520,4265,1087,1588,761,2039,808,630,397,8,17,19933,2013,6693,1310,10294,1565,2531,755,415,323,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5168315,3916,1487026,16465,2541673,25219,794615,15420,345001,8659,2923294,23946,937146,16523,1321304,20347,454442,11870,210402,6858,1917739,22211,455472,11463,1032545,20066,305405,10787,124317,5439,44070,4137,14978,2532,20804,2837,7256,1611,1032,544,283212,9334,79430,5696,167020,8226,27512,3064,9250,1740,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19838518,5831,6235251,37918,9830876,56607,2731223,32683,1041168,17004,10594770,56493,3992253,35390,4540444,42038,1498938,26044,563135,14367,4994537,41290,1218958,28028,2709748,29871,764028,16931,301803,7902,263404,11804,86750,6540,131466,6929,37631,4313,7557,1887,3985807,42764,937290,24616,2449218,33729,430626,14451,168673,8007,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2065211,2224,603019,11182,1160656,15255,227201,7217,74335,3868,1119317,12761,356739,8450,605492,13203,117509,4611,39577,2569,698770,12532,181040,7942,405355,9087,85001,5520,27374,2538,21908,2596,7616,1776,11091,1515,2234,833,967,618,225216,8990,57624,5581,138718,6989,22457,2676,6417,1332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,524589,924,161323,4289,267192,6731,68999,3665,27075,1848,241771,4813,81739,3837,111957,5044,33731,2484,14344,1263,254304,4745,72651,3469,138933,4064,31785,2538,10935,1268,5299,1039,1671,604,2556,614,804,538,268,237,23215,2104,5262,1009,13746,1703,2679,699,1528,584,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
