GEO_ID,B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,NAME,B25027_001EA,B25027_001MA,B25027_002EA,B25027_002MA,B25027_003EA,B25027_003MA,B25027_004EA,B25027_004MA,B25027_005MA,B25027_005EA,B25027_006MA,B25027_006EA,B25027_007EA,B25027_007MA,B25027_008EA,B25027_008MA,B25027_009MA,B25027_009EA,B25027_010EA,B25027_010MA,B25027_011MA,B25027_011EA,B25027_012EA,B25027_012MA,B25027_013MA,B25027_013EA,B25027_014MA,B25027_014EA,B25027_015EA,B25027_015MA,B25027_016MA,B25027_016EA,B25027_017EA,B25027_017MA,state
0400000US13,2256703,18001,1565587,17156,216717,8081,389651,9665,428251,9174,176362,7516,157134,6445,149642,4817,47830,2993,691116,12765,36194,3196,58839,5428,107807,6358,69073,4108,87592,5106,168489,5770,163122,4824,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254700,5244,172002,5256,15152,1902,29246,2457,44579,2498,25211,2076,21492,2019,25386,1929,10936,1355,82698,3364,2053,659,4207,868,9433,1352,8365,1362,10507,1559,18341,1686,29792,1863,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398816,6649,268395,6015,45447,3280,58850,3762,69379,2994,29430,2585,27582,2450,27515,2047,10192,1471,130421,4691,5568,1540,9326,1828,15745,1706,14081,1796,16425,2006,34041,1860,35235,1744,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,2170602,16316,319827,8365,522007,9095,607568,8414,256143,6156,201198,5981,189799,5138,74060,3166,1019680,10859,34411,2686,58733,3389,141859,5387,101451,4361,131793,4700,243876,5549,307557,4478,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,1184826,12589,189411,6336,263464,5657,314824,6249,142648,4843,114787,4378,116584,4270,43108,2532,535236,8785,24535,2424,37083,2794,73065,3912,56835,3396,68136,3501,122237,3710,153345,3830,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,547912,7680,112902,4387,124766,3833,146186,3684,58517,2958,49907,2143,40781,2436,14853,1341,332456,5794,10187,1326,17049,1912,45784,2100,36994,2371,44307,2034,78658,2509,99477,2327,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,472920,7447,83776,3760,105176,3554,132315,3830,56366,2967,42669,2602,38053,2245,14565,1497,274159,6002,12743,1560,15346,1788,42602,2878,29639,1853,33456,2370,63645,2694,76728,2434,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,696506,10453,112271,4807,155777,4460,190394,6193,82507,3580,66908,3571,65501,3465,23148,1925,454973,8287,20849,2025,31464,2299,69782,3630,47012,2711,61090,3253,110833,3760,113943,2724,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,618525,9452,106074,4962,137106,5318,170013,5658,74634,3610,57255,2659,54830,3044,18613,1996,512169,8821,31935,3185,42497,3694,86015,4548,58590,2711,66405,3470,112733,2949,113994,3321,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,254013,5110,28826,2164,55600,2722,77227,3297,32129,1980,27938,2118,25133,1888,7160,1115,137684,3811,4454,954,6666,1096,20973,1573,14888,1496,19874,1617,32981,1954,37848,1952,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,1093872,10296,128080,5263,234485,6468,325258,5133,139522,4452,114138,4476,110080,3949,42309,2922,343575,7983,8201,1380,14329,2153,41688,3212,36685,2599,44506,3014,88630,2956,109536,3549,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,1132340,11701,118763,5126,258659,5925,342491,7643,148133,4751,116041,4143,108430,4537,39823,2780,440939,8213,7894,1574,18607,1960,52235,3345,47974,2942,56999,2964,108900,3795,148330,4232,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,1750985,14733,228996,5510,380724,7390,496502,6985,219213,5215,180403,5227,178541,4600,66606,2754,955295,10627,44209,3267,64202,3390,133341,4126,104702,4044,118598,4252,214577,4707,275666,4021,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,1065984,9518,188580,4846,245126,4268,300045,4545,125498,4012,92125,3073,86314,2838,28296,1892,459465,6015,18740,1776,24534,1881,68429,2895,52856,2455,60998,2808,105818,2466,128090,3657,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,409463,9142,63179,4047,93986,5114,109198,5533,47686,3234,41116,2799,38925,2743,15373,1551,345200,6947,18401,2283,36200,3410,56215,3732,39579,2991,41758,2957,78023,2764,75024,2600,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,1042163,10082,170657,5618,220278,5776,289485,6169,123667,5571,100625,4305,100324,3355,37127,2619,550868,8039,22514,2129,29025,2747,74483,3502,55747,2818,68858,3664,138229,4440,162012,4332,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,159673,5383,23692,2218,33798,2122,43188,2141,21707,1767,16355,1833,16103,1335,4830,859,114897,3386,5321,1119,5090,1056,15528,1508,16066,1318,16558,1776,28583,1832,27751,1722,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,305164,5726,56012,2586,69959,2683,83889,3055,35217,2160,28716,2053,23516,1461,7855,835,179144,4080,7044,1205,10895,1424,26351,1926,18108,1575,23562,1911,41451,1780,51733,1859,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,407138,10472,54357,5079,81417,5730,107381,6472,41005,3254,48542,3780,52167,3808,22269,1985,145853,5869,7225,1620,10151,1809,17636,2082,11730,1672,20307,2670,43121,2814,35683,2536,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,259962,6138,30297,1866,59120,2883,81442,2871,32496,2343,27005,2088,22208,1773,7394,1289,109108,4359,2561,854,4438,894,16369,1694,12258,1484,14555,1374,29186,1857,29741,1760,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,143638,4741,347098,7212,441373,6904,182839,5286,144828,4500,138490,4371,49416,2524,612798,10373,11793,1775,26996,3034,78875,4489,56485,3403,76079,4299,151110,4740,211460,5490,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,47161,3398,61775,3309,76645,3162,43745,3687,34078,2986,35600,2346,11498,1566,212502,5774,13607,1698,15871,2102,33120,2818,22989,2242,26288,2303,50420,2313,50207,2289,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,260303,6834,565132,8774,744689,9392,316126,7805,253887,6952,234664,5339,90110,3744,1386776,12786,44811,3494,82463,4482,197670,5677,154626,6276,185274,5312,325231,7145,396701,6920,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,228820,8791,388328,8624,425637,10115,193227,6129,172241,5285,176378,6054,62563,4259,802708,14103,35883,2829,61337,4407,115478,5775,82356,4156,95531,5279,196030,5768,216093,5067,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,22670,1639,23510,1539,27300,1730,12520,1241,9072,1179,5759,885,1758,447,83665,2921,4212,806,6610,1039,14267,1179,10351,1005,10807,1094,18437,1159,18981,1145,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,284717,6601,438754,6030,563401,8455,253801,6524,211359,6071,208731,5201,80616,3276,998334,10894,36011,2997,54431,3600,135434,4653,99884,4291,126656,4353,235296,4898,310622,4588,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,104991,4070,126370,4171,143423,4140,65350,3526,54699,3172,55526,2788,19473,1537,397166,6322,19994,1717,25818,2003,61163,3197,40904,2064,50230,2672,97475,3096,101582,2222,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,71279,4143,130310,4540,166549,4621,83375,3268,75934,3258,77115,3532,28986,2506,288464,7559,8362,1616,12050,1810,30482,3014,29775,2662,43260,3278,76527,3561,88008,3585,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,286722,6791,499986,7251,619617,7147,264414,6584,206430,5561,193468,5113,72080,3580,1288306,11488,37600,2696,66826,3012,181320,4821,142549,4654,175961,4974,302908,5763,381142,5473,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,20836,2024,38327,2283,53387,2799,23688,2147,18427,1910,15450,1554,7583,1020,72056,3128,1547,539,3197,886,8753,1549,6462,1318,9194,1265,16784,1253,26119,1724,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,108844,5261,170743,6660,185602,6000,92574,5205,81569,3514,88522,4063,31644,2379,463976,8631,23958,3520,33714,2856,65703,3886,46609,3564,64494,4119,114113,4437,115385,3391,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,130058,3941,25861,2013,31770,2183,36064,2069,13992,1616,10273,1398,9299,1293,2799,673,91324,3514,4125,944,5833,1109,15550,1678,10477,1339,12645,1316,21139,1494,21555,1343,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,157430,6439,237264,6015,276398,6369,126968,5711,98351,4735,95284,4621,36449,2504,631932,10653,24690,2627,41801,3219,94777,4914,64583,3952,83961,4423,163434,4138,158686,3958,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,564658,13604,865689,15667,961123,15111,382327,10234,296358,8175,268369,6706,86499,4830,2143277,21112,110030,5678,199447,7766,372744,11348,242993,8177,277260,8259,478529,7032,462274,7884,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,101106,4484,111581,3658,106366,3743,46772,2971,33703,2384,32664,2084,15969,1449,165338,4687,7890,1500,11036,1707,20351,2118,17920,2001,22324,1748,39333,1840,46484,2218,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,12556,1142,25818,1170,37384,1559,17398,1247,12460,1197,12301,960,4540,845,60995,2511,1205,371,3343,831,8549,1060,7582,917,9384,871,14758,1121,16174,1109,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,185172,6828,331300,7822,407111,7103,170690,5802,146292,5872,147848,4314,49686,2677,575496,9834,17835,2177,34074,3356,76791,4885,56004,3353,80558,4539,141943,4472,168291,4188,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,160336,6680,265183,5517,327735,7103,150838,5476,124912,4841,115865,3718,40674,2893,468169,8039,14790,2065,22953,2381,57888,3416,50482,2860,67803,3387,119563,4483,134690,4437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,35023,2829,63508,3326,65051,3221,32588,2364,27958,1995,27842,2131,10334,1313,269088,5106,11448,1563,19865,2298,42946,2193,31177,2381,37598,2638,62200,2389,63854,2319,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,160796,5316,234774,5239,304546,5520,124575,3534,95879,3114,82159,2658,29550,1691,511629,6661,14638,1503,24014,2421,71199,3198,58166,2894,67900,2953,126624,2673,149088,3546,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,20953,2068,19091,1686,24789,1798,14858,1532,7080,1189,7511,976,2569,649,60372,2344,4239,1091,4186,907,9720,1285,7782,1194,7348,946,14074,1053,13023,1160,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,48256,3104,90927,5180,89771,3877,34490,2572,29790,2553,34546,2239,15327,1730,533634,8759,21533,2128,49104,3177,92806,3983,58301,3001,73117,3641,130938,3754,107835,2750,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
