GEO_ID,B21007_001E,B21007_001M,B21007_002E,B21007_002M,B21007_003E,B21007_003M,B21007_004E,B21007_004M,B21007_005E,B21007_005M,B21007_006E,B21007_006M,B21007_007E,B21007_007M,B21007_008E,B21007_008M,B21007_009E,B21007_009M,B21007_010E,B21007_010M,B21007_011E,B21007_011M,B21007_012E,B21007_012M,B21007_013E,B21007_013M,B21007_014E,B21007_014M,B21007_015E,B21007_015M,B21007_016E,B21007_016M,B21007_017E,B21007_017M,B21007_018E,B21007_018M,B21007_019E,B21007_019M,B21007_020E,B21007_020M,B21007_021E,B21007_021M,B21007_022E,B21007_022M,B21007_023E,B21007_023M,B21007_024E,B21007_024M,B21007_025E,B21007_025M,B21007_026E,B21007_026M,B21007_027E,B21007_027M,B21007_028E,B21007_028M,B21007_029E,B21007_029M,B21007_030E,B21007_030M,B21007_031E,B21007_031M,B21007_032E,B21007_032M,B21007_033E,B21007_033M,B21007_034E,B21007_034M,B21007_035E,B21007_035M,B21007_036E,B21007_036M,B21007_037E,B21007_037M,B21007_038E,B21007_038M,B21007_039E,B21007_039M,B21007_040E,B21007_040M,B21007_041E,B21007_041M,B21007_042E,B21007_042M,B21007_043E,B21007_043M,B21007_044E,B21007_044M,B21007_045E,B21007_045M,B21007_046E,B21007_046M,B21007_047E,B21007_047M,B21007_048E,B21007_048M,B21007_049E,B21007_049M,B21007_050E,B21007_050M,B21007_051E,B21007_051M,B21007_052E,B21007_052M,B21007_053E,B21007_053M,B21007_054E,B21007_054M,B21007_055E,B21007_055M,B21007_056E,B21007_056M,B21007_057E,B21007_057M,B21007_058E,B21007_058M,B21007_059E,B21007_059M,B21007_060E,B21007_060M,B21007_061E,B21007_061M,NAME,B21007_001EA,B21007_001MA,B21007_002MA,B21007_002EA,B21007_003EA,B21007_003MA,B21007_004EA,B21007_004MA,B21007_005EA,B21007_005MA,B21007_006MA,B21007_006EA,B21007_007EA,B21007_007MA,B21007_008MA,B21007_008EA,B21007_009EA,B21007_009MA,B21007_010EA,B21007_010MA,B21007_011EA,B21007_011MA,B21007_012EA,B21007_012MA,B21007_013EA,B21007_013MA,B21007_014MA,B21007_014EA,B21007_015MA,B21007_015EA,B21007_016EA,B21007_016MA,B21007_017EA,B21007_017MA,B21007_018EA,B21007_018MA,B21007_019MA,B21007_019EA,B21007_020MA,B21007_020EA,B21007_021EA,B21007_021MA,B21007_022EA,B21007_022MA,B21007_023EA,B21007_023MA,B21007_024EA,B21007_024MA,B21007_025MA,B21007_025EA,B21007_026EA,B21007_026MA,B21007_027MA,B21007_027EA,B21007_028EA,B21007_028MA,B21007_029EA,B21007_029MA,B21007_030MA,B21007_030EA,B21007_031EA,B21007_031MA,B21007_032MA,B21007_032EA,B21007_033EA,B21007_033MA,B21007_034EA,B21007_034MA,B21007_035EA,B21007_035MA,B21007_036EA,B21007_036MA,B21007_037MA,B21007_037EA,B21007_038MA,B21007_038EA,B21007_039EA,B21007_039MA,B21007_040EA,B21007_040MA,B21007_041MA,B21007_041EA,B21007_042EA,B21007_042MA,B21007_043MA,B21007_043EA,B21007_044EA,B21007_044MA,B21007_045EA,B21007_045MA,B21007_046MA,B21007_046EA,B21007_047EA,B21007_047MA,B21007_048MA,B21007_048EA,B21007_049MA,B21007_049EA,B21007_050EA,B21007_050MA,B21007_051EA,B21007_051MA,B21007_052MA,B21007_052EA,B21007_053EA,B21007_053MA,B21007_054EA,B21007_054MA,B21007_055EA,B21007_055MA,B21007_056MA,B21007_056EA,B21007_057MA,B21007_057EA,B21007_058EA,B21007_058MA,B21007_059EA,B21007_059MA,B21007_060EA,B21007_060MA,B21007_061MA,B21007_061EA,state
0400000US01,3561730,3380,1028438,5193,32916,3657,5939,1504,817,405,5122,1507,26977,3207,1176,557,25801,3151,995522,6275,250086,9364,26189,2880,223897,9436,745436,10001,51008,3563,694428,10266,1275410,5149,106971,5281,9736,1393,3249,898,6487,1140,97235,5177,13511,2021,83724,4960,1168439,7136,179280,8627,61631,4885,117649,6244,989159,11135,113574,6207,875585,11502,603964,2398,98843,3702,8651,1409,4393,961,4258,1186,90192,3682,26098,2476,64094,3506,505121,4166,63832,4036,30760,2733,33072,2925,441289,4849,98813,4215,342476,5163,653918,2352,150863,4060,6558,1096,3785,860,2773,715,144305,3970,62176,3095,82129,3341,503055,4588,60916,3515,34593,2362,26323,2116,442139,5723,177085,5276,265054,5430,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,509763,1921,167031,2574,10789,1877,418,271,0,149,418,271,10371,1882,843,492,9528,1872,156242,2966,21160,2341,3103,1118,18057,2068,135082,3299,5226,1018,129856,3305,195324,2085,24118,2787,1174,532,502,444,672,293,22944,2728,1691,565,21253,2643,171206,3462,14517,1607,3556,738,10961,1456,156689,3815,12327,1900,144362,4293,90424,1115,18590,1873,1192,481,547,395,645,352,17398,1752,3099,754,14299,1705,71834,2090,4717,836,1281,348,3436,859,67117,2195,11691,1606,55426,2290,56984,1124,17943,1251,598,361,466,356,132,86,17345,1312,7915,1260,9430,1075,39041,1354,2964,700,1413,462,1551,490,36077,1392,14425,1449,21652,1721,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4728740,2463,1434866,4007,53925,6778,6593,1838,1176,823,5417,1611,47332,6738,6260,2822,41072,5615,1380941,7917,327990,11828,22545,3022,305445,11770,1052951,13999,51535,5046,1001416,14286,1631333,3642,118699,7288,10160,1987,3522,1358,6638,1673,108539,7224,11780,2462,96759,6714,1512634,7337,255691,11220,47450,5219,208241,10089,1256943,12336,96389,7446,1160554,13525,751525,1765,117380,6085,11849,2443,3942,1519,7907,1886,105531,5635,22247,2088,83284,5451,634145,6326,78409,5553,23851,2740,54558,4796,555736,7373,83544,4618,472192,7691,911016,1963,238094,5953,11391,1649,4604,1129,6787,1371,226703,6134,78528,4454,148175,6385,672922,6436,66468,4156,30920,2488,35548,3526,606454,7066,187179,6983,419275,8505,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2152265,1924,624708,4800,22011,3036,3395,1014,627,335,2768,968,18616,2797,2163,737,16453,2567,602697,5627,149858,6955,16626,2409,133232,6874,452839,7336,29762,2988,423077,7789,754488,4188,59123,4005,6010,1369,1636,678,4374,1176,53113,3897,10041,1852,43072,3687,695365,5559,112381,5929,38087,3200,74294,5614,582984,7403,71842,4209,511142,8063,360473,2456,57179,3250,4765,955,2716,764,2049,702,52414,3127,15803,1543,36611,3039,303294,3573,39722,3132,20007,2246,19715,2638,263572,4576,58824,3698,204748,5227,412596,2012,94972,3231,5272,854,3233,706,2039,565,89700,3218,40051,2697,49649,3091,317624,3572,37879,2892,21974,1978,15905,1807,279745,4371,112672,4442,167073,4732,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27739741,5432,8977364,7032,173015,8050,18513,2615,2513,1129,16000,2482,154502,7480,11272,2412,143230,6803,8804349,11852,1717235,29080,108290,6011,1608945,29350,7087114,27395,265240,9979,6821874,27470,10273658,6210,429656,11725,33178,3091,9871,1778,23307,2495,396478,11866,36099,2818,360379,11745,9844002,12881,1365746,21152,235298,11177,1130448,18371,8478256,22639,536258,13293,7941998,21997,4186864,4294,422906,10847,37654,3422,13973,1805,23681,2658,385252,10353,81860,4404,303392,8815,3763958,11916,428282,12998,133542,5814,294740,11109,3335676,16141,440256,11183,2895420,17740,4301855,3714,852948,9779,43292,3172,20416,2125,22876,2618,809656,9711,301604,7106,508052,8527,3448907,9890,389020,9789,194391,7427,194629,6997,3059887,12039,1064817,15054,1995070,16830,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3768662,3092,1171400,4869,36529,3546,3835,1021,479,410,3356,961,32694,3519,2579,981,30115,3336,1134871,5545,226897,9301,17324,2315,209573,9135,907974,9893,39432,3839,868542,9656,1414113,4187,117244,6126,8174,1749,2616,1023,5558,1419,109070,5786,11688,1851,97382,5402,1296869,7523,127020,5926,31194,3124,95826,5870,1169849,8790,77512,4846,1092337,9397,623917,2323,102862,4324,6402,1367,2683,801,3719,983,96460,4090,18301,2048,78159,3742,521055,4984,41078,3744,12984,1777,28094,3319,479977,5598,63555,4471,416422,6354,559232,2003,148283,3581,7104,1241,3238,810,3866,984,141179,3472,51516,2664,89663,2922,410949,3877,36473,2454,16954,1809,19519,1704,374476,4362,117709,4295,256767,4625,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2672415,1280,693937,2503,12469,2087,929,509,77,133,852,469,11540,1951,686,454,10854,1807,681468,2953,103947,5968,10186,2208,93761,5693,577521,6315,27364,2390,550157,6374,1028679,2380,45073,3507,1954,750,728,387,1226,601,43119,3460,2426,722,40693,3269,983606,3697,85459,5580,22318,2386,63141,4891,898147,6702,54571,3336,843576,6582,456738,1397,50305,3224,2849,844,850,649,1999,748,47456,3191,7798,1285,39658,3152,406433,3616,30157,2869,11817,1940,18340,2226,376276,4022,45317,3471,330959,4399,493061,1525,113285,3188,4231,841,1976,646,2255,648,109054,3024,38589,2187,70465,3021,379776,3605,29521,2723,13918,1973,15603,1969,350255,4152,108127,4291,242128,4501,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,677733,965,189162,1645,5912,1582,805,499,189,175,616,470,5107,1519,412,527,4695,1344,183250,2070,31282,3263,2464,1119,28818,3239,151968,3466,8377,1705,143591,3458,243295,1423,18517,2017,1153,667,101,124,1052,649,17364,1945,2098,847,15266,1882,224778,2566,19584,2378,5866,1195,13718,1996,205194,3139,16792,2009,188402,3812,115216,720,18235,1738,1301,584,491,458,810,346,16934,1726,3414,979,13520,1654,96981,1739,7917,1496,3361,886,4556,1041,89064,2373,11974,1748,77090,2515,130060,874,34067,1975,1074,510,428,224,646,471,32993,1909,10799,1432,22194,1777,95993,1973,6362,1017,2763,682,3599,757,89631,2313,29348,2343,60283,2667,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,478845,421,188979,676,2926,1054,0,200,0,200,0,200,2926,1054,24,39,2902,1053,186053,1259,37006,3409,2832,934,34174,3153,149047,3439,4800,1168,144247,3437,156232,541,8131,1398,883,505,491,466,392,266,7248,1296,592,358,6656,1294,148101,1421,20407,2532,6415,1286,13992,2018,127694,2850,8260,1453,119434,3011,65939,575,6008,926,1337,569,382,254,955,463,4671,769,844,305,3827,812,59931,1029,9522,1476,4048,1213,5474,1028,50409,1542,7316,1260,43093,1704,67695,543,11985,1219,996,413,290,203,706,395,10989,1233,4114,949,6875,983,55710,1320,7443,1157,4297,866,3146,803,48267,1672,16236,1851,32031,2081,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14681933,4861,3919090,8370,99518,6472,14194,2890,1472,870,12722,2702,85324,6408,5286,1483,80038,6172,3819572,10697,811687,16412,62170,4816,749517,15281,3007885,18763,133671,8152,2874214,19353,5055798,8030,360521,11385,34333,3424,9521,1896,24812,3106,326188,11358,38566,4429,287622,10054,4695277,13238,705330,21778,142621,9157,562709,19690,3989947,26027,300357,11678,3689590,26607,2410184,4984,327726,9822,31876,3824,12021,1758,19855,3172,295850,9072,68885,5204,226965,7582,2082458,11278,266729,11226,91114,5811,175615,8958,1815729,14233,263851,9696,1551878,15770,3296861,5344,760458,9863,32051,3283,13831,2188,18220,2280,728407,10370,272873,8075,455534,10255,2536403,11536,296512,11725,132881,6091,163631,9147,2239891,16832,716787,13177,1523104,17357,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
