GEO_ID,C15002H_001E,C15002H_001M,C15002H_002E,C15002H_002M,C15002H_003E,C15002H_003M,C15002H_004E,C15002H_004M,C15002H_005E,C15002H_005M,C15002H_006E,C15002H_006M,C15002H_007E,C15002H_007M,C15002H_008E,C15002H_008M,C15002H_009E,C15002H_009M,C15002H_010E,C15002H_010M,C15002H_011E,C15002H_011M,NAME,C15002H_001EA,C15002H_001MA,C15002H_002EA,C15002H_002MA,C15002H_003MA,C15002H_003EA,C15002H_004EA,C15002H_004MA,C15002H_005EA,C15002H_005MA,C15002H_006EA,C15002H_006MA,C15002H_007EA,C15002H_007MA,C15002H_008MA,C15002H_008EA,C15002H_009MA,C15002H_009EA,C15002H_010EA,C15002H_010MA,C15002H_011EA,C15002H_011MA,state
0400000US32,1088730,1305,552895,777,41740,4002,163037,6539,199966,6748,148152,7242,535835,842,42188,4077,156189,6436,195003,7193,142455,6530,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,857046,788,415947,376,38446,2804,128621,4354,114489,4406,134391,3895,441099,473,30938,2737,127038,3728,134662,5022,148461,4025,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3739920,3656,1777108,2236,132258,5533,498209,10999,419226,8734,727415,10810,1962812,1850,150314,6283,623753,9670,467148,8534,721597,10383,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,636971,2194,309431,1766,19253,2391,67340,4289,98830,4623,124008,4708,327540,1231,17770,2127,70977,4165,115582,4574,123211,4469,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8076808,3446,3866499,1944,326455,8489,1061161,15661,980502,13216,1498381,13380,4210309,2059,337202,8281,1182514,13493,1078262,12295,1612331,12871,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4451196,3483,2127980,2258,264823,8899,576487,12481,629105,13269,657565,13760,2323216,2156,235308,8175,608084,11830,771298,12694,708526,13358,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,412482,365,205669,65,18111,1626,60692,2696,74912,3170,51954,2517,206813,355,16668,1634,51108,2444,79558,3105,59479,2555,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6501405,1667,3119159,1141,335950,8105,1117949,13395,848212,12444,817048,11222,3382246,980,343332,8474,1210706,13476,992791,13226,835417,13304,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1827005,1130,882115,713,100933,4080,277257,6037,269051,6062,234874,6106,944890,727,98704,3760,302765,5764,305284,6263,238137,5780,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2194015,1970,1062093,1274,83960,4844,268590,7574,374657,8438,334886,8655,1131922,1027,75743,4456,287926,6412,425934,6807,342319,6841,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7204475,2974,3446209,2440,330909,7392,1324077,13141,797890,9615,993333,11348,3758266,1278,344120,8133,1452789,12021,916444,11806,1044913,11911,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,575747,1182,270691,730,33202,2814,71601,4042,70060,3439,95828,3927,305056,715,33400,2229,84137,3758,87590,3907,99929,3941,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2116225,1962,1014546,1353,131217,6645,290103,8728,292353,8195,300873,8864,1101679,950,124899,5359,322571,8341,351415,9111,302794,7942,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,476892,889,234554,671,19520,1649,79892,3440,72673,3931,62469,3265,242338,525,15385,1657,72915,3276,84192,3296,69846,3468,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3391408,1906,1621094,1576,246307,7340,548048,9166,420915,9927,405824,8821,1770314,1015,241850,7604,596175,9322,496484,8447,435805,8438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8166413,4558,3973179,3663,294142,10253,960390,15866,1270032,17948,1448615,20046,4193234,2666,315030,10963,1099626,15373,1385114,18547,1393464,17850,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1339574,964,661364,570,41774,3084,145072,4813,238525,6374,235993,6617,678210,453,34800,3049,166587,5201,283468,5838,193355,5634,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,415049,434,200587,184,19604,1543,67364,2273,49111,2542,64508,2842,214462,275,13385,1251,58968,2537,59834,2905,82275,2772,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3680813,3031,1784907,2315,180401,6084,446326,9368,450745,9351,707435,8367,1895906,2054,164751,5270,484194,10197,546008,9192,700953,9504,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3533559,1649,1733879,1231,113732,5818,418333,10047,589478,11797,612336,10486,1799680,709,102136,4640,433371,9207,687062,11350,577111,10704,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1223266,1722,589816,1269,101107,4139,252496,5980,127807,4430,108406,4254,633450,884,91112,4653,262004,6523,164220,4647,116114,5101,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3340854,1375,1631733,759,134182,4382,562777,7795,491351,9111,443423,7335,1709121,777,116598,4291,560380,8221,549294,7495,482849,8723,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,333606,230,168285,95,11657,1299,54244,3365,59911,3482,42473,3022,165321,211,10296,1552,47458,2742,63873,3582,43694,2609,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20015,2746,10586,1716,2111,717,1682,598,2883,944,3910,1038,9429,1624,2092,775,2394,1003,1642,565,3301,918,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
