GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002EA,B25072_002MA,B25072_003EA,B25072_003MA,B25072_004MA,B25072_004EA,B25072_005MA,B25072_005EA,B25072_006EA,B25072_006MA,B25072_007EA,B25072_007MA,B25072_008EA,B25072_008MA,B25072_009MA,B25072_009EA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012EA,B25072_012MA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015EA,B25072_015MA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019EA,B25072_019MA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025MA,B25072_025EA,B25072_026EA,B25072_026MA,B25072_027MA,B25072_027EA,B25072_028EA,B25072_028MA,B25072_029MA,B25072_029EA,state
0400000US16,181377,6700,26622,2691,3984,1014,2658,1114,2775,985,2116,908,12876,2115,2213,853,50607,3260,10980,1897,6549,1605,6331,1669,4196,1173,17602,2139,4949,1206,83135,5253,20687,2740,9205,1852,9207,1535,6683,1439,29386,3497,7967,1674,21013,2103,2468,698,1599,651,2660,778,1838,691,9457,1539,2991,841,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1546926,16631,148746,6243,19967,2448,13021,2024,13788,1891,11522,2220,78305,4569,12143,1962,431744,9385,109434,5259,59962,4862,49704,4327,35263,3276,152398,6780,24983,3146,755000,14127,176304,6446,85782,5807,73770,4798,61739,4448,301354,9086,56051,4178,211436,6644,28078,2849,17610,2014,24891,2555,20270,1907,100393,5064,20194,2115,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,747049,12479,99080,4502,14340,1600,9888,1894,7352,1634,6881,1450,52894,3415,7725,1317,189687,7067,46276,3629,22332,2212,18186,2505,16701,1926,72779,4982,13413,2193,359370,9413,95013,6098,44774,3391,36999,3549,28604,2894,124366,6685,29614,2839,98912,4606,14505,2049,8835,1423,11221,1427,8246,1200,44643,3256,11462,1363,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,336397,7489,57192,3378,9446,1211,4811,1062,4287,1013,4547,1177,29370,2782,4731,1279,87162,4335,29827,2929,11954,1886,10518,1592,7529,1324,22468,2512,4866,1120,138146,5558,42026,3764,13864,1781,14107,1878,12037,1796,42447,2736,13665,1675,53897,2760,8508,1320,5212,855,5399,954,4570,754,22987,2180,7221,1028,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,354622,5979,55473,3394,10231,1513,6351,1277,5788,1391,4106,1135,25384,2416,3613,881,95607,3901,26801,2361,13817,1722,9592,1537,9506,1767,29134,2677,6757,1036,156016,5534,45718,3223,19477,2539,17388,2048,11982,1704,47849,3688,13602,1429,47526,2614,7599,1010,5449,837,5531,1137,3883,785,20006,1773,5058,896,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,520655,11195,60705,3993,9530,1858,5675,1405,4666,1048,5191,1077,29599,3247,6044,1401,129295,5247,29022,2652,17524,2364,10375,1750,10421,1944,48739,3507,13214,1641,263095,8499,69202,4729,28837,3034,23865,2800,21015,2469,88312,5170,31864,2402,67560,3864,11714,1682,5973,1248,7474,1230,5745,1076,24939,2549,11715,1539,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,571336,10145,73737,4081,8882,1830,4809,1330,6977,1566,5512,1584,39289,3538,8268,1485,156762,5887,37880,3491,17595,2231,14286,2169,10307,1532,61912,4700,14782,2001,277028,7159,62357,3856,25835,2812,23112,2163,18802,2201,107872,5500,39050,3039,63809,3712,8110,1270,4288,772,4894,950,4886,1005,25216,2259,16415,1803,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,160354,5460,17544,1891,2662,888,1893,736,1619,655,1314,549,8872,1385,1184,764,37459,2669,9710,1668,6627,1191,3268,911,2426,728,13769,1553,1659,537,74424,3707,15687,1844,7096,1477,8554,1475,6681,1298,31146,2481,5260,916,30927,2304,3863,742,2336,724,4903,905,2807,662,12595,1746,4423,856,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,697070,9889,48686,3432,6431,1345,3491,986,4905,1181,3370,914,26472,2465,4017,1283,188062,6023,37968,3829,26454,2534,21663,2359,20501,2748,72668,4492,8808,1776,367825,9110,84407,5372,44188,4285,44984,3438,31049,3777,144681,6482,18516,2478,92497,4251,13789,1812,7724,1527,9311,1522,8807,1309,45322,3276,7544,1303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,958788,13982,71846,4205,8249,1294,5078,1160,6155,1333,5417,1218,40788,3038,6159,1334,249496,7080,66835,4738,38359,3628,25544,2765,20309,2652,88015,5503,10434,1659,470822,10975,111659,5364,54910,4195,56828,4440,48225,3928,179409,8002,19791,2383,166624,4952,20925,2393,15545,1534,27834,2301,20784,1784,66338,3674,15198,1783,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1066153,10655,127109,4880,15736,2375,8814,1546,10788,2036,8843,1456,73424,3667,9504,1614,257651,6683,61349,3894,33283,3227,23086,2433,18740,2218,104112,4417,17081,2277,529744,8942,120538,6620,52412,3207,54192,3443,38586,3051,217311,6350,46705,3382,151649,4712,20267,1823,13054,1325,21794,1579,16766,1915,65627,3887,14141,1331,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,571028,8946,72669,4031,11895,1667,8908,1263,8131,1495,5235,1049,35251,3132,3249,915,159570,4834,45376,3098,22517,2174,18580,2242,13162,1944,52593,3877,7342,1321,238615,6665,56651,3054,30290,2681,27657,2612,21825,2336,86744,4266,15448,1559,100174,4233,13136,1529,7931,1168,14534,1886,10587,1433,44521,2743,9465,1038,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326328,6852,35060,3498,4122,1202,2528,789,1721,821,2349,1141,18365,2578,5975,1355,86061,4970,19366,2728,10249,2040,7457,1705,6368,1477,32503,2952,10118,1813,167525,5970,32567,3100,17438,2600,13491,1849,12230,1817,61779,4232,30020,2615,37682,2996,4267,1049,2774,854,4388,1006,3608,930,13806,1829,8839,1256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,748043,11337,95728,4735,16211,2246,8528,1521,9750,1803,7576,1651,45918,3297,7745,1494,198028,7056,49338,4414,28487,3015,22928,2661,15770,2431,67002,4569,14503,1750,354101,8969,91904,4952,40843,3526,35388,3163,26928,2773,128125,5000,30913,2791,100186,3852,16377,1588,9740,1355,13085,1438,9706,1421,38264,2714,13014,1481,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,129680,4780,18177,2229,2962,1119,1642,812,2092,894,2011,798,8580,1480,890,511,33242,2840,9226,1267,4592,1182,3734,1418,3235,1069,9797,1601,2658,669,58588,3920,18667,1963,6339,1554,6057,1155,4295,1010,15995,2219,7235,1270,19673,1919,3198,799,1742,655,1568,509,1472,549,8513,1494,3180,698,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,239492,5819,39102,2777,9068,1825,4305,1023,3299,974,3476,948,16453,2181,2501,715,64066,3504,19068,1939,9459,1704,7698,1210,5289,1082,18892,2033,3660,761,101427,4139,34089,2469,13336,1868,9867,1564,7562,1376,28304,2423,8269,968,34897,2020,7399,1109,3815,786,3459,732,2897,745,13595,1337,3732,616,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,429361,9097,31875,3398,4869,1739,3801,1169,4324,1432,3073,1030,12892,2188,2916,1293,107033,5145,21531,3353,13625,2216,12236,2351,10195,2430,44407,4463,5039,1606,239381,7806,58684,5700,29511,3373,28068,3787,22623,2849,87856,4921,12639,1881,51072,3169,7279,1467,4213,1118,5282,1363,4118,1045,26706,2616,3474,1008,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,147384,4801,14116,1493,2608,970,2064,859,1008,561,1662,823,5849,1221,925,497,35921,2777,8966,1544,5589,1489,4424,1113,3016,1026,12409,1899,1517,642,73819,4297,17042,2296,10494,1679,7979,1534,6376,1286,27834,2613,4094,936,23528,1930,2401,516,2125,708,3890,859,2516,732,9671,1475,2925,944,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1107149,14128,51869,3486,6893,1574,4666,1255,4417,1151,3327,977,28650,2721,3916,941,274625,6700,63787,3643,35806,3518,30613,3201,22839,2341,108570,5297,13010,2107,603031,10423,137558,6865,72635,4846,62089,4461,49073,3592,248029,8890,33647,3506,177624,5424,20224,2255,13870,1944,20711,2222,17666,1718,90643,4282,14510,1599,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,244281,6805,29982,3144,3036,1036,2705,1099,2184,755,2120,831,16112,2548,3825,1170,64294,3849,13154,1997,8462,1949,6168,1359,5450,1406,26360,2628,4700,1172,121569,5213,32064,3303,12504,2195,11578,2337,9159,1488,43885,3403,12379,1467,28436,2485,5429,1163,2154,628,2572,716,2528,836,10593,1564,5160,1113,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3336251,18987,193405,7054,25475,2453,16819,2562,14569,2375,12531,1603,105573,4389,18438,2136,779049,11137,188421,7014,96095,5737,84531,5475,62452,4423,311249,9710,36301,3436,1783248,13064,428784,11105,202519,7558,177196,6071,143040,6343,734633,10295,97076,5865,580549,9964,89955,4836,43782,3193,66151,4388,59572,4196,282735,8950,38354,3115,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1233462,17570,136805,6991,20690,2827,14542,2512,10038,1817,9632,1992,71006,4852,10897,1759,334498,9374,80560,6158,44088,4126,32653,3904,28785,3663,121209,6099,27203,3213,621730,11597,147933,7914,69141,4861,57550,5144,49333,4401,237692,7082,60081,3803,140429,6077,17327,1953,11324,1621,14798,2080,11543,1959,61014,4129,24423,2400,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,97186,3186,20553,1718,4527,864,2071,802,910,355,1516,852,9892,1548,1637,481,26823,2073,10469,1733,3122,1000,2312,670,1755,946,7120,1424,2045,456,33028,2213,12514,1461,3254,916,3582,788,2305,786,7274,1156,4099,794,16782,1377,3099,665,1821,545,2061,536,1161,405,5884,1078,2756,627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1498842,14730,159248,5947,24477,2843,12784,1953,14316,1836,10876,1738,83648,4540,13147,1799,372263,9397,96875,6147,46368,3574,39883,3458,27226,2360,137890,6979,24021,2350,749770,11844,185343,6459,86014,4119,75183,4321,60414,3455,281741,8600,61075,4211,217561,5261,33250,2970,19927,1805,29983,2346,20165,1865,89654,4368,24582,1763,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,475733,8920,69539,3817,11930,1766,7734,1316,7877,1549,4505,890,31486,2704,6007,1030,125914,4357,35570,2374,14282,1843,12676,1731,9834,1611,41743,3347,11809,1571,222675,6727,62310,3728,24024,2449,23352,2367,17198,1952,71319,4040,24472,2081,57605,2948,8719,1144,4900,842,5708,990,5483,1011,22841,2213,9954,1178,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,594967,11145,68716,4345,7389,1646,6954,1615,5662,1301,5383,1661,38165,3243,5163,1362,159828,5309,33242,2796,21148,2807,19339,2287,16436,2307,62763,3837,6900,1604,285413,9466,64749,5078,30607,3668,33586,3223,24285,2446,113488,6399,18698,2094,81010,4107,9496,1581,6940,1220,8498,1693,6348,1132,41613,3099,8115,1487,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1506310,15295,138328,5313,19675,2145,12971,1829,10733,1571,10998,1797,70931,4392,13020,2087,368666,9242,97014,4386,53808,3761,38967,3570,25878,2478,131108,6352,21891,2179,714018,11418,180911,6608,80852,4806,76036,4713,53631,3895,269146,7783,53442,3356,285298,7693,37314,2713,26369,2364,36898,2608,26749,2329,121643,5375,36325,2496,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,162505,5344,14551,1808,1967,791,1872,715,1150,594,1023,530,7447,1358,1092,535,35428,2466,8695,1357,4802,1194,4202,1156,2866,892,13574,2108,1289,557,83107,3950,20809,2129,8980,1818,11673,1733,7243,1299,29836,3156,4566,1342,29419,2319,4658,1101,2622,667,4335,1139,3210,804,12589,1443,2005,713,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
