GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001EA,C18102_001MA,C18102_002MA,C18102_002EA,C18102_003MA,C18102_003EA,C18102_004MA,C18102_004EA,C18102_005MA,C18102_005EA,C18102_006MA,C18102_006EA,C18102_007MA,C18102_007EA,C18102_008EA,C18102_008MA,C18102_009MA,C18102_009EA,C18102_010EA,C18102_010MA,C18102_011MA,C18102_011EA,C18102_012EA,C18102_012MA,C18102_013MA,C18102_013EA,C18102_014MA,C18102_014EA,C18102_015MA,C18102_015EA,C18102_016MA,C18102_016EA,C18102_017MA,C18102_017EA,C18102_018EA,C18102_018MA,C18102_019EA,C18102_019MA,C18102_020EA,C18102_020MA,C18102_021MA,C18102_021EA,state
0400000US19,3017465,552,1490070,3240,367185,2411,1824,724,365361,2500,933898,2372,25183,2465,908715,3231,188987,1222,36488,2242,152499,2417,1527395,3237,354376,2608,1885,602,352491,2588,927513,2142,15031,1621,912482,2628,245506,1490,28829,2048,216677,2361,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,2475,727,366584,2613,854325,2376,30320,2586,824005,3214,159530,1374,33590,1772,125940,2047,1430616,2615,352152,2316,1730,600,350422,2388,874124,2119,15445,2097,858679,2720,204340,1529,26369,1821,177971,2308,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,3462,963,518923,3006,1314390,3622,57591,4113,1256799,6055,249639,1672,57284,2902,192355,3309,2197943,4284,500563,3430,3196,894,497367,3587,1375640,2700,29869,2964,1345771,3936,321740,2167,43450,2748,278290,3120,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,6120,1482,564540,4185,1351449,3301,54910,4262,1296539,5397,236890,1371,51700,3078,185190,2919,2314069,4598,546633,3673,3970,1056,542663,3566,1453631,2778,30971,3043,1422660,3990,313805,1603,42393,3440,271412,3355,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,1007,457,138675,1372,409496,1432,15663,1244,393833,1797,93883,903,21875,1650,72008,1668,671060,2018,130219,1149,910,461,129309,1341,424525,1389,8086,1460,416439,2170,116316,1011,16162,1818,100154,2064,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,3976,1261,680376,2548,1767349,3001,32595,2843,1734754,3595,303147,1740,42441,2855,260706,3202,2981740,3865,660146,2478,3182,1336,656964,2896,1917189,2589,23811,2778,1893378,4096,404405,1788,41843,3261,362562,3715,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,5386,1343,710107,2209,2051709,2075,39513,3305,2012196,4099,374628,1583,60865,2721,313763,3227,3365766,2676,686380,1555,4792,1329,681588,2213,2171430,1380,28600,3188,2142830,3229,507956,1760,60792,3551,447164,4371,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,9411,1819,1163141,3258,3006529,3249,90093,4575,2916436,5119,590208,1578,114998,3765,475210,3999,4993017,3459,1116979,2849,5440,1065,1111539,3019,3116224,2316,53320,3344,3062904,4274,759814,1926,96400,3499,663414,4085,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,3602,841,649767,3060,1671781,2675,43062,2696,1628719,3747,297567,1342,59979,2435,237588,2646,2664011,3589,622666,2908,3250,761,619416,3012,1668552,2448,22400,2345,1646152,3352,372793,1634,40908,2110,331885,2605,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,3462,945,380129,4570,852684,2888,31805,3204,820879,4787,159509,1272,35208,2324,124301,2597,1516027,4544,365981,3740,1244,498,364737,3756,935528,2210,17319,2030,918209,3137,214518,1415,30005,2842,184513,2851,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,5190,1540,716084,4967,1791555,3545,64875,4033,1726680,4837,358169,2147,74119,3355,284050,3422,3027970,4474,687981,3310,3718,1082,684263,3439,1879520,3731,33739,3137,1845781,4676,460469,2109,55670,2982,404799,3201,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,992,427,113232,1567,307118,1691,14491,1958,292627,2381,68892,823,18190,1599,50702,1753,492980,2079,107878,1313,1511,788,106367,1519,307688,1749,5853,1141,301835,1910,77414,840,10921,1543,66493,1687,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,1284,497,233202,2258,556403,2107,16876,1512,539527,2747,104118,896,23467,1739,80651,1958,919381,2970,224705,2262,1550,739,223155,2287,560897,1716,7977,1276,552920,1909,133779,1113,15430,1400,118349,1699,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,3529,1305,334184,2414,846310,2703,22995,2921,823315,4153,159022,1042,29494,2530,129528,2570,1343944,2668,324646,1944,2182,920,322464,2238,842156,1886,16633,2695,825523,3293,177142,1025,19328,2341,157814,2555,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,1220,589,141835,1408,419863,1462,12353,1728,407510,2359,79771,666,15769,1554,64002,1646,661179,1916,136155,1318,323,269,135832,1308,427871,1381,6947,1207,420924,1943,97153,885,13730,1656,83423,1926,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,4288,1132,1036698,2581,2692258,2068,39290,3509,2652968,4460,494084,1545,66728,3312,427356,3580,4485654,2739,997181,2184,4455,1003,992726,2409,2814680,2047,28812,3145,2785868,3561,673793,1775,78994,4293,594799,4493,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,2147,870,266086,2764,613238,2387,23281,2794,589957,3616,125862,1130,29097,1727,96765,2062,1039909,2929,248554,2440,1794,757,246760,2423,639011,1634,11409,1530,627602,2402,152344,1101,23088,2155,129256,2311,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,13320,2074,2172560,3208,6010741,4944,106866,5124,5903875,7285,1074069,2291,144725,5417,929344,5706,9937729,4336,2084230,3065,10498,1836,2073732,3705,6363833,3326,72161,4617,6291672,5689,1489666,2786,158455,5502,1331211,5770,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,5822,1884,1150144,6975,2851076,6828,79238,5292,2771838,9752,532862,2520,100246,5079,432616,5126,4921114,7089,1130906,6585,6709,1490,1124197,7058,3088412,4665,50113,3390,3038299,5686,701796,2554,86703,4256,615093,5056,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,83,76,75441,1100,218238,1669,6810,922,211428,1984,41789,463,9437,950,32352,957,333874,1741,75329,1307,335,275,74994,1301,207927,1469,2229,522,205698,1560,50618,580,5239,740,45379,770,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,10873,1992,1364551,4153,3476121,3790,97893,5413,3378228,6279,680607,2449,125012,3996,555595,4448,5836950,4795,1312916,4189,7604,1668,1305312,4702,3624965,3414,62475,3758,3562490,5043,899069,2439,112058,3762,787011,4087,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,4868,988,473751,2908,1119457,2808,55167,3574,1064290,4095,220080,1210,56459,2508,163621,2652,1892212,3734,455274,2948,2614,625,452660,3044,1158279,2271,25525,1694,1132754,2649,278659,1612,38168,2382,240491,2560,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,3756,996,437171,2863,1200443,2573,42947,3238,1157496,4582,242578,1514,56184,2550,186394,2858,1948692,3419,420132,3249,2014,675,418118,3196,1227937,2609,24779,2966,1203158,4009,300623,1503,41414,2936,259209,3362,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,9947,1523,1400855,3497,3860832,3301,99906,4374,3760926,5368,812274,2259,149871,4328,662403,4373,6455849,4779,1343939,2898,8237,1706,1335702,3018,4022534,3041,62477,3554,3960057,4550,1089376,2261,136831,5053,952545,5520,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,490,346,111272,849,325451,1275,7330,1363,318121,1833,61620,818,10849,1399,50771,1567,536284,1199,106862,905,472,358,106390,949,344983,887,4628,1143,340355,1509,84439,732,10252,1374,74187,1473,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,2055,660,546479,4872,1369762,3746,40410,3973,1329352,5481,279644,1917,50716,2638,228928,3399,2381291,5395,530942,4886,2419,850,528523,4998,1492814,2738,26571,2709,1466243,3500,357535,2085,38815,2693,318720,3018,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,466,303,100850,1400,247393,1792,9468,1553,237925,2421,50620,787,10692,1074,39928,1253,406176,2315,99388,1423,371,251,99017,1421,244121,1350,3313,851,240808,1618,62667,984,8400,1199,54267,1557,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,5571,1283,753197,4483,1919354,5584,71339,5155,1848015,7580,371379,1814,75823,3199,295556,3600,3252850,5528,729011,4788,5700,1759,723311,4973,2043501,3488,40506,3774,2002995,4456,480338,2246,65207,2907,415131,3484,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,25947,3107,3524961,7556,7657968,7559,225391,10293,7432577,12535,1159949,3783,243518,7232,916431,7963,12828628,8404,3396061,6679,18455,2793,3377606,7015,7965935,6195,131189,7304,7834746,9240,1466632,3842,194536,6706,1272096,7084,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,2306,839,448420,2125,829388,2458,22346,2668,807042,3800,116620,998,24927,1916,91693,1967,1392914,2903,427086,2240,2498,1073,424588,2320,828356,2279,9822,1648,818534,2809,137472,997,17549,1732,119923,2042,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,578,468,63561,1054,199868,975,6312,822,193556,1285,40945,522,8268,840,32677,961,315207,1148,61460,757,695,308,60765,804,204295,802,3697,655,200598,988,49452,389,6442,943,43010,1032,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,5161,1421,944228,5731,2435829,6019,54847,4048,2380982,7444,428725,2403,72206,3911,356519,3921,4073221,7383,899692,5775,3777,1279,895915,5638,2620133,4853,32383,3010,2587750,5627,553396,2886,65128,3853,488268,4203,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,7279,1695,800334,4028,2133930,4308,66759,4052,2067171,5716,378679,1924,84701,4033,293978,4369,3396600,4920,770566,3438,5483,1388,765083,3826,2163969,3806,37013,3328,2126956,4831,462065,2315,60422,2969,401643,3798,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,1727,626,196341,2351,568091,2966,30743,2478,537348,3641,129046,1176,32174,1867,96872,1923,931280,3467,187234,2479,2102,866,185132,2539,580463,2419,14151,2004,566312,2884,163583,1220,24676,1973,138907,2139,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,5537,1150,671017,2619,1770176,3201,49511,3332,1720665,4341,335845,1539,59956,2834,275889,2889,2851488,3662,646367,2579,3995,951,642372,2824,1779475,2421,28395,2599,1751080,3461,425646,1864,50151,3059,375495,3235,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,212,289,68737,1749,181644,1506,8832,1423,172812,2021,32660,388,8617,1011,24043,1103,275579,2027,65645,1497,400,413,65245,1560,172954,1374,2348,736,170606,1569,36980,650,4709,758,32271,1016,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,5361,1050,438560,3037,1062796,796,32625,3032,1030171,3181,242345,609,45128,2609,197217,2588,1931277,2889,431568,2800,2571,857,428997,2878,1183616,446,27107,2774,1156509,2818,316093,511,44739,2893,271354,2932,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
