GEO_ID,C17016_001E,C17016_001M,C17016_002E,C17016_002M,C17016_003E,C17016_003M,C17016_004E,C17016_004M,C17016_005E,C17016_005M,C17016_006E,C17016_006M,C17016_007E,C17016_007M,C17016_008E,C17016_008M,C17016_009E,C17016_009M,NAME,C17016_001MA,C17016_001EA,C17016_002EA,C17016_002MA,C17016_003EA,C17016_003MA,C17016_004EA,C17016_004MA,C17016_005MA,C17016_005EA,C17016_006MA,C17016_006EA,C17016_007EA,C17016_007MA,C17016_008EA,C17016_008MA,C17016_009EA,C17016_009MA,state
0400000US22,1118217,11607,179881,6179,35313,3507,61700,3999,82868,4298,938336,11018,529505,10649,159904,5814,248927,6416,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,3273,807,14457,1950,14765,1853,315465,6969,162744,5550,74219,3508,78502,3200,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,14595,2355,33565,2738,51664,3848,1315752,12332,818628,11301,228705,7536,268419,7202,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,12030,1920,47803,4016,72178,4383,1465909,13868,811839,11896,332810,8069,321260,8687,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,39566,3183,117695,4962,152461,5487,2163162,13062,1093810,10918,442837,8777,626515,8595,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,16373,1688,42905,2926,43664,2525,1253524,10605,720687,10058,284129,7385,248708,5582,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,23677,2632,40604,3120,64336,3931,612341,10378,341421,8646,93701,4271,177219,5119,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,26782,2526,65855,4442,83432,4870,1358762,12420,761407,11333,254541,7121,342814,7936,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,4815,1043,11444,1693,8262,1142,228610,4454,117487,4658,55620,3498,55503,2430,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,8849,1406,19011,2258,14832,1746,427753,5995,274548,6501,78170,3330,75035,2829,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,12151,2168,27139,2954,36411,4032,561280,9863,307805,7963,115061,5974,138414,5715,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,2042,826,7928,1480,9759,1526,329772,4735,189351,4084,66865,3674,73556,2959,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,25551,2593,55133,3737,90875,5169,2019845,14324,1173206,13294,382778,8702,463861,8654,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,14648,2155,28852,3148,39798,3472,419200,7648,220389,6180,79751,4231,119060,4322,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,91343,5458,179140,6604,297092,8034,4040061,22850,2265227,17413,760624,13319,1014210,14333,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,325239,10097,51301,4128,121270,5924,152668,7808,2130325,19806,1189373,16835,391511,12425,549441,10371,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,13805,1595,1920,517,6981,1324,4904,830,161414,3550,101487,3151,31382,2082,28545,1496,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,350368,8799,51186,3739,133087,5695,166095,5960,2565559,16549,1425166,15053,476609,9222,663784,9066,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,122171,4473,22473,2398,42898,3213,56800,3201,835684,8781,478353,7738,141971,5162,215360,4658,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,114203,5079,15786,2302,46605,3950,51812,3996,842543,10679,409246,8486,196575,6304,236722,6277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,306856,8627,37176,2926,105044,4751,164636,6117,2886845,19281,1594610,14254,550868,9892,741367,9600,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,27047,2598,3724,1169,9520,1767,13803,2053,229134,5017,125265,4740,48272,3486,55597,3061,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,171751,6065,26427,2588,56698,4294,88626,4851,1029937,13352,556227,11541,182821,7718,290889,8335,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,20158,2313,4380,920,7995,1567,7783,1262,190521,4624,121467,4348,34639,2559,34415,2268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,223369,7357,32410,3154,79189,5429,111770,5042,1402317,16014,781360,14113,239175,8251,381782,8157,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,886201,15796,198537,7995,303095,10547,384569,11614,5285116,28584,3251971,28089,859649,16266,1173496,16317,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69117,4249,12378,2059,33171,2998,23568,3014,593361,8210,343719,7896,118859,5407,130783,4662,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,11127,1393,1603,489,4579,1000,4945,947,150492,3125,79836,2879,38425,2228,32231,1873,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,165280,7219,26014,2709,61932,4254,77334,4913,1845634,14844,1122257,14443,309849,8977,413528,8517,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,160632,5606,18228,2089,64201,3948,78203,4373,1539219,10641,830347,10966,333875,8507,374997,7406,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,65327,3718,9585,1727,18512,2262,37230,2801,412482,7638,202909,6146,64805,3154,144768,5804,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,129303,4787,20519,2514,55233,3528,53551,3334,1333624,12843,741634,9873,296459,7540,295531,5393,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,11312,1711,3300,913,4621,850,3391,992,131306,4137,77256,3645,26947,2156,27103,2007,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,376960,8027,44151,3169,72262,4600,260547,7119,526700,9644,250155,6946,63470,4202,213075,5759,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
