GEO_ID,B99171_001E,B99171_002E,B99171_003E,B99171_004E,B99171_005E,B99171_006E,B99171_007E,B99171_008E,B99171_009E,B99171_010E,B99171_011E,B99171_012E,B99171_013E,B99171_014E,B99171_015E,NAME,B99171_001EA,B99171_002EA,B99171_003EA,B99171_004EA,B99171_005EA,B99171_006EA,B99171_007EA,B99171_008EA,B99171_009EA,B99171_010EA,B99171_011EA,B99171_012EA,B99171_013EA,B99171_014EA,B99171_015EA,state
0400000US01,776460,184265,13867,419,569,191,1319,44683,391147,8521,4375,2042,4103,7250,113709,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,143383,19248,1201,68,440,59,1314,3670,92059,320,1925,90,238,9137,13614,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1216398,245388,24143,395,274,288,1101,56641,634146,11639,6400,3167,4309,11213,217294,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,491678,126234,7075,340,385,133,775,27018,253856,4640,2445,1665,2638,5264,59210,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6625047,1361147,118858,3448,2492,4340,8516,346725,3498400,65962,31782,21051,25588,68353,1068385,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1047615,190056,11133,797,856,303,1091,46727,620115,9782,5924,3603,5433,9562,142233,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,641730,99131,9381,404,394,630,1845,26645,378225,9804,5360,2536,4557,7805,95013,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,163245,26471,2196,204,0,193,157,9800,87763,2147,1383,908,693,1149,30181,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,224065,31918,3488,101,89,19,363,9820,128662,2177,1827,838,974,1648,42141,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3797792,750932,76524,2850,1449,2525,4668,198806,1935902,49960,19866,14077,19251,41231,679751,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1621112,350886,26298,1735,418,364,1972,108140,807177,19344,7093,4425,6601,11597,275062,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,225631,41634,4383,122,136,125,165,10518,122786,2493,914,939,1046,2882,37488,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,268854,61793,5151,238,243,66,1018,17890,140125,2849,1001,603,1306,2607,33964,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2293724,412966,36153,1152,775,2859,2529,114866,1255543,28482,11995,9362,12696,20068,384278,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1176526,242264,17886,659,563,686,1985,65259,651729,13962,5344,3592,5617,13713,153267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,595196,115362,8078,343,542,503,763,25927,341904,7558,4705,2705,3842,7024,75940,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,531238,109927,5430,610,450,603,896,24398,303113,6896,3127,1908,2789,6236,64855,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,752465,193987,11297,209,480,460,846,40388,391053,8781,3845,1881,3574,8080,87584,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,811362,190872,12898,571,426,1240,1066,54962,390314,8345,3703,1826,3958,7736,133445,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,296775,63890,3286,669,317,307,412,13220,173459,3503,2423,813,1413,2683,30380,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1060505,155912,16207,474,504,822,759,41120,630655,11732,7526,3758,4152,9470,177414,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1351242,218881,19993,1312,1319,701,1357,61450,752078,18587,8664,5687,7603,14527,239083,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1819181,395992,30639,2072,1136,1370,4081,112939,938451,24380,10653,6212,10623,19462,261171,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1060588,195259,10366,693,871,778,2520,50384,634125,11527,7453,5390,6000,9607,125615,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,455585,120747,7277,130,448,456,1390,32084,203322,4823,1721,1366,1504,5073,75244,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1117378,233698,15652,1045,1484,873,1992,61036,602173,13336,6252,4226,7039,12487,156085,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,213673,42039,2676,507,171,63,537,12038,115791,2484,1581,717,1341,3503,30225,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
