GEO_ID,C19037_001E,C19037_001M,C19037_002E,C19037_002M,C19037_003E,C19037_003M,C19037_004E,C19037_004M,C19037_005E,C19037_005M,C19037_006E,C19037_006M,C19037_007E,C19037_007M,C19037_008E,C19037_008M,C19037_009E,C19037_009M,C19037_010E,C19037_010M,C19037_011E,C19037_011M,C19037_012E,C19037_012M,C19037_013E,C19037_013M,C19037_014E,C19037_014M,C19037_015E,C19037_015M,C19037_016E,C19037_016M,C19037_017E,C19037_017M,C19037_018E,C19037_018M,C19037_019E,C19037_019M,C19037_020E,C19037_020M,C19037_021E,C19037_021M,C19037_022E,C19037_022M,C19037_023E,C19037_023M,C19037_024E,C19037_024M,C19037_025E,C19037_025M,C19037_026E,C19037_026M,C19037_027E,C19037_027M,C19037_028E,C19037_028M,C19037_029E,C19037_029M,C19037_030E,C19037_030M,C19037_031E,C19037_031M,C19037_032E,C19037_032M,C19037_033E,C19037_033M,C19037_034E,C19037_034M,C19037_035E,C19037_035M,C19037_036E,C19037_036M,C19037_037E,C19037_037M,C19037_038E,C19037_038M,C19037_039E,C19037_039M,C19037_040E,C19037_040M,C19037_041E,C19037_041M,C19037_042E,C19037_042M,C19037_043E,C19037_043M,C19037_044E,C19037_044M,C19037_045E,C19037_045M,NAME,C19037_001MA,C19037_001EA,C19037_002EA,C19037_002MA,C19037_003EA,C19037_003MA,C19037_004EA,C19037_004MA,C19037_005MA,C19037_005EA,C19037_006MA,C19037_006EA,C19037_007EA,C19037_007MA,C19037_008MA,C19037_008EA,C19037_009EA,C19037_009MA,C19037_010EA,C19037_010MA,C19037_011MA,C19037_011EA,C19037_012MA,C19037_012EA,C19037_013MA,C19037_013EA,C19037_014MA,C19037_014EA,C19037_015EA,C19037_015MA,C19037_016MA,C19037_016EA,C19037_017MA,C19037_017EA,C19037_018MA,C19037_018EA,C19037_019MA,C19037_019EA,C19037_020EA,C19037_020MA,C19037_021EA,C19037_021MA,C19037_022MA,C19037_022EA,C19037_023MA,C19037_023EA,C19037_024MA,C19037_024EA,C19037_025EA,C19037_025MA,C19037_026EA,C19037_026MA,C19037_027MA,C19037_027EA,C19037_028MA,C19037_028EA,C19037_029MA,C19037_029EA,C19037_030MA,C19037_030EA,C19037_031EA,C19037_031MA,C19037_032EA,C19037_032MA,C19037_033MA,C19037_033EA,C19037_034MA,C19037_034EA,C19037_035EA,C19037_035MA,C19037_036EA,C19037_036MA,C19037_037EA,C19037_037MA,C19037_038MA,C19037_038EA,C19037_039MA,C19037_039EA,C19037_040EA,C19037_040MA,C19037_041EA,C19037_041MA,C19037_042EA,C19037_042MA,C19037_043EA,C19037_043MA,C19037_044MA,C19037_044EA,C19037_045MA,C19037_045EA,state
0400000US15,448563,5562,16287,2052,2965,887,659,463,2731,964,2308,839,1985,627,3220,937,1842,758,352,295,122,121,103,164,137118,3762,7794,1967,3774,1148,7558,1521,11484,1874,22181,2413,29244,2467,21175,2444,23541,2822,5834,1185,4533,977,183102,3426,10639,1590,5128,982,9771,1549,13164,1973,21701,2436,33317,3052,26007,2187,36994,2587,14624,2140,11757,1292,112056,2847,6707,1153,9182,1384,12823,1646,10753,1460,15154,1640,19158,1578,13662,1302,14151,1542,6153,1054,4313,825,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,32229,2988,5754,1510,3441,1002,7371,1354,6518,1476,5089,1359,3044,1270,666,431,346,293,0,195,0,195,197955,4752,14854,2063,8817,1555,22843,2307,23785,2816,35026,3285,42299,3418,25800,2670,18350,3033,4294,1227,1887,810,222013,3704,15784,2291,10231,1431,21822,2736,24879,2368,32399,2764,44675,3403,28403,2605,29808,2376,7281,1469,6731,1480,127996,2629,7782,1396,12610,1740,25362,2299,22036,2348,21628,1965,20516,2134,8479,1285,6618,1343,1891,598,1074,468,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,170518,6767,44031,3415,16522,2177,30553,2880,21340,2487,24670,3078,20143,2633,9191,1744,3028,837,604,332,436,263,1655571,10066,111642,5894,61103,3779,146111,5775,158724,6991,224311,7732,337912,8746,230555,7469,232989,7601,83083,5000,69141,3662,1884391,10144,130148,4639,67896,4312,152205,6506,141167,5179,222313,8136,353896,7730,266210,7704,298121,8576,123444,5459,128991,5244,1026728,7755,72100,3624,91842,4719,194887,5898,150204,4934,156217,5282,161420,5694,78866,3733,71016,3589,23037,2183,27139,3145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,118448,5509,33365,2849,13652,2081,19635,2564,18644,2738,16073,2173,11438,1835,3318,896,1930,636,150,137,243,295,827312,8538,65242,4051,38252,3730,82254,4199,88313,5086,130267,6096,186669,6431,114967,5494,89782,4972,17022,2283,14544,1977,987165,6716,68090,3889,43469,3257,88336,5091,95243,5133,140062,5770,202713,6024,139722,5683,133951,5446,39468,3266,36111,3319,534186,4745,32014,2702,57213,3323,106092,3858,88918,4053,87228,4082,86662,3045,36399,2530,25648,2172,7246,1240,6766,1054,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,69097,3631,15018,1969,8656,1659,13397,1637,9552,1451,10080,2128,9629,1498,1961,548,731,468,63,73,10,19,391715,5274,22476,2914,14422,1787,32557,2922,42925,3420,61755,3035,90454,3737,62595,3513,44047,2775,12352,1546,8132,1344,468287,4312,25509,2303,17991,1599,34278,2747,41294,2230,62087,3113,101804,3347,71661,3210,74228,3265,21691,2190,17744,1705,287666,2936,18343,1508,31308,2201,55411,2811,47432,2374,49640,2256,44973,2433,18185,1444,13710,1352,4534,749,4130,741,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,64544,3518,14946,1807,7794,1699,10676,1677,9242,1567,10718,1717,8274,1493,1204,472,1596,902,94,119,0,168,369175,4920,20281,2029,14166,1750,37920,3156,40729,2989,62025,3960,80381,4835,51017,3359,43212,3053,10158,1712,9286,1280,427465,5132,24322,2099,15020,1683,33876,2502,40081,3170,57382,3668,85352,3793,64677,3485,65929,3137,22390,2141,18436,2147,240517,3841,14957,1520,22612,1734,45425,2393,37853,2418,40322,2487,37846,2514,19003,1782,14113,1563,3695,709,4691,953,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,73562,4156,20099,2394,10221,2127,12731,1969,9647,1638,11266,2264,7114,1337,1621,741,853,545,10,19,0,189,543528,7129,54933,3491,30678,2660,64154,4557,58139,4430,86215,4983,105961,4964,70175,3613,51542,3482,11166,1613,10565,1550,674059,6652,66677,4643,39435,3165,69715,3670,66857,3265,93173,4157,127778,4992,78477,4007,84649,3929,25944,2215,21354,1979,380985,4252,39103,2948,46425,3123,78065,3379,60460,3060,60496,3040,50048,2785,21004,1499,16846,1643,3146,739,5392,1123,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,89048,4078,24976,2670,11054,1892,17061,2085,12291,2343,9577,1843,9687,1746,2423,663,1090,543,356,391,533,428,568843,7528,60076,4482,31755,3527,61013,4171,59804,4435,77535,4096,105100,5592,74840,4868,68570,4068,17523,2436,12627,2005,680160,6506,69004,4183,43241,3035,71576,4544,68594,3884,89735,4052,109791,4846,85280,4827,85518,4524,31624,2734,25797,2230,363979,4002,39320,2878,44659,2702,71827,3536,52757,3219,51259,2906,46509,2849,24982,2176,20987,2068,5224,985,6455,953,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,19984,1945,3761,868,2414,846,4283,1020,3595,933,2658,849,2131,896,592,411,550,492,0,157,0,157,157753,3462,9999,1742,8491,1599,15639,1713,17571,2014,25405,2184,34190,2234,23127,2156,16224,1907,4170,1123,2937,872,240265,3670,16970,1846,12614,1554,24764,1925,21899,2025,31238,2157,45694,2987,35316,2772,33327,2625,10002,1646,8441,1236,134049,2296,10116,1386,16316,1631,27815,2389,19933,1741,20422,1737,19111,1537,10547,1248,6210,1049,1678,587,1901,482,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,57174,3592,11451,1929,4052,979,7691,1561,6789,1492,9098,1745,9218,1620,4973,1127,2940,923,794,417,168,246,718893,9015,34230,3252,18203,2364,40333,3851,54217,5025,83989,4441,146723,6891,106959,5194,140018,6716,50958,3655,43263,3362,915398,8218,42400,3376,23978,2551,51563,3436,54459,4132,79090,3945,150558,6497,127237,6317,184753,5839,98461,4193,102899,4067,443052,4985,29571,2367,33546,2870,61754,3286,47976,3276,61356,3386,74327,3218,45395,2671,48045,3631,19887,1946,21195,1761,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,77797,4059,20750,2275,6169,1345,10563,1847,9529,1767,10814,1594,11394,1725,4872,1002,2622,795,908,563,176,158,830854,8092,45820,3841,26354,3399,56840,4517,56530,4343,92335,5206,151935,6471,124863,5364,156572,6577,64340,3735,55265,3724,1051309,7760,60638,3815,38140,3032,67781,4620,67591,4567,104857,5247,164327,4955,143966,6200,198989,6418,97824,4471,107196,4190,572107,5839,49841,3442,62486,3410,97502,4734,73484,3892,76846,4001,84928,3614,45851,2884,42894,2586,19289,1813,18986,1727,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,152599,5181,43548,2815,20388,2209,32243,3031,19918,1969,17715,2081,11811,1580,4908,1225,1640,538,331,305,97,153,1161358,9956,102606,4660,60612,4390,128084,5608,118506,4349,163567,6200,229673,7367,153593,4941,141724,4872,37061,2787,25932,2394,1571437,9722,123170,5028,70596,3289,140981,4360,142697,5331,216781,5713,305984,6790,213371,5039,213461,5500,78210,3755,66186,3581,887039,6762,58883,2668,84336,3905,170996,5513,146939,4887,152712,3937,141376,4118,62068,2484,45383,2774,12604,1284,11742,1432,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,87529,4044,16753,2364,8867,1569,13828,1682,13894,1559,14016,1760,14240,1820,3764,835,1370,505,405,292,392,263,717743,6210,37462,2704,22056,2036,52766,3561,62327,3605,96095,4351,160383,5538,113174,4270,113233,4773,34945,2221,25302,2263,842513,5335,43856,2615,25900,1986,54959,3307,59447,2765,103264,4010,165501,5087,132082,4548,153006,4246,53388,2984,51110,2920,448692,3968,34639,2431,40910,2327,80850,2889,63608,3291,72359,3232,76516,2840,37341,2216,27461,1832,7688,935,7320,897,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
