GEO_ID,C05008_001E,C05008_001M,C05008_002E,C05008_002M,C05008_003E,C05008_003M,C05008_004E,C05008_004M,C05008_005E,C05008_005M,C05008_006E,C05008_006M,C05008_007E,C05008_007M,C05008_008E,C05008_008M,C05008_009E,C05008_009M,C05008_010E,C05008_010M,C05008_011E,C05008_011M,C05008_012E,C05008_012M,C05008_013E,C05008_013M,C05008_014E,C05008_014M,C05008_015E,C05008_015M,C05008_016E,C05008_016M,C05008_017E,C05008_017M,C05008_018E,C05008_018M,C05008_019E,C05008_019M,C05008_020E,C05008_020M,C05008_021E,C05008_021M,C05008_022E,C05008_022M,C05008_023E,C05008_023M,C05008_024E,C05008_024M,C05008_025E,C05008_025M,C05008_026E,C05008_026M,C05008_027E,C05008_027M,C05008_028E,C05008_028M,C05008_029E,C05008_029M,C05008_030E,C05008_030M,C05008_031E,C05008_031M,C05008_032E,C05008_032M,C05008_033E,C05008_033M,C05008_034E,C05008_034M,C05008_035E,C05008_035M,C05008_036E,C05008_036M,C05008_037E,C05008_037M,C05008_038E,C05008_038M,C05008_039E,C05008_039M,C05008_040E,C05008_040M,C05008_041E,C05008_041M,C05008_042E,C05008_042M,C05008_043E,C05008_043M,C05008_044E,C05008_044M,C05008_045E,C05008_045M,C05008_046E,C05008_046M,C05008_047E,C05008_047M,C05008_048E,C05008_048M,C05008_049E,C05008_049M,C05008_050E,C05008_050M,C05008_051E,C05008_051M,NAME,C05008_001MA,C05008_001EA,C05008_002MA,C05008_002EA,C05008_003EA,C05008_003MA,C05008_004EA,C05008_004MA,C05008_005EA,C05008_005MA,C05008_006MA,C05008_006EA,C05008_007EA,C05008_007MA,C05008_008EA,C05008_008MA,C05008_009EA,C05008_009MA,C05008_010EA,C05008_010MA,C05008_011EA,C05008_011MA,C05008_012EA,C05008_012MA,C05008_013MA,C05008_013EA,C05008_014EA,C05008_014MA,C05008_015EA,C05008_015MA,C05008_016EA,C05008_016MA,C05008_017EA,C05008_017MA,C05008_018EA,C05008_018MA,C05008_019EA,C05008_019MA,C05008_020EA,C05008_020MA,C05008_021EA,C05008_021MA,C05008_022EA,C05008_022MA,C05008_023EA,C05008_023MA,C05008_024MA,C05008_024EA,C05008_025EA,C05008_025MA,C05008_026EA,C05008_026MA,C05008_027MA,C05008_027EA,C05008_028EA,C05008_028MA,C05008_029EA,C05008_029MA,C05008_030EA,C05008_030MA,C05008_031EA,C05008_031MA,C05008_032MA,C05008_032EA,C05008_033EA,C05008_033MA,C05008_034EA,C05008_034MA,C05008_035MA,C05008_035EA,C05008_036EA,C05008_036MA,C05008_037MA,C05008_037EA,C05008_038MA,C05008_038EA,C05008_039EA,C05008_039MA,C05008_040EA,C05008_040MA,C05008_041MA,C05008_041EA,C05008_042MA,C05008_042EA,C05008_043MA,C05008_043EA,C05008_044EA,C05008_044MA,C05008_045EA,C05008_045MA,C05008_046MA,C05008_046EA,C05008_047MA,C05008_047EA,C05008_048EA,C05008_048MA,C05008_049MA,C05008_049EA,C05008_050MA,C05008_050EA,C05008_051MA,C05008_051EA,state
0400000US01,162673,6965,84572,4633,7962,1494,2546,899,1146,498,4270,1063,19867,1865,9154,1427,5040,1072,5673,974,51105,3474,28134,3313,13196,2220,9775,1802,38413,2815,22202,2648,9980,1840,6231,1641,12692,2770,5932,1779,3216,1345,3544,1170,5638,1262,3094,1004,902,463,1642,632,78101,4717,11306,1951,3146,969,1886,756,6274,1293,23604,1831,10514,1483,4827,1071,8263,1423,38130,3684,21457,3167,9125,2155,7548,1547,25093,2875,14977,2633,6576,1705,3540,1251,13037,2687,6480,1841,2549,1148,4008,1136,5061,1453,2793,1126,903,427,1365,517,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,51603,4006,23490,2744,5086,2091,2795,2082,663,335,1628,597,11650,1056,4540,1145,2933,897,4177,940,3974,1180,819,519,1393,646,1762,1016,1412,558,207,186,387,328,818,416,2562,1061,612,559,1006,580,944,809,2780,686,1588,507,492,273,700,369,28113,2392,5819,1448,2043,1003,1622,646,2154,940,15172,1139,5839,1182,4067,985,5266,876,4342,945,1157,594,1797,717,1388,434,2124,750,618,414,820,536,686,327,2218,786,539,475,977,534,702,329,2780,740,961,410,375,278,1444,596,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,871667,17750,425973,11425,39440,4422,8588,2054,9720,2786,21132,3054,71001,5067,34658,4519,12208,1923,24135,2832,284312,9102,82878,7383,88013,5835,113421,5791,255925,8798,71559,6946,82176,5577,102190,5164,28387,4388,11319,2959,5837,1670,11231,2672,31220,3944,16081,3026,5562,1272,9577,1721,445694,11514,48730,4771,10316,2264,10059,2209,28355,3674,84032,3701,38333,3383,17637,2570,28062,2360,284481,10132,84031,7656,90046,7433,110404,6730,255823,10609,73132,7426,83615,7295,99076,6998,28658,4482,10899,2771,6431,1853,11328,2057,28451,3325,13184,2627,5105,1493,10162,1848,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,128809,5642,67689,4456,3658,1096,937,863,822,517,1899,582,13514,1646,7131,1434,1929,908,4454,1085,44951,3831,19599,3221,14755,2542,10597,2171,33865,3847,15536,2911,11019,2238,7310,1927,11086,2411,4063,1328,3736,1311,3287,1333,5566,1361,3555,1218,995,466,1016,524,61120,2940,5682,1140,751,471,781,506,4150,859,13799,1132,6961,1403,1865,820,4973,834,37941,2602,18193,3136,11932,2529,7816,1418,27822,3124,14184,3136,8736,2204,4902,1408,10119,2148,4009,1341,3196,1146,2914,1006,3698,828,1838,659,819,520,1041,607,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,10195057,49934,4957691,29853,307549,10291,80106,5797,72911,5223,154532,6410,1722418,16796,532950,13026,415857,11439,773611,11653,2748934,26553,744187,19616,735997,18057,1268750,14075,2181721,25168,576129,17493,605332,16506,1000260,13900,567213,16105,168058,10784,130665,7156,268490,8095,178790,6796,62305,4781,42343,3562,74142,4215,5237366,29126,355094,10694,76591,5266,80422,5377,198081,8009,2012874,14568,646464,15587,504945,12521,861465,14151,2690719,24382,705581,16898,750420,17173,1234718,13581,2081362,23235,546697,15586,613590,15604,921075,14270,609357,14907,158884,7499,136830,8372,313643,8837,178679,8067,57431,4974,38552,3797,82696,4302,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,494760,14421,247424,9117,28326,2782,8294,1559,7768,1551,12264,1339,45539,2875,18740,2738,8414,1732,18385,1898,150368,7276,61375,5980,50783,4668,38210,3288,129793,6769,50566,5474,46852,4448,32375,3019,20575,2933,10809,2098,3931,1047,5835,1357,23191,2999,10370,2479,7286,1698,5535,1266,247336,8631,39296,3617,9979,2124,9464,1744,19853,2637,61568,3000,26526,2621,13299,2022,21743,1936,126391,6454,55484,5473,44110,4277,26797,2990,107833,6256,46697,4974,40796,4156,20340,2642,18558,2764,8787,2091,3314,1155,6457,1386,20081,2728,7850,1568,6467,1922,5764,1086,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,478323,13320,230752,7650,59380,3648,10751,1620,13936,1975,34693,2307,52240,2304,22013,2519,14902,1942,15325,1595,99075,5711,47752,4978,27835,3106,23488,3073,15513,3114,10463,2875,3249,948,1801,822,83562,5524,37289,4468,24586,2896,21687,2944,20057,2920,8157,2083,3599,1141,8301,1627,247571,7920,72673,4595,14684,1949,16354,2571,41635,3723,59425,2799,28821,2788,14997,1739,15607,1912,96837,5760,37084,4349,29677,3467,30076,2761,9417,2028,4701,1310,2975,1143,1741,750,87420,5126,32383,4056,26702,3234,28335,2749,18636,2747,7644,1709,2885,819,8107,1467,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,76362,5323,38116,2868,5597,1075,1534,621,1154,620,2909,688,11021,1010,5486,928,3027,777,2508,642,16725,2093,9019,1869,4146,1104,3560,1237,8334,1670,4448,1439,2339,763,1547,733,8391,1874,4571,1653,1807,881,2013,958,4773,1702,2520,1645,1202,679,1051,414,38246,3264,6048,1431,1384,602,824,456,3840,1039,11858,773,6326,991,2309,665,3223,677,14657,2181,6102,1537,4765,1189,3790,1370,6609,1249,3205,1067,2829,895,575,453,8048,2040,2897,1020,1936,823,3215,1327,5683,1600,2962,1360,1515,766,1206,431,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,83599,5243,40695,3297,8457,1738,4162,1318,2166,662,2129,893,5868,1424,2893,955,818,428,2157,959,19001,2260,8520,1784,5093,1237,5388,1322,1490,857,1117,793,317,382,56,99,17511,2173,7403,1533,4776,1324,5332,1327,7369,1939,3376,1200,1568,662,2425,1012,42904,3085,8480,1757,4226,1224,2119,987,2135,574,9828,1222,4364,1021,1980,835,3484,828,18515,1930,7691,1477,3215,912,7609,1306,1249,654,445,344,531,475,273,259,17266,1919,7246,1417,2684,833,7336,1329,6081,1683,3460,1197,1220,599,1401,553,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3702627,38369,1741332,21424,167894,8579,40992,4414,38482,4317,88420,5870,164763,6574,62910,5792,37517,4124,64336,4256,1325106,20433,505815,19848,327868,14015,491423,12508,172889,11674,83108,9048,49911,5295,39870,4524,1152217,20694,422707,18546,277957,12692,451553,11273,83569,6870,30211,4082,19163,2961,34195,4057,1961295,23697,217399,10092,49656,5011,46771,5061,120972,6437,205109,8320,79573,7007,48622,4743,76914,4539,1450709,19100,537714,17924,355763,13052,557232,15429,115531,8754,51661,6882,37371,3993,26499,3290,1335178,19548,486053,16439,318392,13592,530733,15181,88078,5417,28501,3469,16489,2359,43088,3637,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
