GEO_ID,B19013I_001E,B19013I_001M,NAME,B19013I_001EA,B19013I_001MA,state
0400000US08,55206,2014,Colorado,null,null,08
0400000US18,48109,4383,Indiana,null,null,18
0400000US21,42317,3118,Kentucky,null,null,21
0400000US22,43475,3538,Louisiana,null,null,22
0400000US17,55563,1286,Illinois,null,null,17
0400000US19,48328,3246,Iowa,null,null,19
0400000US33,50303,13447,New Hampshire,null,null,33
0400000US05,46047,2543,Arkansas,null,null,05
0400000US10,60688,6452,Delaware,null,null,10
0400000US27,50240,3073,Minnesota,null,null,27
0400000US30,45569,7965,Montana,null,null,30
0400000US23,54818,11381,Maine,null,null,23
0400000US37,42231,1083,North Carolina,null,null,37
0400000US13,50955,1087,Georgia,null,null,13
0400000US02,63921,14477,Alaska,null,null,02
0400000US01,37412,4510,Alabama,null,null,01
0400000US50,37114,7258,Vermont,null,null,50
0400000US32,50309,1177,Nevada,null,null,32
0400000US54,45424,6598,West Virginia,null,null,54
0400000US40,45801,1901,Oklahoma,null,null,40
0400000US55,46849,1896,Wisconsin,null,null,55
0400000US72,20203,418,Puerto Rico,null,null,72
0400000US51,66307,2258,Virginia,null,null,51
0400000US38,46716,8505,North Dakota,null,null,38
0400000US45,42280,2670,South Carolina,null,null,45
0400000US41,52779,2075,Oregon,null,null,41
0400000US56,49483,11229,Wyoming,null,null,56
0400000US06,59440,559,California,null,null,06
0400000US28,45232,6534,Mississippi,null,null,28
0400000US09,42456,2390,Connecticut,null,null,09
0400000US48,48175,627,Texas,null,null,48
0400000US24,69951,2883,Maryland,null,null,24
0400000US12,49903,822,Florida,null,null,12
0400000US25,43789,1776,Massachusetts,null,null,25
0400000US11,72284,10981,District of Columbia,null,null,11
0400000US49,53351,2965,Utah,null,null,49
0400000US36,49867,1140,New York,null,null,36
0400000US34,57832,1981,New Jersey,null,null,34
0400000US39,44813,2535,Ohio,null,null,39
0400000US29,47038,3426,Missouri,null,null,29
0400000US42,42899,1572,Pennsylvania,null,null,42
0400000US26,50396,1681,Michigan,null,null,26
0400000US31,47868,3390,Nebraska,null,null,31
0400000US16,47062,3524,Idaho,null,null,16
0400000US35,39325,1472,New Mexico,null,null,35
0400000US15,70193,7530,Hawaii,null,null,15
0400000US46,40400,10872,South Dakota,null,null,46
0400000US53,56461,1917,Washington,null,null,53
0400000US44,40046,4031,Rhode Island,null,null,44
0400000US04,50140,945,Arizona,null,null,04
0400000US47,42489,2546,Tennessee,null,null,47
0400000US20,45938,1719,Kansas,null,null,20
