GEO_ID,C15003_001E,C15003_001M,C15003_002E,C15003_002M,C15003_003E,C15003_003M,C15003_004E,C15003_004M,C15003_005E,C15003_005M,C15003_006E,C15003_006M,C15003_007E,C15003_007M,C15003_008E,C15003_008M,C15003_009E,C15003_009M,C15003_010E,C15003_010M,C15003_011E,C15003_011M,C15003_012E,C15003_012M,C15003_013E,C15003_013M,C15003_014E,C15003_014M,C15003_015E,C15003_015M,C15003_016E,C15003_016M,C15003_017E,C15003_017M,C15003_018E,C15003_018M,NAME,C15003_001EA,C15003_001MA,C15003_002EA,C15003_002MA,C15003_003EA,C15003_003MA,C15003_004MA,C15003_004EA,C15003_005EA,C15003_005MA,C15003_006EA,C15003_006MA,C15003_007EA,C15003_007MA,C15003_008EA,C15003_008MA,C15003_009MA,C15003_009EA,C15003_010MA,C15003_010EA,C15003_011EA,C15003_011MA,C15003_012EA,C15003_012MA,C15003_013EA,C15003_013MA,C15003_014EA,C15003_014MA,C15003_015MA,C15003_015EA,C15003_016EA,C15003_016MA,C15003_017EA,C15003_017MA,C15003_018EA,C15003_018MA,state
0400000US30,735761,2290,3095,847,905,387,1121,650,8254,1412,5235,1117,8403,1441,11557,1434,6509,1166,170480,5482,35016,3012,56499,3709,123885,5367,71397,4448,152448,5193,57723,3337,14939,1794,8295,1373,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,983382,1922,6233,1500,1724,900,2399,700,15005,2323,8062,1379,13827,2148,12142,1437,9069,1225,258061,6700,51198,3275,61554,3841,138784,5504,95274,4400,197489,5530,79762,3887,19204,1944,13595,1736,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7102144,8585,84315,6012,34205,3774,72369,5874,114208,6690,124238,6486,154039,7288,151143,7516,100363,5756,1504782,18837,297578,9378,436118,10872,1060969,17523,701016,12285,1454678,19604,585019,12460,126564,5847,100540,5017,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6978172,8431,89695,5751,38693,4467,78072,6499,102260,6278,113420,7754,159656,7377,163775,8927,120528,7316,1612167,21998,329955,10334,386817,11961,996327,19640,562774,14849,1362317,19680,606345,15022,156547,7547,98824,5055,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,485353,1509,4140,1424,1050,342,1312,411,5521,1081,2283,560,5099,1000,8044,1408,4995,1016,111553,4606,25740,2376,37391,3074,91859,4090,39938,2719,89635,4239,38582,2278,10849,2077,7362,1737,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3337464,5727,38490,3716,11481,2357,24753,2986,56868,5204,63408,5015,93253,5597,98372,6000,61554,4541,848061,15231,178915,7145,201877,7917,520110,12603,288285,9242,536086,12549,229484,8225,50881,3702,35586,3479,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,445824,1565,3292,826,664,437,459,229,3871,867,3401,1029,6652,1302,6605,1491,3959,750,111598,4496,15751,1854,24420,1827,54430,3054,38133,2682,103068,4007,49452,2775,10821,1437,9248,1358,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2096574,2299,35253,3391,13689,2237,35721,4323,25382,3206,30894,3153,29233,3348,40530,3026,63353,4505,496764,12226,84898,4334,161243,6339,381162,9508,176618,5900,339675,9217,124305,6404,36387,3133,21467,1882,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1280781,3158,9023,1677,3233,1140,9612,1648,28636,2922,26397,2842,34095,3525,30950,3045,14639,1954,426284,9369,82055,4743,79975,4231,166526,6755,96253,5008,163614,6306,76634,4381,18825,2172,14030,2055,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2607613,4266,24994,2152,10132,1496,26928,2740,36759,2979,39502,3075,55552,3069,63888,3266,43505,3247,687231,11591,129703,4265,202655,6438,411222,7224,207381,5789,434570,9174,167497,6919,41277,3407,24817,2433,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3992022,3923,38766,2604,8479,1380,17340,2285,43436,3353,28755,2411,49145,3402,63137,4279,66161,2920,1087175,14206,135300,4936,264158,6368,553492,11032,438602,8587,775533,10334,299862,6813,70906,3780,51775,3257,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2288030,2377,55176,4892,93651,5466,95235,4688,92180,5272,82369,5278,31052,2901,45808,3176,19434,2505,593674,12984,51028,4122,35044,2810,240998,8344,241678,8641,430692,10597,120713,6497,32733,3322,26565,2950,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5822007,7375,64066,4722,29158,4101,52508,5113,84067,5690,65713,5120,103765,6831,102977,4553,86131,4926,1168982,17582,229079,9181,349941,9439,741597,15980,453566,10132,1296041,21309,731653,15812,153341,6404,109422,5488,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,500779,2565,5081,1447,1124,660,1309,626,9474,1304,3920,879,4851,1038,6443,1386,6306,1400,111463,4110,18032,1792,31351,2775,78100,3996,74715,4721,110664,4910,26850,2229,6960,1290,4136,865,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3492355,6015,35289,3216,12486,2090,24955,2984,52687,4048,56644,4549,77591,5374,81656,6034,62183,4442,882586,16937,161044,7081,202018,7133,499163,13075,354718,9742,627144,14001,268230,8114,54446,3575,39515,3712,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2952380,4092,31585,3908,17546,2776,29478,4226,27755,3445,33778,4444,39008,3628,45502,4528,55273,3797,534813,12434,120998,5802,236970,8377,507623,10926,269508,10161,621190,11857,266350,7715,65460,4018,49543,3456,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,393136,2589,2045,756,631,432,1444,622,3117,1190,2655,933,4978,1040,4560,1419,6879,1682,92312,5152,21039,2352,34425,3406,69379,3976,44089,3390,66449,4630,28596,3003,5523,1067,5015,1271,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,26815644,5670,707733,15196,406102,12618,876517,18437,405874,13781,477898,12027,331447,11257,447863,11324,701583,11966,4932237,34478,627125,14146,1500321,20560,4089325,38647,2140543,20435,5704852,36697,2365794,28463,654240,14143,446190,9941,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1977283,6540,24005,2685,8126,1614,19176,2397,49292,4107,40693,3397,47512,4619,63547,5003,36244,3813,475011,12640,114352,6558,128440,6739,311816,10354,200375,8743,284701,10263,122992,6959,31636,3132,19365,2430,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2493396,2471,26439,2872,12867,2222,26238,3710,32175,3378,29045,2882,30877,2821,34671,3412,33942,2905,594528,12420,75439,4785,131873,5866,282101,9438,195971,7807,544028,9883,325902,8349,75528,4095,41772,3130,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,18477097,11694,367760,12091,237555,9030,518737,15066,354687,12611,447910,13612,338567,10611,373514,14508,325239,9638,3801672,37632,826184,16372,1136683,21081,2812813,33265,1334999,18479,3627047,31015,1438527,23390,313592,10870,221611,8767,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4167339,3377,53951,4300,24323,3266,34980,3168,42326,4221,47568,3788,59368,4327,62256,4258,71359,4821,878231,16276,131264,6864,255053,7990,524178,12141,281787,8802,911761,15049,546260,11798,133920,6708,108754,4973,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15302125,8947,237501,10730,98459,7270,178443,9119,194469,10352,200003,10214,246033,12072,267367,9280,339457,12227,3752049,39292,635905,14877,992488,19916,2023211,22285,1489510,27713,2920459,33508,1190545,17768,354163,10164,182063,7517,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4832728,3148,73957,5149,33831,3403,42549,4272,60869,4485,46293,4391,58486,4303,61617,4720,68702,4512,995993,18431,130190,6109,236723,8608,504821,13116,366687,9131,1178868,15996,681633,11772,150773,6217,140736,5753,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,500176,606,4994,1572,1109,880,4547,1342,5884,1535,3567,1146,5640,1569,8115,1708,5772,1392,67855,5026,15045,2224,17992,2575,43538,3908,13948,2384,129782,5128,109855,4834,42734,4106,19799,2225,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1871902,2744,15307,2215,7088,1916,14045,2347,10921,2215,14734,2587,17634,2581,29696,3762,32657,3041,367329,9733,56078,3822,148992,5844,313168,10605,191808,7136,427561,9394,160409,6293,36599,2867,27876,2176,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,13672343,5323,276357,9459,107004,6525,210024,10125,234505,9590,185251,8625,216407,6983,237327,10526,290489,8605,3003726,26803,543063,13156,634663,12629,1448488,20658,1193573,18275,2846770,26540,1618369,20822,412115,10737,214212,6414,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6189243,3000,93262,5912,37128,3690,78396,6124,81540,5629,56756,5596,69623,4596,84365,5328,106426,5318,1481835,20131,147563,7760,318012,9531,700092,14247,409253,10705,1535321,19376,707352,12368,176756,6899,105563,5553,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8027035,6123,73490,4385,16049,2208,22942,2680,105783,4545,85414,5734,143793,6605,175317,7446,123612,5489,2307090,21622,318881,8005,558156,11139,1080163,17003,690735,12659,1431014,18320,660793,14777,142671,6278,91132,5000,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4182787,5593,33877,2618,7355,1379,13944,2234,64739,3698,45827,4063,84333,4965,89197,4680,59105,3261,1080418,14159,189829,5912,313408,8319,623861,13193,341000,9295,754906,12690,351868,9048,77529,4293,51591,3489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8994627,4700,86049,5107,27263,3740,39425,4162,126569,6261,101917,5692,140263,6588,161678,6695,128934,5990,2761942,21519,352056,9084,498757,9659,933647,14206,773645,13161,1723226,17394,808356,13447,192203,7331,138697,5601,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6869846,4618,70950,3820,17315,2311,31712,2794,69914,3495,61840,3818,115084,5527,138727,5527,106882,4624,1695003,16705,277852,8243,526294,10176,1068653,15652,657727,11716,1239251,15860,590176,10478,120783,5298,81683,4067,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1266440,2568,16945,2118,5426,1182,9331,1610,15958,1962,12092,1919,14239,1650,17834,2112,16521,1862,283093,6367,43307,2715,94598,4922,188720,5981,137646,4696,269675,6477,100126,4411,23436,1958,17493,1685,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1143747,3457,9372,1688,6446,1621,10673,2254,14201,2742,9118,1320,14643,2116,19913,2667,19502,2863,256141,9207,62077,5372,95336,5088,196740,8562,113323,6166,213462,7584,72465,4968,16764,2146,13571,1798,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1416481,3727,17657,2227,14664,2470,27186,3047,24841,3134,24562,3141,36306,2920,39661,3631,21811,2364,303375,8200,66648,4816,87087,5008,247490,7683,113481,5219,221735,6481,119066,6100,24619,2390,26292,2468,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,995589,1657,11827,2127,5896,1619,11326,1921,9483,1776,8240,2005,9504,1619,10428,2039,13375,2122,244008,8205,22720,2203,58960,3504,145692,6418,110557,5480,218828,6969,79475,4256,21301,2259,13969,1772,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,582850,2487,4552,1211,1312,637,1915,869,8536,1105,5732,976,8407,1531,8552,1287,6151,1173,152145,5446,28366,2606,35843,2350,80103,4456,70838,4163,117943,4944,36966,3191,10011,1586,5478,1025,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5215063,4902,58951,5041,26130,3082,51069,4736,43801,3800,50092,4515,51069,3929,69662,4344,86710,4848,945747,15473,188075,6309,386584,10901,810619,14138,533450,12073,1187508,17071,524199,12480,115719,4022,85678,4533,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,740695,1717,11509,2190,6741,1768,6350,1734,10042,1798,9536,2299,11457,1776,13449,2003,11502,1722,176913,6894,33693,3550,48185,3463,85056,5502,61601,3874,147507,5576,78052,5106,16840,2297,12262,1895,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4840304,2472,68559,4582,32344,3269,72254,4950,83388,5755,78698,5373,69513,4072,91508,5425,109670,5850,970146,15823,189151,6584,360418,9188,847740,14887,428422,10128,898032,13525,389350,10817,88079,4744,63032,4734,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4640823,6486,50803,4426,19315,2645,37580,3799,98903,6004,69907,5432,97857,5421,111726,6371,78858,4464,1213413,17405,263719,7827,301224,9544,674027,12883,348066,9895,801616,13331,328826,10234,86098,5772,58885,3953,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1911426,4027,17255,2277,8083,1972,20039,3108,25528,2730,21022,2266,24058,2478,27560,2433,28488,3022,407584,7899,78169,4626,151384,5403,285148,7441,170965,5965,402368,8632,179315,6623,36989,3183,27471,2539,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
