GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001EA,C18102_001MA,C18102_002MA,C18102_002EA,C18102_003MA,C18102_003EA,C18102_004MA,C18102_004EA,C18102_005EA,C18102_005MA,C18102_006MA,C18102_006EA,C18102_007MA,C18102_007EA,C18102_008MA,C18102_008EA,C18102_009MA,C18102_009EA,C18102_010EA,C18102_010MA,C18102_011EA,C18102_011MA,C18102_012MA,C18102_012EA,C18102_013MA,C18102_013EA,C18102_014MA,C18102_014EA,C18102_015MA,C18102_015EA,C18102_016MA,C18102_016EA,C18102_017MA,C18102_017EA,C18102_018MA,C18102_018EA,C18102_019MA,C18102_019EA,C18102_020MA,C18102_020EA,C18102_021MA,C18102_021EA,state
0400000US30,1047075,795,525012,2718,117689,1751,1784,831,115905,1876,312768,2419,11098,1575,301670,2807,94555,990,21452,1674,73103,1692,522063,2665,110974,1792,641,534,110333,1806,310173,1899,5334,1088,304839,2316,100916,1029,9827,1187,91089,1708,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,128035,1352,739,541,127296,1462,397249,1622,13154,1988,384095,2623,121539,911,25173,1792,96366,1946,676466,2176,120052,1378,1044,511,119008,1444,410353,1921,8458,1314,401895,2305,146061,1286,19941,1853,126120,2203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1174986,6510,9477,2644,1165509,6798,2994713,6178,82705,4929,2912008,8062,723260,3174,135395,5055,587865,4768,5290762,7151,1118744,6345,5589,1085,1113155,6516,3246233,4322,52075,4540,3194158,5502,925785,2714,102879,4752,822906,5304,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1282176,5522,9141,2061,1273035,5602,3068303,6744,73422,5286,2994881,8056,622646,3105,112141,5029,510505,5580,5361833,7510,1218199,5132,5559,1344,1212640,5074,3340481,5585,46861,3820,3293620,6890,803153,3866,85130,4921,718023,5181,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,93093,1186,352,178,92741,1178,225313,2199,8763,1194,216550,2497,43876,1110,11437,1511,32439,1834,350751,1720,89947,1106,712,350,89235,1137,218282,1400,4460,918,213822,1581,42522,986,6054,978,36468,1298,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,563058,5368,5274,1219,557784,5344,1396531,4309,44482,3475,1352049,4875,354352,2690,70768,3426,283584,4108,2496153,5540,524300,4530,2491,914,521809,4640,1514151,3952,31781,3459,1482370,5428,457702,2525,54200,3470,403502,4541,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,58894,973,219,190,58675,981,190157,1268,6144,1090,184013,1568,55927,850,11595,1303,44332,1512,315088,1242,56326,979,775,382,55551,1035,194124,1058,4108,1079,190016,1518,64638,1056,7865,1031,56773,1353,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,352634,1662,3153,1118,349481,2161,919516,2211,25429,2631,894087,3273,221545,1036,42160,2835,179385,2834,1504890,2461,335675,1914,3498,1327,332177,2335,920136,1779,15629,2273,904507,2890,249079,937,27191,2244,221888,2405,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,187051,2601,801,470,186250,2666,527492,2096,24678,2242,502814,2856,161448,1371,39423,2907,122025,3219,900974,2890,175096,2667,923,518,174173,2721,535339,2122,13747,1954,521592,2809,190539,1198,26953,2280,163586,2420,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,486530,3207,2833,608,483697,3213,1135769,3201,46321,2747,1089448,3887,268394,1561,75311,2922,193083,3332,1970888,3998,468064,3332,2984,838,465080,3377,1170553,2221,25059,2090,1145494,2839,332271,1758,44181,2353,288090,2731,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,649496,2898,3896,882,645600,2734,1749778,2848,42328,2735,1707450,4006,440751,2067,77885,3110,362866,3621,2900644,3608,620641,2722,3146,876,617495,2813,1759319,2694,23432,1893,1735887,3127,520684,2140,52113,3367,468571,3569,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,304118,3180,1284,523,302834,3242,914342,906,23917,2549,890425,2694,285084,786,46978,2970,238106,2934,1668036,3519,289002,3180,1415,711,287587,3122,1010791,553,16502,2184,994289,2179,368243,842,44968,3033,323275,3066,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,956487,5637,5013,1113,951474,5627,2489985,6312,55519,3994,2434466,7159,575152,2659,100531,3811,474621,4300,4279414,7860,910397,5556,4493,1153,905904,5736,2651781,4308,34156,2959,2617625,5219,717236,3051,76528,3713,640708,4754,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,91087,1848,378,273,90709,1878,237894,1503,6432,1157,231462,1785,51855,721,11214,1191,40641,1431,362957,2508,83377,1927,579,416,82798,1974,221181,1617,2621,680,218560,1764,58399,659,7851,1012,50548,1065,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,567385,5494,1687,610,565698,5495,1437348,3246,39269,3650,1398079,5308,391077,1893,71523,3597,319554,3756,2594430,6319,534706,4923,4305,1361,530401,4931,1569145,3120,24374,2761,1544771,4092,490579,1996,48276,3410,442303,3754,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,446395,3218,3090,948,443305,3233,1267972,2688,42472,3495,1225500,4122,334771,1984,71795,3457,262976,3731,2101938,3380,424257,3044,1523,609,422734,3164,1284021,2911,27955,3400,1256066,4683,393660,1929,45431,3320,348229,3641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,67648,2034,150,177,67498,2027,172243,2123,6999,1515,165244,2620,45115,837,12391,1608,32724,1683,282002,2275,64836,1843,431,256,64405,1848,168079,1604,3347,984,164732,1928,49087,1093,5282,1113,43805,1658,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,4589025,5053,26105,3219,4562920,5377,12214289,7462,205320,7703,12008969,11177,2482651,3177,399374,8057,2083277,8242,19776500,7568,4384057,4861,23124,2850,4360933,5517,12302786,5624,144190,6212,12158596,8982,3089657,3230,345105,11109,2744552,11557,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,359663,4834,1595,730,358068,4769,833957,3318,26903,3186,807054,4787,200417,1503,41559,2516,158858,2757,1525636,5461,344071,4804,2291,1103,341780,5000,920957,2724,16933,2586,904024,3557,260608,2030,27017,2112,233591,3094,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,373236,1582,3114,1072,370122,1966,1075688,2105,19007,3204,1056681,3690,259122,1348,37168,2567,221954,2808,1815796,2520,361523,1780,1535,725,359988,1893,1121194,2272,13634,2056,1107560,3076,333079,1159,33853,2645,299226,2507,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,3768271,8229,23392,3623,3744879,8493,8556178,7740,216092,8145,8340086,11358,1575563,4239,310910,7040,1264653,7787,14343179,9034,3621232,8333,17528,2861,3603704,9004,8782882,6312,137909,6466,8644973,9619,1939065,5065,222235,7779,1716830,8517,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,683021,3207,3454,1281,679567,3642,1781466,3332,34452,3357,1747014,4514,393430,2021,57611,2768,335819,3208,3085147,4188,653645,3147,3920,1159,649725,3229,1916790,2594,26770,3073,1890020,4032,514712,1893,49276,3754,465436,3955,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,2151593,6514,13576,1886,2138017,6757,6083454,6244,131433,7080,5952021,9917,1937889,3771,322426,7864,1615463,8254,10823071,7934,2067639,6297,8354,1747,2059285,6734,6401905,6340,96794,6126,6305111,8925,2353527,4168,248416,8272,2105111,8694,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,696697,2321,3491,1054,693206,2602,2129851,2601,33958,3254,2095893,4092,481002,1832,70621,3419,410381,3705,3523246,3422,668184,2408,3504,963,664680,2580,2232727,2011,28565,3034,2204162,3477,622335,2146,69482,3583,552853,3696,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,64808,1346,867,730,63941,1474,227608,919,2295,824,225313,1314,33912,614,3777,1148,30135,1182,366489,1636,62124,1367,88,149,62036,1371,254817,533,2610,1068,252207,1122,49548,512,3579,1143,45969,1190,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,477017,2050,2523,801,474494,2294,934795,2502,21643,2471,913152,3344,162791,1315,34020,2512,128771,2808,1560970,2611,452276,2155,2478,865,449798,2250,924734,2258,10497,1449,914237,2677,183960,1111,20290,1898,163670,2148,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,2072622,3330,10754,1910,2061868,3571,5913587,4210,91320,4549,5822267,5610,1344726,2491,179806,5774,1164920,6016,9971701,5425,1983127,3400,6921,1431,1976206,3836,6216456,3586,75553,5099,6140903,6403,1772118,3332,160711,5923,1611407,6633,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,990069,3030,4092,1348,985977,3314,2682164,2457,38890,3565,2643274,4024,606863,1721,76765,3816,530098,3894,4524892,3361,957965,2885,3457,1100,954508,3070,2773018,2244,25639,2607,2747379,3420,793909,1968,76948,4936,716961,5540,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,1323057,3847,8270,1709,1314787,4253,3448292,4925,92748,5153,3355544,6592,854306,2890,148845,4853,705461,5181,5891571,6414,1263246,4084,5316,1333,1257930,4370,3553867,3735,64275,4232,3489592,6036,1074458,3326,116882,5355,957576,5927,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,702676,3648,4301,1245,698375,3844,1781994,3869,57752,4205,1724242,5854,443608,2564,95767,4072,347841,4416,3086464,5403,671132,3786,2643,980,668489,3887,1860788,3540,32614,2741,1828174,4726,554544,2873,62215,3480,492329,4369,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,1345139,3516,8922,1853,1336217,4012,3798232,3576,92156,4421,3706076,5767,993876,2355,166612,5060,827264,5069,6467064,5239,1293958,3628,7022,1637,1286936,3846,3912937,3816,70215,4327,3842722,6157,1260169,2616,141365,5123,1118804,5493,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,1106419,3453,6023,1321,1100396,3794,2991334,3210,77676,3952,2913658,5443,755861,2089,141585,3985,614276,4384,5034915,3541,1054187,2892,6105,1311,1048082,3257,3055926,3009,48752,3557,3007174,4719,924802,2583,104896,4653,819906,5372,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,243007,2632,1751,619,241256,2686,567588,2157,17220,1944,550368,2994,132763,1088,28721,1863,104042,1962,956807,2868,230540,2748,814,462,229726,2760,566714,1976,6177,936,560537,1945,159553,1189,17550,1669,142003,1909,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,229431,2964,1118,615,228313,2937,507154,2827,21009,2263,486145,3248,130316,1782,32403,2272,97913,2624,866583,3717,215090,3146,1368,605,213722,3159,507199,2526,10398,1798,496801,3218,144294,1583,18969,2074,125325,2485,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,245361,2767,2121,843,243240,3007,599641,2469,22362,2631,577279,3234,166158,1567,40406,2834,125752,3380,1049558,3376,233804,2653,1157,661,232647,2661,618671,2579,13425,1967,605246,2897,197083,1658,30238,2125,166845,2324,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,154196,1353,519,451,153677,1367,396948,2492,9873,1905,387075,3301,116725,783,20343,1619,96382,1840,700680,1769,148836,1193,449,312,148387,1235,411305,1270,5260,1272,406045,1783,140539,738,16003,1917,124536,2056,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,110256,1942,422,294,109834,2009,258109,2544,6885,1255,251224,2676,66242,996,11768,1294,54474,1616,429991,2819,103066,1686,342,182,102724,1676,253298,3047,4180,1246,249118,3362,73627,812,7240,1074,66387,1229,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,845316,3787,5094,1295,840222,3963,2314683,4076,66190,4975,2248493,5993,525004,2150,105991,3819,419013,4346,3742596,5035,814804,3597,4312,1290,810492,3550,2308979,3971,38345,3999,2270634,5790,618813,2240,72012,4407,546801,4545,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,105458,1445,580,390,104878,1505,323992,1878,8713,1891,315279,2600,76819,987,12059,1661,64760,1955,535040,1905,98258,1159,351,327,97907,1221,338167,1701,6012,1417,332155,2381,98615,824,12703,1626,85912,1929,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,836775,2176,5457,1581,831318,2556,2064794,2964,57558,4037,2007236,4144,573798,1365,119906,4308,453892,4499,3589432,3389,802764,2141,5458,1550,797306,2517,2113203,2719,32063,3043,2081140,4297,673465,1619,77260,3593,596205,3529,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,773433,4729,6221,1135,767212,4724,1977801,4945,66154,4630,1911647,6915,480235,2411,103172,4776,377063,5173,3436315,5938,733737,4974,2540,866,731197,4946,2106164,3632,39769,3163,2066395,5248,596414,3015,70571,3609,525843,4858,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,357368,2704,3522,1038,353846,2833,851164,3302,30466,2651,820698,4321,200469,1573,45833,2283,154636,2580,1445773,3604,346142,2898,2697,885,343445,3012,856525,2724,15702,1696,840823,3108,243106,2093,30758,1988,212348,3091,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
