GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002MA,B17010_002EA,B17010_003MA,B17010_003EA,B17010_004MA,B17010_004EA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007EA,B17010_007MA,B17010_008EA,B17010_008MA,B17010_009MA,B17010_009EA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012MA,B17010_012EA,B17010_013MA,B17010_013EA,B17010_014MA,B17010_014EA,B17010_015MA,B17010_015EA,B17010_016MA,B17010_016EA,B17010_017EA,B17010_017MA,B17010_018EA,B17010_018MA,B17010_019MA,B17010_019EA,B17010_020MA,B17010_020EA,B17010_021MA,B17010_021EA,B17010_022MA,B17010_022EA,B17010_023MA,B17010_023EA,B17010_024MA,B17010_024EA,B17010_025MA,B17010_025EA,B17010_026MA,B17010_026EA,B17010_027MA,B17010_027EA,B17010_028MA,B17010_028EA,B17010_029EA,B17010_029MA,B17010_030EA,B17010_030MA,B17010_031MA,B17010_031EA,B17010_032MA,B17010_032EA,B17010_033MA,B17010_033EA,B17010_034MA,B17010_034EA,B17010_035MA,B17010_035EA,B17010_036MA,B17010_036EA,B17010_037MA,B17010_037EA,B17010_038MA,B17010_038EA,B17010_039EA,B17010_039MA,B17010_040EA,B17010_040MA,B17010_041EA,B17010_041MA,state
0400000US30,265643,5250,20411,2093,9384,1462,4591,1069,687,320,1421,545,2483,703,4793,1008,11027,1463,2264,688,2056,632,179,167,828,353,1049,546,208,200,8763,1313,8232,1293,2460,742,1357,566,4415,1005,531,255,245232,5528,203789,4862,73828,3390,13560,1900,13741,1897,46527,3008,129961,3969,41443,3111,15563,1994,9892,1819,2817,1170,891,539,6184,1357,5671,1019,25880,2283,15079,2023,1340,563,2690,1014,11049,1621,10801,1522,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,4251,1081,393,218,1887,808,1971,810,5049,836,15866,2093,3172,700,2569,726,706,388,142,101,1721,615,603,321,12694,1864,11446,1805,2374,893,1664,679,7408,1450,1248,446,317376,5824,257715,5871,84487,3379,17982,2025,12787,1569,53718,2672,173228,5007,59661,3817,21134,2427,10821,1526,2094,747,1174,435,7553,1270,10313,1952,38527,2971,20769,2468,2701,737,1939,867,16129,2227,17758,1828,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,50677,4265,6873,1384,18739,2187,25065,3175,43405,3383,172348,9710,27997,3085,20634,2646,3635,1120,4486,1318,12513,2179,7363,1601,144351,8417,123653,7671,22720,3337,34194,4040,66739,4997,20698,2376,2355865,20602,1826154,19501,711954,12657,135362,6634,131041,6815,445551,9335,1114200,14083,529711,13915,150990,6409,76609,5295,16305,2541,10360,2007,49944,4054,74381,4406,378721,11309,206011,9769,32942,3652,26816,3554,146253,6601,172710,6666,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,48640,4034,7599,1940,17119,2472,23922,2372,39687,3680,186875,7293,29266,3896,20400,3456,4336,1710,3700,1083,12364,2526,8866,1696,157609,6344,132749,6363,19930,2804,37628,3435,75191,4908,24860,2901,2262204,21079,1695048,18376,717003,14004,121968,5944,133703,6525,461332,10997,978045,15057,567156,13788,154095,7603,76800,5977,16906,3021,9059,2082,50835,4559,77295,5195,413061,12027,237681,10897,37367,3932,32664,3889,167650,8978,175380,6843,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,3204,796,527,273,1401,559,1276,429,1850,539,7567,1325,2710,940,1549,538,351,216,594,396,604,285,1161,789,4857,966,4405,935,1361,627,1222,421,1822,561,452,214,154906,4331,122770,3806,56846,3452,12244,1989,12996,1465,31606,2470,65924,2948,32136,2711,12903,1670,7215,1212,969,382,1460,631,4786,994,5688,1262,19233,1875,12226,1607,2817,880,2487,1129,6922,912,7007,1133,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,26408,2851,5543,1351,7389,1497,13476,1911,21316,2586,100879,5233,11145,1924,7587,1550,1542,660,1449,758,4596,1306,3558,859,89734,4879,75235,4669,13754,2081,20045,2662,41436,3769,14499,1861,1066191,13354,831503,12499,310878,8219,57759,4322,55425,3717,197694,6829,520625,9025,234688,7313,66804,4960,34144,3539,6876,1557,4958,1510,22310,2741,32660,2731,167884,6437,85165,4906,14972,2801,10853,1878,59340,4226,82719,4294,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,2056,682,96,75,403,280,1557,592,2164,617,5438,1238,1013,472,657,263,316,220,54,58,287,174,356,363,4425,1124,4096,1084,845,428,588,283,2663,925,329,253,146146,3549,118524,3336,39611,1998,7999,1118,7468,1036,24144,1768,78913,3040,27622,2484,11026,1374,6110,963,1156,485,320,244,4634,822,4916,1099,16596,2150,9238,1631,1408,593,535,290,7295,1460,7358,1254,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,13800,2006,1698,669,5090,1212,7012,1479,11051,1563,39420,3004,9671,1509,7175,1378,1185,562,1851,781,4139,1098,2496,811,29749,2768,25776,2690,5054,1385,6056,1352,14666,1891,3973,943,642367,8611,464530,8471,182425,5524,30997,2664,39296,3236,112132,4827,282105,6993,177837,6823,69006,4122,37320,2938,6449,1515,5997,1523,24874,2711,31686,2673,108831,4958,60669,3773,9135,1840,7971,1533,43563,3058,48162,2778,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,13612,2217,2027,815,3030,996,8555,1748,10932,1356,35728,3101,7766,1696,5657,1595,1085,583,1378,751,3194,1204,2109,740,27962,2809,22324,2507,5623,1510,5475,1295,11226,1819,5638,1048,401639,6907,322727,7498,108746,5296,18432,1908,17950,2334,72364,4144,213981,5844,78912,4693,26062,2625,11843,1706,3059,917,1431,677,7353,1242,14219,2058,52850,3836,28743,2819,4607,1342,3922,1130,20214,2379,24107,2544,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,24310,2012,3274,921,8971,1281,12065,1579,16745,1462,71487,3683,11867,1730,8939,1606,2638,953,2255,660,4046,942,2928,693,59620,3360,52640,3245,10601,1473,15269,1893,26770,2478,6980,1057,870765,7305,675235,7220,280726,5972,49939,2997,57653,2903,173134,4761,394509,6288,195530,4504,67287,3264,38964,2667,9018,1452,4940,1056,25006,2139,28323,2089,128243,3951,74890,3453,10923,1486,10647,1378,53320,2797,53353,2714,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,19053,1893,2710,915,8095,1387,8248,1268,18760,1766,65696,4093,12464,1768,9957,1613,1650,607,2334,945,5973,1098,2507,783,53232,3618,47634,3452,10133,1700,13791,1981,23710,2089,5598,1134,1383861,10404,1112837,10666,413208,7726,79084,4010,78307,4076,255817,5931,699629,8353,271024,8041,100665,4859,58697,4058,10832,1537,9424,2036,38441,3509,41968,2655,170359,5643,102262,4974,15308,1584,12642,1795,74312,4437,68097,3266,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,43279,3178,6205,1384,7206,1542,29868,2780,74144,4016,196939,6652,40671,3550,25538,2883,5935,1344,3919,1055,15684,2393,15133,2158,156268,5478,101677,4461,15121,2158,17328,2057,69228,3738,54591,3739,476992,9063,320647,7229,90319,4518,12331,1567,9132,1725,68856,3901,230328,6185,156345,5562,41547,3143,15375,1979,3096,914,1292,542,10987,1718,26172,2857,114798,4205,40915,3103,4993,1088,2549,836,33373,2901,73883,3412,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,26241,3237,3654,1124,8451,1934,14136,2424,24866,2310,97423,5126,13713,1988,10298,1774,2775,1116,2055,858,5468,1117,3415,1027,83710,5020,71689,4483,14279,2097,20345,2772,37065,3613,12021,1782,1945777,15975,1527971,14740,634175,9930,123841,5417,125091,5409,385243,8246,893796,12545,417806,10834,131504,6476,68300,4837,15329,2380,8553,1753,44418,3819,63204,4616,286302,8152,153396,7522,21478,2684,19096,2352,112822,6497,132906,5372,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,1513,606,329,290,611,439,573,228,2401,796,6836,1312,1385,634,1070,577,422,379,243,344,405,225,315,209,5451,1274,4861,1271,943,538,1748,650,2170,951,590,326,177169,5279,145435,5370,58225,3430,11702,1546,14213,2000,32310,2665,87210,3492,31734,3004,11670,1583,7168,1383,2018,765,392,235,4758,1154,4502,883,20064,2233,13523,2151,2936,968,1769,769,8818,1553,6541,1092,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,19728,2466,3133,1048,6249,1463,10346,1823,21975,2504,94457,4424,14768,2259,10880,2010,2788,880,1883,608,6209,1530,3888,1184,79689,4252,67937,4125,11617,1938,20984,2686,35336,3085,11752,1687,1122113,13870,853849,11439,310476,7952,60732,3919,55961,4636,193783,6219,543373,8210,268264,9353,72204,4980,37182,3979,8261,1722,4617,1286,24304,3135,35022,3221,196060,7595,100423,5637,15713,2392,13841,2685,70869,4258,95637,5199,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,18922,2778,2919,1191,6354,1533,9649,2016,15755,1714,47976,4594,10053,1917,7074,1543,1314,688,1723,816,4037,1070,2979,933,37923,4088,31910,3897,6633,1467,9181,2060,16096,2485,6013,1226,944995,11105,758860,10348,287597,6632,57010,3413,59095,4247,171492,5422,471263,8751,186135,6564,67226,4127,35477,3168,6854,1587,4613,1176,24010,2538,31749,2776,118909,5810,66262,5140,8795,1731,7068,1756,50399,3976,52647,3765,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,2805,972,557,466,1234,684,1014,445,1236,466,6198,1463,1226,588,989,565,250,257,168,188,571,408,237,206,4972,1267,4700,1291,1189,763,1005,504,2506,929,272,193,134286,4506,112665,4199,41219,2761,7476,1382,9477,1506,24266,2109,71446,3000,21621,2479,7407,1396,4235,1071,572,297,775,643,2888,1003,3172,855,14214,1941,9368,1532,1324,614,1129,538,6915,1322,4846,1068,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
