GEO_ID,B16005D_001E,B16005D_001M,B16005D_002E,B16005D_002M,B16005D_003E,B16005D_003M,B16005D_004E,B16005D_004M,B16005D_005E,B16005D_005M,B16005D_006E,B16005D_006M,B16005D_007E,B16005D_007M,B16005D_008E,B16005D_008M,B16005D_009E,B16005D_009M,B16005D_010E,B16005D_010M,B16005D_011E,B16005D_011M,NAME,B16005D_001MA,B16005D_001EA,B16005D_002EA,B16005D_002MA,B16005D_003EA,B16005D_003MA,B16005D_004MA,B16005D_004EA,B16005D_005MA,B16005D_005EA,B16005D_006MA,B16005D_006EA,B16005D_007EA,B16005D_007MA,B16005D_008EA,B16005D_008MA,B16005D_009MA,B16005D_009EA,B16005D_010MA,B16005D_010EA,B16005D_011MA,B16005D_011EA,state
0400000US30,8465,1291,2681,862,2434,705,247,268,247,268,0,172,5784,1051,1323,582,4461,883,2238,722,2223,880,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,15184,1283,4133,965,2639,889,1494,641,1026,491,468,334,11051,1107,3486,862,7565,1177,4611,1187,2954,788,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,287288,4456,78660,4527,37879,3637,40781,3094,35119,3106,5662,1347,208628,4913,27857,3328,180771,5129,103972,4351,76799,5366,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,411436,5735,112254,6104,54015,4516,58239,5421,48175,4816,10064,2064,299182,6018,37631,3696,261551,6804,135935,5606,125616,7711,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,44180,2420,13819,1941,6667,1782,7152,1722,5078,1585,2074,995,30361,2368,4112,1381,26249,2299,11868,1761,14381,2021,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,61521,3469,14798,2449,7232,1699,7566,1998,5892,1765,1674,721,46723,2923,7282,1910,39441,3188,19150,3065,20291,2376,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,11756,1157,2748,931,1712,854,1036,639,933,557,103,149,9008,1104,2869,1237,6139,1331,3133,1074,3006,1164,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,241943,5329,78643,4606,51604,3847,27039,2916,23164,2805,3875,1235,163300,4683,21417,2703,141883,4852,85746,4575,56137,4182,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,12893,1982,4251,1008,2548,987,1703,769,1646,766,57,45,8642,1576,1981,845,6661,1416,4066,978,2595,929,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,79909,2548,24388,2755,12451,2339,11937,1958,10153,1807,1784,743,55521,2285,8034,1558,47487,2395,23507,2493,23980,2165,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,155180,3665,55784,4033,25739,2878,30045,2956,24063,2839,5982,1396,99396,4710,18699,2395,80697,4670,41562,3289,39135,3787,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,4896,1638,3114,1301,0,228,3114,1301,277,252,2837,1184,1782,915,0,228,1782,915,705,539,1077,655,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,528706,7631,160840,7467,91266,6038,69574,4513,60205,3807,9369,1476,367866,8932,53247,4258,314619,8930,183615,8663,131004,7248,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,12921,1875,1908,697,759,379,1149,556,1038,547,111,95,11013,1773,2025,961,8988,1962,4620,1381,4368,1541,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,77759,3437,23399,2517,12349,2338,11050,2264,10322,2225,728,497,54360,3268,9683,1993,44677,3519,21572,2910,23105,2639,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,183503,5074,60847,4108,34575,3660,26272,2968,22952,2712,3320,779,122656,5490,22319,2713,100337,5678,46168,3647,54169,4641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,5373,915,2239,752,1863,709,376,360,290,300,86,159,3134,776,427,307,2707,832,1121,605,1586,994,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5549344,19661,1915067,23042,1069281,20050,845786,16397,710967,15264,134819,6156,3634277,21246,382490,12359,3251787,20811,1546308,19931,1705479,20718,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,24756,2077,7848,1433,4423,1344,3425,983,2787,974,638,513,16908,1651,2975,880,13933,1870,7838,1646,6095,1111,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,157255,2331,46269,3035,23717,2705,22552,2325,19224,2166,3328,1121,110986,2671,18454,2576,92532,3731,55311,3466,37221,3345,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1345171,9339,366190,10326,176910,9458,189280,8761,164911,8703,24369,2914,978981,11414,109418,9147,869563,12998,487392,12454,382171,13771,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,360767,5551,108349,5060,58294,4081,50055,4106,42526,3554,7529,1974,252418,5561,32426,3325,219992,5954,127314,5799,92678,6236,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,568292,7222,161900,7380,98221,6365,63679,5159,55619,4712,8060,1750,406392,8562,82941,5549,323451,8377,178223,6998,145228,7773,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,447468,5864,131943,5806,56791,4055,75152,4703,65958,4662,9194,2013,315525,6440,40957,3817,274568,6735,140307,6858,134261,7447,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,27062,1342,12019,2026,7574,1440,4445,1859,3174,846,1271,1867,15043,1502,5311,1212,9732,1285,6339,1058,3393,1034,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,73103,2979,22960,3137,14463,2334,8497,1978,6928,1743,1569,860,50143,3120,9388,1622,40755,3183,21401,2861,19354,2740,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1581584,10568,423524,10237,175649,8090,247875,8727,204291,7769,43584,4031,1158060,10256,160187,7431,997873,11295,379822,11414,618051,11985,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,820355,5582,223210,6279,116127,5642,107083,5269,94944,5435,12139,2147,597145,6567,77496,6277,519649,8761,315221,7630,204428,7399,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,254860,5884,61394,4652,31651,3684,29743,3304,25794,3175,3949,1060,193466,5814,28687,3462,164779,6590,92050,6158,72729,6509,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,115881,3403,29754,3056,15361,2366,14393,2551,11366,2263,3027,1293,86127,3756,14493,2381,71634,3619,34996,2903,36638,3294,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,430299,6092,121208,5780,54152,4147,67056,4449,56327,3971,10729,1961,309091,6445,37375,3249,271716,6543,138189,6202,133527,5588,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,309240,4776,80995,4076,39036,3380,41959,3271,36089,3188,5870,1480,228245,4712,32395,3026,195850,5155,112914,4349,82936,4465,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,42477,2001,10208,1830,6266,1538,3942,1026,2656,673,1286,654,32269,2177,5375,1215,26894,2351,11942,1768,14952,2311,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,25718,2452,8614,1756,6915,1495,1699,905,1397,828,302,315,17104,2113,3185,1015,13919,2189,7186,1511,6733,1875,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,32845,2279,10379,1894,6074,1427,4305,1217,3502,1144,803,589,22466,2302,3758,994,18708,2273,10165,1828,8543,1673,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,515141,9644,315441,9470,262261,8733,53180,4611,40378,3801,12802,2151,199700,8316,23046,2618,176654,7602,62611,4242,114043,6974,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,14110,2194,2023,802,1503,775,520,318,288,256,232,233,12087,2025,2774,1450,9313,2163,4064,1303,5249,1333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,630789,7505,191359,5661,112237,5345,79122,5348,69125,5200,9997,1686,439430,7981,61896,5441,377534,9084,201019,6765,176515,7709,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,34315,1625,11434,2073,5102,1345,6332,1964,5073,1449,1259,799,22881,2244,4296,1369,18585,2093,10137,1541,8448,1658,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,227937,4653,71524,4621,45615,4029,25909,3054,22956,2878,2953,733,156413,5179,24240,2865,132173,5534,79130,4663,53043,4519,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,113402,4088,30689,3378,17710,2750,12979,2284,10883,2025,2096,894,82713,4213,15058,2485,67655,4595,33544,3184,34111,3243,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,78377,3387,19178,2148,9795,1659,9383,1601,7664,1446,1719,656,59199,2979,8496,1553,50703,3394,26124,2533,24579,2663,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
