GEO_ID,C11010_001E,C11010_001M,C11010_002E,C11010_002M,C11010_003E,C11010_003M,C11010_004E,C11010_004M,C11010_005E,C11010_005M,C11010_006E,C11010_006M,C11010_007E,C11010_007M,C11010_008E,C11010_008M,C11010_009E,C11010_009M,C11010_010E,C11010_010M,C11010_011E,C11010_011M,NAME,C11010_001EA,C11010_001MA,C11010_002EA,C11010_002MA,C11010_003EA,C11010_003MA,C11010_004EA,C11010_004MA,C11010_005MA,C11010_005EA,C11010_006MA,C11010_006EA,C11010_007MA,C11010_007EA,C11010_008MA,C11010_008EA,C11010_009EA,C11010_009MA,C11010_010MA,C11010_010EA,C11010_011MA,C11010_011EA,state
0400000US37,1389167,18401,625272,11959,490448,10383,357359,9511,133089,5124,134824,6229,763895,14167,651215,13837,347574,11315,303641,7493,112680,5525,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1265606,17384,583851,12539,458619,12022,347723,10092,110896,6019,125232,6205,681755,11575,585525,10510,331788,8786,253737,6411,96230,5837,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,87024,3673,47559,2580,34881,2060,26680,2175,8201,1145,12678,1726,39465,2718,31372,2740,18955,2108,12417,1590,8093,1203,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,640390,12125,293319,10002,247177,8711,179957,8525,67220,3753,46142,3591,347071,8035,308153,7208,159407,6001,148746,4790,38918,3765,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,105569,3532,48698,2635,36832,2202,26035,2011,10797,1194,11866,1558,56871,2539,44883,2235,21756,1755,23127,1508,11988,1631,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,423172,8627,221212,6725,165103,6342,119318,6052,45785,2705,56109,3320,201960,6693,166627,6059,98432,4923,68195,3588,35333,3163,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,272792,7322,130746,5225,107917,4220,72949,4015,34968,2301,22829,2683,142046,4854,120241,4379,55170,3520,65071,3071,21805,2388,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,502003,6550,243431,5412,192667,4965,137395,4423,55272,2930,50764,3286,258572,4323,223802,4591,112482,3622,111320,3296,34770,2640,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,884590,9569,432648,7154,328694,6991,237950,6126,90744,3357,103954,4572,451942,7171,371834,6999,185926,6122,185908,4288,80108,3905,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,388283,7736,170866,5467,142925,4956,85390,4408,57535,3042,27941,2842,217417,5586,192442,5210,83434,3943,109008,3612,24975,2277,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1081217,15995,488007,10126,372900,9245,264881,7236,108019,4849,115107,5321,593210,10039,499663,9054,267323,7722,232340,5590,93547,4673,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,131436,4802,72460,3473,53942,3396,41845,3060,12097,1492,18518,2436,58976,2968,48331,2755,25400,2322,22931,1647,10645,1700,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,669718,12458,308621,8699,248420,7629,175718,6656,72702,4319,60201,4722,361097,9096,310406,8467,160624,6776,149782,5161,50691,3822,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,612322,10742,279328,8061,192783,7166,130885,6316,61898,3349,86545,4499,332994,8573,255683,7627,122756,5661,132927,4739,77311,4848,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,85727,4781,45567,3598,35597,3266,25626,2579,9971,1423,9970,1803,40160,2805,31502,2370,16707,1918,14795,1534,8658,1451,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,4137501,24438,1962461,17937,1412900,15348,1006630,14434,406270,9435,549561,12026,2175040,20768,1720513,17168,877032,14787,843481,9733,454527,10977,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,380682,9232,177899,6724,145364,6029,103902,4887,41462,3163,32535,3662,202783,6609,183333,6233,96850,5775,86483,4158,19450,2723,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,486156,9737,218063,6643,170839,5990,118465,5595,52374,3006,47224,3318,268093,7280,230219,6684,114575,5112,115644,4127,37874,3480,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3045815,27390,1494619,19309,1177840,17063,911965,15587,265875,7445,316779,9960,1551196,21415,1315617,21206,763095,17584,552522,11002,235579,8250,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,743563,10975,327212,7876,249666,7260,176405,6764,73261,3421,77546,4316,416351,8446,354702,7601,192148,6546,162554,4362,61649,3696,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2782843,22343,1265815,14817,979145,14055,635530,12105,343615,8547,286670,10556,1517028,18343,1285070,17736,601803,14707,683267,10641,231958,7338,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,980089,11647,436992,10587,319483,10205,222890,8401,96593,4165,117509,5290,543097,8488,440720,8035,222277,7227,218443,5379,102377,4959,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,165947,4916,72645,3562,55319,3711,43982,3475,11337,1401,17326,1913,93302,3609,75691,3539,53862,3435,21829,1805,17611,1994,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,255124,6231,122824,5249,87759,4159,65205,3487,22554,1985,35065,3170,132300,4048,105937,3843,56181,3281,49756,2710,26363,2025,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2734079,21438,1225699,15252,938828,12360,667940,10333,270888,7140,286871,9500,1508380,17820,1266314,18126,645898,12904,620416,11154,242066,8496,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1017931,14289,445641,9849,348492,8429,251463,8592,97029,4293,97149,5619,572290,9707,496618,8998,233268,8457,263350,6098,75672,4162,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1761203,15307,841484,11243,670554,10679,487472,9562,183082,4765,170930,5945,919719,12499,787993,12251,407941,9008,380052,8323,131726,5533,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,883930,13454,416182,8732,323786,8100,233308,7289,90478,4372,92396,5157,467748,9835,399178,9731,206854,6853,192324,6260,68570,4178,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1835674,17489,853185,13102,680217,12315,475023,10738,205194,6407,172968,6498,982489,12406,834874,11343,389387,9016,445487,7034,147615,6639,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1437465,12879,684804,8901,537812,7841,381745,7778,156067,5199,146992,5838,752661,9618,634794,7977,311409,7275,323385,6067,117867,4564,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,279862,4801,136204,3865,108710,4167,79731,3888,28979,2001,27494,2303,143658,4158,118043,3349,56355,2890,61688,2388,25615,2278,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,202505,7340,99480,4967,77739,4701,54481,4125,23258,2241,21741,2421,103025,5347,84942,5079,41896,3860,43046,2627,18083,2365,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,298715,8158,145967,6474,116284,5946,81132,5365,35152,2774,29683,3191,152748,5937,130386,5625,67767,4723,62619,3141,22362,2409,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,138460,4548,68438,3441,54421,3158,35661,2850,18760,1992,14017,1978,70022,3788,57318,3493,27137,2721,30181,2625,12704,1625,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,125742,4947,62883,3394,48238,3202,35579,2565,12659,1519,14645,1657,62859,3667,52616,3046,26366,2318,26250,2076,10243,1622,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1015938,13644,500423,10248,359455,9289,259946,8089,99509,4685,140968,6975,515515,9421,399153,9024,202368,7093,196785,5252,116362,5334,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,159097,6034,72914,4054,58176,3945,40521,3459,17655,1991,14738,2126,86183,3716,70007,3554,32725,2942,37282,2312,16176,2059,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,901292,11708,437397,8759,328460,7391,227030,7245,101430,4537,108937,5624,463895,8451,376392,8454,182350,6962,194042,4874,87503,4443,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,894972,12803,417744,10231,327074,9315,236890,8469,90184,4733,90670,5344,477228,9687,402133,8411,211342,7222,190791,4477,75095,5174,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,406660,7644,195229,4889,151751,4713,113357,4520,38394,2177,43478,3071,211431,5728,179355,5258,89467,3948,89888,3625,32076,3159,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
