GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001EA,B12001_001MA,B12001_002EA,B12001_002MA,B12001_003EA,B12001_003MA,B12001_004EA,B12001_004MA,B12001_005EA,B12001_005MA,B12001_006EA,B12001_006MA,B12001_007EA,B12001_007MA,B12001_008EA,B12001_008MA,B12001_009MA,B12001_009EA,B12001_010EA,B12001_010MA,B12001_011EA,B12001_011MA,B12001_012EA,B12001_012MA,B12001_013EA,B12001_013MA,B12001_014EA,B12001_014MA,B12001_015EA,B12001_015MA,B12001_016EA,B12001_016MA,B12001_017EA,B12001_017MA,B12001_018EA,B12001_018MA,B12001_019EA,B12001_019MA,state
0400000US30,870969,1918,435386,2431,139707,4368,232250,4762,218625,5099,13625,1925,4514,897,9111,1708,13184,1591,50245,3245,435583,2223,108924,3411,229261,5619,215173,5670,14088,2235,6355,1334,7733,1687,39447,2325,57951,4102,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1134585,1819,551153,1835,176939,5084,284673,6532,268950,6775,15723,2324,5828,1595,9895,1832,17785,1994,71756,3967,583432,1879,145637,4456,289950,6330,274744,6501,15206,2024,5148,1290,10058,1536,55315,3220,92530,4437,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8485855,5333,4077709,5925,1424337,15203,2158665,19839,1962410,21067,196255,7347,91866,5424,104389,6126,112856,5295,381851,10515,4408146,5419,1296838,14602,2164895,20683,1946288,20132,218607,7497,127259,5841,91348,6217,413691,8625,532722,10444,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8451927,6355,4056979,5771,1531796,16777,2032809,20115,1842036,19755,190773,8701,70867,5128,119906,6353,99391,4409,392983,11748,4394948,5539,1422972,17356,2053556,23281,1823027,22336,230529,9029,111817,6276,118712,6864,358310,8889,560110,13860,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,582974,828,304543,1457,113521,3346,154883,4171,131725,4278,23158,2089,5019,1202,18139,2025,6086,1054,30053,2851,278431,1348,82104,2593,144087,3739,130013,3609,14074,1848,3922,773,10152,1716,16373,1676,35867,2931,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3987483,3932,1903181,3552,648247,9029,975048,11905,893995,11256,81053,5259,36401,3415,44652,3989,59463,3653,220423,7349,2084302,4041,584844,12054,1009189,13761,908361,13728,100828,6677,56685,4556,44143,4061,215391,6860,274878,7271,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,531532,1121,259764,1513,93344,2706,129855,3244,121770,3511,8085,1309,2947,698,5138,1094,7237,1104,29328,2094,271768,1245,76778,2844,134805,3650,126691,3656,8114,1487,2611,1034,5503,1083,22980,1679,37205,2210,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2459348,1597,1228301,1985,456957,7371,580134,9217,517641,8694,62493,3885,18895,2479,43598,3523,32674,2685,158536,6805,1231047,1982,367207,7040,577691,9547,507419,10355,70272,5053,24492,2538,45780,4473,94459,3898,191690,5953,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1507317,1997,741769,2563,236801,5731,381998,7862,355073,8128,26925,2712,10790,1906,16135,2061,26918,2487,96052,5442,765548,2234,190652,5672,377609,9092,353857,9100,23752,2868,10309,2032,13443,2029,85625,3853,111662,5540,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3144933,1877,1542872,3287,508399,6641,801141,7841,730696,8247,70445,3820,27185,2272,43260,3041,48611,2946,184721,5233,1602061,2599,414637,7271,803651,8669,733266,8568,70385,3345,35495,2331,34890,2765,156122,3964,227651,5908,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4765395,2164,2353828,3013,836237,9549,1217556,11125,1159801,11158,57755,3428,20779,2348,36976,2692,62059,3041,237976,6645,2411567,2543,702200,7762,1232033,10398,1165374,10891,66659,4179,28328,2675,38331,2855,202732,4849,274602,7902,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2720841,1035,1276876,2101,563590,8339,520927,8768,462161,8638,58766,4144,27331,2633,31435,3203,44857,3290,147502,6650,1443965,1972,540924,8621,525543,9392,453149,9478,72394,4200,35566,3287,36828,2835,164077,5456,213421,6789,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6966390,5033,3393328,6190,1213008,12671,1790816,15323,1626335,16461,164481,6546,66609,4695,97872,5158,94061,4320,295443,9720,3573062,5013,1060183,10958,1791000,16201,1610269,18496,180731,7323,88399,5011,92332,5456,305650,6342,416229,11383,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,609824,1394,312356,1938,116796,4503,159030,5704,149919,5949,9111,1733,1921,726,7190,1530,8813,1451,27717,2619,297468,1891,81302,3831,161059,4870,152009,5070,9050,1480,2602,883,6448,1220,25403,1810,29704,2358,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4165633,3527,1997791,3978,713840,10640,1019533,11454,916667,11668,102866,5859,50113,4000,52753,4205,62994,4731,201424,8114,2167842,3841,658472,10237,1024720,13520,916122,14101,108598,6065,61646,4412,46952,4140,218956,7105,265694,8952,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3469423,2572,1708417,2865,588280,9993,881660,11783,812898,12246,68762,5595,21685,2536,47077,5137,45002,3128,193475,7866,1761006,3122,487185,8368,890305,12517,820518,11803,69787,4715,29424,3021,40363,3236,135914,4613,247602,8817,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,466760,1289,235742,1837,71348,3065,127684,4179,118592,4364,9092,1557,3332,1150,5760,1084,7895,1297,28815,2992,231018,1894,57089,3532,125754,4298,118816,4486,6938,1492,3117,986,3821,1120,17563,1668,30612,2771,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,32083562,4039,15847000,4820,6474560,25396,7837284,28207,6945036,29866,892248,17102,260697,8318,631551,15481,343836,9583,1191320,16252,16236562,3829,5499600,26179,7739655,30960,6763367,32407,976288,17052,382375,10544,593913,13453,1243035,14387,1754272,19851,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2401006,3130,1147098,3573,420161,8277,563889,11185,503912,11561,59977,4561,27019,3423,32958,3567,39561,3657,123487,5871,1253908,3605,399610,7487,564256,10542,500212,10849,64044,4798,37290,3206,26754,3437,134388,4895,155654,7090,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2975536,1533,1437239,1845,547263,9330,720886,9606,668982,9920,51904,4103,14160,2289,37744,3567,35622,2958,133468,5476,1538297,2144,492448,6549,719775,11137,665752,11837,54023,3071,22986,2744,31037,2418,134621,5304,191453,6441,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,22535123,6785,11100045,6604,4117115,25802,5721929,30969,5116281,30278,605648,15787,205852,9035,399796,14629,250590,7049,1010411,17018,11435078,6992,3528149,24335,5662890,34383,4991122,33288,671768,18248,324084,12860,347684,14174,895514,14671,1348525,21561,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4931235,2244,2361721,3094,884671,8577,1215427,10231,1102022,11371,113405,6257,36576,3110,76829,5443,56192,3329,205431,7470,2569514,2531,842800,8724,1224893,11090,1093268,11122,131625,6134,58437,4994,73188,4984,205088,5597,296733,8313,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17791739,5407,8614680,5998,3081257,22048,4270593,27620,3795433,25401,475160,14815,151995,7816,323165,13347,279973,8738,982857,16335,9177059,5383,2635398,19856,4249262,30232,3730839,30937,518423,15155,220626,10042,297797,11958,934059,14736,1358340,20949,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5783050,2155,2778897,2773,1105192,11245,1372861,12932,1256444,13928,116417,5536,37118,3135,79299,4718,67537,4152,233307,7273,3004153,2290,1043943,12468,1395256,14626,1262225,14560,133031,5754,56848,3689,76183,4595,239688,7035,325266,7690,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,590722,218,276889,475,164836,3574,89995,3610,76744,3282,13251,2042,5217,1015,8034,1736,4253,1074,17805,2451,313833,517,178614,4235,86734,4199,70315,3764,16419,2634,6769,1422,9650,2149,18590,1865,29895,2671,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2382849,1946,1192750,2425,398296,6367,681368,7784,639943,7466,41425,3890,15152,2080,26273,2846,19349,1863,93737,5087,1190099,2138,330039,5832,673525,7601,627090,7520,46435,3487,19120,2242,27315,3218,65134,3310,121401,5317,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,16168651,3280,7765207,4273,3148762,19341,3855628,19110,3401461,20752,454167,12194,140544,6808,313623,10306,196487,6187,564330,11140,8403444,3666,2979280,20209,3817539,22954,3310447,23424,507092,12834,230069,8349,277023,9070,749199,11388,857426,14938,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7299829,1780,3529975,2546,1312592,12695,1894502,14277,1739603,15881,154899,7883,55617,4950,99282,5937,84164,4837,238717,7903,3769854,2443,1189438,12332,1866518,16815,1693462,18168,173056,7584,79350,4902,93706,5666,334911,7234,378987,8888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9552948,3276,4637848,4604,1687057,15469,2302898,19475,2142027,19344,160871,6660,67746,3811,93125,5217,138821,4842,509072,12540,4915100,3921,1481955,13379,2324239,18827,2148597,19969,175642,7741,89619,4724,86023,5491,458172,8358,650734,11877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4981108,3933,2417202,4444,815881,12230,1261412,13757,1169222,14280,92190,5638,35511,3118,56679,4237,72239,4325,267670,9349,2563906,4399,699471,9419,1291343,11895,1194130,11985,97213,5727,50977,4221,46236,3463,234518,6223,338574,9217,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10622654,2733,5157057,3960,1906008,13681,2651404,17768,2448592,19355,202812,7824,92292,5134,110520,5339,153143,5473,446502,9822,5465597,3933,1669777,13116,2673641,19894,2449815,18947,223826,8724,123777,6406,100049,5061,541270,9374,580909,11762,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,8220666,2740,4017343,3489,1471543,11749,2006749,13157,1879227,13034,127522,5652,39641,2808,87881,4765,114395,4262,424656,6864,4203323,3480,1276405,10167,2015481,14086,1889387,13085,126094,5003,53413,3268,72681,4191,380263,5992,531174,10318,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1531482,1625,758393,1858,255719,5213,413516,6420,382801,6683,30715,2796,9236,1429,21479,2463,20169,1893,68989,3742,773089,1866,210686,4676,408633,5340,383669,5925,24964,2667,10288,1553,14676,2003,67491,2458,86279,3699,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1386609,2304,693793,3095,215664,6645,384186,8562,359467,8970,24719,3400,6625,1372,18094,2756,16753,2200,77190,4970,692816,2559,170981,6606,382902,8891,357228,9355,25674,2949,9884,2256,15790,2304,50327,3483,88606,4970,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1698061,2103,835640,2803,320968,6392,394452,6496,355429,6575,39023,3451,13241,1829,25782,3102,23491,2481,96729,4473,862421,2738,271901,7299,390386,8612,353247,8411,37139,3260,15417,1899,21722,2207,74270,3752,125864,5715,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1164044,818,579991,1219,222460,4590,296821,4799,262857,5052,33964,2599,6536,1096,27428,2479,14264,1889,46446,3799,584053,946,171574,5354,295976,7005,258737,6867,37239,3090,8715,1457,28524,2627,58209,3664,58294,3611,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,701477,2359,350735,2466,120494,4406,185876,5019,176758,5265,9118,1507,2482,751,6636,1244,8093,979,36272,2714,350742,3104,99751,3965,180622,5170,169825,5091,10797,1445,5104,1179,5693,1096,29648,2325,40721,3047,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6142755,2913,3054900,3128,1075255,12097,1618932,16279,1495580,16902,123352,6484,39527,3619,83825,5073,67278,3987,293435,10359,3087855,3202,848735,11294,1608367,14961,1488800,16023,119567,6099,49523,3679,70044,5261,220787,6438,409966,10207,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,890851,1764,429374,1684,184309,4497,192687,4795,178490,5053,14197,2222,4956,1408,9241,1628,11857,1723,40521,3374,461477,1695,165824,5200,196117,6015,178160,5896,17957,2764,7383,1878,10574,2045,43622,2677,55914,3359,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5807263,1878,2867563,2166,1053254,12142,1420117,14188,1291792,14181,128325,7017,43432,4108,84893,5103,77095,4209,317097,8124,2939700,1955,883062,11062,1417046,15047,1277030,15384,140016,7125,57832,4757,82184,5176,248474,8067,391118,9959,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5517634,4218,2661083,5017,904920,11742,1385480,15594,1274966,16326,110514,5952,47940,3681,62574,4808,75731,4303,294952,8928,2856551,4151,799081,12008,1411390,15566,1278739,15835,132651,6153,70044,4434,62607,4054,265531,6574,380549,8646,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2325350,2927,1151456,3306,379690,7273,622989,8413,584266,8439,38723,3439,14761,1978,23962,2956,30229,2326,118548,6240,1173894,2997,309411,6193,620471,7974,578333,8276,42138,4205,18012,2503,24126,3444,101075,4090,142937,5452,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
