GEO_ID,C16002_001E,C16002_001M,C16002_002E,C16002_002M,C16002_003E,C16002_003M,C16002_004E,C16002_004M,C16002_005E,C16002_005M,C16002_006E,C16002_006M,C16002_007E,C16002_007M,C16002_008E,C16002_008M,C16002_009E,C16002_009M,C16002_010E,C16002_010M,C16002_011E,C16002_011M,C16002_012E,C16002_012M,C16002_013E,C16002_013M,C16002_014E,C16002_014M,NAME,C16002_001EA,C16002_001MA,C16002_002EA,C16002_002MA,C16002_003MA,C16002_003EA,C16002_004MA,C16002_004EA,C16002_005EA,C16002_005MA,C16002_006EA,C16002_006MA,C16002_007EA,C16002_007MA,C16002_008EA,C16002_008MA,C16002_009MA,C16002_009EA,C16002_010EA,C16002_010MA,C16002_011EA,C16002_011MA,C16002_012EA,C16002_012MA,C16002_013MA,C16002_013EA,C16002_014MA,C16002_014EA,state
0400000US09,1378091,6923,1040779,8271,173465,4800,45147,3597,128318,4396,117025,4901,23178,2680,93847,4103,33803,2283,7631,1197,26172,2244,13019,1743,803,507,12216,1621,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,6193458,25090,2839817,18690,647951,14482,2191866,18635,280284,9785,27592,3119,252692,8880,341107,8772,74099,4933,267008,8993,121417,6509,15884,2821,105533,6629,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1779151,11314,165227,4711,33513,2699,131714,4791,115401,4800,13858,1934,101543,4661,92489,3628,19056,2102,73433,3421,63667,4307,6544,1414,57123,4002,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,5487496,24956,1661650,15643,431917,10190,1229733,15356,458180,12140,77480,4677,380700,11189,138749,5311,23937,2926,114812,4498,63283,3790,7835,1658,55448,3474,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,1942658,12205,250504,4400,71319,4263,179185,5173,276176,9116,51071,4430,225105,7527,115372,3735,30149,2883,85223,4018,39584,3330,6312,1383,33272,3018,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,233055,4009,24236,2180,6476,1609,17760,1842,14625,1841,866,465,13759,1820,7883,981,1849,541,6034,993,7677,1666,1092,525,6585,1437,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,807909,5987,119479,3804,14903,2396,104576,4231,34655,2712,2598,831,32057,2766,27832,2010,3844,1038,23988,1794,9016,1227,1132,619,7884,1188,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,5035388,19936,1093116,12403,285115,9645,808001,12200,714612,13136,151283,6782,563329,10539,385694,6958,138501,5728,247193,7018,138205,5272,20874,2458,117331,4904,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2180513,15465,527360,6831,131497,6654,395863,7990,306954,8607,49110,3799,257844,7878,171717,4865,36408,3105,135309,5095,63023,4510,8666,1770,54357,4128,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,4301203,15749,130530,4937,23854,2414,106676,5220,138850,6433,20746,1911,118104,6076,65099,3633,13391,2043,51708,3077,49765,4165,11071,2173,38694,3516,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,2259523,11860,69158,3330,10637,1985,58521,3083,52056,4099,7308,1815,44748,3478,38254,2377,10930,1709,27324,2282,15815,2393,2965,1032,12850,2081,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,4424314,15540,278302,5115,61115,4639,217187,5522,217768,7463,31461,3008,186307,7276,110202,4376,26758,2709,83444,3977,40345,3544,5360,1260,34985,3311,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,3546257,14020,127212,4418,17488,1993,109724,4187,131986,4689,16490,2087,115496,4472,76071,3275,16982,2089,59089,2972,75940,3552,16788,2074,59152,3302,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,677739,4575,52258,2625,12830,1641,39428,2693,15937,1863,2062,681,13875,1717,12589,1224,2931,760,9658,1216,6967,1410,2372,959,4595,1020,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,562851,6464,53882,3746,8523,1592,45359,3649,10594,1478,1235,664,9359,1283,8355,1483,1392,779,6963,1276,4588,1389,626,505,3962,1311,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,482760,6705,245818,6017,37641,3365,208177,6541,11689,1577,941,452,10748,1526,10678,1665,1682,604,8996,1681,43148,2250,6115,879,37033,2285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,300990,5661,16901,1965,1034,594,15867,1828,8988,1564,605,295,8383,1482,121856,4823,24328,2508,97528,4141,6574,1203,755,470,5819,1196,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,318550,3245,9061,1328,1508,586,7553,1297,6976,1103,901,536,6075,1003,2749,695,1135,487,1614,525,8113,1123,1389,612,6724,1066,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,2291195,10983,229247,5989,41429,3690,187818,6451,135534,5376,16901,2023,118633,5065,200134,5161,42150,3029,157984,5019,39465,3378,9342,2004,30123,2850,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,313894,5879,47502,2546,14870,2227,32632,2119,33311,2561,5430,1137,27881,2509,8411,1272,2063,781,6348,1153,3455,911,517,496,2938,762,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,1875413,13420,524630,8315,75740,4967,448890,8413,76322,4580,6192,1289,70130,4304,66074,3928,9921,1413,56153,4027,71859,3230,11923,1372,59936,3173,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,2405629,11226,106085,4056,24334,2531,81751,4164,39370,2909,3189,1069,36181,2980,32679,2502,6438,1245,26241,2499,19377,2875,4515,1431,14862,2432,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,994928,7962,86183,3048,21233,2035,64950,3144,20628,2058,2126,754,18502,1963,24065,1706,6267,1249,17798,1552,7604,1874,1365,779,6239,1570,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
