GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001MA,B17006_001EA,B17006_002MA,B17006_002EA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005MA,B17006_005EA,B17006_006MA,B17006_006EA,B17006_007MA,B17006_007EA,B17006_008MA,B17006_008EA,B17006_009MA,B17006_009EA,B17006_010MA,B17006_010EA,B17006_011MA,B17006_011EA,B17006_012MA,B17006_012EA,B17006_013MA,B17006_013EA,B17006_014EA,B17006_014MA,B17006_015MA,B17006_015EA,B17006_016MA,B17006_016EA,B17006_017MA,B17006_017EA,B17006_018MA,B17006_018EA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021MA,B17006_021EA,B17006_022MA,B17006_022EA,B17006_023MA,B17006_023EA,B17006_024MA,B17006_024EA,B17006_025EA,B17006_025MA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028MA,B17006_028EA,B17006_029MA,B17006_029EA,state
0400000US30,222565,2188,33828,4029,13611,2910,4222,1242,1096,513,8293,1992,20217,3084,4968,1571,1610,650,245,192,3113,1123,15249,2816,5149,1403,383,205,9717,2224,188737,4120,149806,4902,40504,2528,8577,1319,100725,4494,38931,4072,13393,2594,4403,1558,294,262,8696,1864,25538,3455,4699,1278,1232,718,19607,2733,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,238546,2223,32908,3742,9783,2494,2863,1044,1267,707,5653,1574,23125,3216,4289,1597,1243,510,193,129,2853,1476,18836,2879,5488,1374,1034,487,12314,2098,205638,3923,156223,5380,42245,2349,9676,1651,104302,4267,49415,4523,17181,2723,4138,1056,621,294,12422,2491,32234,4172,5983,1359,1810,616,24441,3534,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2243200,6317,441949,16555,130001,9336,36245,3432,7893,1750,85863,7034,311948,16293,43951,6050,11629,2242,1789,913,30533,4730,267997,15341,79551,7450,13926,2338,174520,10698,1801251,16715,1334260,17861,349542,8318,69330,4597,915388,12954,466991,18272,127548,9325,34718,4494,5687,1327,87143,7057,339443,15706,74772,5700,19736,2732,244935,12681,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2452439,7815,494416,18775,127505,10694,40294,4750,4021,1187,83190,7548,366911,18245,44166,7380,11826,2780,1782,812,30558,5860,322745,18042,88322,7750,16379,2731,218044,13113,1958023,19310,1402762,22293,359551,9079,72194,5433,971017,17813,555261,20998,136012,10919,39126,5779,7163,2092,89723,7985,419249,18983,95975,6903,20125,3232,303149,14903,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,179037,1221,24235,3911,9682,2473,3172,953,907,478,5603,1571,14553,3077,4197,2252,1499,772,132,66,2566,1590,10356,2140,3713,961,546,240,6097,1622,154802,3732,121297,4504,33961,1990,6721,993,80615,3697,33505,3852,13173,2496,2509,731,1082,583,9582,1954,20332,2599,6475,1367,1146,408,12711,1776,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1066361,4667,251471,9718,63002,7158,18919,3174,3421,1179,40662,5066,188469,9796,16264,3344,5020,1564,485,296,10759,2812,172205,9830,49535,4116,9186,1773,113484,8166,814890,10426,606419,12854,157396,5466,29227,3020,419796,10845,208471,10827,57855,6512,15003,3291,2850,1047,40002,5024,150616,10008,36138,4708,9081,1813,105397,7840,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,111399,1215,12329,2242,4393,1351,772,386,317,390,3304,1112,7936,1939,912,410,373,253,100,168,439,280,7024,1869,1829,610,566,479,4629,1414,99070,2291,74855,3256,20996,1311,4991,1144,48868,3052,24215,2628,10196,1923,1803,618,523,364,7870,1658,14019,2168,2286,731,348,220,11385,1876,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,673541,2948,116468,7045,39075,5912,10320,2062,2691,925,26064,4732,77393,6795,15573,3272,4478,1325,605,404,10490,2524,61820,6674,20225,3550,2356,815,39239,4839,557073,7525,379532,9208,103695,4532,22841,2623,252996,6603,177541,8788,68710,5638,17945,3074,3725,1000,47040,4085,108831,8281,24759,3734,3664,1096,80408,6541,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,351417,2826,84482,7389,31488,5222,7737,2136,891,607,22860,4063,52994,5828,9795,2380,3582,1410,566,519,5647,1711,43199,5200,13916,2298,2856,844,26427,3830,266935,7468,199949,7992,48980,3243,10523,1812,140446,6122,66986,5022,18958,3433,5998,1703,1074,628,11886,2232,48028,4860,10846,2035,2467,931,34715,4207,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,931738,3310,198846,8707,62283,5833,18382,2302,4391,862,39510,4542,136563,7368,17652,3033,6192,1498,1229,560,10231,1953,118911,7505,37560,3177,6824,1283,74527,6129,732892,8365,545915,9693,144020,4070,30220,2409,371675,6975,186977,7319,61677,4658,17213,2232,3352,912,41112,3603,125300,6786,27785,2553,6512,1071,91003,5827,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1240322,3636,169022,8902,50780,4985,16012,2494,2750,649,32018,3747,118242,7386,18510,3644,4793,1552,1163,519,12554,2468,99732,6859,30891,3220,6761,1215,62080,4844,1071300,8689,808535,12484,216188,4790,44699,2531,547648,9339,262765,10631,92488,6448,23180,2556,3995,940,65313,5002,170277,9079,33068,2864,8113,1317,129096,7156,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,586931,1567,333537,9689,85354,6789,18770,2786,3756,1255,62828,5048,248183,8823,49752,5943,14299,2296,2675,1062,32778,4750,198431,8522,47252,3681,11289,1818,139890,6183,253394,9917,160413,7993,28485,3024,6878,1390,125050,6617,92981,7144,25878,3629,5831,1404,956,564,19091,3098,67103,5796,10020,1997,2739,892,54344,4891,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1831892,5695,244432,12912,61890,7759,18826,3479,3533,1028,39531,6080,182542,10838,19143,3653,5943,1918,1547,815,11653,2191,163399,10558,50826,4732,8793,1685,103780,8359,1587460,13747,1215157,15137,338390,6498,65353,3406,811414,12805,372303,14406,109710,7859,29445,3068,6197,1665,74068,6108,262593,12333,50389,4283,13919,2740,198285,10395,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,172148,1368,16673,2560,3594,1205,1183,568,127,116,2284,827,13079,2200,2501,1698,821,658,105,96,1575,1185,10578,2280,4264,1216,526,295,5788,1410,155475,2790,122144,3956,36088,1702,7497,1240,78559,3407,33331,4139,10954,2080,3263,946,438,214,7253,1792,22377,3504,5604,1326,1663,682,15110,2667,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1085204,2811,242983,12945,51034,7553,13507,2649,2889,952,34638,5363,191949,12366,22978,4740,6886,1832,654,423,15438,3592,168971,11859,47596,4392,10025,1939,111350,8693,842221,12894,605731,13434,161053,5332,31546,2826,413132,10599,236490,10853,62813,6432,16100,2585,2911,863,43802,5056,173677,10545,37500,4481,9148,2543,127029,8406,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,848373,3527,127785,10345,46202,7027,13095,3069,2917,1098,30190,4985,81583,9113,15106,3582,3952,1570,711,413,10443,2769,66477,8615,21505,3564,3123,1006,41849,6176,720588,10176,556853,12814,153304,5445,27897,2976,375652,9623,163735,9441,58134,5772,14103,2193,3717,1251,40314,4744,105601,8178,19114,2813,5459,1362,81028,6325,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,129731,1614,17639,3033,7504,2509,2876,1164,530,477,4098,1524,10135,2246,1535,821,469,332,217,222,849,559,8600,2151,2546,816,670,483,5384,1662,112092,3387,87807,4058,23981,1855,4181,1183,59645,3116,24285,3026,7165,2326,1834,900,291,267,5040,1738,17120,2538,2971,925,490,448,13659,2207,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8825297,8813,1504746,31970,583498,21188,156523,7782,33286,3456,393689,15779,921248,28827,141528,11285,40490,5191,5776,1579,95262,8036,779720,27593,219673,10937,43978,3929,516069,21140,7320551,31898,5509268,39016,1539183,17264,286664,8952,3683421,28645,1811283,27622,604261,18411,164765,9704,33076,3157,406420,13683,1207022,25329,271637,11381,56845,3890,878540,19726,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,693135,3254,191181,9193,33123,4732,11776,2230,1293,586,20054,3526,158058,9527,13446,3094,4504,1475,654,536,8288,2104,144612,9683,36208,3473,8856,1909,99548,7795,501954,9304,364585,9653,91039,5190,19375,2462,254171,8912,137369,7922,30804,4510,6385,1737,2098,932,22321,3375,106565,7038,24025,2992,5749,1506,76791,5966,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,723454,1908,99250,6980,25746,4529,7806,2185,1787,816,16153,3143,73504,7540,9298,2885,2627,1176,853,512,5818,2172,64206,6862,16458,2841,3669,998,44079,4674,624204,7334,455232,9654,114621,4561,20346,2280,320265,7811,168972,8549,46547,4584,11950,2646,2749,935,31848,3366,122425,7451,25117,2894,4725,1282,92583,6196,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7285370,9418,1522277,37871,565024,28023,164644,12228,32745,3521,367635,18751,957253,29341,106334,11422,31239,5049,5849,1361,69246,8289,850919,27937,253192,11000,44384,3852,553343,22570,5763093,37542,4319511,37583,1186021,15615,234053,8721,2899437,27692,1443582,30407,413909,19013,113024,8690,19107,2815,281778,12933,1029673,26165,235051,10859,48079,4427,746543,21335,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1311979,3907,147384,11303,33910,4737,9989,2141,2199,966,21722,3320,113474,10541,13281,2781,2999,1127,759,489,9523,2271,100193,9548,28092,4003,6815,1602,65286,6933,1164595,11441,853151,13715,234783,6002,44854,3630,573514,9946,311444,14753,83092,8124,24662,4139,4996,1262,53434,6411,228352,11709,53695,4661,10478,1893,164179,8887,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4142438,8057,799866,23093,248801,14981,70264,6308,13775,2457,164762,11551,551065,20625,73553,8989,24181,3996,4865,1756,44507,7120,477512,21256,145708,7854,26221,3699,305583,16139,3342572,25145,2342345,28127,634000,13956,120822,7037,1587523,22822,1000227,24016,269666,14207,78173,7303,15107,3078,176386,10849,730561,22245,163301,9298,37525,4181,529735,17603,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1339067,3452,158083,10445,39939,5937,13861,2919,1774,622,24304,3997,118144,8552,11182,3013,2965,1035,528,414,7689,2640,106962,8256,29111,3374,6815,1815,71036,6543,1180984,10947,903242,13324,244267,5248,46671,2992,612304,11602,277742,10638,71633,6783,16897,2751,4709,1432,50027,5332,206109,9466,41990,4221,10006,2178,154113,8369,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,125155,898,28613,5597,1961,854,453,502,71,123,1437,760,26652,5578,2070,1100,530,573,202,336,1338,934,24582,5421,7852,2315,1494,1018,15236,3390,96542,5606,56091,4304,23876,2004,3146,998,29069,2926,40451,4713,7394,2194,2057,1205,379,362,4958,1773,33057,5057,10247,2385,1661,835,21149,3540,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,916391,3029,85107,8466,35661,6957,12604,2317,2175,864,20882,4804,49446,6076,5457,2050,1694,770,227,272,3536,1443,43989,6148,11616,2654,1554,607,30819,4558,831284,8321,717052,10392,193486,4621,38783,3055,484783,7348,114232,7957,39883,5576,11830,2427,1554,768,26499,4222,74349,7190,16162,2788,4123,1180,54064,5210,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3972026,5797,723189,23075,271529,15707,89654,7053,14337,2023,167538,10141,451660,17658,48790,6137,17461,2973,2244,708,29085,4007,402870,17811,111283,7160,25143,2848,266444,12877,3248837,23311,2379666,25210,685167,11325,123009,5214,1571490,16578,869171,18908,224885,13074,62198,5746,11290,1825,151397,8697,644286,17108,150935,7499,29893,3252,463458,13646,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1925796,3445,259521,14463,83358,9044,25635,3870,6135,1422,51588,6538,176163,11792,22489,5020,8308,2843,628,376,13553,2975,153674,11314,44449,5182,8640,1921,100585,7965,1666275,14675,1302538,16597,350930,6429,66583,4394,885025,13365,363737,13977,108941,8994,28404,3836,5842,1572,74695,6911,254796,13183,53424,4593,12177,2125,189195,10513,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2529124,5526,485380,19078,107809,9098,31906,3798,6029,1252,69874,6558,377571,16726,47241,5644,15469,2356,2592,979,29180,4177,330330,16365,105103,7209,19738,2726,205489,11063,2043744,19649,1496033,19667,400045,7587,75562,4147,1020426,16087,547711,18456,168579,10092,47027,4355,9852,1821,111700,7289,379132,14385,79386,5540,17704,2227,282042,11821,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1339557,5255,239604,12099,78501,9064,22635,3102,5400,1283,50466,5981,161103,10694,22481,3995,5719,1520,1081,508,15681,3437,138622,9873,43746,4253,7921,1615,86955,7798,1099953,13758,816070,13285,223564,5907,40009,3089,552497,10278,283883,12825,88299,6676,20727,2426,5381,1546,62191,5918,195584,10557,45633,3985,11411,2205,138540,7538,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
