GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003MA,C08526_003EA,C08526_004MA,C08526_004EA,C08526_005MA,C08526_005EA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009MA,C08526_009EA,C08526_010MA,C08526_010EA,C08526_011MA,C08526_011EA,C08526_012EA,C08526_012MA,C08526_013EA,C08526_013MA,C08526_014MA,C08526_014EA,C08526_015MA,C08526_015EA,C08526_016MA,C08526_016EA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019EA,C08526_019MA,C08526_020EA,C08526_020MA,C08526_021EA,C08526_021MA,C08526_022MA,C08526_022EA,C08526_023MA,C08526_023EA,C08526_024EA,C08526_024MA,C08526_025MA,C08526_025EA,C08526_026EA,C08526_026MA,C08526_027MA,C08526_027EA,C08526_028MA,C08526_028EA,C08526_029EA,C08526_029MA,C08526_030EA,C08526_030MA,C08526_031EA,C08526_031MA,C08526_032MA,C08526_032EA,C08526_033MA,C08526_033EA,C08526_034EA,C08526_034MA,C08526_035EA,C08526_035MA,C08526_036MA,C08526_036EA,C08526_037MA,C08526_037EA,C08526_038MA,C08526_038EA,C08526_039EA,C08526_039MA,C08526_040EA,C08526_040MA,C08526_041EA,C08526_041MA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046MA,C08526_046EA,C08526_047MA,C08526_047EA,C08526_048EA,C08526_048MA,C08526_049MA,C08526_049EA,C08526_050MA,C08526_050EA,C08526_051MA,C08526_051EA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054MA,C08526_054EA,C08526_055MA,C08526_055EA,C08526_056MA,C08526_056EA,C08526_057EA,C08526_057MA,C08526_058MA,C08526_058EA,C08526_059MA,C08526_059EA,C08526_060MA,C08526_060EA,C08526_061MA,C08526_061EA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064MA,C08526_064EA,C08526_065MA,C08526_065EA,C08526_066MA,C08526_066EA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069MA,C08526_069EA,C08526_070EA,C08526_070MA,C08526_071EA,C08526_071MA,C08526_072MA,C08526_072EA,C08526_073MA,C08526_073EA,C08526_074EA,C08526_074MA,C08526_075EA,C08526_075MA,C08526_076EA,C08526_076MA,C08526_077MA,C08526_077EA,C08526_078MA,C08526_078EA,C08526_079EA,C08526_079MA,C08526_080MA,C08526_080EA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083MA,C08526_083EA,C08526_084EA,C08526_084MA,state
0400000US08,2957533,19044,63249,4230,240776,9431,191991,7916,66916,4521,324331,10358,136219,5562,288393,8785,411795,11502,611017,11185,308579,10440,140903,6780,140247,6679,33117,2060,2217788,20053,46004,3428,181414,7794,149259,6940,51360,4090,249509,8386,112948,5169,211626,7217,268932,9731,480364,10091,224993,8328,105882,5394,113984,6563,21513,1790,251916,10548,6006,1634,35276,3162,16280,2536,4814,1135,30286,3617,9445,1988,16687,2328,34388,3494,46404,3560,28359,3346,11981,1767,9898,1852,2092,724,81493,5074,2060,813,3031,1070,4157,1144,1590,660,7863,1579,3103,796,9045,1369,13971,2218,12522,1892,14788,2766,2766,1072,6597,1596,0,198,152816,6397,1948,636,5615,1306,6563,1597,1682,572,19812,2174,5283,1325,10065,1499,20981,2601,33262,3283,26547,3028,6841,1288,5220,1224,8997,941,253520,8712,7231,1711,15440,2942,15732,2054,7470,1307,16861,2291,5440,1288,40970,3179,73523,4256,38465,3341,13892,2014,13433,1883,4548,1311,515,614,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3110716,18136,39963,3429,185115,8091,607262,11730,73082,5817,342286,10066,164501,6552,204489,7903,256484,8091,707460,13225,270359,9020,144238,5931,111807,5616,3670,1154,2575963,19050,28945,2827,152103,7150,507764,10014,64600,5483,285893,9296,142225,6176,167343,6911,202510,7468,596810,11279,208625,8490,117538,5697,98684,5223,2923,1046,279617,9259,3293,1040,22432,3067,67628,4361,4267,1091,32928,3224,11610,2216,12240,1789,18997,2420,54966,3839,30652,2794,11006,1656,9278,1899,320,301,23092,2619,228,281,596,474,2643,804,493,537,3448,998,776,410,879,544,1436,472,6522,1324,4841,1359,726,513,504,357,0,198,109759,5575,2272,865,4278,1057,16692,2228,919,463,12071,2096,5610,1479,5696,1216,7960,1582,25602,2141,20646,2550,6499,1373,1356,493,158,151,122285,5492,5225,1464,5706,1231,12535,2300,2803,832,7946,1516,4280,1073,18331,1802,25581,2688,23560,2486,5595,1289,8469,1607,1985,625,269,174,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1980353,16709,41875,3464,117281,5535,275574,8128,45051,3544,225869,7937,129698,5919,138321,6270,175278,6914,459948,10781,170466,7435,88269,4708,92780,4891,19943,2014,1633433,18870,32172,2991,94203,4733,236303,7412,39125,3430,189647,7451,112403,5374,112405,5639,134131,6145,382331,10274,131767,5944,72575,4242,82534,4426,13837,1910,187344,8488,3686,1121,15267,2374,27819,3073,3061,1124,19031,2140,9939,1734,9808,2107,17112,2615,44979,3484,20844,2319,6958,1431,7138,1606,1702,726,18696,2570,0,198,436,316,1602,719,285,275,3242,1025,1725,1007,1254,544,1687,715,4221,1241,2999,1123,505,476,431,287,309,314,61116,3904,1903,812,2145,840,4374,1159,261,253,7926,1890,3565,963,3364,1203,4200,1212,13970,2213,11969,2079,2579,751,765,413,4095,439,79764,4166,4114,986,5230,1410,5476,954,2319,709,6023,1265,2066,598,11490,1973,18148,2119,14447,1731,2887,926,5652,1138,1912,776,0,198,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2002142,18569,65646,4456,167794,8146,152957,7431,51256,3911,225991,9193,112759,5945,125507,7300,187478,8527,473356,12536,215963,9212,98605,6466,109745,6793,15085,1853,1656149,17739,52838,3980,131335,6755,133063,6490,44469,3640,188316,8893,96513,6117,106653,6570,149551,7489,398871,11467,165122,8188,78126,5138,98868,6292,12424,1625,181399,8891,5461,1346,28962,3408,13109,2251,2816,970,19752,2321,7932,1603,7006,1385,12550,1958,42466,4051,24702,3245,9563,2213,5182,1198,1898,908,23661,2959,186,297,294,240,601,586,842,935,4369,1370,990,800,476,282,1851,664,4510,1112,7699,1631,723,385,1084,661,36,69,74001,5691,4129,1420,4039,1406,2710,1138,934,560,8076,1980,5234,1328,3184,1436,6833,1723,16773,2272,15503,1949,3731,1036,2220,1046,635,1267,66932,4870,3032,954,3164,1233,3474,1167,2195,1031,5478,1619,2090,938,8188,1717,16693,2643,10736,1823,2937,903,6462,1838,2391,1024,92,197,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,6175357,24033,66809,3804,331539,9480,738144,13500,173494,6536,645518,11353,429050,11255,558995,11745,740505,15376,1414353,17409,555384,11595,286930,9325,220885,8005,13751,1801,4480777,24809,47305,2693,259065,8499,582976,11904,135745,5852,493339,10711,341281,9574,359042,9912,415582,11046,1076661,14893,378620,9768,208360,8351,174815,6899,7986,1566,507467,14824,4179,994,39395,3655,76848,4593,13481,1887,54572,4361,28307,2952,30473,2636,55142,4839,110096,5993,56466,4638,23641,2756,14644,2197,223,177,587614,14545,1057,541,9495,1640,33694,2648,8990,1385,47907,4071,28075,2846,97209,5695,147710,6134,106887,5085,63750,4927,22912,2605,19865,2107,63,105,280906,8796,3694,1317,7428,1361,19267,2432,4781,1119,31078,2962,17282,2281,23011,2802,38722,2980,70925,4566,41244,3704,14236,2211,5158,1088,4080,1281,318593,9126,10574,1531,16156,2535,25359,2650,10497,1731,18622,1999,14105,2320,49260,3774,83349,4273,49784,2989,15304,2244,17781,1757,6403,1333,1399,667,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1584558,11154,54970,3040,97994,5087,239292,7163,44177,3285,189258,6148,82975,4861,141233,5281,112756,5294,387206,8406,122327,5244,64819,3848,46081,3077,1470,578,1292215,12295,34211,2298,79833,4051,203239,7221,38042,3062,158351,5626,71309,4673,114750,4360,87982,4029,315302,7478,95404,4856,51123,3314,41512,2788,1157,491,129495,5754,3616,784,10364,1450,25730,3094,3165,846,13485,1747,5353,1080,8433,1413,8954,1828,30399,2680,11793,1513,5358,1057,2602,853,243,327,16120,2446,270,260,448,294,592,367,22,27,1910,790,766,438,1476,645,1004,533,6448,1530,2571,934,438,303,175,149,0,198,65422,3803,3219,622,2019,626,6082,963,888,347,9093,1658,3424,905,4688,1272,2834,687,18850,2134,10555,1560,2987,515,730,333,53,94,81306,3953,13654,1942,5330,1122,3649,853,2060,789,6419,1499,2123,686,11886,1799,11982,1890,16207,1700,2004,613,4913,952,1062,432,17,26,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,678998,8606,5365,1109,43535,2959,83601,4996,15347,2022,93571,5389,22263,2388,54210,3383,76278,4656,164979,5669,63402,4594,31358,3464,23701,2348,1388,877,544813,8403,3157,689,35030,2643,67970,4340,13223,1832,75638,4088,19748,2233,42938,3155,55176,3908,139475,5165,45888,3690,24324,2786,21206,2172,1040,581,53999,4733,349,305,4332,972,9423,2273,774,447,9339,1724,1018,432,2290,737,4146,1114,10876,1893,7311,1635,2464,988,1645,720,32,54,3702,1320,0,198,133,166,172,190,38,66,1033,735,29,49,180,229,275,266,798,382,892,539,107,120,45,71,0,198,27498,2904,639,379,1419,842,1564,553,52,89,4181,1249,981,478,936,483,2975,1069,6512,1104,6405,1591,1453,717,276,202,105,188,48986,3627,1220,604,2621,796,4472,975,1260,585,3380,1006,487,321,7866,1419,13706,1727,7318,1453,2906,1287,3010,962,529,314,211,259,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1296811,13164,35046,4002,85619,5329,192856,8172,30461,3112,167262,7005,71398,4405,76858,4365,97686,4804,314852,8298,101472,6393,63358,4286,56590,4150,3353,884,1072570,13291,22750,2685,64890,4253,163068,7563,25415,2819,142222,6779,61482,4348,67703,4113,75804,4360,267775,8144,78796,5769,49552,3863,50333,3865,2780,833,134607,6887,5858,1636,15454,2194,20610,2919,2289,773,14833,2373,5222,1312,3162,885,9272,1473,33709,3065,13462,2775,6152,1258,4233,970,351,212,4620,1307,0,198,0,198,334,317,164,262,542,454,192,207,0,198,292,242,1329,666,794,463,822,814,138,167,13,31,36248,3928,2163,786,1459,592,4861,1571,929,658,4565,1474,2143,683,1413,606,3349,1204,5209,1072,6055,1282,2878,1050,1094,403,130,135,48766,4552,4275,1243,3816,1499,3983,1218,1664,713,5100,1355,2359,904,4580,1112,8969,1588,6830,1177,2365,1048,3954,1186,792,463,79,135,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,445816,9167,5260,1120,30078,3848,37383,4114,8934,1667,53474,3764,20014,2513,50556,3511,43136,3358,107740,5124,42954,4009,21266,2440,22193,2536,2828,999,358429,8760,3920,927,22928,3179,31052,3562,6684,1413,43944,3807,16735,2310,40377,3029,32378,3149,90181,4203,31917,3197,16420,2193,19513,2359,2380,903,39415,4133,672,532,4130,1497,2839,984,939,522,4653,1178,1669,908,3547,996,3634,1166,7323,1669,5951,1865,2562,1017,1280,592,216,227,7636,1401,0,198,260,363,327,273,89,148,1198,471,111,187,1596,557,634,424,1801,840,926,529,118,124,576,335,0,198,14597,2233,100,168,191,218,697,468,243,392,1620,713,418,327,1625,691,1296,525,3832,897,3655,1260,461,320,420,342,39,67,25739,2523,568,363,2569,1120,2468,913,979,522,2059,721,1081,612,3411,978,5194,1174,4603,1144,505,285,1705,903,404,315,193,293,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2939577,12818,64290,2762,169504,5400,392044,8069,82148,4483,326740,8106,142592,5453,255237,7126,287074,7855,750230,11618,235748,7017,127057,5019,104656,4427,2257,765,2287243,14490,41144,2200,140974,4691,325905,7819,68906,4080,256973,7506,120241,4940,193402,6067,199103,7040,582943,10374,172727,5170,98279,4868,84637,3745,2009,699,245736,7117,4755,885,17168,1951,36339,2342,4931,850,29131,2789,10104,1885,14750,1836,22042,2546,64345,3788,24155,2629,10568,1436,7394,1211,54,52,103468,5425,511,309,1408,510,5176,1410,986,298,13260,2129,2290,945,15973,1916,15112,1836,27501,2620,12101,1930,3320,874,5830,1252,0,198,125425,4812,5053,766,2213,489,11299,1523,1679,658,17086,1958,6566,1293,7774,1126,12152,1442,34013,2919,17904,2177,6022,1063,3577,948,87,119,177705,5568,12827,887,7741,1114,13325,1526,5646,1083,10290,1333,3391,729,23338,2154,38665,3080,41428,2580,8861,1550,8868,1495,3218,724,107,179,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
