GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006MA,B27001H_006EA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009MA,B27001H_009EA,B27001H_010MA,B27001H_010EA,B27001H_011MA,B27001H_011EA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014MA,B27001H_014EA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019MA,B27001H_019EA,B27001H_020MA,B27001H_020EA,B27001H_021MA,B27001H_021EA,B27001H_022MA,B27001H_022EA,B27001H_023EA,B27001H_023MA,B27001H_024MA,B27001H_024EA,B27001H_025MA,B27001H_025EA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028MA,B27001H_028EA,state
0400000US39,9067798,4883,578779,4952,546628,5359,32151,3603,1378403,6578,1315915,8228,62488,4994,780311,6442,712888,7205,67423,4828,1018599,5376,910260,7405,108339,6010,1069738,1833,984852,5713,84886,5656,1199355,1378,1122013,4566,77342,4266,1352252,2104,1276732,4183,75520,4209,987012,1856,983310,1981,3702,1082,703349,2324,701663,2574,1686,708,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4779133,3429,318662,3439,300647,3975,18015,2596,734447,4266,692975,5766,41472,4224,414208,5432,359671,5797,54537,4385,550038,4902,460424,6306,89614,5690,578826,1826,508159,5013,70667,4624,602644,1267,538652,4232,63992,4133,698761,923,635766,4590,62995,4575,512884,941,510510,1336,2374,795,368663,1396,367811,1485,852,492,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9598856,4413,543535,4712,510883,5463,32652,3476,1330086,6786,1272081,8366,58005,5349,787262,7697,729735,8214,57527,4028,1066183,6567,974011,7085,92172,4837,1083919,1855,1013898,4537,70021,4501,1289710,1339,1220949,4245,68761,3927,1510504,1280,1446484,4058,64020,3997,1126318,1407,1123304,1698,3014,954,861339,2255,859883,2201,1456,593,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7413125,3491,450715,4145,437240,4439,13475,1911,1082811,5443,1048187,6224,34624,2961,663430,5459,612950,5770,50480,3687,809460,4379,733697,5426,75763,4611,844887,1535,782380,4680,62507,4480,986451,1225,928722,3291,57729,3183,1146566,835,1091781,3101,54785,2811,837305,1138,834721,1384,2584,834,591500,1718,591050,1750,450,269,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1493799,1909,106697,1641,103288,1776,3409,930,239339,2450,230526,2942,8813,1716,135291,3198,120715,3332,14576,2146,165995,2731,148869,2892,17126,2117,185244,1117,168367,1927,16877,1840,177379,728,164637,1677,12742,1512,213373,583,199593,1524,13780,1425,156633,646,156242,724,391,297,113848,747,113692,762,156,130,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1419416,1538,105648,2351,99950,2933,5698,1566,249177,3031,233894,3982,15283,2935,116890,3346,102089,3554,14801,2285,158700,2702,129034,4178,29666,3064,178971,1662,155780,3409,23191,3002,164729,1306,143235,3151,21494,2955,191019,474,170082,2580,20937,2550,154226,621,153977,665,249,217,100056,412,99852,454,204,196,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,760169,2115,33951,1520,33044,1606,907,541,88544,2050,86334,2267,2210,921,51712,2582,46848,2560,4864,1456,72169,2895,65559,3007,6610,1389,83109,2158,77387,2291,5722,1374,87771,1965,82215,2080,5556,1155,132042,1010,124726,1632,7316,1494,125513,894,124550,1102,963,538,85358,1062,85154,1108,204,287,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,282774,2002,16866,921,16523,1035,343,293,27191,1105,26419,1233,772,516,18091,1827,16807,1838,1284,556,35055,1737,33833,1912,1222,657,35468,1060,33979,1407,1489,718,34902,490,33032,855,1870,692,46248,439,44350,800,1898,717,45047,196,44869,290,178,176,23906,514,23877,518,29,49,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,706353,917,51287,1310,49064,1479,2223,886,111375,2111,107433,2396,3942,1067,62506,2135,53896,2311,8610,1553,76973,1901,67868,2046,9105,1637,85236,983,78451,1595,6785,1375,80967,919,73800,1479,7167,1191,105655,309,97925,1622,7730,1639,78517,436,78383,467,134,133,53837,608,53796,615,41,51,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5041393,3935,309537,3774,302213,4184,7324,1703,675255,4376,660648,4556,14607,2677,380664,4819,352853,5356,27811,3420,636953,4590,582461,6011,54492,4535,645363,1772,602884,4295,42479,4152,662552,1282,628340,3391,34212,3223,760060,843,720297,3479,39763,3312,591903,1022,590854,1052,1049,424,379106,1064,378812,1113,294,290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,742797,3462,35676,1053,34920,1256,756,499,90525,1820,88629,1860,1896,841,70583,2256,67195,2345,3388,1084,81153,1953,76073,2297,5080,1300,82679,470,78760,1470,3919,1364,105106,435,101061,1153,4045,1063,122702,592,120030,1037,2672,984,88340,478,88251,495,89,149,66033,641,65954,652,79,101,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3845089,3785,196188,3030,185193,3307,10995,1877,481535,3798,458242,4744,23293,2841,286038,4959,257294,5515,28744,3146,397560,4440,349729,5710,47831,4262,425826,2052,388975,4328,36851,3683,478234,1534,438265,4092,39969,3826,587161,976,543382,4039,43779,4024,560291,1024,557655,1341,2636,837,432256,951,431371,1090,885,614,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4917416,3738,307491,3743,295539,4237,11952,2345,731060,5739,698399,6371,32661,4379,416777,5954,369541,6308,47236,4036,564704,5502,479027,7111,85677,5556,598642,2214,518981,6276,79661,5854,669776,1611,591498,4510,78278,4787,703883,1089,636709,4228,67174,4151,553253,1174,552046,1334,1207,542,371830,1454,371537,1482,293,186,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2163717,1996,148333,2179,141836,2247,6497,1381,351143,3112,337442,3919,13701,2246,191600,2872,171579,3357,20021,1965,238346,2924,210849,3656,27497,2405,262062,1316,235382,3219,26680,2980,259639,978,238431,1995,21208,1960,315460,652,291808,2332,23652,2249,229768,1030,229243,1068,525,291,167366,968,167322,970,44,48,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
