GEO_ID,B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,NAME,B25027_001EA,B25027_001MA,B25027_002EA,B25027_002MA,B25027_003MA,B25027_003EA,B25027_004MA,B25027_004EA,B25027_005MA,B25027_005EA,B25027_006EA,B25027_006MA,B25027_007EA,B25027_007MA,B25027_008EA,B25027_008MA,B25027_009MA,B25027_009EA,B25027_010MA,B25027_010EA,B25027_011EA,B25027_011MA,B25027_012EA,B25027_012MA,B25027_013MA,B25027_013EA,B25027_014MA,B25027_014EA,B25027_015MA,B25027_015EA,B25027_016MA,B25027_016EA,B25027_017MA,B25027_017EA,state
0400000US30,291018,4709,164197,4260,23975,2320,34507,2534,36212,2152,18944,2039,18501,1629,24270,1985,7788,1190,126821,4362,7151,1445,7589,1336,12010,1785,13530,1582,18891,1890,35916,1905,31734,1743,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,247344,5145,33558,2339,44420,2504,60886,3000,30062,2207,28526,2387,38036,2105,11856,1272,158882,4066,5683,1081,7711,1278,17257,2006,18622,1682,22536,1958,46975,2221,40098,1750,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,1623735,15836,206232,7710,331964,7545,397535,8868,184462,5863,170948,6287,240132,5863,92462,4155,989169,13290,45146,4443,75584,5148,123932,5312,99519,4809,127527,5337,266844,7006,250617,6209,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,1568112,21446,196653,8260,328065,9573,405256,8942,186767,7404,159138,7180,210877,6863,81356,3605,858323,14730,40803,3598,75441,4750,120504,6199,92321,5497,107610,4558,226300,6749,195344,5977,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,102706,3651,16830,2007,24497,1847,22802,1957,11393,1536,10168,1506,13099,1610,3917,778,64402,2833,3416,937,6668,962,8247,1150,7544,1173,10881,1227,16350,1501,11296,1062,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,694367,11928,98946,5357,139786,5899,158898,5504,82639,4154,71363,3646,104024,3895,38711,2853,567890,8912,29343,3192,40728,2948,76543,4471,58669,3675,71915,3896,147923,4481,142769,4167,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,116755,3633,16061,1607,21477,1563,27329,1891,14434,1300,14212,1283,17575,1286,5667,941,72043,2755,2286,656,3551,834,8417,1232,7322,1071,10184,1410,21727,1289,18556,1179,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,435070,6717,59734,4026,89309,4266,92300,4083,47324,3035,45159,2635,69883,2826,31361,2424,206481,5433,11091,1628,15247,1812,26647,2307,21742,1774,27375,2022,56973,2594,47406,2427,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,244953,6434,35074,2885,49683,3011,58483,2960,25466,2180,25134,2081,38038,2656,13075,1394,287721,6569,11063,1954,22920,2267,36725,2625,28830,2349,39473,2941,74756,3267,73954,2388,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,522069,7962,90294,3693,119398,3813,111404,3259,59824,2743,50271,2421,66297,2900,24581,1854,449921,7014,28234,2385,35167,2147,55938,2642,47268,2652,57285,2876,116551,3280,109478,2476,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,1003101,9511,151106,4406,216998,5213,242360,4637,121943,3976,104742,3951,123983,3666,41969,2431,589339,7405,19962,1586,31684,2390,70888,3328,65304,2732,81800,2964,163417,3527,156284,3586,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,302284,6695,21817,2362,67459,3640,80852,4635,30993,2419,32342,2537,44796,2677,24025,2223,491507,7966,14122,1846,30229,3052,66551,3695,51104,3719,64631,3612,133678,4089,131192,3860,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,1419521,14828,173104,5954,291683,5927,349919,7169,179381,5591,151954,5361,193879,4644,79601,3649,673684,9026,24690,2597,40276,3412,77211,4400,67236,3353,90245,3436,183797,4330,190229,4448,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,106417,4386,27064,2148,27578,2006,20448,1756,11200,1584,8597,1060,8711,1101,2819,845,93050,3773,5853,1191,5891,898,11961,1292,12029,1401,13611,1278,23298,1450,20407,1266,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,780604,11948,105603,5921,154068,5549,172238,6131,86698,3547,78591,4174,131619,4773,51787,2989,554882,10709,25351,2556,39628,3505,78052,4320,56954,3563,68118,4031,154952,5123,131827,3597,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,667980,9801,74783,4269,139234,5465,152875,5271,73312,3497,72525,3126,112659,4925,42592,2732,356873,7852,14663,2203,20868,2781,36557,2754,33683,2592,48211,2832,104874,4311,98017,3765,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,94761,4153,15778,1801,19636,2061,23170,2022,10177,1781,9742,1124,12692,1535,3566,754,67051,3309,3497,925,4560,1188,6750,1371,7379,1200,9672,1460,19882,1735,15311,1395,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,4988711,27760,461095,9420,947193,16447,1220096,14936,655672,11582,580288,10456,773686,11051,350681,7595,2176953,18781,96092,5488,150261,6349,259094,7220,209224,6439,261511,7132,566036,9133,634735,9031,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,365204,8820,51648,3799,85026,4886,84905,4342,41682,3214,36771,2782,48660,3130,16512,1999,390991,9409,20930,2881,31480,3185,51610,3631,42754,3593,50696,3253,101621,4435,91900,4142,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,609456,7711,62815,3095,113464,3432,159334,4294,82210,3725,75962,4168,81441,3881,34230,2909,297315,6043,9000,1505,15096,1935,33025,2690,27138,2214,43441,2864,81809,3049,87806,3409,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6034082,27745,3408366,27548,502949,12594,851118,13830,857927,16628,387416,9433,311878,9461,370555,8869,126523,4910,2625716,20064,139574,6704,246128,7841,414166,11071,295599,7600,343468,8812,648198,10641,538583,8819,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1482669,11111,1073634,11598,122758,5134,212461,5306,271881,5936,136776,4947,122701,4773,151131,4260,55926,3279,409035,6974,13752,1822,21044,1952,46443,2952,38476,2893,55421,3219,112046,4007,121853,3469,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5148242,25213,2890964,22535,294245,9273,523046,11279,667242,13040,352920,8579,320778,7448,488749,9640,243984,7278,2257278,19984,76063,5061,127441,6471,233121,7153,206242,7254,272043,8547,651908,12319,690460,11219,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1620712,12401,1105499,13099,117208,4653,222065,6324,294234,6359,143864,5847,121725,5001,150925,4596,55478,3361,515213,7614,15060,2006,23907,1737,58226,3396,52049,3388,68058,3122,145166,3683,152747,4669,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121540,3817,91179,3508,12665,1451,24138,2189,21220,1942,8466,1368,7803,1183,11006,1311,5881,1066,30361,2315,1842,721,2256,788,3004,818,2516,774,3457,1043,7769,1225,9517,1120,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,703983,7745,491897,7432,96410,3939,133964,3919,105098,3390,45851,2300,40865,2476,48678,2678,21031,1830,212086,5500,11729,1528,17665,2222,22988,1941,22478,2244,27157,2144,57658,2864,52411,2046,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3953785,20790,2366391,20282,258274,7403,480532,8226,611599,9444,304052,7769,267715,7753,317809,7292,126410,4790,1587394,15337,58931,3282,100486,4520,199409,6210,170107,6504,219634,5698,419235,7645,419592,6600,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2078948,12237,1377645,12000,133846,5030,273413,6636,367269,7967,189688,6446,155848,5754,183934,5276,73647,3796,701303,9901,20663,2281,41166,3065,84742,4959,74068,3730,86955,3975,182704,5089,211005,5267,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3086226,17899,1924876,17146,270907,7122,378056,7969,452362,8436,233248,6774,208472,5564,269393,6150,112438,5328,1161350,14455,51291,3484,74806,4599,145290,5334,122103,4329,158178,5131,301763,5905,307919,6339,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1625854,12819,986408,11918,160370,4821,208300,5762,218738,6223,114764,4985,105390,3776,129050,3699,49796,3218,639446,8857,31609,2934,43927,3347,73718,4023,67509,3334,83754,3399,171383,4902,167546,4026,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3478645,18096,2076151,16310,283836,7733,422960,7395,516486,7310,259637,6150,221566,5224,270416,5182,101250,3881,1402494,12705,50992,2897,79232,3699,163261,5360,149345,4577,199084,5706,381363,5610,379217,7400,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2817484,14245,1671899,14212,248712,6018,327845,7429,395301,6538,197753,5497,178757,4715,233141,4783,90390,3923,1145585,11490,64727,3473,83416,4604,144747,4994,121603,3707,156718,3974,285557,5420,288817,5234,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,505666,5197,300417,5118,58606,2650,69653,3051,66104,2592,32611,2651,28130,1753,34451,1845,10862,1229,205249,4643,10167,1264,13931,1464,23852,2061,22423,1831,29088,2215,53940,2152,51848,2040,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,452916,7633,290501,8096,48799,4044,62570,4123,61385,3477,34754,2898,27558,2550,39803,2540,15632,1546,162415,4827,8438,1445,10996,1627,17925,2201,16370,2076,23153,2307,46132,2531,39401,2658,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,525349,7517,279825,6739,37521,2932,56745,3970,55816,3831,34634,2515,31616,2494,45319,3004,18174,1752,245524,6311,14963,2111,17750,1980,31352,2810,26989,2087,33312,2452,63732,2757,57426,2989,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,265364,5773,170872,5040,14404,1979,27354,2090,36010,2515,21656,1726,22036,2215,34573,2165,14839,1665,94492,3310,3139,901,5167,1164,7521,1197,7187,1121,12116,1698,28332,2095,31030,2042,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,234487,4225,129323,3944,27524,2131,31552,1775,26726,2034,15441,1573,10776,1464,14441,1659,2863,687,105164,3641,5398,1104,6590,1150,11980,1364,12111,1528,15223,1439,30052,1711,23810,1409,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1818988,12964,1233756,12961,176031,6789,264148,6823,281495,6720,149542,5561,127098,4771,174007,5238,61435,3438,585232,8613,25524,2551,37665,2999,62970,3721,56509,3505,81852,3739,168286,5259,152426,4436,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251354,5065,171436,5141,20357,2260,29877,2705,44338,2854,21254,2077,22978,1954,24385,2325,8247,1219,79918,3678,2926,889,4101,946,7710,1515,8402,1496,10690,1375,21654,1902,24435,1946,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1694367,13678,1072502,13375,132919,5683,208098,6048,236060,6059,119702,5018,116130,4845,174839,5012,84754,4193,621865,10116,29991,2403,37652,2965,67510,3857,54721,3519,76829,3893,175195,4994,179967,4238,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1723984,15594,1010900,13314,151378,5200,209852,6108,256406,5836,110796,5359,99683,4814,133257,4238,49528,3163,713084,11951,28762,2927,48849,3244,88077,5195,74416,4109,96258,4139,196828,4324,179894,4489,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,749821,8328,442557,7316,76408,3215,100165,3875,99971,3476,50371,2595,42780,2876,55437,2549,17425,1754,307264,6528,15326,1793,22937,2330,38376,2412,32625,2178,44315,2066,76447,2894,77238,2471,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
