GEO_ID,B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,NAME,B13014_001MA,B13014_001EA,B13014_002MA,B13014_002EA,B13014_003EA,B13014_003MA,B13014_004EA,B13014_004MA,B13014_005MA,B13014_005EA,B13014_006MA,B13014_006EA,B13014_007MA,B13014_007EA,B13014_008EA,B13014_008MA,B13014_009MA,B13014_009EA,B13014_010MA,B13014_010EA,B13014_011MA,B13014_011EA,B13014_012MA,B13014_012EA,B13014_013EA,B13014_013MA,B13014_014EA,B13014_014MA,B13014_015MA,B13014_015EA,B13014_016MA,B13014_016EA,B13014_017MA,B13014_017EA,B13014_018MA,B13014_018EA,B13014_019MA,B13014_019EA,B13014_020MA,B13014_020EA,B13014_021EA,B13014_021MA,B13014_022MA,B13014_022EA,B13014_023MA,B13014_023EA,B13014_024MA,B13014_024EA,B13014_025MA,B13014_025EA,B13014_026MA,B13014_026EA,B13014_027MA,B13014_027EA,state
0400000US55,1299497,3170,68743,3495,47686,3120,2683,517,7520,1431,13555,1987,16274,1712,7654,1173,21057,1922,2538,797,7269,1363,9132,1440,1633,641,485,391,1230754,4244,523398,6670,29323,2707,88605,4187,176355,5028,148076,4958,81039,3693,707356,7493,151799,3640,156589,6106,248391,6214,114885,5097,35692,2639,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,745223,2967,21107,2781,10406,1566,391,373,2511,908,2630,1019,3625,1137,1249,609,10701,1977,1577,924,3402,1056,4376,1136,895,437,451,409,724116,3963,205797,6331,10788,1603,44363,4006,60482,4306,59843,4267,30321,3173,518319,7440,93701,4080,114213,6355,178249,6465,102643,5273,29513,3051,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2035149,6537,99351,5523,68564,4115,4090,1371,7973,1581,21514,2347,19809,2217,15178,1664,30787,3751,4351,1457,12941,2627,10722,2032,1756,765,1017,602,1935798,8282,867990,11211,55464,5371,143511,6281,235180,7001,242696,9122,191139,7224,1067808,11003,220838,6134,220569,8155,338091,9471,194160,7545,94150,4769,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,171076,2101,11264,1676,8456,1514,441,465,481,276,2611,749,3926,874,997,594,2808,835,316,260,1332,752,835,333,243,206,82,131,159812,2399,75753,3703,3547,1156,11367,1527,27622,2441,23558,2667,9659,1372,84059,4106,15780,1276,15186,2087,36161,3242,14232,2140,2700,904,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1172188,4992,63951,4991,34710,3606,1032,413,5601,1275,12477,2452,9568,1616,6032,1157,29241,3468,6832,1616,9004,1496,10678,2251,1858,862,869,537,1108237,6836,453353,8179,31371,3837,98556,5741,148065,6495,109847,4569,65514,4539,654884,9772,141306,6116,161756,8113,229571,7075,89219,5482,33032,2781,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,981781,4334,45820,3106,36100,2737,3678,1277,4338,1263,11096,1730,10651,1790,6337,1135,9720,1853,1880,927,3637,1146,3422,974,556,320,225,190,935961,5085,409755,8170,35430,3923,70066,4377,132576,6049,106262,4770,65421,3431,526206,9380,111823,4842,101707,5897,184283,7027,92106,4575,36287,2646,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,127854,2013,8297,1286,5405,1103,613,505,1102,589,1636,660,1455,698,599,318,2892,869,818,607,761,411,1100,498,213,186,0,203,119557,2261,56581,2829,1616,663,12707,2082,22762,2482,12800,1874,6696,1509,62976,3131,17291,2205,13263,1900,21730,2023,7785,1775,2907,822,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9647172,8061,454027,11738,308657,8907,27768,3247,52719,4143,85438,5342,87758,5425,54974,3398,145370,7801,27818,3071,46236,3793,50930,4239,15820,2282,4566,1168,9193145,13183,3811030,24046,554686,11190,693761,16533,1044564,16466,918213,11956,599806,12316,5382115,25637,1184024,12437,1058621,18266,1797809,21413,985756,16297,355905,10620,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,710350,4409,35639,3535,20870,2738,2514,993,3231,1116,8537,1706,4193,990,2395,839,14769,2309,2505,933,4574,1446,6695,1582,966,589,29,48,674711,5843,268128,6503,23334,2496,52102,4097,99208,5645,58852,4383,34632,3550,406583,7530,94125,4761,88181,5256,161889,7624,43849,4378,18539,2727,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,818773,2817,35625,3419,26168,2873,2498,1172,2104,727,5281,1516,8849,1577,7436,1279,9457,1817,859,519,2748,948,3928,1142,1387,670,535,295,783148,4425,304347,7173,16322,2050,53347,3957,66367,4347,88710,4668,79601,4259,478801,7885,94189,3279,105705,5013,152392,6212,86393,4782,40122,3101,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7084083,10216,383580,15108,249859,10110,29563,3415,50992,4418,64624,5284,66990,4806,37690,3894,133721,8709,29988,3857,48589,4954,42692,4022,9831,2358,2621,1151,6700503,18602,2974595,25263,415487,11448,632300,16089,839601,14437,705976,14499,381231,10268,3725908,27349,942797,13531,843471,19466,1201815,22294,537482,13802,200343,8415,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1439455,4087,72172,5146,49433,3806,3698,1117,4788,1115,10206,1708,14432,2215,16309,2072,22739,2938,4872,1482,8283,1574,6075,1484,2273,683,1236,686,1367283,6720,562719,9715,38121,2811,92385,4550,134175,5900,153526,5582,144512,5465,804564,9540,159325,4911,162927,7005,254644,8063,146460,5892,81208,4871,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4707598,7701,230832,10602,138067,7546,9295,1973,27496,3459,41432,4331,37544,3829,22300,2887,92765,6419,14179,2887,34127,3725,30503,4323,11045,2008,2911,1138,4476766,13198,1776113,18643,142829,7662,408646,10793,539139,13198,436118,11243,249381,8291,2700653,21539,581999,11803,623013,18444,905966,17594,421887,12342,167788,8524,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1673115,4578,74345,4014,54011,3576,2251,796,6809,1667,10212,1867,17538,2259,17201,2023,20334,2536,2619,946,7219,1573,6474,1621,3359,1153,663,531,1598770,5954,620174,10636,36862,3339,90668,4829,129197,5941,188582,6424,174865,5855,978596,12040,181532,5266,176475,7090,291210,8210,225768,7859,103611,6535,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,211812,1090,8651,1728,4415,1044,0,213,250,294,502,500,852,385,2811,783,4236,1321,480,423,1306,937,1923,842,381,313,146,146,203161,1935,48985,3402,2894,994,4367,999,4594,1449,12627,1545,24503,2322,154176,3919,13102,1745,26863,2825,30297,3074,46073,3245,37841,3147,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,792695,2717,52085,4170,43480,3579,3062,1211,7900,1657,15343,2129,13435,1714,3740,889,8605,1678,1110,507,4246,1257,2488,865,761,435,0,193,740610,4834,378026,6305,21410,2594,73160,4756,143970,5513,105653,4850,33833,2636,362584,7129,99075,3312,77879,4592,125419,6293,44787,3561,15424,2033,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4681876,6627,216046,7411,155943,6130,13433,2323,28645,2741,29509,2475,40857,3270,43499,3419,60103,4448,11116,1998,19755,2451,17879,2535,7970,1504,3383,936,4465830,10215,1719302,15710,162593,6818,332872,8977,406288,10480,418933,11544,398616,8555,2746528,16768,537068,9043,512833,13068,794359,12950,600609,11974,301659,9194,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
