GEO_ID,C27021_001E,C27021_001M,C27021_002E,C27021_002M,C27021_003E,C27021_003M,C27021_004E,C27021_004M,C27021_005E,C27021_005M,C27021_006E,C27021_006M,C27021_007E,C27021_007M,C27021_008E,C27021_008M,C27021_009E,C27021_009M,C27021_010E,C27021_010M,C27021_011E,C27021_011M,C27021_012E,C27021_012M,C27021_013E,C27021_013M,C27021_014E,C27021_014M,C27021_015E,C27021_015M,NAME,C27021_001MA,C27021_001EA,C27021_002MA,C27021_002EA,C27021_003EA,C27021_003MA,C27021_004EA,C27021_004MA,C27021_005EA,C27021_005MA,C27021_006MA,C27021_006EA,C27021_007EA,C27021_007MA,C27021_008EA,C27021_008MA,C27021_009EA,C27021_009MA,C27021_010EA,C27021_010MA,C27021_011MA,C27021_011EA,C27021_012MA,C27021_012EA,C27021_013EA,C27021_013MA,C27021_014EA,C27021_014MA,C27021_015EA,C27021_015MA,state
0400000US30,1047075,795,816547,7729,644297,11915,603615,12229,40682,4276,172250,10670,56566,6261,47791,5579,8775,2289,115684,9487,102081,8541,13603,2169,230528,7752,207559,7771,22969,2558,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,1007761,8715,776273,15228,729602,14148,46671,5196,231488,12629,77591,7225,66520,6370,11071,2118,153897,10558,137755,9931,16142,2609,315528,8826,283225,7676,32303,3488,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,8302685,23874,5945730,55319,5465679,52465,480051,17848,2356955,50509,604737,24706,481458,21419,123279,9625,1752218,39815,1493441,34165,258777,11562,1881036,24216,1651097,21261,229939,9908,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,8617284,25927,5900931,52201,5274981,51859,625950,22277,2716353,53151,665385,35175,506624,28547,158761,13930,2050968,51310,1698146,42366,352822,17838,1717674,25836,1444024,22534,273650,12144,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,583857,5722,441687,10779,401041,10433,40646,4955,142170,10875,55570,6870,42731,6277,12839,2411,86600,6972,69762,6094,16838,2462,129176,5864,109371,5610,19805,2328,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,3985996,18013,2783148,33306,2585197,31830,197951,11196,1202848,30417,280280,18950,233444,16297,46836,5520,922568,27124,788044,23545,134524,9379,824098,18140,722150,15416,101948,6543,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,462946,5417,359030,7512,350029,7616,9001,1673,103916,7160,39522,4633,35769,4480,3753,1199,64394,6383,60297,6123,4097,1513,157120,5451,148983,5272,8137,1341,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,2429897,15298,1630997,25554,1479038,23698,151959,10089,798900,26087,297869,18438,248952,15583,48917,7351,501031,22462,431160,20314,69871,7890,568688,15102,503244,15486,65444,4380,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,1418535,10438,1049895,20210,1000811,20906,49084,5676,368640,17428,105684,10047,93854,9274,11830,2138,262956,13552,243690,12703,19266,3404,358430,10420,324504,9942,33926,3670,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,3193700,10623,2282772,20201,2029204,20406,253568,9501,910928,19975,269704,12417,208024,11356,61680,4259,641224,18339,515447,14845,125777,8180,667881,10836,560590,9877,107291,4989,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,4532506,13939,3471658,29810,3332690,28591,138968,8039,1060848,27166,351183,15662,320257,14309,30926,3359,709665,20745,649762,18861,59903,5050,1208163,13911,1124802,13331,83361,5178,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,2707617,10609,1449690,26998,1371227,27037,78463,6827,1257927,26193,301519,16427,275600,15581,25919,3365,956408,26411,894464,25173,61944,5487,463963,10550,427375,10321,36588,3785,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,6787388,23923,5033498,43558,4715100,44559,318398,14737,1753890,38927,484761,22298,397171,20078,87590,8038,1269129,31924,1089485,29662,179644,9259,1513650,23483,1367813,21487,145837,9082,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,566188,7351,448635,12048,426170,12043,22465,3271,117553,8956,38591,5545,32678,4879,5913,1717,78962,7183,68358,6725,10604,2078,177605,7373,162652,6875,14953,2147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,4094822,17656,2787510,31975,2583919,30903,203591,12135,1307312,32782,305901,19023,251258,16594,54643,6191,1001411,30863,857599,25209,143812,12206,895418,16921,775005,15119,120413,6896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,3252731,17612,2475812,26944,2348681,26891,127131,9335,776919,26138,259434,16715,223812,14567,35622,5168,517485,25786,472579,23577,44906,5362,898345,17465,812897,17501,85448,6836,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,449681,6819,355973,10049,331086,10347,24887,4087,93708,8637,28501,5041,24085,4560,4416,1431,65207,7251,52583,6108,12624,3188,117327,6856,99917,5740,17410,2613,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,32868190,44742,23388641,93404,21988111,90978,1400530,33039,9479549,94466,2994261,53644,2618523,47599,375738,17180,6485288,87647,5909284,80502,576004,16125,6194275,44950,5720927,41693,473348,14695,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,2429626,13058,1585868,29454,1447241,28630,138627,8431,843758,25590,161983,15889,128539,14565,33444,4780,681775,25173,566916,22662,114859,6771,490047,13118,422826,11654,67221,5174,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,2854392,13926,2056845,26870,1977085,26488,79760,6780,797547,22807,219772,17442,190853,14910,28919,6428,577775,22658,540494,21168,37281,5701,669450,13997,628487,12921,40963,4913,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,24137019,41165,17154051,90757,14510672,83134,2643379,47046,6982968,90170,1850795,50865,1349514,41106,501281,22136,5132173,75771,3990010,57788,1142163,34668,4106172,41708,3390102,32784,716070,21530,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,4931401,15211,3539865,30773,3376273,29907,163592,11563,1391536,30269,348067,20496,303593,19789,44474,5738,1043469,27051,961822,23874,81647,7476,1011663,16069,944668,15420,66995,4792,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,17183972,37982,11774233,75723,10554908,75572,1219325,31461,5409739,73069,1480199,43404,1163504,35123,316695,18843,3929540,71105,3258696,59607,670844,24247,3812035,38108,3290414,36473,521621,17140,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,5340407,18431,3960567,37746,3894514,35865,66053,6991,1379840,34706,364681,18760,342661,18060,22020,3895,1015159,29547,974361,28427,40798,5453,1490389,18374,1430353,18068,60036,5043,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,424374,7479,225118,9182,221460,9293,3658,1694,199256,8790,38566,6394,35993,5968,2573,1458,160690,9215,153734,8771,6956,2424,268443,7465,259733,7254,8710,1897,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,2741346,11943,2259667,19172,2090225,23136,169442,14419,481679,18959,155786,11556,120746,10645,35040,5189,325893,16996,277298,14753,48595,6087,394227,12143,351940,10775,42287,4543,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,15467123,30214,10849346,58702,10393805,58570,455541,18997,4617777,61079,1194601,34583,1070550,32291,124051,8817,3423176,51299,3199197,48021,223979,10965,3835513,29285,3597851,28864,237662,10422,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,7464011,21903,5587670,41472,5268207,39692,319463,16975,1876341,37201,522623,23711,438707,20784,83916,8509,1353718,32660,1206160,30249,147558,9917,1339977,22004,1235914,19088,104063,8175,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,9192129,24086,6553030,52046,6226313,52717,326717,18187,2639099,45492,734419,26339,657471,26112,76948,6533,1904680,40647,1748313,37748,156367,9623,2325097,24073,2141224,22695,183873,8811,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,4851451,19041,3576672,31892,3320970,32638,255702,12940,1274779,30387,355472,19784,299631,17341,55841,5716,919307,23342,793450,21811,125857,8922,1163291,18830,1034364,17586,128927,8021,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,10109517,26619,7423157,44714,7081972,41428,341185,14438,2686360,36614,740193,24300,668860,21006,71333,7391,1946167,35727,1807773,33877,138394,8066,2494794,26695,2346330,26383,148464,7754,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,7953783,19358,5756443,34605,5535065,35069,221378,9681,2197340,33125,632086,22503,569034,19966,63052,5408,1565254,28236,1449803,26648,115451,7278,1934746,19158,1800076,18331,134670,6765,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,1522176,7915,1182204,15945,1116716,14921,65488,6076,339972,13720,108140,7580,88673,5872,19467,3273,231832,10953,198694,9944,33138,3781,377989,7951,338470,7079,39519,3744,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,1456678,11200,1153627,21071,1047715,20149,105912,9206,303051,19384,94581,10921,76351,9297,18230,3407,208470,17920,175387,15874,33083,4733,276806,11239,241411,10453,35395,3430,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1671949,11419,1118775,19630,1032222,19936,86553,8227,553174,18084,162270,12247,138396,10978,23874,4112,390904,17885,347556,16491,43348,5169,388769,11631,346294,10484,42475,3883,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,1172978,7793,853927,16976,827050,17123,26877,3929,319051,15391,90323,8822,85191,8447,5132,1284,228728,13531,217974,13035,10754,2355,195571,7569,182535,7408,13036,1897,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,685960,7148,522553,11001,491048,11009,31505,3824,163407,9312,46419,5191,35940,4566,10479,2740,116988,8845,94380,7804,22608,3104,178638,7085,158523,6959,20115,2782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,5984771,22000,4579605,44330,4350955,41352,228650,12140,1405166,39810,448766,25016,387981,22560,60785,6738,956400,32939,870376,30927,86024,6739,1442828,22091,1341003,20204,101825,7984,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,812849,7898,561344,14962,547415,14746,13929,3098,251505,16302,65582,9306,60730,8796,4852,2417,185923,12878,173684,12271,12239,2738,228460,7994,216999,7528,11461,2212,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,5808309,19296,4102717,37875,3736992,37634,365725,17992,1705592,37348,548795,26189,462219,24199,86576,7623,1156797,35092,991101,35429,165696,12209,1256490,19222,1124510,18086,131980,8203,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,5465001,19490,3887584,42743,3602106,40570,285478,14646,1577417,38748,424315,19857,344994,17763,79321,7950,1153102,32365,1003418,29733,149684,9255,1202783,19059,1042401,16619,160382,8655,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,2313573,11295,1801231,17418,1687587,17615,113644,7313,512342,17253,153267,11919,127316,10204,25951,4641,359075,14884,303928,13181,55147,6190,541201,11144,485588,11150,55613,4570,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
