GEO_ID,B25102_001E,B25102_001M,B25102_002E,B25102_002M,B25102_003E,B25102_003M,B25102_004E,B25102_004M,B25102_005E,B25102_005M,B25102_006E,B25102_006M,B25102_007E,B25102_007M,B25102_008E,B25102_008M,B25102_009E,B25102_009M,B25102_010E,B25102_010M,B25102_011E,B25102_011M,B25102_012E,B25102_012M,B25102_013E,B25102_013M,B25102_014E,B25102_014M,B25102_015E,B25102_015M,NAME,B25102_001EA,B25102_001MA,B25102_002MA,B25102_002EA,B25102_003MA,B25102_003EA,B25102_004MA,B25102_004EA,B25102_005EA,B25102_005MA,B25102_006EA,B25102_006MA,B25102_007MA,B25102_007EA,B25102_008EA,B25102_008MA,B25102_009EA,B25102_009MA,B25102_010EA,B25102_010MA,B25102_011EA,B25102_011MA,B25102_012MA,B25102_012EA,B25102_013MA,B25102_013EA,B25102_014MA,B25102_014EA,B25102_015EA,B25102_015MA,state
0400000US30,291018,4709,164197,4260,11181,1471,32314,2623,29519,2397,43927,3198,44170,2936,3086,804,126821,4362,23008,1741,22795,1984,19654,2133,28787,2356,23648,2126,8929,1274,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,247344,5145,11555,1460,35866,2859,30805,2283,62805,3337,105080,4051,1233,463,158882,4066,20121,2034,28376,2223,18450,1557,31850,2222,55105,2801,4980,869,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,1623735,15836,246151,7226,490835,9796,251203,7684,302452,8049,309425,7047,23669,2183,989169,13290,318828,9335,270571,7300,111864,4392,120292,4602,128818,5420,38796,3324,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,1568112,21446,219894,8680,334220,10225,227659,8613,319754,9321,434979,10011,31606,2938,858323,14730,285065,7864,201808,7583,84734,4441,109469,5319,128682,6131,48565,3733,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,102706,3651,4264,770,9082,1394,7168,1077,16836,1970,56480,2882,8876,1265,64402,2833,7828,1392,6506,1244,4234,920,7774,1308,18392,2095,19668,1476,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,694367,11928,351378,8799,157116,5548,42390,3460,33660,3233,24919,2275,84904,5146,567890,8912,294681,7570,69097,3820,18775,2236,14355,1767,11946,1433,159036,6110,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,116755,3633,1285,568,4782,1112,4486,801,13505,1517,91966,3434,731,310,72043,2755,4727,1180,4223,730,3655,729,9771,1041,48568,2355,1099,337,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,435070,6717,57420,3529,125232,5258,71283,3876,88795,4734,81541,4365,10799,1609,206481,5433,46929,3237,52012,3711,26472,1962,32761,2440,35368,2502,12939,1429,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,244953,6434,107659,5023,82571,3451,23096,2755,16949,1953,7296,1275,7382,1526,287721,6569,162686,5487,66506,3838,11758,1643,8664,1197,4813,1057,33294,2902,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,522069,7962,113481,4051,143703,5037,71474,3715,86635,3713,86087,3709,20689,1880,449921,7014,200033,5055,93063,3046,42499,2543,45833,2900,38955,2521,29538,1987,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,1003101,9511,15895,1530,68905,2744,87827,4100,240219,5822,584110,7491,6145,1105,589339,7405,30366,1901,50573,2248,53608,3087,141002,3435,295568,5679,18222,1586,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,302284,6695,31577,2778,15125,1975,3346,911,3077,877,3650,860,245509,5911,491507,7966,36648,3554,10020,1624,3461,812,2337,797,3060,1050,435981,8435,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,1419521,14828,153291,6152,250819,7725,163707,6132,248621,6728,572151,8947,30932,2492,673684,9026,157339,6230,129835,4905,71428,3722,98395,4769,188227,5169,28460,2528,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,106417,4386,10132,1265,16873,1479,15881,1923,26830,2366,33479,2670,3222,814,93050,3773,23946,1722,17570,1464,11280,1425,17589,1606,14591,1559,8074,925,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,780604,11948,250946,7375,269860,7008,93110,4717,81032,4192,64368,3527,21288,2250,554882,10709,286210,7333,125219,5465,33767,2724,32479,2550,32610,2449,44597,3569,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,667980,9801,17812,2075,57784,3615,64491,3761,151036,5868,369199,8120,7658,1587,356873,7852,43588,3445,35681,2748,32344,2365,66859,3335,158647,5021,19754,2002,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,94761,4153,13808,1676,38165,3040,19422,2144,14624,1866,6745,1320,1997,622,67051,3309,16994,2163,20459,2177,10490,1347,7733,1197,7598,1203,3777,800,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,4988711,27760,147487,6152,378452,8024,305833,10207,695247,11194,3399727,23573,61965,3444,2176953,18781,239373,6597,318448,8176,189458,6226,322519,6403,967687,12644,139468,5892,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,365204,8820,95638,5630,101339,5245,43539,3568,44404,3885,30638,3063,49646,3354,390991,9409,156111,5964,62484,4215,19284,2390,19496,2099,14802,1892,118814,5747,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,609456,7711,3762,930,10057,1777,7357,1373,33547,2388,551666,7514,3067,829,297315,6043,4769,1005,6224,1043,4684,1100,18550,2154,260177,5769,2911,684,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6034082,27745,3408366,27548,176913,7275,301676,10796,217113,8063,469447,11723,2142603,22707,100614,6012,2625716,20064,536623,11188,448814,10579,221923,6950,347053,8741,901519,15092,169784,8070,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1482669,11111,1073634,11598,25296,2224,71210,4157,82751,5192,234295,6840,644174,9678,15908,1920,409035,6974,18779,2023,33191,2246,34355,2725,86802,3929,215020,5843,20888,2069,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5148242,25213,2890964,22535,374560,9601,603176,14820,348883,9234,529506,12664,956603,15426,78236,4851,2257278,19984,506557,12558,458572,11953,222301,7677,322725,9576,564066,10931,183057,6819,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1620712,12401,1105499,13099,13120,1744,43104,3720,36689,3269,127026,6435,878614,11353,6946,1013,515213,7614,7989,1374,15977,1992,14624,1913,61087,3446,396337,7169,19199,1990,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121540,3817,91179,3508,4514,982,10411,1651,7225,1069,14209,1650,53631,3187,1189,415,30361,2315,3321,982,5305,1087,2426,754,3671,761,13845,1513,1793,672,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,703983,7745,491897,7432,25687,2431,144809,4815,122864,5231,119806,5182,69472,3505,9259,1418,212086,5500,24161,2360,55354,2996,44652,2882,48970,3416,30471,2160,8478,1384,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3953785,20790,2366391,20282,52167,3773,108307,4784,89741,3979,222884,6979,1803132,19456,90160,5384,1587394,15337,66932,3560,110364,4976,78166,4022,172939,6197,1011862,12738,147131,5155,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2078948,12237,1377645,12000,5921,992,10481,1746,8652,1487,31420,2905,1307248,11533,13923,2047,701303,9901,7222,1305,10668,1710,10110,1592,26735,2800,619276,9918,27292,2294,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3086226,17899,1924876,17146,140685,5921,375357,8924,228878,7159,396205,9066,759368,9366,24383,2377,1161350,14455,188580,6706,255003,7876,146331,5687,213216,6478,326333,7167,31887,2795,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1625854,12819,986408,11918,170859,6562,258054,7067,135949,6039,193712,6112,213379,6781,14455,1968,639446,8857,184599,5669,163316,5562,79303,3693,95676,5195,98065,4458,18487,1961,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3478645,18096,2076151,16310,128053,4616,289354,8575,179672,5535,368723,9004,1090755,12006,19594,2070,1402494,12705,204364,5749,244593,6624,140314,5216,237550,6644,545382,8675,30291,2341,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2817484,14245,1671899,14212,80145,3755,280249,7128,223111,5844,395274,8169,641614,8949,51506,3374,1145585,11490,109680,3728,236923,6177,158814,4894,239187,6063,304347,6548,96634,4151,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,505666,5197,300417,5118,12614,1162,39594,2722,30460,2137,71169,3582,139972,4279,6608,1086,205249,4643,30458,2145,31573,2105,21279,1908,39454,2335,67874,2928,14611,1460,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,452916,7633,290501,8096,34521,3443,104112,5012,47707,3452,50705,4268,47438,2996,6018,1409,162415,4827,34134,2180,50625,3539,24253,2446,20044,2260,22562,2398,10797,1689,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,525349,7517,279825,6739,50490,3512,77569,4438,40928,3650,50662,3748,46496,3059,13680,1774,245524,6311,85824,4570,50121,3336,20105,1831,29019,2628,24032,2505,36423,2674,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,265364,5773,170872,5040,30407,2485,37057,2966,22278,2104,36761,2521,35813,2836,8556,1208,94492,3310,25466,2145,19281,2059,9899,1231,19668,1840,17447,1345,2731,577,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,234487,4225,129323,3944,8231,996,24260,2384,18410,1496,36041,2694,40089,2589,2292,790,105164,3641,19497,1375,20946,1941,12425,1330,20317,1723,25259,2129,6720,1047,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1818988,12964,1233756,12961,40889,2750,98703,5429,95309,4601,227345,6631,752420,11605,19090,1944,585232,8613,69981,4015,48476,2954,36607,2724,87924,4317,309948,6721,32296,2153,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251354,5065,171436,5141,1734,688,5700,1419,3564,960,23852,2629,135511,5202,1075,538,79918,3678,2981,1007,2869,924,2398,635,14482,1863,55627,3415,1561,508,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1694367,13678,1072502,13375,162005,6559,328087,9482,176297,6100,199611,6518,178444,5917,28058,2679,621865,10116,155036,6256,143908,4819,75980,3874,87029,3688,89324,4399,70588,3356,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1723984,15594,1010900,13314,250357,7356,327721,8582,142241,5444,139255,5978,127568,4994,23758,2491,713084,11951,265328,6846,208127,7338,73361,3999,65301,3653,68608,3513,32359,3229,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,749821,8328,442557,7316,29038,2138,86033,3817,61250,3204,106187,4236,154067,4615,5982,1238,307264,6528,52695,2725,61683,3011,41504,3070,67490,3464,74990,3800,8902,1344,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
