GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001EA,B11003_001MA,B11003_002EA,B11003_002MA,B11003_003EA,B11003_003MA,B11003_004EA,B11003_004MA,B11003_005EA,B11003_005MA,B11003_006EA,B11003_006MA,B11003_007EA,B11003_007MA,B11003_008EA,B11003_008MA,B11003_009EA,B11003_009MA,B11003_010EA,B11003_010MA,B11003_011MA,B11003_011EA,B11003_012MA,B11003_012EA,B11003_013MA,B11003_013EA,B11003_014EA,B11003_014MA,B11003_015EA,B11003_015MA,B11003_016EA,B11003_016MA,B11003_017EA,B11003_017MA,B11003_018EA,B11003_018MA,B11003_019EA,B11003_019MA,B11003_020EA,B11003_020MA,state
0400000US30,265643,5250,213173,4941,73196,3064,17126,2108,15546,1672,40524,2684,139977,4014,52470,3159,17827,2024,10859,1779,2993,1194,1304,652,6562,1345,6968,1082,34643,2452,20399,2238,4322,941,3116,956,12961,1715,14244,1702,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,267015,6167,83003,3498,20453,2059,15713,1867,46837,2417,184012,5112,75527,4294,24306,2384,11824,1660,2710,785,1271,437,7843,1353,12482,1934,51221,3507,28830,2886,5969,1420,2978,924,19883,2236,22391,2041,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,1920236,20105,707580,12562,155579,6513,146522,7514,405479,8382,1212656,14332,702059,15960,178987,6943,83192,5468,19908,2910,13368,2295,49916,3985,95795,5142,523072,13150,275213,9497,55465,4603,54554,4678,165194,7309,247859,8260,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,1783375,19361,708193,16033,143268,6388,145299,5836,419626,12057,1075182,15537,754031,15634,183361,8613,80442,6099,21639,3477,10912,2083,47891,4225,102919,6403,570670,13308,300768,11048,52430,5315,58570,4761,189768,9041,269902,8229,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,127824,3685,55431,3081,14014,2147,13092,1591,28325,2233,72393,3035,39703,3016,15613,1896,7511,1338,1498,557,1663,762,4350,846,8102,1777,24090,2047,13776,1791,3959,1069,3222,1152,6595,1012,10314,1290,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,879227,11979,303879,8569,67335,5225,59983,3519,176561,6955,575348,8772,335567,7243,77949,5181,34384,3630,8733,1750,4980,1496,20671,2726,43565,3352,257618,6930,128224,5577,28809,2584,24680,2378,74735,5046,129394,4912,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,122744,3184,38930,2023,9601,1131,7226,1057,22103,1747,83814,3088,33060,2650,12039,1445,5852,962,1541,544,305,240,4006,834,6187,1170,21021,2306,11748,1603,2317,707,1130,432,8301,1383,9273,1448,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,489381,8551,180673,5349,35981,2884,44238,3317,100454,5075,308708,7081,217257,7137,78677,4721,36606,3116,7752,1608,7611,1843,21243,2413,42071,3444,138580,5605,72793,4502,12815,2212,12930,2038,47048,3621,65787,3610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,347271,7882,108963,4803,21331,2165,21342,2514,66290,3530,238308,6222,114640,5318,33828,3134,14430,2143,3974,931,2084,881,8372,1707,19398,2248,80812,4051,41199,3279,10418,1930,7347,1411,23434,2506,39613,2771,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,716290,7201,280832,5796,61187,3423,62394,3207,157251,4668,435458,6422,267017,5637,79154,3404,41353,2764,12312,1792,6415,1239,22626,2052,37801,2533,187863,4971,108163,4669,23012,2296,23668,2324,61483,3056,79700,3264,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,1150650,10586,414433,7939,94806,4523,88889,4427,230738,5821,736217,8661,336720,8618,113129,4994,62718,3889,14158,1713,10792,1921,37768,3509,50411,3149,223591,6232,133075,5288,27245,2241,24800,2563,81030,4154,90516,4056,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,438070,8214,114276,4765,17329,1876,15779,2199,81168,4120,323794,7298,353284,8634,82218,4876,34827,3377,8285,1713,5821,1311,20721,2329,47391,4057,271066,6470,118929,4884,18828,2597,17377,2454,82724,4362,152137,5072,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,1579078,15669,616946,10353,142548,5471,128687,6429,345711,7956,962132,12751,515229,12024,145217,7088,64859,4860,17425,2810,10631,1986,36803,3040,80358,5193,370012,9318,184029,7965,34005,3099,35001,3461,115023,6069,185983,5987,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,149349,5441,57655,3330,14178,1823,14582,1708,28895,2403,91694,3536,38570,3132,13055,1675,7585,1423,2522,827,571,385,4492,1150,5470,979,25515,2464,16784,2225,3796,925,4345,1115,8643,1532,8731,1278,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,895552,11477,303018,7955,69767,4093,58967,4734,174284,5583,592534,8239,362721,9658,86972,5441,40116,4346,10475,2015,6106,1510,23535,3260,46856,3064,275749,8341,135964,6396,24113,2602,31012,3675,80839,4285,139785,6495,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,793537,10319,288829,7071,68142,3334,62289,3709,158398,5670,504708,9179,234111,7496,77279,4256,36834,3112,9913,1754,4975,1279,21946,2410,40445,3356,156832,6970,86104,5853,16712,2373,14986,2317,54406,4115,70728,4564,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,116706,4219,41471,2722,8844,1630,10313,1619,22314,2067,75235,3151,27819,2701,8633,1369,4575,1088,772,386,951,667,2852,925,4058,865,19186,2194,12069,1761,2954,1109,1619,710,7496,1305,7117,1265,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,6458423,27202,2719648,22889,565725,12352,582124,11920,1571799,17454,3738775,23364,2476198,23787,791114,12580,325299,8475,69830,5143,57870,4438,197599,6444,465815,10868,1685084,22464,779332,15349,120284,6357,153705,7656,505343,11943,905752,15345,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,491760,10673,182169,7114,36892,3709,40041,3776,105236,5762,309591,6999,236188,7971,46357,4348,17402,2576,4439,1549,2353,898,10610,1711,28955,3546,189831,7217,98442,5311,16202,2171,21036,2931,61204,4732,91389,4752,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,650317,10657,248465,7289,56094,4170,41284,3349,151087,5772,401852,8627,241618,7535,66986,5126,31101,2886,7088,1739,4673,1260,19340,2068,35885,3781,174632,7060,90818,5539,12817,1972,18041,2723,59960,4878,83814,4889,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,4871974,28004,2115608,22311,439917,12367,477014,14692,1198677,17913,2756366,21851,1858294,25079,505544,13416,226282,10695,52786,4962,38859,4006,134637,7376,279262,10319,1352750,20266,743548,16320,128724,7227,154787,7959,460037,14768,609202,12677,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,1069433,9906,424341,9019,96073,5090,88298,4455,239970,7574,645092,8675,402939,9832,101726,5698,46805,4107,12205,2500,6767,1649,27833,3020,54921,4011,301213,8689,144998,6549,24839,3098,26937,3128,93222,5340,156215,6507,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,3638058,27617,1150292,16228,245448,8901,229605,8010,675239,14120,2487766,22056,1388457,20328,388082,11042,158118,7396,41832,3854,22881,2988,93405,5966,229964,8698,1000375,17546,481082,11477,90184,5560,88251,5903,302647,9677,519293,11818,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,1225244,12936,481740,8733,117279,5053,81700,4522,282761,7560,743504,11219,418961,9787,109287,5020,42190,3906,10272,1979,5806,1312,26112,3378,67097,3756,309674,8501,156909,6767,28557,3458,25276,2577,103076,5315,152765,6275,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,73009,3036,26405,2180,10023,1473,4610,899,11772,1486,46604,2875,48520,3119,10168,1696,4466,1285,1137,495,97,118,3232,1101,5702,1328,38352,2871,19630,2262,3534,1299,4589,1208,11507,1590,18722,1710,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,608407,7007,297394,5034,62936,3998,83103,4316,151355,4375,311013,5510,135360,5613,44835,3216,21024,2445,6013,1291,3772,1136,11239,1856,23811,2661,90525,4424,49059,3017,8819,1420,9942,1919,30298,2246,41466,3755,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,3243513,20895,1258831,14695,296856,8583,259143,6599,702832,10865,1984682,17807,1389423,19576,360765,10540,136943,7232,32494,3551,20957,2980,83492,4611,223822,7564,1028658,15277,472788,12826,80246,5416,86355,4979,306187,10190,555870,10165,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,1663794,15735,683287,11548,156332,6451,126650,5209,400305,9631,980507,11995,567842,12601,158451,6665,63183,4077,14354,2219,11175,2142,37654,3081,95268,5664,409391,10343,186840,7903,30644,3457,31446,3127,124750,6594,222551,7111,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,2112567,18051,752951,12983,168487,6761,145832,6150,438632,10768,1359616,14406,811677,13616,227620,7905,115728,6480,31800,3578,19519,2630,64409,4687,111892,5051,584057,11912,329271,8621,70919,5035,66772,4676,191580,7028,254786,6731,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,1159502,12961,414668,9131,97818,4398,88001,5362,228849,6486,744834,8152,391374,9477,109667,6377,55636,4345,14959,2111,7913,1428,32764,3603,54031,4334,281707,7004,154448,5760,35150,3442,29587,3177,89711,4583,127259,5718,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,2411269,17201,839255,10860,194559,6178,164026,6473,480670,8602,1572014,13300,823988,12442,236332,7588,114505,5488,29262,2939,16377,2344,68866,4339,121827,4891,587656,10630,300868,9052,59560,4392,56006,4426,185302,6528,286788,8113,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,1849470,11875,660363,8150,145828,5614,138900,5560,375635,7035,1189107,9264,670531,10491,195538,6249,94714,5459,26797,2792,12349,1798,55568,3943,100824,4574,474993,8520,250342,6813,51495,4382,49608,3960,149239,5619,224651,6476,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,379801,6048,155599,3942,37504,2683,35230,2099,82865,3266,224202,4936,105827,3956,34404,2103,19004,1851,5760,1276,1776,685,11468,1463,15400,1696,71423,3357,45750,2843,10685,1645,8884,1351,26181,2199,25673,1936,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,348814,8344,137001,5324,30330,3133,35046,2982,71625,4625,211813,6861,88951,5724,28650,3336,14463,2452,3695,1003,2546,1010,8222,1986,14187,2214,60301,5205,34164,3852,4356,1273,7531,1667,22277,3541,26137,3151,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,344252,6565,115210,4225,21062,2472,25412,2786,68736,3886,229042,6397,151126,5430,45118,3329,21966,2386,6272,1432,4338,1286,11356,1814,23152,2365,106008,4790,54326,4218,8814,1667,9591,2090,35921,3182,51682,3628,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,235162,5221,86726,3567,18266,1902,19166,2165,49294,2825,148436,4485,81687,4240,23152,2210,7481,1391,1811,741,698,365,4972,1072,15671,1695,58535,3559,22757,2540,3807,1031,5863,1514,13087,1617,35778,2464,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,171939,4798,63150,2808,14141,1793,17150,1823,31859,2401,108789,3871,47768,3345,14829,1814,7942,1385,2033,721,1013,537,4896,1075,6887,1252,32939,2987,21526,2597,5416,1297,4274,939,11836,1852,11413,1596,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,1454891,15225,566917,10755,137976,5994,128148,5524,300793,7907,887974,10975,424746,10970,135919,7032,68121,6042,17935,2560,10159,2150,40027,4364,67798,4510,288827,8958,156428,6855,27055,2879,33280,3116,96093,4475,132399,6128,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,174713,5144,63545,3435,13821,2099,13692,1938,36032,2927,111168,4453,72763,4757,19732,2699,8693,1817,2980,1115,1627,728,4086,1190,11039,1922,53031,3611,27534,2679,3954,1126,5489,1522,18091,2231,25497,2863,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,1247270,13173,459431,7695,90368,4838,108719,5253,260344,7949,787839,10692,465736,11270,151694,6978,77407,5919,16842,2631,13958,2489,46607,4299,74287,4507,314042,9089,162685,6381,31720,3241,31215,3406,99750,5564,151357,6659,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,1245738,14951,446721,10342,98292,5638,91777,4598,256652,7260,799017,10746,462430,10563,127147,5391,59275,3603,12575,2099,8454,1813,38246,2942,67872,4375,335283,9171,175521,6481,31591,2981,36750,3746,107180,5476,159762,6264,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,570740,7468,231960,5231,49762,2635,51406,3354,130792,4326,338780,6043,156008,5599,46800,3608,25538,2865,4746,1021,4975,1392,15817,1942,21262,2451,109208,4549,66026,3538,13866,1976,13077,1969,39083,2960,43182,3188,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
