GEO_ID,B19301D_001E,B19301D_001M,NAME,B19301D_001EA,B19301D_001MA,state
0400000US08,40963,3600,Colorado,null,null,08
0400000US18,32242,3011,Indiana,null,null,18
0400000US21,33765,6675,Kentucky,null,null,21
0400000US22,24129,1988,Louisiana,null,null,22
0400000US17,41978,1534,Illinois,null,null,17
0400000US19,28471,2835,Iowa,null,null,19
0400000US33,42608,6261,New Hampshire,null,null,33
0400000US05,32095,4724,Arkansas,null,null,05
0400000US10,45520,11408,Delaware,null,null,10
0400000US27,32020,1386,Minnesota,null,null,27
0400000US30,33310,9038,Montana,null,null,30
0400000US23,42534,10315,Maine,null,null,23
0400000US37,37327,1792,North Carolina,null,null,37
0400000US13,35517,1591,Georgia,null,null,13
0400000US02,24251,2463,Alaska,null,null,02
0400000US01,31348,3875,Alabama,null,null,01
0400000US50,24550,5130,Vermont,null,null,50
0400000US32,35266,2746,Nevada,null,null,32
0400000US54,41789,12058,West Virginia,null,null,54
0400000US40,29888,3435,Oklahoma,null,null,40
0400000US55,30687,2379,Wisconsin,null,null,55
0400000US72,23188,10554,Puerto Rico,null,null,72
0400000US51,46479,2153,Virginia,null,null,51
0400000US38,30698,9757,North Dakota,null,null,38
0400000US45,32281,3306,South Carolina,null,null,45
0400000US41,36465,2267,Oregon,null,null,41
0400000US56,34040,19800,Wyoming,null,null,56
0400000US06,43844,524,California,null,null,06
0400000US28,28916,4991,Mississippi,null,null,28
0400000US09,51665,3071,Connecticut,null,null,09
0400000US48,37849,1015,Texas,null,null,48
0400000US24,44463,1571,Maryland,null,null,24
0400000US12,32039,1399,Florida,null,null,12
0400000US25,46410,2069,Massachusetts,null,null,25
0400000US11,70937,7895,District of Columbia,null,null,11
0400000US49,35129,3052,Utah,null,null,49
0400000US36,38456,907,New York,null,null,36
0400000US34,50253,1443,New Jersey,null,null,34
0400000US39,36941,2265,Ohio,null,null,39
0400000US29,40739,3389,Missouri,null,null,29
0400000US42,35882,1347,Pennsylvania,null,null,42
0400000US26,40486,2021,Michigan,null,null,26
0400000US31,31603,5242,Nebraska,null,null,31
0400000US16,27143,4813,Idaho,null,null,16
0400000US35,33426,4957,New Mexico,null,null,35
0400000US15,37762,1319,Hawaii,null,null,15
0400000US46,30031,7249,South Dakota,null,null,46
0400000US53,47219,1618,Washington,null,null,53
0400000US44,33389,5303,Rhode Island,null,null,44
0400000US04,39040,2255,Arizona,null,null,04
0400000US47,32766,2939,Tennessee,null,null,47
0400000US20,37700,4695,Kansas,null,null,20
