GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001MA,B16005_001EA,B16005_002EA,B16005_002MA,B16005_003EA,B16005_003MA,B16005_004EA,B16005_004MA,B16005_005MA,B16005_005EA,B16005_006MA,B16005_006EA,B16005_007EA,B16005_007MA,B16005_008EA,B16005_008MA,B16005_009EA,B16005_009MA,B16005_010MA,B16005_010EA,B16005_011MA,B16005_011EA,B16005_012EA,B16005_012MA,B16005_013EA,B16005_013MA,B16005_014EA,B16005_014MA,B16005_015EA,B16005_015MA,B16005_016EA,B16005_016MA,B16005_017MA,B16005_017EA,B16005_018MA,B16005_018EA,B16005_019MA,B16005_019EA,B16005_020EA,B16005_020MA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023MA,B16005_023EA,B16005_024MA,B16005_024EA,B16005_025EA,B16005_025MA,B16005_026EA,B16005_026MA,B16005_027MA,B16005_027EA,B16005_028MA,B16005_028EA,B16005_029MA,B16005_029EA,B16005_030EA,B16005_030MA,B16005_031EA,B16005_031MA,B16005_032MA,B16005_032EA,B16005_033MA,B16005_033EA,B16005_034MA,B16005_034EA,B16005_035EA,B16005_035MA,B16005_036EA,B16005_036MA,B16005_037MA,B16005_037EA,B16005_038MA,B16005_038EA,B16005_039MA,B16005_039EA,B16005_040MA,B16005_040EA,B16005_041MA,B16005_041EA,B16005_042EA,B16005_042MA,B16005_043MA,B16005_043EA,B16005_044EA,B16005_044MA,B16005_045MA,B16005_045EA,state
0400000US30,1000617,1629,977303,3577,946550,5363,13808,2533,11957,2436,1311,683,540,455,0,172,8502,1658,7157,1508,519,337,802,433,24,37,1151,614,1022,606,54,105,75,123,0,172,7292,1821,6829,1737,423,343,40,51,0,172,23314,3079,9777,1939,3357,1223,2562,1048,410,289,243,278,142,179,5235,1414,4080,1209,1092,541,63,90,0,172,4196,988,2068,789,1700,882,348,268,80,85,749,464,704,459,45,69,0,172,0,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1274994,977,1228405,3683,1178367,5569,8000,1402,6789,1386,560,271,651,391,0,170,34675,3331,29536,3134,3754,963,1385,488,0,170,3078,889,2312,732,655,387,111,92,0,170,4285,1577,3091,1121,1018,754,176,129,0,170,46589,3603,18604,2144,2404,689,1490,500,724,423,190,306,0,170,10373,1787,6670,1234,2133,774,1364,679,206,229,7596,1280,4752,1171,1672,618,1108,567,64,95,7612,2097,4129,1745,1744,760,1374,863,365,347,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9786428,4242,8969607,16674,8467085,18166,389168,13138,326467,12150,41889,3794,17236,2414,3576,1526,56914,5485,51935,5319,2725,928,2120,676,134,162,42078,3919,35538,3558,4767,1416,1572,659,201,284,14362,2891,12443,2793,1092,604,266,260,561,532,816821,16354,141108,7228,371940,10015,129776,7975,90800,6040,101245,5951,50119,5117,128314,9262,85382,6878,26233,4123,13401,3090,3298,1134,133207,7062,72913,4357,36361,3464,18684,2501,5249,2074,42252,6197,27148,3855,9830,2812,4089,1592,1185,1123,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9873987,5653,8819461,23165,8266034,27561,410356,12681,332596,11878,55233,5338,18827,3599,3700,1204,68656,5546,60193,5444,5564,1415,2810,1058,89,142,51944,5441,42801,4788,6467,1689,2648,1183,28,48,22471,3775,19819,3568,2301,1098,297,261,54,89,1054526,23404,222542,12722,382334,12035,126396,8241,93000,5499,109773,7096,53165,5426,178575,12374,123247,10201,35745,4419,14763,3346,4820,1697,188975,7738,89316,6701,55365,4721,33995,3617,10299,2498,82100,9033,56711,7204,15836,2912,7694,3061,1859,1253,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,685265,710,624871,4480,559148,5610,17095,3133,15059,2973,1537,1256,457,318,42,86,7653,1455,6455,1306,820,407,378,264,0,157,12049,2106,9118,2097,2008,673,747,816,176,298,28926,1786,26406,1809,1900,569,565,280,55,42,60394,4504,14743,2486,8971,2217,4782,1369,2610,820,971,528,608,372,6637,1342,4954,1025,1067,526,391,289,225,235,28289,2341,13827,1859,8138,1496,6229,1273,95,140,1754,948,1218,787,439,465,97,97,0,157,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4599282,4712,4437583,7603,4320279,9999,88428,6204,70240,5559,10559,2044,6714,1755,915,577,16756,2580,14643,2427,1179,716,622,496,312,445,7412,1898,5697,1530,1238,707,477,376,0,201,4708,2520,4436,2515,224,299,48,94,0,201,161699,6224,35146,3649,62504,3954,18499,2525,17759,2765,19085,3333,7161,1837,27617,3170,19752,3186,5343,1412,1672,855,850,531,30250,3040,11972,2290,10390,1858,6752,1391,1136,621,6182,1884,3632,1383,1186,901,1248,951,116,141,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,597489,710,566789,2819,550363,3126,5536,1162,4513,979,759,474,264,206,0,157,8844,1436,7702,1289,783,324,342,236,17,30,1670,728,1296,537,105,165,103,149,166,268,376,301,376,301,0,157,0,157,0,157,30700,2766,13852,2147,1734,709,1043,473,281,171,363,426,47,93,10012,2307,6144,1422,2453,927,1386,989,29,70,4098,1257,2164,789,1273,589,314,251,347,374,1004,692,715,462,257,299,32,53,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2849853,1173,2264183,12052,1884937,13617,311258,9510,276217,9972,24251,2926,8729,1720,2061,802,23260,2664,21042,2675,1692,670,526,323,0,211,35467,3240,30825,3166,3041,985,1473,690,128,160,9261,1601,8541,1452,514,487,206,174,0,211,585670,12114,83176,5011,295020,9824,101678,5379,79221,5392,77869,5528,36252,3603,46822,5405,31051,4199,11009,1940,4298,1191,464,524,136709,4912,81836,4647,34709,2725,16844,2318,3320,1686,23943,4592,13926,2757,7118,2532,1584,950,1315,952,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1711910,1698,1684628,3464,1660585,4453,13103,1801,8858,1409,1443,684,2637,819,165,249,7605,1783,5965,1507,755,451,771,413,114,170,2022,969,1817,956,136,198,69,78,0,201,1313,1248,1155,1035,158,240,0,201,0,201,27282,3402,8909,1552,5323,1665,3509,1338,1169,629,198,244,447,412,5771,1451,3791,1045,1554,781,308,294,118,173,4814,1238,2281,695,1972,881,542,382,19,41,2465,1642,1708,1077,480,540,277,348,0,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3685043,1828,3450663,9364,3255521,10237,148578,5748,126762,5646,15063,1863,5877,1282,876,500,14242,2199,12494,2134,1252,554,424,241,72,84,13382,2140,10886,1977,1717,699,585,351,194,199,18940,2329,16811,2290,1803,561,326,185,0,161,234380,8683,36228,3300,122829,5435,44498,3847,32932,2739,32442,2751,12957,2032,21447,2907,14284,2250,5067,1368,1630,708,466,319,40906,2670,17361,2279,12168,1705,9121,1534,2256,819,12970,2967,7355,1842,3695,1218,1658,1772,262,383,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5482917,2177,5187870,9547,4931039,10777,159853,7274,127208,6434,17035,2374,12053,1914,3557,1241,56758,4110,45755,3907,8500,1483,2210,425,293,116,29900,3019,23360,2931,5263,1360,1277,587,0,151,10320,2107,9719,2052,430,216,171,144,0,151,295047,9122,67926,4685,101854,5990,37467,3420,28349,3513,25448,2676,10590,2464,50094,4957,33855,3591,9955,1688,5392,1392,892,631,61864,4128,29685,3063,16108,1713,11765,2223,4306,1051,13309,3217,8606,2498,2663,801,932,403,1108,1109,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3069357,683,2984618,5366,158078,9691,2824775,11361,540159,15377,446337,11801,610663,14230,1227616,21624,1520,597,1085,569,235,205,0,228,200,195,210,150,159,126,0,228,51,92,0,228,35,59,0,228,35,59,0,228,0,228,84739,5130,5961,1391,76513,4572,8884,1992,13886,1892,18386,2255,35357,3100,1226,627,585,425,228,178,300,309,113,138,933,658,418,396,0,228,515,528,0,228,106,105,41,68,65,80,0,228,0,228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8015583,3162,6960072,18733,6520036,18848,265554,8272,221651,8191,27206,3240,15125,2564,1572,793,83865,5892,75294,5477,6047,1425,2330,844,194,220,62555,4793,53355,3873,6527,1369,2247,654,426,379,28062,3810,23962,3478,2414,876,1458,943,228,375,1055511,18449,183161,8089,332548,8892,127525,6768,93294,5833,82691,6535,29038,4346,194956,9331,142386,8836,34839,3425,13182,2284,4549,1095,235729,9930,126587,7501,68460,4706,32847,3422,7835,1662,109117,8144,78459,6117,21044,3051,7659,2142,1955,789,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,707902,1494,672424,4099,645791,4848,11220,1938,9025,1744,1586,587,609,311,0,161,8334,1336,6661,1339,1176,475,485,292,12,20,1900,899,1616,796,137,152,147,252,0,161,5179,1796,4382,1742,363,219,434,311,0,161,35478,3786,9969,2174,2540,916,1727,790,635,419,33,33,145,144,10340,2093,4620,1370,3530,1299,1796,918,394,465,3989,1374,2278,798,1290,945,398,301,23,44,8640,2615,6549,2824,1683,849,408,392,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4796771,2634,4543829,8412,4376203,9201,120768,6732,97672,6295,12391,2296,9319,1907,1386,1257,30143,3607,27018,3444,2070,727,1055,470,0,214,11830,2409,10592,2170,620,533,618,411,0,214,4885,1394,4692,1393,193,260,0,214,0,214,252942,8025,67191,5404,102149,5517,39380,3568,24391,2753,30144,3752,8234,2317,40396,4759,26753,3029,9348,2224,3530,1862,765,687,36678,3924,16403,2674,12388,2064,7499,1736,388,381,6528,2075,5300,1781,767,478,461,516,0,214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
