GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001EA,B08524_001MA,B08524_002EA,B08524_002MA,B08524_003EA,B08524_003MA,B08524_004EA,B08524_004MA,B08524_005EA,B08524_005MA,B08524_006EA,B08524_006MA,B08524_007EA,B08524_007MA,B08524_008EA,B08524_008MA,B08524_009EA,B08524_009MA,B08524_010MA,B08524_010EA,B08524_011MA,B08524_011EA,B08524_012MA,B08524_012EA,B08524_013EA,B08524_013MA,B08524_014EA,B08524_014MA,B08524_015EA,B08524_015MA,B08524_016MA,B08524_016EA,B08524_017EA,B08524_017MA,B08524_018EA,B08524_018MA,B08524_019EA,B08524_019MA,B08524_020MA,B08524_020EA,B08524_021MA,B08524_021EA,B08524_022MA,B08524_022EA,B08524_023EA,B08524_023MA,B08524_024EA,B08524_024MA,B08524_025EA,B08524_025MA,B08524_026EA,B08524_026MA,B08524_027MA,B08524_027EA,B08524_028EA,B08524_028MA,B08524_029EA,B08524_029MA,B08524_030MA,B08524_030EA,B08524_031MA,B08524_031EA,B08524_032MA,B08524_032EA,B08524_033MA,B08524_033EA,B08524_034MA,B08524_034EA,B08524_035EA,B08524_035MA,B08524_036EA,B08524_036MA,B08524_037EA,B08524_037MA,B08524_038MA,B08524_038EA,B08524_039EA,B08524_039MA,B08524_040EA,B08524_040MA,B08524_041EA,B08524_041MA,B08524_042EA,B08524_042MA,B08524_043MA,B08524_043EA,B08524_044MA,B08524_044EA,B08524_045EA,B08524_045MA,B08524_046EA,B08524_046MA,B08524_047EA,B08524_047MA,B08524_048EA,B08524_048MA,B08524_049MA,B08524_049EA,state
0400000US30,512185,6841,187832,5964,99628,4859,110027,4753,58150,3560,55091,3565,1457,819,384786,6506,136205,5861,74014,4117,87406,4522,41140,2772,45016,3111,1005,411,48316,4103,14985,2115,11537,2091,9154,1793,8015,1656,4455,1091,170,199,3632,1191,1016,479,730,449,916,572,456,326,366,236,148,624,27891,3272,10881,2164,7053,1367,5325,1360,2139,655,2471,1046,22,71,9985,1946,3979,1169,2224,867,1228,544,1549,789,927,586,78,140,37575,3236,20766,2373,4070,988,5998,1203,4851,1155,1856,609,34,62,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,651085,7044,242774,6480,120039,5322,140703,5205,66938,3718,80131,3861,500,270,507394,6901,187577,5553,91826,4423,112782,5023,51707,3022,63148,3531,354,259,64305,4660,19348,2511,13036,1808,11928,1568,10034,1706,9959,1673,0,198,3854,1294,1119,552,1004,593,1113,623,0,198,618,361,0,198,26789,2570,9278,1899,7384,1392,6318,1048,1517,557,2181,845,111,129,9107,1631,2739,812,2078,733,1267,568,1155,435,1868,675,0,198,39636,2976,22713,2169,4711,956,7295,1397,2525,691,2357,621,35,72,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4861678,26159,1856960,19765,829786,17968,989470,17390,438312,11071,701336,15262,45814,3793,3930572,25398,1513608,18487,653267,15010,814689,16118,333895,10943,581940,12731,33173,3598,446022,15109,125130,6386,96666,5999,76578,5390,66949,4873,77549,5875,3150,955,47083,3988,17179,2339,14481,2357,7548,1690,2340,884,5328,1146,207,279,86540,5348,25283,2709,20173,2608,16807,2486,8586,1853,8319,1587,7372,1348,58515,5040,16355,2468,13762,2256,9912,1843,5487,1315,12621,2085,378,292,292946,10535,159405,7395,31437,3622,63936,4951,21055,2822,15579,2830,1534,999,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4883071,25801,1842219,23784,794276,17266,1066938,15793,421319,13257,736311,14212,22008,2067,3874426,27933,1477889,21532,605109,15159,863318,15167,318025,10810,594364,13493,15721,1726,459988,15972,128291,7043,96012,7020,79304,5649,72579,6629,82339,5562,1463,657,97785,7874,29834,3292,27964,4581,20256,3085,4280,1243,15451,2645,0,198,73351,5158,20715,2604,20769,3061,17038,2616,4268,1209,6974,1584,3587,753,88569,6783,25196,3356,19459,3299,13644,2546,8956,2233,20916,3194,398,335,288952,10096,160294,7290,24963,2966,73378,6161,13211,2238,16267,2520,839,515,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,365188,5466,134306,4847,63655,2842,69997,3633,43704,3777,44525,3535,9001,1303,244924,5892,91647,4402,42580,2590,48346,3337,29645,3264,26358,2908,6348,1226,44563,3760,15120,1724,8846,1250,9820,1798,4250,1364,5509,1659,1018,526,4910,1225,973,522,1182,491,1502,841,435,299,717,544,101,175,29034,2753,11036,1740,4826,1046,4052,734,3182,1253,5267,1027,671,321,23019,2170,7185,1361,3267,766,2985,834,4731,935,4773,919,78,132,18738,2140,8345,1422,2954,920,3292,742,1461,727,1901,758,785,354,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2032160,15857,713132,12493,328386,10756,436959,11176,197156,7149,353056,9640,3471,863,1753526,14932,624344,12107,275229,9859,383242,10296,161567,6602,306409,8822,2735,809,159978,7646,42154,3755,31950,3392,28107,3383,25712,3606,31923,3680,132,156,6503,1811,1752,820,1895,958,1038,695,333,447,1485,603,0,198,22227,2627,5716,1249,6657,1522,4133,1141,1622,642,3576,1041,523,363,18526,2728,3495,905,4294,1332,2906,954,2976,1475,4829,1331,26,31,71400,5949,35671,3895,8361,1654,17533,2660,4946,1601,4834,1260,55,78,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,323584,5900,139755,5019,56523,3389,59717,3386,31978,2795,35096,2634,515,368,245015,6040,104041,4331,42271,3145,44347,2949,25569,2418,28367,2407,420,328,27801,2711,10740,1412,4778,931,5725,1080,3100,823,3416,1004,42,70,2639,665,1338,508,405,318,727,404,21,45,148,164,0,198,17139,2072,6561,1062,3989,812,4011,1350,978,435,1547,734,53,91,6784,1239,2987,994,1863,666,916,415,705,414,313,196,0,198,24206,2226,14088,1605,3217,785,3991,888,1605,770,1305,461,0,198,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1431562,12015,434257,8386,358571,11495,331285,8902,130064,6784,174029,7468,3356,809,1121611,14377,345478,8566,277877,9997,257672,8498,102940,5937,135045,6645,2599,694,148808,6445,40382,3513,40855,3625,31148,2919,16815,2178,19131,2220,477,274,42413,4081,5244,1389,14789,2051,10798,1797,3541,1117,8041,2148,0,198,25060,3072,6243,1565,7869,1574,7341,1717,1125,743,2462,1110,20,28,34276,3093,6525,1284,10450,1794,7849,1683,3404,1055,5788,1421,260,250,59394,4320,30385,2784,6731,1507,16477,2511,2239,864,3562,1211,0,198,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,716625,9698,242982,7282,137066,6474,158271,5764,72038,4117,105789,5144,479,310,596303,10843,206312,7092,108566,5934,131375,5633,58667,3444,90940,4726,443,315,61200,5281,16668,2151,13485,2635,13016,1941,8982,1709,9013,2147,36,60,5961,1295,726,407,1672,700,2054,816,184,212,1325,588,0,198,18964,2604,5241,1417,5682,1300,4586,1145,1383,560,2072,699,0,198,9304,1663,1240,530,2562,887,2322,867,1679,726,1501,676,0,198,24893,2651,12795,1688,5099,1289,4918,1027,1143,571,938,425,0,198,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1772588,11328,609195,10525,308714,6810,400865,8870,192324,5753,250582,6433,10908,1742,1458512,13553,511012,10314,246971,6880,333647,8483,154542,5003,206615,5950,5725,1306,170281,6951,49504,3269,34092,2718,34776,3190,24124,2311,26622,2583,1163,590,7853,1682,2443,1275,1940,737,1390,550,887,517,1129,408,64,128,35733,2909,8559,1377,10177,1553,8330,1558,2965,860,5531,1225,171,189,26562,2189,5767,1053,5829,1209,5132,1131,4373,1148,5307,1119,154,245,73647,4116,31910,2576,9705,1521,17590,1569,5433,865,5378,1137,3631,1200,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2914855,13285,1061526,12291,478302,9892,592540,11470,251222,6016,529157,10028,2108,798,2375230,14048,860302,11008,369263,9287,490729,10445,209499,5644,443504,9255,1933,771,221664,8218,67851,3681,43343,3406,40114,2907,23252,2524,47066,3579,38,62,43445,2832,15022,1868,11763,1602,8291,1202,1097,589,7183,1194,89,148,86486,4984,30141,2852,24829,2676,16544,2296,4387,744,10567,1715,18,19,45149,3491,15162,1564,9088,1602,5689,1099,3434,930,11776,1794,0,198,142881,4623,73048,3754,20016,1959,31173,2260,9553,1117,9061,1320,30,32,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980661,13679,314571,8986,211016,8982,249815,8761,91850,5622,112895,5976,514,381,825509,13742,266248,7976,174912,8191,209923,8114,75573,4864,98464,5673,389,295,78384,5520,26946,2795,14539,2126,22377,2877,6743,1302,7654,1518,125,225,16634,1955,3070,858,7057,1353,4589,1280,567,336,1351,646,0,198,20550,2466,3680,1195,7032,1421,5243,1518,2483,892,2112,863,0,198,17194,2239,5064,1265,3657,1063,3029,1071,3266,1066,2178,847,0,198,22390,2472,9563,1689,3819,1232,4654,1041,3218,1233,1136,481,0,198,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
