GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001MA,B08014_001EA,B08014_002EA,B08014_002MA,B08014_003EA,B08014_003MA,B08014_004EA,B08014_004MA,B08014_005MA,B08014_005EA,B08014_006MA,B08014_006EA,B08014_007EA,B08014_007MA,B08014_008EA,B08014_008MA,B08014_009EA,B08014_009MA,B08014_010EA,B08014_010MA,B08014_011MA,B08014_011EA,B08014_012EA,B08014_012MA,B08014_013EA,B08014_013MA,B08014_014EA,B08014_014MA,B08014_015MA,B08014_015EA,B08014_016MA,B08014_016EA,B08014_017EA,B08014_017MA,B08014_018EA,B08014_018MA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021EA,B08014_021MA,state
0400000US30,506017,6235,10079,2150,80810,4472,193426,8243,128077,6859,56156,5303,37469,4316,265637,4666,6285,1664,37175,3216,101798,4949,69404,4175,29884,3115,21091,2391,240380,4771,3794,1074,43635,2937,91628,4590,58673,3788,26272,2902,16378,2343,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,657261,6727,13554,1970,125576,6283,305191,9635,136179,7969,54422,6148,22339,3952,335543,5009,6554,1246,58997,4121,157685,5638,71672,5031,28420,3313,12215,2261,321718,4982,7000,1221,66579,3831,147506,5372,64507,4024,26002,3471,10124,1955,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4792222,25122,103391,7615,934861,18662,1963087,25937,1100341,24025,475741,16438,214801,14318,2499473,17217,52836,4614,419605,11934,1051220,15708,596589,13239,258095,9112,121128,9177,2292749,16139,50555,5069,515256,12376,911867,16641,503752,15484,217646,9829,93673,6585,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4848868,25095,138664,7990,985277,20938,1971350,29208,1070191,27666,451022,21014,232364,15566,2523161,14857,74818,6352,444737,13058,1049497,18462,574766,16550,245664,12834,133679,10025,2325707,18283,63846,5000,540540,13414,921853,16205,495425,14535,205358,10772,98685,7096,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,337554,4780,17865,2033,71565,4334,129061,6009,76369,5782,25873,3397,16821,3438,181379,3894,9524,1426,34875,3137,71454,3874,41306,3799,14767,2230,9453,1970,156175,3532,8341,1226,36690,2910,57607,3216,35063,2875,11106,1645,7368,1689,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2053623,16893,39760,3769,371249,12836,809537,19976,503988,16370,216189,11953,112900,8487,1075042,10915,19448,2290,166801,7886,434954,11975,274465,8978,116516,6503,62858,4581,978581,11354,20312,2556,204448,7739,374583,10853,229523,9819,99673,6776,50042,5107,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,317123,4981,6441,1446,63309,4604,154633,6264,63469,4598,20356,2700,8915,1966,158951,3434,3310,968,29604,2823,78601,3221,32186,2710,10188,1421,5062,1233,158172,3111,3131,909,33705,2689,76032,3881,31283,2887,10168,1765,3853,973,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1424237,11248,42938,3451,318044,12389,566517,16719,305044,12161,126216,9334,65478,8150,763909,8035,21356,2553,157858,7803,308179,9598,168616,7916,71204,5829,36696,4967,660328,8521,21582,2207,160186,7195,258338,8944,136428,6416,55012,4919,28782,3988,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,722454,9456,20984,3026,155995,6815,300932,11198,157158,8826,61679,6271,25706,3439,382268,6467,12266,2141,71727,4322,165676,6672,84337,5424,33682,4115,14580,2165,340186,6424,8718,1641,84268,5012,135256,6041,72821,4751,27997,3004,11126,1729,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1758840,10424,38383,3256,342080,9674,736778,13451,396864,11285,161717,7455,83018,5779,939099,7264,19979,2152,162102,6350,401167,8407,220292,6817,89151,4314,46408,3667,819741,7056,18404,2060,179978,6284,335611,7701,176572,5881,72566,4554,36610,2653,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2929079,11649,72908,5238,536271,11690,1304067,18002,648433,15022,249478,8988,117922,6645,1526680,8145,39113,3336,250622,7686,693892,10578,346145,8600,130618,5094,66290,4397,1402399,10101,33795,3314,285649,7301,610175,10432,302288,8238,118860,5141,51632,3129,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,977823,13679,31991,3772,257657,9457,398422,13399,195645,10938,69737,6928,24371,4159,520965,9552,15849,2479,127746,5845,217505,7947,103737,5464,40923,4490,15205,3031,456858,8311,16142,2257,129911,6188,180917,7077,91908,7640,28814,3390,9166,1761,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4151773,20494,117361,6904,752844,15250,1673649,24173,948372,19717,438287,16595,221260,12425,2186197,11093,62409,5051,349764,8765,898734,14376,515872,12077,235382,9500,124036,7667,1965576,15942,54952,3936,403080,10830,774915,14658,432500,10323,202905,8868,97224,6093,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,391272,5695,7479,1993,72310,4364,159851,7040,92624,7341,35644,3847,23364,3247,214031,3774,4121,1330,36897,3056,88319,4603,50565,4385,20405,2255,13724,2328,177241,4190,3358,1071,35413,2655,71532,3876,42059,3506,15239,1976,9640,1301,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2268136,17390,54558,4825,457456,13176,953925,22438,513100,15432,199619,12751,89478,7217,1166078,10550,28164,3582,205937,8482,505031,13362,271820,10462,107232,7907,47894,4160,1102058,13241,26394,3184,251519,9280,448894,12294,241280,7628,92387,6613,41584,4037,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1979862,12911,62141,5476,399349,11971,803256,17741,424062,16675,182051,11803,109003,9165,1048731,8802,34774,4042,193567,8543,427484,10101,231904,10017,100658,6910,60344,5395,931131,10133,27367,2813,205782,6458,375772,10661,192158,8198,81393,6091,48659,4850,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,280858,4782,6919,2086,41311,3377,104787,5901,74500,4999,31450,4504,21891,3716,153689,3372,4410,1548,20054,2413,58748,3833,41964,3061,16695,2603,11818,2044,127169,3722,2509,1033,21257,2242,46039,3167,32536,2717,14755,2322,10073,2154,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18380863,35041,577245,18233,3297882,37874,6880539,56538,4212336,48835,2129100,45488,1283761,38980,9999720,26494,310722,10547,1649303,21105,3788038,34043,2318529,30353,1193114,28159,740014,23134,8381143,25399,266523,10831,1648579,24848,3092501,29491,1893807,27901,935986,21790,543747,18967,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1206533,12004,24832,2917,241224,9849,478188,17354,280230,12473,123426,9402,58633,7803,622716,7901,13415,2227,105796,6389,255005,9827,148016,6959,67777,5786,32707,4861,583817,8551,11417,2151,135428,6885,223183,10094,132214,7161,55649,4964,25926,3760,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1769352,12043,55836,4991,365259,9044,740659,15399,376144,11719,153178,9873,78276,7611,916566,7697,26326,3254,168158,6694,393525,9127,202603,6487,81697,6089,44257,4507,852786,9264,29510,3470,197101,7365,347134,8812,173541,7486,71481,5387,34019,3659,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13251865,36778,271609,12144,2631924,37641,5623845,48450,2947644,44021,1244798,39700,532045,24763,7237797,24296,145961,8425,1289688,22316,3134579,29619,1646837,25504,711564,23914,309168,16926,6014068,28643,125648,7649,1342236,22680,2489266,28145,1300807,23725,533234,20500,222877,11131,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3043923,16786,123971,7420,624337,13732,1226543,18988,653389,19428,281737,14764,133946,9441,1553629,10809,58930,4951,277048,9157,643608,12033,347217,10341,151881,9258,74945,5506,1490294,11782,65041,4985,347289,8820,582935,11782,306172,11471,129856,6903,59001,5198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9557063,39637,257337,12757,2158272,33143,4166695,42066,1981955,41985,738256,21934,254548,15305,5009857,24066,138992,9230,1025437,21677,2242180,28594,1056232,23735,404330,14827,142686,8753,4547206,24770,118345,7096,1132835,19891,1924515,21091,925723,24152,333926,11047,111862,8778,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3494769,18054,203021,10636,813078,17556,1461298,25018,641675,20077,260413,14185,115284,10072,1780359,12849,100667,6909,383891,10472,760126,15394,332360,12603,141042,8184,62273,6051,1714410,12302,102354,6209,429187,11226,701172,12878,309315,10117,119371,7482,53011,4980,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,368289,5321,89344,5812,164202,8497,84101,5298,21779,3827,7521,2215,1342,1193,177494,3444,38979,3559,79673,5458,43193,3902,11360,2069,3718,1336,571,488,190795,3978,50365,4144,84529,5278,40908,2841,10419,2310,3803,1204,771,748,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1498937,9938,22686,3229,203200,8856,566651,13756,379933,12770,201564,11515,124903,9241,836007,6440,13117,2149,101044,5816,323531,8405,213304,7527,111725,7189,73286,6020,662930,8303,9569,1673,102156,5657,243120,7348,166629,7278,89839,6308,51617,4433,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9208390,27211,2031637,25855,2376914,31385,2779763,32752,1267578,24062,522105,19536,230393,14212,4759273,16594,988418,16927,1193114,19285,1488984,20300,681754,14421,275238,11212,131765,8599,4449117,20448,1043219,14892,1183800,17278,1290779,17335,585824,13247,246867,10676,98628,7208,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4378795,21162,285746,12928,966407,20820,1721860,23034,864501,20382,374268,16917,166013,11468,2316156,13148,151940,7827,482160,12853,927428,14129,466161,11850,196493,10335,91974,7181,2062639,14259,133806,7253,484247,13059,794432,13332,398340,11673,177775,8316,74039,5470,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5476676,21859,173710,8178,1058101,18378,2303475,26314,1212045,21730,487038,16914,242307,12423,2841562,13382,93992,5379,473177,10426,1229035,16609,645172,13071,268157,9755,132029,7558,2635114,14897,79718,4602,584924,11113,1074440,15455,566873,12191,218881,9029,110278,6002,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2864372,14810,76686,6484,562296,12915,1179299,19133,647551,15061,271824,12233,126716,9561,1476239,10454,40311,4110,250116,8271,622792,11595,345841,8662,146713,7623,70466,5455,1388133,10255,36375,3912,312180,9001,556507,10793,301710,8771,125111,6449,56250,4872,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6071755,21061,326897,14369,1314408,19943,2464955,25783,1250353,19511,495153,15572,219989,10812,3156565,16139,162005,8695,628593,10956,1303799,15817,671705,12093,264302,8266,126161,6565,2915190,15708,164892,9110,685815,13563,1161156,15209,578648,10765,230851,8967,93828,5412,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4578538,17459,132978,7955,898539,16918,1987707,20116,985476,18794,400104,13740,173734,10044,2410145,11906,71877,5329,418467,10193,1068463,11227,532157,11542,220918,8814,98263,6320,2168393,12626,61101,4590,480072,10825,919244,13686,453319,10181,179186,7116,75471,5280,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,975314,7835,17476,2405,165518,6330,413398,10227,222903,8853,106583,7100,49436,4096,515818,4761,8386,1548,78625,4171,220402,6504,122137,5313,58549,4120,27719,2565,459496,6173,9090,1795,86893,4455,192996,5342,100766,4857,48034,3787,21717,2265,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,789819,8966,10774,2378,130545,6881,289905,10063,189968,9750,103183,8679,65444,6869,430537,6908,4933,1418,65752,4756,161002,6642,104671,5500,58207,5567,35972,3688,359282,6523,5841,1443,64793,4545,128903,5932,85297,5301,44976,3985,29472,3895,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,869779,9722,15342,2605,178189,6666,350718,10187,193663,9123,86985,6912,44882,5458,458025,6905,9328,2104,80050,4898,187284,6755,108825,5772,48320,4168,24218,3113,411754,6442,6014,1305,98139,5294,163434,5940,84838,5460,38665,3905,20664,3145,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,689772,7073,22151,3225,140050,6272,241568,8612,137295,7692,83904,6756,64804,7852,362868,5281,12742,2257,72359,4104,130425,4939,69264,4341,43865,3552,34213,4427,326904,4984,9409,1593,67691,3863,111143,5169,68031,4410,40039,4122,30591,4000,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,438912,5753,6883,1868,76031,4664,168393,6971,112738,5998,46586,4803,28281,3281,228846,3726,3906,1067,33944,2989,89237,4347,60467,3408,25711,2595,15581,1927,210066,4445,2977,1361,42087,3177,79156,3876,52271,3427,20875,2621,12700,1759,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3630024,20618,119575,8787,678629,15562,1413822,23841,822915,20025,363354,14216,231729,12542,1964252,13555,66159,5841,339086,9910,769705,14152,453876,12508,201726,8804,133700,7355,1665772,13695,53416,4829,339543,9499,644117,12712,369039,10173,161628,7318,98029,6849,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,510105,8005,16256,3175,99125,6032,229721,10147,106831,8431,38081,4940,20091,5250,261207,4721,8270,1898,48450,4018,116395,6134,55491,4721,21561,3359,11040,2569,248898,5289,7986,2119,50675,3701,113326,6049,51340,4460,16520,2709,9051,3225,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3148321,19723,83699,6367,646562,14199,1304994,21645,689463,19442,296637,16355,126966,9446,1686845,11746,45238,4359,311817,9200,710320,13426,381707,12421,164777,10331,72986,5866,1461476,13602,38461,3567,334745,9328,594674,12397,307756,10456,131860,7853,53980,4915,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3067089,19456,59969,5174,560865,14986,1251395,17690,711353,18596,329215,14780,154292,9671,1607392,11326,30108,3827,247300,9560,669945,10606,391565,12604,178620,8277,89854,6270,1459697,14120,29861,3100,313565,10853,581450,12035,319788,9482,150595,8479,64438,4583,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1416652,10432,28431,3510,244935,7023,573549,12474,339061,9337,152827,7699,77849,7019,756925,7877,14963,1907,116361,4730,314326,8489,183810,5690,83328,4966,44137,4656,659727,6370,13468,2348,128574,4583,259223,6001,155251,5538,69499,3652,33712,2993,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
