GEO_ID,B16006_001E,B16006_001M,B16006_002E,B16006_002M,B16006_003E,B16006_003M,B16006_004E,B16006_004M,B16006_005E,B16006_005M,B16006_006E,B16006_006M,B16006_007E,B16006_007M,B16006_008E,B16006_008M,NAME,B16006_001MA,B16006_001EA,B16006_002MA,B16006_002EA,B16006_003EA,B16006_003MA,B16006_004EA,B16006_004MA,B16006_005EA,B16006_005MA,B16006_006MA,B16006_006EA,B16006_007MA,B16006_007EA,B16006_008EA,B16006_008MA,state
0400000US08,1131367,1664,558377,16195,568250,16676,361114,12821,100271,6665,74722,6335,32143,4768,4740,2075,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,426504,2386,164606,8028,260987,7959,159607,7774,52003,4866,39299,3327,10078,2331,911,462,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,144583,2651,46508,4344,96111,4106,47846,3844,22382,2411,18291,2256,7592,1932,1964,961,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,215922,2673,83143,5101,131414,6089,64260,5492,25299,2833,27562,4066,14293,2705,1365,582,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,2024122,1753,466410,14854,1547395,14543,964891,15845,283492,10898,222110,10835,76902,6200,10317,1887,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,172105,1209,63348,5513,107862,5251,65066,4553,19146,2801,16936,1971,6714,1480,895,414,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,48221,755,22728,2181,25172,2219,15210,2151,4410,1080,4059,1322,1493,847,321,249,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,207694,2442,67625,6048,139467,5489,76236,5394,29050,3338,24726,2737,9455,1689,602,549,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,82784,-555555555,21185,3168,61429,3153,37616,3542,11857,1612,9209,1873,2747,1120,170,151,Delaware,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,277789,1407,97909,5806,176654,6002,103661,5515,34540,3048,27885,3180,10568,2462,3226,1122,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,37045,1412,27067,2635,8948,2101,7076,1869,1178,680,552,451,142,179,1030,516,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,20830,622,14537,1363,5994,1241,4660,1016,890,439,444,380,0,170,299,264,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,891189,2946,206176,12018,681845,12495,391164,12172,123744,6517,113607,6444,53330,5097,3168,1210,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,921969,4174,209316,12260,705903,12484,390775,11100,136927,8030,122629,7329,55572,5705,6750,2852,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,47831,810,24577,3207,21862,3337,16318,2891,3670,1521,1224,531,650,384,1392,964,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,186854,3133,60299,4761,124625,6039,69601,5249,25102,3167,22221,3923,7701,1904,1930,1147,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,11454,707,6496,1135,4614,886,3663,876,373,234,531,463,47,93,344,218,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,806245,674,220702,10454,580161,10745,356122,9743,100221,5544,85570,5805,38248,3689,5382,1677,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,24061,1824,13875,2079,10168,2210,7470,1824,1504,640,582,477,612,485,18,45,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,381613,1289,135338,6651,244983,6254,149975,5245,45136,3192,36379,2934,13493,2184,1292,585,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,363265,1093,139096,6950,222686,6853,137134,5765,41042,3682,31679,2855,12831,2271,1483,594,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3029857,4683,158003,9805,2870037,11477,535658,15595,455504,11714,624683,14653,1254192,21763,1817,605,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,733468,3738,195853,8988,531622,8578,296988,9783,112172,6558,92855,7219,29607,4094,5993,1974,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,24409,1730,14225,1771,10144,1828,8303,1630,1407,582,289,232,145,144,40,67,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,266525,4178,80346,7201,184564,7132,107399,6612,32847,3179,34724,3987,9594,2556,1615,787,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,505112,1463,164213,9719,337300,9628,206138,8229,50271,4578,58199,6243,22692,4592,3599,1363,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,52516,975,32386,2906,19814,2920,14422,2485,3203,1394,1687,1074,502,539,316,296,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,14282879,1127,3849684,45015,10363564,44970,6304599,38093,1641822,22999,1568950,23249,848193,18095,69631,7267,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,78810,2625,30543,4099,47972,4079,23882,2942,11244,2209,7468,1408,5378,1580,295,282,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,542533,661,159378,8191,379914,8349,215004,8835,74516,4157,62897,4944,27497,3989,3241,1188,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,10365038,2808,2827836,44305,7516221,44846,4465177,39040,1338360,24571,1069933,22292,642751,16658,20981,3447,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
