GEO_ID,B15002A_001E,B15002A_001M,B15002A_002E,B15002A_002M,B15002A_003E,B15002A_003M,B15002A_004E,B15002A_004M,B15002A_005E,B15002A_005M,B15002A_006E,B15002A_006M,B15002A_007E,B15002A_007M,B15002A_008E,B15002A_008M,B15002A_009E,B15002A_009M,B15002A_010E,B15002A_010M,B15002A_011E,B15002A_011M,B15002A_012E,B15002A_012M,B15002A_013E,B15002A_013M,B15002A_014E,B15002A_014M,B15002A_015E,B15002A_015M,B15002A_016E,B15002A_016M,B15002A_017E,B15002A_017M,B15002A_018E,B15002A_018M,B15002A_019E,B15002A_019M,NAME,B15002A_001EA,B15002A_001MA,B15002A_002EA,B15002A_002MA,B15002A_003EA,B15002A_003MA,B15002A_004EA,B15002A_004MA,B15002A_005MA,B15002A_005EA,B15002A_006EA,B15002A_006MA,B15002A_007EA,B15002A_007MA,B15002A_008EA,B15002A_008MA,B15002A_009EA,B15002A_009MA,B15002A_010EA,B15002A_010MA,B15002A_011EA,B15002A_011MA,B15002A_012EA,B15002A_012MA,B15002A_013EA,B15002A_013MA,B15002A_014EA,B15002A_014MA,B15002A_015EA,B15002A_015MA,B15002A_016MA,B15002A_016EA,B15002A_017EA,B15002A_017MA,B15002A_018EA,B15002A_018MA,B15002A_019EA,B15002A_019MA,state
0400000US30,669179,2003,331438,1721,6031,1181,14384,1836,79954,3561,18815,2304,78211,3281,29680,2863,68203,3565,36160,2212,337741,1444,5638,1143,10213,1430,74336,3447,12138,1823,84383,4889,36664,2955,74770,3248,39599,2745,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,939427,1044,451322,890,11702,1465,22526,2114,129054,4469,27490,2510,88519,3983,39808,3154,85990,3859,46233,3112,488105,893,10666,1806,18168,2061,119577,3921,21212,2174,101078,4265,51393,3018,103735,3412,62276,2917,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5059021,9357,2429790,5800,101543,5731,180313,7894,492680,10015,115679,5392,497900,10338,218604,7658,534327,10002,288744,7876,2629231,5602,75580,4351,144799,5936,516909,10544,103920,5577,549335,12092,307359,7438,606388,12257,324941,8268,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4264577,10151,2070542,6850,88183,6501,163300,6896,446550,11191,121934,5439,391664,10262,140372,6507,449039,10054,269500,7878,2194035,5384,78623,5652,146805,6977,479972,11501,104218,5401,443770,11668,184231,6418,463664,9819,292752,8923,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,335872,2221,177330,1636,2891,804,6185,1181,35589,2981,9409,1413,49309,3513,14267,1755,35395,2511,24285,2487,158542,1169,1595,621,4917,1009,28649,2092,6111,1185,40751,2666,14537,1531,36931,2446,25051,1870,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2353384,3873,1128932,2757,41832,3298,101071,5568,266505,8520,75242,4531,243177,7805,80944,4280,207216,6442,112945,5453,1224452,2542,43333,4574,89743,5108,293716,7428,62260,3936,267718,7714,124805,5760,213497,6546,129380,5162,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,424390,902,205219,626,4708,880,11578,1664,57408,2634,7668,1163,35943,2421,15890,1693,44249,2389,27775,1826,219171,846,2389,638,7844,1565,51310,3095,7352,1243,39232,2522,21483,1640,52621,2639,36940,1962,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1400866,8614,710933,5159,25551,2936,48303,3779,158766,7024,36035,3118,191752,6252,57794,3705,121233,5373,71499,3840,689933,5054,24889,2411,43349,3299,163177,5927,24315,2372,188793,6536,63626,3722,113226,5347,68558,3631,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1207219,2777,583995,2139,27767,3299,52279,3437,203380,5983,38797,3259,107860,4146,32713,2602,77247,4334,43952,2790,623224,1652,19695,2367,49204,3513,203003,5975,38133,3037,121241,5186,56787,3508,77245,4205,57916,3797,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1986790,4868,965121,2950,35888,2693,73456,3548,260312,7166,50805,2864,218487,5896,68879,3484,168436,5205,88858,4179,1021669,2749,29100,2645,70073,3265,260589,6579,46427,2543,247060,5824,89081,3474,185243,5005,94096,4132,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3524762,4763,1735221,2996,36367,3267,88666,3666,492148,8707,69766,3454,350816,7196,185738,4716,332856,6092,178864,4468,1789541,2828,34888,2806,68018,3471,482676,7635,41918,2698,362090,6926,216833,5450,385266,7191,197852,5612,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1495902,15839,680374,8282,99293,4779,58105,4375,183867,7098,14762,1938,84379,4928,68442,4961,119608,5676,51918,3707,815528,10599,111105,6139,52849,3083,189388,7326,16257,2130,93183,4415,96339,4627,179639,6664,76768,5231,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4064370,9074,1983687,5034,76060,3704,110922,5618,385675,8564,90481,5394,351487,7238,134018,5526,458457,9823,376587,7717,2080683,5827,60388,3934,94206,4186,400690,7783,73436,4552,395384,9624,183621,6368,507237,10807,365721,9277,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,442344,1623,225113,1329,6623,1227,9474,1202,54455,2987,9829,1247,51415,2974,33374,2856,45439,2829,14504,1636,217231,807,6213,1215,6293,1050,45627,2536,4470,904,48389,2777,31305,2446,55425,3543,19509,2018,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2452143,5427,1175370,3634,39599,3866,81595,5781,258402,7531,65287,3996,235031,7328,108892,5659,250393,7824,136171,5533,1276773,3130,32326,3103,76876,5599,295549,8699,48848,3766,257589,8374,145671,5211,260518,7362,159396,6123,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2552481,6311,1247120,3855,40124,4339,78050,5388,226925,7072,61327,3630,311522,7615,106052,5169,266330,6981,156790,5121,1305361,3838,30236,3411,60091,3626,240659,7359,43786,3588,346271,8319,127461,6302,285362,7273,171495,5189,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,363832,2102,183484,1514,3229,950,8844,1469,47282,3727,11805,1654,46520,3188,18564,2394,28778,2607,18462,2154,180348,1574,3130,1021,8025,1492,38216,2665,7116,1395,49568,3270,22436,2389,33519,2935,18338,2301,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,16423461,39412,8116794,23699,586869,14452,567573,15390,1487431,18887,238104,8140,1772819,20540,614438,10043,1734301,18981,1115259,14153,8306667,20555,613875,12264,526831,12773,1490579,17948,165769,6529,1858681,17447,763312,15469,1776156,18606,1111464,14814,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1218018,3993,587338,2918,30535,2981,49633,4405,131597,5925,39066,2983,134688,5550,51540,3653,93913,5037,56366,3843,630680,2287,22996,2188,41821,3438,139614,5624,36110,3644,137515,5673,74738,4853,110546,5116,67340,4688,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1951416,7501,932052,4640,26718,3233,44219,3811,225013,6864,30261,2906,154833,6315,66927,4247,214741,5793,169340,4939,1019364,4431,28576,2761,36036,2657,231958,6625,21600,2064,168878,5022,95701,4934,237110,7275,199505,5668,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13801242,22218,6761997,13878,545729,13450,549976,14018,1379055,17674,343163,10669,1439792,23645,460710,11842,1346829,18377,696743,14073,7039245,14512,542814,12241,521761,12937,1435651,19154,296132,10549,1537607,21565,545435,11193,1449511,18036,710334,14268,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2392026,8833,1159087,5116,30448,3239,57488,4355,238111,7870,38361,3061,198711,6051,71439,4278,282421,6279,242108,6232,1232939,4667,30028,3092,50505,3515,251361,6371,30905,2448,214410,6233,97401,4280,299305,6591,259024,7290,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,11904603,23322,5750221,13743,241610,8305,379023,10322,1340295,19680,281177,10619,1128601,17652,510767,13540,1155095,18252,713653,12061,6154382,13297,235547,9489,348392,12302,1535447,22795,210796,6828,1231069,17935,652656,14298,1235892,18195,704583,12938,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3865513,10392,1839158,5608,55414,4942,86263,5801,406795,10743,57100,3466,278622,7836,123176,6035,469592,8550,362196,7869,2026355,6057,58442,4004,79255,4705,405128,9989,42855,3725,310375,9834,183842,5571,519750,10122,426708,9404,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,226323,2836,114513,1639,1199,644,789,606,3119,967,451,547,4331,970,1019,429,41208,2328,62397,3016,111810,1705,2017,906,851,427,1303,529,80,129,4986,1047,1281,506,38985,2565,62307,2887,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1638423,5784,811349,3369,12121,1842,38357,3556,145806,5213,24590,1975,201855,6664,75331,4314,190399,6112,122890,4753,827074,3712,12987,2129,34175,3319,165115,5887,22323,2100,211951,5301,99706,4353,199384,6291,81433,4264,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,8956108,21001,4322688,11764,153668,6917,233572,7984,937099,13153,190504,6662,682835,12807,378330,9416,996417,14259,750263,12593,4633420,12703,159080,6881,212007,7844,1027738,15516,137684,6612,666528,11066,464825,10176,1003315,13304,962243,14306,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4282329,14097,2060493,8238,87337,5571,91341,5063,489599,11260,58577,4532,354319,7538,127592,5132,519860,9120,331868,7453,2221836,8119,77967,4881,92168,4930,563500,10841,40513,3331,348446,9280,168912,6608,578165,11621,352165,8755,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,6709567,5824,3239979,3950,81329,4238,207219,6615,975405,12652,141982,5702,653907,13124,236860,6772,595848,9303,347429,8544,3469588,3314,79509,3969,192350,6726,1003130,13827,116856,4981,674174,11713,341110,9638,653390,11922,409069,9291,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3531199,5108,1708807,3799,48509,3269,109879,5096,461448,8386,90914,4064,373407,7940,125091,4921,317846,7434,181713,6277,1822392,3418,46944,3272,108030,5435,463321,8973,71444,3582,397185,9190,165112,5896,345338,7894,225018,6155,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7457859,9629,3601548,5971,93652,4382,199895,6508,1132980,13381,151798,5582,563067,9992,290084,7579,730525,10388,439547,9491,3856311,5397,94506,5147,183787,5591,1211774,12364,120969,5035,592965,11629,373673,8407,760993,11220,517644,9243,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,5549960,5909,2708561,4238,67663,3721,164532,5333,678667,10034,124414,4593,627090,10251,233707,7064,505638,8273,306850,6409,2841399,3133,67200,4159,135734,5460,725903,8588,79574,4273,643127,10099,318310,7107,546388,9741,325163,7153,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1125309,2859,551330,2125,18866,2090,26135,1863,125041,4190,20993,1971,120527,4206,63212,2771,117340,3491,59216,3055,573979,1844,13454,1476,21571,2331,127162,4333,16025,1656,133259,4508,63202,3251,131754,4166,67552,2775,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1046059,4815,517629,2961,14059,2069,30468,2816,114741,5426,34233,3589,131657,5897,48378,3782,91906,4733,52187,4149,528430,2776,13959,2250,23252,2434,118935,5874,22372,3049,137753,5589,58965,4779,109732,5048,43462,3267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1107683,7293,537213,4764,31363,3026,45553,3713,116494,5723,25077,2520,118568,5162,41372,3323,90420,4890,68366,3632,570470,4364,29230,2901,35521,3010,117697,5280,25757,2680,136139,5218,47659,2932,100780,4183,77687,3789,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,262860,2906,139411,1544,1155,565,2611,855,24850,2993,4704,1230,33293,3074,12566,1670,33687,2250,26545,2129,123449,1923,1323,669,2224,799,22538,2657,2144,819,25021,2061,13624,1833,33846,2656,22729,1913,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,512733,1781,255622,1442,6444,962,9784,1271,70667,3025,13533,1808,50347,2951,29725,2235,51416,3058,23706,2266,257111,1238,5559,1294,8620,1580,64467,3081,8621,1361,51798,3172,35089,2619,58991,3154,23966,2136,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4064524,9433,2010073,6065,44905,3868,97544,5256,373788,10022,90422,5262,465196,9152,198367,6439,464800,10487,275051,7807,2054451,4801,41308,3575,78417,4257,374130,8020,62038,3772,512444,9813,230291,8106,474595,8792,281228,7746,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,621587,5186,295092,3151,12491,1816,16201,2071,72368,4204,14486,1891,51832,3435,21792,2497,64294,3459,41628,3219,326495,2685,12041,1855,16244,2094,77633,4021,11262,1753,59492,3664,32511,2358,66005,3752,51307,3777,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3905802,11777,1909086,6949,88671,5659,126115,6796,375219,9812,87276,4731,466294,8782,167614,6862,377084,9170,220813,6695,1996716,7048,86644,4831,127638,6709,401912,10247,63932,3971,521688,10548,186693,5971,385826,9656,222383,7696,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3711232,5639,1788547,3585,80777,4922,135373,5319,474561,9467,118941,4926,361519,9293,112281,5217,325204,8862,179891,7357,1922685,3361,78077,5566,126727,6710,483441,8660,105505,4968,407200,10603,170579,6347,346282,7129,204874,7709,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1656933,4697,807202,3343,26412,2698,41626,3204,179710,5230,37008,2794,185417,4744,65583,3407,173961,5044,97485,4408,849731,2885,23874,1875,33916,2721,179295,4149,29123,2209,193663,5650,83583,3952,194527,5141,111750,4831,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
