GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001MA,C17021_001EA,C17021_002MA,C17021_002EA,C17021_003MA,C17021_003EA,C17021_004MA,C17021_004EA,C17021_005MA,C17021_005EA,C17021_006MA,C17021_006EA,C17021_007EA,C17021_007MA,C17021_008EA,C17021_008MA,C17021_009MA,C17021_009EA,C17021_010MA,C17021_010EA,C17021_011MA,C17021_011EA,C17021_012MA,C17021_012EA,C17021_013MA,C17021_013EA,C17021_014MA,C17021_014EA,C17021_015MA,C17021_015EA,state
0400000US45,4944754,2221,755215,23160,538386,21787,159289,15746,379097,19504,61413,8315,317684,18790,216829,9289,4189539,23282,3559643,27936,2633655,31263,925988,30213,243451,15770,682537,26084,629896,14331,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4113142,3089,516570,19440,315053,18374,136790,14066,178263,15284,45665,6983,132598,13603,201517,7539,3596572,19500,2929495,23478,2335394,27731,594101,22092,211344,14776,382757,20464,667077,15272,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,563374,898,62301,6775,38003,5752,16533,4463,21470,4211,4775,1688,16695,3800,24298,3099,501073,6875,412571,8351,340587,10412,71984,7364,23756,5179,48228,5811,88502,5890,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38818454,7167,4969326,62249,3571785,61365,1562903,43092,2008882,48692,458130,21737,1550752,46869,1397541,25858,33849128,62685,29284223,67115,21840011,99083,7444212,71319,2523053,47288,4921159,70111,4564905,33794,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2886448,1942,567645,18752,423118,18102,106003,10969,317115,17930,36791,6080,280324,18313,144527,8425,2318803,18660,2005917,19895,1479483,27761,526434,21941,124917,13017,401517,18235,312886,10074,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3468263,1416,361377,14037,238120,13600,75672,8928,162448,13618,29984,5628,132464,12139,123257,6960,3106886,14383,2614464,17477,1980801,26188,633663,19690,188789,15053,444874,19758,492422,12230,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28074573,7348,4180675,65525,3256881,66915,1380859,52665,1876022,48913,306286,23647,1569736,46019,923794,21270,23893898,64986,20869394,73332,15784957,92135,5084437,66953,1535335,41569,3549102,56154,3024504,32404,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5899819,3071,528203,21054,355417,20139,112477,10268,242940,17033,41743,5321,201197,15044,172786,7628,5371616,20671,4585149,24679,3438332,28644,1146817,32389,305572,19764,841245,29399,786467,14725,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20882651,6372,2840977,47549,1994703,47484,777019,30758,1217684,36915,242846,18439,974838,36851,846274,19549,18041674,48881,15182456,54531,11005977,78229,4176479,64728,1230510,38047,2945969,58865,2859218,33458,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6665083,2673,663918,20551,384378,19349,132865,12918,251513,14008,40179,6876,211334,13254,279540,7846,6001165,20805,4946801,25659,3824206,39456,1122595,29414,322177,16643,800418,25874,1054364,17026,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,669031,717,108055,8920,61604,8323,7848,2176,53756,8145,6518,2848,47238,7828,46451,3893,560976,8913,363459,11383,218228,9211,145231,10431,31860,5444,113371,9911,197517,7806,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3110944,2668,280773,15853,189329,14167,90320,12106,99009,10433,19279,4602,79730,9955,91444,6499,2830171,15674,2547057,19259,2167509,23479,379548,18885,134766,11071,244782,15824,283114,10394,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19037564,4341,2591391,46405,1771709,44675,732720,33679,1038989,33379,179620,13112,859369,31551,819682,15846,16446173,46766,13674230,51142,10110567,61116,3563663,49312,1008310,30941,2555353,42736,2771943,25113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8739304,2908,832133,26316,597249,24991,225067,18691,372182,19024,68571,9158,303611,17220,234884,10868,7907171,26524,6865500,32001,5364833,42647,1500667,32790,452454,20897,1048213,29652,1041671,17737,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11362304,4398,1578673,37243,1058471,31921,309571,17321,748900,27433,136898,10186,612002,27514,520202,13948,9783631,37381,8111740,44151,6237129,51847,1874611,38085,588010,23056,1286601,29819,1671891,19220,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5943658,3566,786330,21180,525053,20626,210400,16824,314653,15698,57356,6811,257297,13679,261277,8633,5157328,21844,4315066,27569,3365372,31832,949694,28836,291020,17544,658674,22102,842262,16391,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12394000,4366,1517870,30308,990463,27402,322957,15736,667506,24129,133322,10989,534184,21085,527407,11425,10876130,30422,9099965,40093,7094422,46818,2005543,37266,601059,20404,1404484,33954,1776165,23754,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9774124,3126,1373349,26495,911041,26102,326446,16057,584595,20811,120383,10170,464212,19714,462308,9339,8400775,26829,7022630,32343,5423528,35737,1599102,30862,503635,18152,1095467,25260,1378145,16733,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1875342,1788,206341,9787,128255,8261,51929,6251,76326,6950,17316,3669,59010,5464,78086,4029,1669001,9761,1393184,10979,1131799,15122,261385,12218,89306,6753,172079,9606,275817,6712,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1723154,1641,203264,12603,137792,12397,63422,7513,74370,9701,13754,3546,60616,8870,65472,5482,1519890,12775,1318130,14682,1090874,21173,227256,17503,80157,10113,147099,15526,201760,8592,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2051759,2065,399456,16659,295038,14986,120366,12906,174672,11265,38929,5611,135743,11062,104418,5886,1652303,16608,1375936,18588,999859,21067,376077,16940,122520,10637,253557,14472,276367,9806,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1382448,1809,122143,8890,81424,8425,29167,5131,52257,8061,8065,2239,44192,7810,40719,3759,1260305,9167,1111223,11006,843759,16309,267464,12971,82492,8067,184972,10597,149082,6446,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,852419,1438,111626,6667,73569,5577,22316,4201,51253,5090,10735,2638,40518,5069,38057,3128,740793,6444,612208,9044,500505,11208,111703,8359,35503,4399,76200,7267,128585,6231,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7400557,3213,759013,23800,474545,21371,188454,15118,286091,16976,58644,6809,227447,16645,284468,10372,6641544,23615,5521247,30735,4409344,45992,1111903,35576,386070,22151,725833,28757,1120297,18193,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1016469,1124,131205,9492,84145,8930,26946,5922,57199,8360,13585,4175,43614,7315,47060,4161,885264,9706,727991,10284,535443,15362,192548,13767,51610,7339,140938,12004,157273,7126,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7013444,3179,983499,28300,725133,26644,309696,19310,415437,20559,98097,11047,317340,18339,258366,8089,6029945,28753,5077369,32969,3792491,40019,1284878,35634,448217,21861,836661,32407,952576,17283,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6603013,4007,1011016,27948,724085,26730,249165,17763,474920,22372,90583,9711,384337,19679,286931,11183,5591997,28518,4738594,29950,3641486,42511,1097108,33787,328941,15834,768167,28446,853403,16364,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2825680,2043,338175,14157,218183,11773,84092,8664,134091,10614,31429,5554,102662,9753,119992,6651,2487505,13957,2096770,15488,1721521,18688,375249,16534,120516,9901,254733,12988,390735,10121,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
