GEO_ID,B20017G_001E,B20017G_001M,B20017G_002E,B20017G_002M,B20017G_003E,B20017G_003M,B20017G_004E,B20017G_004M,B20017G_005E,B20017G_005M,B20017G_006E,B20017G_006M,B20017G_007E,B20017G_007M,NAME,B20017G_001MA,B20017G_001EA,B20017G_002MA,B20017G_002EA,B20017G_003EA,B20017G_003MA,B20017G_004EA,B20017G_004MA,B20017G_005EA,B20017G_005MA,B20017G_006EA,B20017G_006MA,B20017G_007EA,B20017G_007MA,state
0400000US08,30267,1917,35767,2841,51745,4158,10223,2031,25658,1623,42428,3555,8814,1660,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,24823,3090,28498,4657,44307,5813,8523,2279,21587,1617,34946,3711,6564,1217,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,24237,2369,25497,2646,43321,11880,8803,3221,21935,4575,31549,3518,6012,3465,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,28425,4206,36039,7280,51310,4640,16342,2708,22339,4167,33227,4387,8555,2204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,27125,1658,32234,3272,48174,4379,9053,1881,22860,2646,43262,3939,7525,1216,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,21688,5910,30594,5978,50493,6434,7047,1765,17380,5009,33027,3396,9089,2041,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,26466,6042,31582,7325,46087,6104,8727,3246,22616,5018,32342,12660,6787,5525,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,23927,3889,24543,5702,36424,6741,7041,1195,23382,4195,33861,4944,6780,1444,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,27710,9736,33151,11115,43519,16257,9273,1814,19064,12284,31838,7016,7118,5193,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,28323,3322,32150,3651,50007,3270,7507,2562,25112,3055,41851,1944,8314,1966,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,21334,4916,23286,6076,44380,3778,6648,2687,19165,5223,27158,1882,10281,5285,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,24030,3449,26659,9929,39670,2801,5698,4926,21991,5569,31596,7795,12006,4419,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,23755,2399,26604,2121,37690,5410,6918,1632,20507,2225,35452,2111,7591,1208,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,27363,2447,32160,3994,44350,3457,6728,1350,22025,1575,38101,3957,8701,1133,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,35047,4475,36322,4850,53043,7649,10505,2548,32703,6506,48670,4475,11193,3430,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,20803,2099,26390,3757,38144,5566,5876,3271,17189,2215,31858,3715,7367,2531,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,17264,14852,20793,17201,42538,10179,8719,5262,13750,18694,40463,12842,5498,1785,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,30215,1473,31187,1195,40190,5877,13324,3105,27747,2888,37715,2541,12478,4216,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,20370,4497,23122,11975,43906,4696,3947,1656,13677,12403,51381,6085,7203,2230,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,25973,1137,30836,1184,42372,2971,7617,1543,22278,1327,35063,3042,6653,793,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,24189,2632,30162,5359,48911,6085,9375,1733,20686,1647,37100,7014,8875,2904,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,16860,1361,16818,1424,23093,2315,7059,662,16936,2725,24985,2470,8623,1304,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,30199,1392,35951,3077,52126,3141,11259,2297,25703,2112,40738,3047,8921,2168,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,35901,6579,50720,16053,63094,5017,11922,13011,27200,4648,33670,9666,13021,5951,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,22374,3665,25381,7134,40289,3157,6988,1411,21625,2030,34359,5282,5634,1416,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,27511,2300,32256,3541,47532,6406,9454,2769,22899,2051,41245,2943,9686,1343,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,23373,9404,27106,27638,41257,22622,10724,12349,19617,6743,29448,16419,10485,3905,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,32337,814,36923,1559,57392,3871,11792,548,29432,1224,48888,2565,11329,423,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,24131,3891,25697,12287,50820,2515,6161,3804,23321,3716,31946,9259,5416,4454,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,25982,2799,30660,3407,48945,5592,8510,1772,21873,2552,42315,6323,9808,2184,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,31133,963,35259,1989,50391,1326,10938,991,26680,1651,42078,1948,7852,1508,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,39371,4977,48439,5303,62238,5792,6707,2735,31270,3835,54388,4408,10413,1323,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,26548,1111,28669,2958,40677,2014,11131,1003,24829,2081,35859,1577,9454,1760,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,31398,1232,35905,4549,59526,13263,12271,3807,28070,3384,47922,6619,10938,1136,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,56782,10056,54968,26495,88782,23644,28944,17158,56816,10480,75782,10021,10190,4459,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,27669,2665,30936,2714,49261,5361,6876,1952,23599,4378,38704,7001,10693,1861,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,32028,926,32354,2888,50535,1646,10028,965,31701,1096,46917,1994,11137,675,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,32497,3588,39762,4142,62525,5497,11718,1331,27033,2248,50212,5247,10052,2635,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,21372,869,25073,4049,37448,3542,7575,1887,19133,2675,35627,2752,8836,1742,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,26189,2048,27837,4469,40618,2817,7243,2159,23238,3384,37455,4343,10287,1488,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,25241,2189,30499,2286,46665,2277,8637,1508,20751,1100,35561,2915,6608,550,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,23018,1899,27046,2715,44396,4768,7822,2157,21193,1122,32328,2083,8119,1433,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,25255,2864,30438,3376,41837,3799,9063,3402,21345,2287,31827,4266,7320,2282,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,20652,2571,22097,5078,34202,8222,7286,3599,18956,4147,31923,7687,9304,2343,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,25971,3199,30824,4759,51940,7897,8933,2756,20230,4213,41619,8880,7617,3525,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,35683,1258,40347,2573,51138,1106,11246,838,31859,1146,43732,2087,11259,590,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,19022,3002,22485,20285,40041,5826,11221,6334,14060,4293,21548,3625,7764,3800,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,33591,2114,38078,4424,54900,5127,11599,985,29987,2115,47176,3310,12217,1135,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,27830,6324,34883,7080,52500,23253,9123,4414,25056,7487,32396,4971,10257,5709,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,27925,2020,29624,2646,41750,2986,10723,1384,26518,2078,36889,1838,9555,1199,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,24560,3302,27410,6621,41326,2336,6263,1936,22470,3421,33561,4038,6806,1146,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,22629,2471,24759,6443,41424,3470,6116,1621,19745,3741,35758,3911,8888,3014,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
