GEO_ID,C25093_001E,C25093_001M,C25093_002E,C25093_002M,C25093_003E,C25093_003M,C25093_004E,C25093_004M,C25093_005E,C25093_005M,C25093_006E,C25093_006M,C25093_007E,C25093_007M,C25093_008E,C25093_008M,C25093_009E,C25093_009M,C25093_010E,C25093_010M,C25093_011E,C25093_011M,C25093_012E,C25093_012M,C25093_013E,C25093_013M,C25093_014E,C25093_014M,C25093_015E,C25093_015M,C25093_016E,C25093_016M,C25093_017E,C25093_017M,NAME,C25093_001EA,C25093_001MA,C25093_002MA,C25093_002EA,C25093_003EA,C25093_003MA,C25093_004EA,C25093_004MA,C25093_005EA,C25093_005MA,C25093_006EA,C25093_006MA,C25093_007EA,C25093_007MA,C25093_008EA,C25093_008MA,C25093_009EA,C25093_009MA,C25093_010EA,C25093_010MA,C25093_011EA,C25093_011MA,C25093_012EA,C25093_012MA,C25093_013MA,C25093_013EA,C25093_014EA,C25093_014MA,C25093_015EA,C25093_015MA,C25093_016EA,C25093_016MA,C25093_017EA,C25093_017MA,state
0400000US30,291018,4709,3278,928,1602,650,1650,666,26,49,27848,2566,21552,2322,6234,1465,62,80,160184,4056,125577,4010,33738,2566,869,400,99708,2545,76228,2428,22947,1984,533,309,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,4398,1218,3514,1051,884,536,0,170,34843,2321,27790,2127,6963,1220,90,83,230020,4713,185756,4492,42938,2300,1326,425,136965,2637,98504,2336,37553,2276,908,299,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,19072,2494,13218,2118,5034,1397,820,448,232306,8522,192473,8032,37489,3425,2344,842,1511471,13902,1231546,14150,268093,8399,11832,1861,850055,9321,640150,9777,204827,7768,5078,902,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,19818,2816,12273,1882,6911,1793,634,476,217638,8209,177473,7338,39098,3423,1067,550,1475102,15936,1184441,16268,273016,9124,17645,2363,713877,7765,535275,9109,169354,6068,9248,1652,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,1842,747,1452,661,249,176,141,215,18404,1855,12971,1538,5367,885,66,80,102200,3115,80891,2928,20805,2128,504,297,44662,2124,33911,2133,10681,1358,70,60,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,12876,2304,8861,1711,3286,1104,729,401,115413,5542,95519,5267,18111,2818,1783,729,700541,9864,579273,10294,111417,6762,9851,1771,433427,6124,338419,5801,91106,4478,3902,881,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,2218,854,1554,748,664,437,0,157,16129,1503,12443,1329,3674,848,12,21,106926,3207,79629,2744,26522,1843,775,336,63525,1888,43187,1820,19802,1565,536,244,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,5778,1239,3528,901,2118,858,132,186,65047,3961,49992,3494,14559,2085,496,402,365103,6046,282416,6323,78676,4230,4011,1031,205623,3582,147540,3508,56387,3833,1696,565,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,5691,1096,4085,923,1586,654,20,41,40446,3055,34118,2868,5887,1364,441,338,286714,5999,238008,5674,44588,3232,4118,1027,199823,3750,165819,4064,33115,3185,889,442,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,12444,1444,9232,1235,2833,733,379,278,106084,3775,88069,3612,17056,1713,959,406,536555,7425,446101,6747,85368,3300,5086,745,316907,3495,253859,3730,61771,3119,1277,386,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,15901,1787,12270,1608,3631,876,0,151,155167,4386,130430,4348,24461,2202,276,231,935719,8524,781136,8504,150108,4899,4475,835,485653,4960,355637,5059,125529,4347,4487,756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,2728,932,1508,756,795,407,425,299,33211,2648,22524,2325,9153,1723,1534,530,424161,7946,300056,7402,105550,4604,18555,2148,333691,5272,258854,5033,68952,4081,5885,1183,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,14045,1737,9153,1469,4671,1025,221,202,183749,5418,144039,4936,38545,2862,1165,666,1247905,12535,1002463,12519,236859,7366,8583,1406,647506,6515,481744,7552,160967,5743,4795,1062,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,3811,985,2763,872,993,496,55,90,29106,1996,24766,2050,4327,990,13,28,111315,3345,97956,3636,12584,1575,775,316,55235,1839,45005,1771,9975,1347,255,154,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,11106,1498,7252,1335,3362,897,492,375,119848,6031,98719,5478,20105,2478,1024,533,734347,9089,598037,8333,127483,5688,8827,1516,470185,4997,354060,6297,113049,5126,3076,835,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,7073,1643,4417,1303,2656,950,0,207,82373,4538,60936,4075,21114,2479,323,242,577265,8380,444731,8504,128090,5501,4444,1070,358142,5543,252343,5342,104189,4322,1610,641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,1791,756,1267,708,524,498,0,203,17484,1826,14873,1651,2382,682,229,328,91086,3020,73843,2802,16753,1866,490,281,51451,1935,41635,1879,9216,1250,600,353,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,34496,2841,17098,2214,16268,2384,1130,418,522691,9715,342257,9115,176792,6205,3642,1056,4283339,24461,2972925,19883,1273341,15059,37073,3581,2325138,15004,1538371,12577,766167,12727,20600,2079,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,8316,1784,5934,1527,1919,806,463,505,64262,4218,52581,3830,11271,2035,410,281,424924,7650,342225,7396,75486,4677,7213,1643,258693,4740,207058,5464,49596,3530,2039,668,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,4464,1174,2461,896,1864,751,139,178,67351,3557,52312,3171,14698,1663,341,317,549670,6796,415144,7714,132084,5488,2442,687,285286,4074,180434,3971,103335,3932,1517,460,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6034082,27745,47433,3608,29683,2979,16549,2226,1201,471,595090,13923,450105,11185,140519,8418,4466,1123,3707700,25182,2953363,22486,722648,15149,31689,3866,1683859,12831,1285734,13306,382752,8489,15373,2147,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1482669,11111,7651,1287,4319,1071,3309,872,23,41,128859,4913,101615,4511,27145,2755,99,118,905203,9428,712219,10058,188520,6406,4464,1079,440956,6235,317045,5715,121532,4779,2379,574,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5148242,25213,28522,3016,16975,2418,10194,1379,1353,639,341786,9740,256376,8040,82494,4717,2916,812,2702833,20308,2026648,19551,640499,12677,35686,3415,2075101,16693,1475529,16228,574782,12762,24790,2631,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1620712,12401,6701,1421,3531,1150,2795,983,375,304,125567,5104,95530,4493,29822,2693,215,185,984128,10542,749937,11160,228798,7893,5393,1210,504316,6138,325077,6292,175616,5658,3623,893,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121540,3817,205,152,94,109,76,84,35,61,14302,1576,11690,1494,2550,793,62,102,72860,3193,57216,2779,15054,2009,590,430,34173,2011,23264,1731,10441,1327,468,331,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,703983,7745,11280,1547,6410,1099,4870,1071,0,193,96859,4558,73854,4058,22810,2200,195,174,416066,6264,346713,6003,66616,3931,2737,879,179778,3124,143026,3041,36192,2207,560,373,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3953785,20790,21618,2587,11588,1865,8865,1554,1165,637,295587,7552,220257,5562,74095,4709,1235,555,2353534,15416,1753921,14792,582755,11050,16858,1796,1283046,10593,854030,8975,417722,9458,11294,1584,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2078948,12237,6847,1315,3275,963,3405,900,167,178,147662,4842,107346,4872,39879,2859,437,258,1273149,11834,927633,10447,338591,8942,6925,1398,651290,6547,396014,6727,251044,5987,4232,886,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3086226,17899,29611,2493,22045,2378,7063,1249,503,275,292587,7252,248687,7062,42689,3693,1211,529,1772515,13913,1490440,14515,269793,7426,12282,1762,991513,7310,750819,8066,234518,7285,6176,1024,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1625854,12819,18771,2517,14375,2203,3840,937,556,548,173208,5362,147169,4999,25630,3005,409,282,916100,9577,768166,10254,139887,6045,8047,1607,517775,6200,400647,6881,113186,4120,3942,791,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3478645,18096,23895,2520,16907,2293,6240,1007,748,489,310933,7898,257627,7723,51958,3445,1348,568,2011571,12442,1633881,11063,365740,8909,11950,1457,1132246,9135,825514,7694,299154,7363,7578,1032,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2817484,14245,29046,2590,21935,2096,6819,1233,292,243,284393,6394,236310,5796,46807,3447,1276,488,1606140,10460,1322031,10597,269293,7739,14816,2017,897905,7125,671468,7243,219519,5303,6918,1172,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,505666,5197,7617,1283,5288,1105,2220,672,109,128,61156,2605,51217,2672,9581,1332,358,316,285792,4636,242262,4435,42008,2631,1522,528,151101,2857,115948,2514,33898,2539,1255,485,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,452916,7633,7310,1618,5046,1262,2264,850,0,204,49927,3752,38757,3448,10995,1833,175,248,254711,6390,208012,5935,44740,4178,1959,859,140968,3921,109015,3605,30429,2496,1524,732,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,525349,7517,6903,1476,3899,1251,2780,918,224,186,45581,3223,34293,2886,10471,1728,817,500,288214,6636,225662,6791,56589,3517,5963,1279,184651,4145,144283,3791,36702,3284,3666,1192,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,265364,5773,1315,641,188,193,1127,605,0,189,16228,2026,8938,1538,7268,1310,22,34,139047,4436,99210,3922,38610,3067,1227,601,108774,3453,79123,3208,29069,2318,582,399,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,234487,4225,3527,911,2458,727,1069,572,0,163,29395,2133,24200,1946,5091,1115,104,109,130399,3656,108331,3693,21021,2158,1047,428,71166,1989,58361,2116,12301,1539,504,253,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1818988,12964,13429,2010,8581,1604,4344,1017,504,335,188126,6992,140123,6226,47503,3757,500,345,1061279,9588,826688,10043,228152,7072,6439,1095,556154,5567,395130,5695,157527,5040,3497,759,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251354,5065,1508,686,880,475,604,475,24,48,21775,2193,15179,1741,6596,1247,0,220,149350,3720,111528,3806,37110,2975,712,528,78721,2486,50625,2269,27457,2330,639,324,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1694367,13678,15835,2399,10492,1905,4950,1112,393,265,147075,5236,113593,4884,31706,2915,1776,961,916702,11067,733653,10616,172476,7304,10573,1629,614755,7104,461273,5917,146920,5965,6562,1006,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1723984,15594,17136,2225,12018,1861,4528,1204,590,320,163004,5169,129076,5728,32497,3173,1431,623,984337,11679,807345,11878,168271,7416,8721,1384,559507,6708,446223,6004,109600,3998,3684,962,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,749821,8328,9653,1658,6241,1293,3178,1018,234,293,82081,3276,67798,2790,13948,1878,335,309,431540,6880,365472,6845,62885,3811,3183,858,226547,4353,170170,3919,54613,2660,1764,470,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
