GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001MA,C18105_001EA,C18105_002MA,C18105_002EA,C18105_003MA,C18105_003EA,C18105_004EA,C18105_004MA,C18105_005EA,C18105_005MA,C18105_006EA,C18105_006MA,C18105_007MA,C18105_007EA,C18105_008MA,C18105_008EA,C18105_009MA,C18105_009EA,C18105_010MA,C18105_010EA,C18105_011MA,C18105_011EA,C18105_012MA,C18105_012EA,C18105_013MA,C18105_013EA,C18105_014EA,C18105_014MA,C18105_015EA,C18105_015MA,C18105_016EA,C18105_016MA,C18105_017MA,C18105_017EA,C18105_018MA,C18105_018EA,C18105_019EA,C18105_019MA,C18105_020MA,C18105_020EA,C18105_021MA,C18105_021EA,state
0400000US23,1259879,1065,614142,2281,95354,1312,294,197,95060,1324,397249,1622,22953,2486,374296,3062,121539,911,19014,1844,102525,2054,645737,2178,89323,1360,356,223,88967,1322,410353,1921,20538,2312,389815,2784,146061,1286,32469,2137,113592,2185,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9586529,5802,4586073,6976,868100,6452,5691,1251,862409,6406,2994713,6178,151714,6275,2842999,8565,723260,3174,135462,5184,587798,5680,5000456,6516,828438,5062,3880,1046,824558,5356,3246233,4322,188649,7735,3057584,7757,925785,2714,213731,8472,712054,8310,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9689470,6022,4643065,8253,952116,5956,8094,1783,944022,6214,3068303,6744,142205,7006,2926098,9006,622646,3105,118814,5581,503832,6201,5046405,6473,902771,4437,4974,1089,897797,4447,3340481,5585,176257,7170,3164224,9316,803153,3866,191038,7375,612115,7569,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,660860,1622,335858,2161,66669,1068,127,112,66542,1087,225313,2199,10261,1690,215052,2263,43876,1110,8486,1280,35390,1804,325002,1665,64198,872,109,73,64089,861,218282,1400,9625,1409,208657,1938,42522,986,10237,1129,32285,1437,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4521505,5213,2164505,5858,413622,5279,2633,891,410989,5339,1396531,4309,98992,5896,1297539,6921,354352,2690,77786,3371,276566,3654,2357000,5600,385147,4087,1293,611,383854,4092,1514151,3952,124809,6799,1389342,8452,457702,2525,128869,5003,328833,5182,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,591256,805,289900,1327,43816,889,358,249,43458,898,190157,1268,9453,1434,180704,1808,55927,850,7915,1075,48012,1396,301356,1274,42594,975,306,250,42288,956,194124,1058,9370,1587,184754,2000,64638,1056,12377,1470,52261,1540,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2814046,2219,1399507,2988,258446,1613,1404,577,257042,1702,919516,2211,40914,3342,878602,3654,221545,1036,45011,2655,176534,2796,1414539,2436,245324,1468,1176,486,244148,1539,920136,1779,47387,3572,872749,3959,249079,937,57312,3825,191767,3854,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1683043,1724,828345,2679,139405,2101,1493,600,137912,2307,527492,2096,43472,3136,484020,3268,161448,1371,38424,2334,123024,2592,854698,2319,128820,1829,1410,715,127410,1989,535339,2122,48148,4004,487191,4131,190539,1198,53436,3168,137103,3333,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3603545,2606,1758042,3715,353879,2513,2470,579,351409,2516,1135769,3201,74322,3986,1061447,4773,268394,1561,69778,2730,198616,3153,1845503,3612,342679,2557,1996,540,340683,2525,1170553,2221,89582,3437,1080971,4092,332271,1758,98943,3245,233328,3526,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5410018,2530,2669673,4218,479144,2917,2576,754,476568,3023,1749778,2848,58900,3582,1690878,4276,440751,2067,68354,2619,372397,3400,2740345,3561,460342,2530,2093,608,458249,2582,1759319,2694,79358,3431,1679961,4902,520684,2140,99044,3459,421640,3630,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3045784,877,1439330,2842,239904,2463,2350,961,237554,2419,914342,906,70233,4327,844109,4408,285084,786,77460,3771,207624,3742,1606454,2623,227420,2412,1998,916,225422,2481,1010791,553,90907,4635,919884,4750,368243,842,132178,4818,236065,4714,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7798936,6031,3762624,8878,697487,4998,4041,1248,693446,4836,2489985,6312,100345,5343,2389640,8727,575152,2659,104602,4322,470550,4335,4036312,7292,667295,4737,3555,1169,663740,4798,2651781,4308,124089,5812,2527692,6886,717236,3051,164940,5350,552296,5918,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,691618,1874,353949,2389,64200,1656,207,155,63993,1656,237894,1503,6734,1263,231160,1989,51855,721,9755,1270,42100,1273,337669,2299,58089,1561,43,38,58046,1565,221181,1617,6805,1223,214376,2003,58399,659,13152,1360,45247,1488,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4702884,3382,2248198,5850,419773,5236,2244,905,417529,5373,1437348,3246,84046,5305,1353302,6877,391077,1893,73313,3607,317764,3610,2454686,5336,394962,3917,928,535,394034,3928,1569145,3120,101582,5133,1467563,6166,490579,1996,115468,5482,375111,5286,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3920561,2315,1931231,3585,328488,3038,2195,956,326293,3199,1267972,2688,55439,4374,1212533,4601,334771,1984,58107,3446,276664,3722,1989330,3533,311649,2948,2570,875,309079,3119,1284021,2911,67368,3744,1216653,4832,393660,1929,87566,4262,306094,4427,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,531613,1288,266650,2313,49292,1608,208,311,49084,1554,172243,2123,5597,1101,166646,2385,45115,837,6892,1043,38223,1195,264963,1938,47797,1324,438,439,47359,1321,168079,1604,8161,1435,159918,2054,49087,1093,9453,1052,39634,1680,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36634007,6159,18042862,7894,3345922,5148,19870,2591,3326052,5632,12214289,7462,381003,9948,11833286,12931,2482651,3177,444100,9623,2038551,10345,18591145,6945,3198702,4119,15884,2435,3182818,4323,12302786,5624,459632,9748,11843154,11530,3089657,3230,767227,12116,2322430,11865,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2741912,2988,1304045,4827,269671,3497,1143,493,268528,3461,833957,3318,61482,4413,772475,5430,200417,1503,45418,3232,154999,3253,1437867,4482,256302,3449,1055,654,255247,3533,920957,2724,78942,4115,842015,5163,260608,2030,78956,4278,181652,4479,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3342618,1626,1615637,2491,280827,1587,1707,649,279120,1772,1075688,2105,37043,3907,1038645,4140,259122,1348,40712,2668,218410,2950,1726981,2334,272708,1532,1485,875,271223,1843,1121194,2272,44243,3784,1076951,4069,333079,1159,67209,3764,265870,3858,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26232540,7075,12875655,9779,2743914,7102,19178,3019,2724736,7428,8556178,7740,343396,11577,8212782,13792,1575563,4239,317879,7737,1257684,7580,13356885,8202,2634938,6359,14484,2282,2620454,6895,8782882,6312,407818,12178,8375064,12608,1939065,5065,519273,10573,1419792,10762,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5581629,3340,2672502,4113,497606,2822,1902,637,495704,2872,1781466,3332,63855,4397,1717611,5203,393430,2021,65702,3974,327728,3868,2909127,3937,477625,2717,2739,1150,474886,3075,1916790,2594,85576,5272,1831214,5949,514712,1893,110745,4112,403967,4376,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19860812,4938,9597484,8766,1576141,5696,11923,2340,1564218,5978,6083454,6244,278606,9941,5804848,10414,1937889,3771,348860,8896,1589029,10045,10263328,7567,1507896,4925,9312,2078,1498584,5277,6401905,6340,319363,11070,6082542,12534,2353527,4168,544831,13260,1808696,13628,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6473573,1596,3125095,3374,514242,2142,5105,1387,509137,2517,2129851,2601,69598,5027,2060253,6060,481002,1832,74381,3508,406621,3533,3348478,3182,493416,2190,3266,833,490150,2335,2232727,2011,90595,5504,2142132,5708,622335,2146,135092,5326,487243,5524,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,647327,606,302396,906,40876,407,0,213,40876,407,227608,919,7028,1560,220580,1606,33912,614,7706,1441,26206,1477,344931,777,40566,164,118,158,40448,228,254817,533,13354,2223,241463,2312,49548,512,12999,1488,36549,1522,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2885460,1914,1446369,3082,348783,2207,1786,817,346997,2136,934795,2502,27218,2801,907577,3277,162791,1315,25047,2077,137744,2145,1439091,2393,330397,1999,1989,815,328408,2199,924734,2258,34854,2827,889880,3694,183960,1111,38130,2536,145830,2771,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18162794,4549,8748543,6310,1490230,3791,12367,1746,1477863,4268,5913587,4210,215691,7623,5697896,8726,1344726,2491,233524,6359,1111202,7073,9414251,5013,1425677,2712,8402,1603,1417275,3027,6216456,3586,303016,8790,5913440,9747,1772118,3332,421037,8840,1351081,8994,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8286294,2205,4016717,3401,727690,2365,3733,1354,723957,2498,2682164,2457,85590,4701,2596574,5193,606863,1721,96191,4532,510672,4629,4269577,2964,702650,2091,2376,931,700274,2059,2773018,2244,107872,5134,2665146,6163,793909,1968,186424,6379,607485,6202,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10824097,3659,5273230,6284,970632,4002,7144,1506,963488,4173,3448292,4925,168560,6551,3279732,7659,854306,2890,155958,5335,698348,5914,5550867,5930,922542,3835,5074,1249,917468,3957,3553867,3735,221257,7797,3332610,9044,1074458,3326,252864,6243,821594,6719,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5644334,2859,2740559,5306,514957,3359,3465,1264,511492,3829,1781994,3869,96968,5630,1685026,6869,443608,2564,89746,4363,353862,4468,2903775,5225,488443,3368,3345,965,485098,3348,1860788,3540,122425,4969,1738363,5941,554544,2873,141228,4785,413316,5400,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,11904059,2195,5781165,4829,989057,2857,7149,1352,981908,3136,3798232,3576,169668,5782,3628564,6618,993876,2355,175207,5252,818669,5678,6122894,5086,949788,2962,6146,1446,943642,3098,3912937,3816,226872,6986,3686065,7371,1260169,2616,292945,7660,967224,7958,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9319346,2549,4561358,4522,814163,3559,6759,1514,807404,3861,2991334,3210,152001,6093,2839333,6344,755861,2089,135830,4351,620031,4998,4757988,3805,777260,2501,5073,1240,772187,2865,3055926,3009,194362,6497,2861564,7309,924802,2583,218303,4937,706499,5343,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1769009,1524,876030,2728,175679,2247,1479,619,174200,2291,567588,2157,20896,2042,546692,2881,132763,1088,21445,1384,111318,1766,892979,2428,166712,2203,786,462,165926,2310,566714,1976,23199,2118,543515,2843,159553,1189,37083,2173,122470,2472,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1619791,1568,807720,3405,170250,2684,397,290,169853,2675,507154,2827,23728,2351,483426,3369,130316,1782,20987,1769,109329,2410,812071,3411,160578,2597,556,470,160022,2706,507199,2526,25481,2876,481718,3736,144294,1583,31017,2302,113277,2758,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1942224,2215,951052,3550,185253,2457,2167,700,183086,2514,599641,2469,33869,3475,565772,4143,166158,1567,36917,2447,129241,2914,991172,2968,175418,2011,584,406,174834,2145,618671,2579,41420,3314,577251,4130,197083,1658,51865,3057,145218,3176,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1281112,2559,624008,2532,110335,1134,127,123,110208,1151,396948,2492,13747,1708,383201,3054,116725,783,19239,1987,97486,2172,657104,1605,105260,913,434,375,104826,1088,411305,1270,13462,1869,397843,2389,140539,738,28641,2308,111898,2364,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,804184,1760,403459,2673,79108,1798,166,155,78942,1763,258109,2544,11060,1727,247049,3322,66242,996,10177,1523,56065,1735,400725,3006,73800,1463,320,219,73480,1516,253298,3047,11733,1992,241565,3823,73627,812,15583,1577,58044,1764,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6969405,3679,3448694,5122,609007,3570,3752,1207,605255,3884,2314683,4076,97428,5164,2217255,6226,525004,2150,94205,4195,430799,3888,3520711,4706,592919,3074,3255,988,589664,3086,2308979,3971,107670,5115,2201309,5813,618813,2240,141558,4654,477255,4355,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,986879,1698,478002,2423,77191,1302,506,442,76685,1533,323992,1878,14561,2639,309431,3090,76819,987,14288,1860,62531,2046,508877,1783,72095,845,304,277,71791,924,338167,1701,18580,2581,319587,2998,98615,824,21139,1867,77476,1895,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6630845,2681,3252408,3718,613816,1870,4293,1392,609523,2601,2064794,2964,91894,5189,1972900,5886,573798,1365,104564,4363,469234,4677,3378437,3270,591769,1820,3383,1052,588386,2217,2113203,2719,116499,6078,1996704,6643,673465,1619,144798,4693,528667,5082,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6263345,3963,3024573,5818,566537,4447,3923,1131,562614,4475,1977801,4945,121803,6133,1855998,7501,480235,2411,96156,4405,384079,4987,3238772,5117,536194,3904,4471,1064,531723,4007,2106164,3632,159507,6506,1946657,7692,596414,3015,163490,4908,432924,5328,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2667784,2851,1313236,4332,261603,2553,2241,799,259362,2620,851164,3302,36807,3336,814357,4592,200469,1573,43150,2265,157319,2342,1354548,3245,254917,2634,1372,648,253545,2517,856525,2724,50427,3601,806098,4080,243106,2093,54886,2806,188220,3451,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
