GEO_ID,C18108_001E,C18108_001M,C18108_002E,C18108_002M,C18108_003E,C18108_003M,C18108_004E,C18108_004M,C18108_005E,C18108_005M,C18108_006E,C18108_006M,C18108_007E,C18108_007M,C18108_008E,C18108_008M,C18108_009E,C18108_009M,C18108_010E,C18108_010M,C18108_011E,C18108_011M,C18108_012E,C18108_012M,C18108_013E,C18108_013M,NAME,C18108_001MA,C18108_001EA,C18108_002EA,C18108_002MA,C18108_003EA,C18108_003MA,C18108_004EA,C18108_004MA,C18108_005MA,C18108_005EA,C18108_006MA,C18108_006EA,C18108_007MA,C18108_007EA,C18108_008MA,C18108_008EA,C18108_009MA,C18108_009EA,C18108_010MA,C18108_010EA,C18108_011MA,C18108_011EA,C18108_012EA,C18108_012MA,C18108_013EA,C18108_013MA,state
0400000US30,1047075,795,228663,1754,7205,1422,4030,1239,217428,2655,622941,2023,39096,2873,28044,2555,555801,4091,195471,1345,34811,2313,27504,2256,133156,2678,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,248087,1385,11801,1844,3476,839,232810,2498,807602,1539,62394,4189,51620,4052,693588,6208,267600,1119,45100,2554,45258,2923,177242,3281,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,2293730,3088,78038,5745,25976,2846,2189716,7441,6240946,6090,362024,10139,318839,10556,5560083,14760,1649045,4248,267497,6899,298795,8695,1082753,10547,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,2500375,4121,74130,6329,28287,2860,2397958,8611,6408784,7039,356422,10464,302389,11484,5749973,16468,1425799,5371,225710,7268,259139,9102,940950,10206,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,183040,475,4466,991,1264,466,177310,1294,443595,1923,30624,2495,20792,2269,392179,3474,86398,1518,15252,1699,17093,1905,54053,2861,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,1087358,3101,38967,3542,12552,2066,1035839,5247,2910682,4829,215805,8332,201576,8890,2493301,12258,812054,3700,144342,5136,172658,5700,495054,7634,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,115220,903,5573,1378,1929,816,107718,1461,384281,1415,25849,2360,18408,2265,340024,3738,120565,1141,19249,1701,19209,1661,82107,2351,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,688309,920,20798,2878,9531,1976,657980,3692,1839652,2494,105547,5422,79337,4978,1654768,7756,470624,1441,73038,3951,85140,4475,312446,5689,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,362147,1867,13770,2187,5047,995,343330,3019,1062831,2268,89099,4845,85903,5385,887829,7668,351987,1799,63372,3168,81486,3824,207129,4843,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,954594,1359,34157,2588,11551,1663,908886,3647,2306322,2614,176420,5259,150691,5257,1979211,8015,600665,1881,116316,3487,139385,4094,344964,5273,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,1270137,1926,37841,3183,13356,1454,1218940,3682,3509097,3110,183043,6250,139129,5677,3186925,7823,961435,2597,152507,5440,141328,4409,667600,6950,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,593120,21,33692,3250,8463,1557,550965,3345,1925133,1136,163124,7041,165401,6751,1596608,9606,653327,952,95173,4653,209465,6177,348689,6449,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,1866884,3709,55990,4027,24959,2791,1785935,6099,5141766,5985,269075,9396,216385,8330,4656306,13040,1292388,3524,198260,5969,229795,6824,864333,7874,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,174464,1177,4492,1221,1440,561,168532,1531,459075,1505,24149,2339,14066,2002,420860,3349,110254,888,17835,1691,18997,2058,73422,2071,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,1102091,1900,36968,3797,10974,1947,1054149,4590,3006493,3762,202337,7850,164036,7930,2640120,11271,881656,2370,144527,5060,158262,5917,578867,7017,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,870652,1995,31139,3202,10553,1632,828960,4268,2551993,3113,163760,6737,131354,6455,2256879,9645,728431,2526,116175,5426,128480,4926,483776,6890,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,132484,1419,3380,916,1376,786,127728,1791,340322,2020,22601,2642,13196,1994,304525,3568,94202,1567,18118,1873,13770,1554,62314,2683,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,8973082,2944,199092,7608,101390,5353,8672600,9304,24517075,7330,1034216,15139,862418,15224,22620441,24469,5572308,3962,791140,14460,1077915,14556,3703253,18519,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,703734,2240,26975,3746,8316,1886,668443,4408,1754914,3481,134770,7309,127990,6168,1492154,10565,461025,2643,78282,4391,104450,5478,278293,5942,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,734759,994,19302,2371,7957,1472,707500,3192,2196882,2319,101753,5189,78712,6140,2016417,8165,592201,1565,81356,4113,92855,3933,417990,5617,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,7389503,3937,219594,9864,82214,6800,7087695,12220,17339060,8048,910405,18305,729219,14928,15699436,25412,3514628,5764,572148,12407,707585,12419,2234895,15436,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,1336666,1420,43748,3936,12005,1565,1280913,4339,3698256,3501,197036,8938,144123,7533,3357097,12580,908142,2293,132881,5511,146279,5223,628982,6238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,4219232,3800,137327,7139,48297,3885,4033608,8008,12485359,6252,678471,13530,569149,14098,11237739,20644,4291416,5337,671506,14828,733952,12587,2885958,18925,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,1364881,1580,43861,3987,19024,2246,1301996,5155,4362578,2649,210938,8864,173195,7088,3978445,11839,1103337,2071,157559,5607,186555,5434,759223,6992,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,126932,388,3253,1173,1130,810,122549,1477,482425,886,28004,3127,17916,2155,436505,3990,83460,594,13552,1832,16513,2053,53395,2279,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,929293,1489,22273,2540,8848,1842,898172,3578,1859529,2550,91862,5425,63467,4214,1704200,7797,346751,1844,57018,2987,56999,3185,232734,4153,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,4055749,2832,107287,5472,50106,4078,3898356,7424,12130043,4508,573279,11921,487771,10723,11068993,16248,3116844,3279,435174,9622,547840,9255,2133830,11326,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,1948034,1478,44400,3976,19663,2666,1883971,4639,5455182,3081,221152,8890,196195,6866,5037835,12129,1400772,1989,188009,6617,232027,7371,980736,9091,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,2586303,2933,95031,5671,32285,3189,2458987,6984,7002159,4738,458841,11433,385568,9972,6157750,15139,1928764,3897,315742,7809,342039,8732,1270983,11830,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,1373808,3134,45066,3757,18286,2747,1310456,5688,3642782,4183,232765,9009,213751,8562,3196266,11987,998152,3762,172987,5534,190666,5821,634499,7343,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,2639097,1934,103399,6018,38508,3951,2497190,7466,7711169,3415,479931,9968,405226,10556,6826012,14578,2254045,2924,352279,7533,395232,8668,1506534,9472,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,2160606,2300,73948,4227,30403,2778,2056255,5453,6047260,3321,389664,8757,341127,8846,5316469,13280,1680663,2935,270130,6222,302447,6630,1108086,8938,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,473547,1603,13903,1849,4761,1125,454883,2932,1134302,2108,63287,3853,43656,2948,1027359,5581,292316,1566,50023,2821,48590,2878,193703,2962,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,444521,1827,14453,2177,4517,1195,425551,2822,1014353,2508,61775,4324,55786,4381,896792,6372,274610,2154,49233,3085,47730,2685,177647,4146,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,479165,1650,15472,2529,6707,1463,456986,3236,1218312,3126,82347,5324,76911,5487,1059054,8281,363241,2271,67398,4083,77745,3752,218098,4768,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,303032,669,8983,1698,1376,558,292673,1829,808253,2631,38847,3406,27508,2997,741898,4337,257264,814,35486,2269,46161,2892,175617,3477,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,213322,2092,5900,1312,1156,483,206266,2776,511407,2552,31343,3186,22485,2597,457579,4788,139869,1212,25263,2389,18415,1890,96191,2889,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,1660120,1927,49113,3909,17772,2523,1593235,5521,4623662,4270,271180,8956,207442,7967,4145040,11813,1143817,2930,187746,5748,201143,5819,754928,6779,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,203716,1496,7043,1701,1992,676,194681,2254,662159,1939,43568,3759,37335,4041,581256,5937,175434,1240,25653,2092,31266,3050,118515,3517,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,1639539,1136,49603,4563,19478,2504,1570458,5518,4177997,2860,247859,8353,201150,9164,3728988,12216,1247263,1934,209694,5652,209620,5874,827949,7095,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,1507170,3487,54027,4170,19353,2447,1433790,5776,4083965,4719,284670,8396,268272,9839,3531023,13607,1076649,3791,178199,5977,224339,6581,674111,8870,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,703510,2151,24189,2786,9938,1611,669383,3773,1707689,3603,108940,4722,85285,5240,1513464,7767,443575,2589,81750,3423,80249,3572,281576,4663,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
