GEO_ID,B12505_001E,B12505_001M,B12505_002E,B12505_002M,B12505_003E,B12505_003M,B12505_004E,B12505_004M,B12505_005E,B12505_005M,B12505_006E,B12505_006M,B12505_007E,B12505_007M,B12505_008E,B12505_008M,B12505_009E,B12505_009M,B12505_010E,B12505_010M,B12505_011E,B12505_011M,B12505_012E,B12505_012M,B12505_013E,B12505_013M,NAME,B12505_001MA,B12505_001EA,B12505_002MA,B12505_002EA,B12505_003EA,B12505_003MA,B12505_004EA,B12505_004MA,B12505_005MA,B12505_005EA,B12505_006MA,B12505_006EA,B12505_007MA,B12505_007EA,B12505_008MA,B12505_008EA,B12505_009EA,B12505_009MA,B12505_010MA,B12505_010EA,B12505_011MA,B12505_011EA,B12505_012MA,B12505_012EA,B12505_013EA,B12505_013MA,state
0400000US30,870969,1918,435386,2431,139707,4368,295679,3893,219400,5067,58194,3501,18085,1812,435583,2223,108924,3411,326659,3530,232323,4840,71501,2957,22835,1936,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1134585,1819,551153,1835,176939,5084,374214,5137,270657,5216,82050,3897,21507,2251,583432,1879,145637,4456,437795,4224,316523,6079,95415,4845,25857,2064,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8485855,5333,4077709,5925,1424337,15203,2653372,15759,1936909,17687,560501,10969,155962,6562,4408146,5419,1296838,14602,3111308,14923,2269606,18970,654565,13938,187137,7109,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8451927,6355,4056979,5771,1531796,16777,2525183,17406,1827422,18301,528429,12481,169332,5532,4394948,5539,1422972,17356,2971976,17012,2171764,19552,613865,11489,186347,6782,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,582974,828,304543,1457,113521,3346,191022,3425,141498,4568,38924,2700,10600,1508,278431,1348,82104,2593,196327,2640,143688,3560,40057,2828,12582,1614,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3987483,3932,1903181,3552,648247,9029,1254934,9018,850618,12112,292513,8311,111803,5080,2084302,4041,584844,12054,1499458,11539,1014129,14000,359073,9261,126256,4966,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,531532,1121,259764,1513,93344,2706,166420,2625,128272,3037,30505,2011,7643,1063,271768,1245,76778,2844,194990,2988,148965,3441,37928,1987,8097,1217,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2459348,1597,1228301,1985,456957,7371,771344,7223,534147,8408,174901,5263,62296,3820,1231047,1982,367207,7040,863840,7124,595084,9880,206276,7155,62480,3939,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1507317,1997,741769,2563,236801,5731,504968,5778,350420,7533,116822,4557,37726,3346,765548,2234,190652,5672,574896,6038,398563,7252,133866,5046,42467,3346,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3144933,1877,1542872,3287,508399,6641,1034473,6458,698760,7705,236796,5744,98917,3615,1602061,2599,414637,7271,1187424,7092,788867,8231,283320,5601,115237,3776,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4765395,2164,2353828,3013,836237,9549,1517591,9199,1204382,9391,261871,5949,51338,3031,2411567,2543,702200,7762,1709367,7462,1339901,9982,305765,6326,63701,3441,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2720841,1035,1276876,2101,563590,8339,713286,8332,565389,9462,124279,5239,23618,2389,1443965,1972,540924,8621,903041,8630,756312,9191,130371,5066,16358,2067,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6966390,5033,3393328,6190,1213008,12671,2180320,12417,1641415,14974,431323,10383,107582,5128,3573062,5013,1060183,10958,2512879,11242,1909501,14163,486232,10925,117146,5088,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,609824,1394,312356,1938,116796,4503,195560,4485,157265,4907,31728,2552,6567,1292,297468,1891,81302,3831,216166,3662,170817,4639,37597,2743,7752,1248,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4165633,3527,1997791,3978,713840,10640,1283951,9832,924107,10658,282597,7223,77247,4400,2167842,3841,658472,10237,1509370,10021,1094652,13777,324533,8722,90185,4871,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3469423,2572,1708417,2865,588280,9993,1120137,10104,804806,10575,236485,6778,78846,4897,1761006,3122,487185,8368,1273821,8005,901003,10769,279279,7564,93539,4629,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,466760,1289,235742,1837,71348,3065,164394,3405,115321,3995,36707,2951,12366,1619,231018,1894,57089,3532,173929,3498,119256,4220,39518,2917,15155,1925,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,32083562,4039,15847000,4820,6474560,25396,9372440,26231,7604909,31122,1434347,16396,333184,8136,16236562,3829,5499600,26179,10736962,26554,8688911,32403,1674814,20000,373237,8977,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2401006,3130,1147098,3573,420161,8277,726937,8642,504655,9867,165485,5322,56797,3849,1253908,3605,399610,7487,854298,7464,593648,10643,193657,7637,66993,3997,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2975536,1533,1437239,1845,547263,9330,889976,9073,718203,10351,147390,6174,24383,2413,1538297,2144,492448,6549,1045849,6585,848546,7746,172303,6271,25000,2521,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,22535123,6785,11100045,6604,4117115,25802,6982930,26597,5191727,32604,1362583,22216,428620,11698,11435078,6992,3528149,24335,7906929,25195,5852988,32814,1574260,19725,479681,11538,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4931235,2244,2361721,3094,884671,8577,1477050,8235,1144674,9438,278619,6990,53757,3947,2569514,2531,842800,8724,1726714,8969,1363401,12216,307756,7936,55557,3371,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17791739,5407,8614680,5998,3081257,22048,5533423,21127,3838040,25960,1279739,15122,415644,11307,9177059,5383,2635398,19856,6541661,20008,4601808,24993,1505147,17041,434706,10960,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5783050,2155,2778897,2773,1105192,11245,1673705,11265,1377815,12973,257442,8626,38448,3182,3004153,2290,1043943,12468,1960210,12228,1642898,14044,276137,7723,41175,3483,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,590722,218,276889,475,164836,3574,112053,3606,91228,3542,18461,2096,2364,791,313833,517,178614,4235,135219,4176,114655,4600,18540,2312,2024,768,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2382849,1946,1192750,2425,398296,6367,794454,6522,621764,8214,132860,4563,39830,3212,1190099,2138,330039,5832,860060,5712,657736,8350,154529,5361,47795,2766,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,16168651,3280,7765207,4273,3148762,19341,4616445,18772,3821450,19520,679736,12451,115259,5496,8403444,3666,2979280,20209,5424164,19093,4545913,23154,772576,11961,105675,4794,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7299829,1780,3529975,2546,1312592,12695,2217383,12315,1838373,14370,327434,8398,51576,2922,3769854,2443,1189438,12332,2580416,12767,2164071,13217,371035,8680,45310,3211,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9552948,3276,4637848,4604,1687057,15469,2950791,16384,2181850,17880,596709,11074,172232,6494,4915100,3921,1481955,13379,3433145,12766,2534006,15800,693857,12012,205282,6438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4981108,3933,2417202,4444,815881,12230,1601321,12033,1147086,12395,341283,8309,112952,4376,2563906,4399,699471,9419,1864435,9577,1329876,12142,397891,8100,136668,5991,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10622654,2733,5157057,3960,1906008,13681,3251049,13744,2574517,15944,564145,9386,112387,4993,5465597,3933,1669777,13116,3795820,13164,3001262,16547,668659,11516,125899,5284,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,8220666,2740,4017343,3489,1471543,11749,2545800,11585,1920309,13751,497215,10159,128276,5404,4203323,3480,1276405,10167,2926918,10262,2213140,11012,568071,9571,145707,4964,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1531482,1625,758393,1858,255719,5213,502674,5245,387276,5387,92735,3551,22663,2162,773089,1866,210686,4676,562403,4764,433770,5302,103036,4158,25597,2310,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1386609,2304,693793,3095,215664,6645,478129,6585,339962,7256,102264,5179,35903,2757,692816,2559,170981,6606,521835,6752,362047,6998,117258,5202,42530,3014,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1698061,2103,835640,2803,320968,6392,514672,5373,371859,6904,108825,5214,33988,2982,862421,2738,271901,7299,590520,6990,426086,8036,130774,5862,33660,2377,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1164044,818,579991,1219,222460,4590,357531,4526,284417,5553,60758,3708,12356,1759,584053,946,171574,5354,412479,5382,335329,6095,65342,3413,11808,1424,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,701477,2359,350735,2466,120494,4406,230241,3953,183083,3977,37267,2473,9891,1320,350742,3104,99751,3965,250991,3303,195771,3997,44520,2869,10700,1604,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6142755,2913,3054900,3128,1075255,12097,1979645,12220,1477813,13794,389525,8131,112307,5347,3087855,3202,848735,11294,2239120,10627,1643317,12995,456742,9377,139061,5183,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,890851,1764,429374,1684,184309,4497,245065,4799,196178,5154,41598,2854,7289,1738,461477,1695,165824,5200,295653,5397,239345,5620,49541,3199,6767,1204,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5807263,1878,2867563,2166,1053254,12142,1814309,12081,1295955,13609,390381,9435,127973,5478,2939700,1955,883062,11062,2056638,11049,1451117,11998,455586,9919,149935,5049,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5517634,4218,2661083,5017,904920,11742,1756163,12371,1199729,12722,408514,8415,147920,5493,2856551,4151,799081,12008,2057470,12005,1408712,14761,469477,9962,179281,6184,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2325350,2927,1151456,3306,379690,7273,771766,7137,569769,7151,152888,5167,49109,3509,1173894,2997,309411,6193,864483,6379,624391,7014,179674,5257,60418,2884,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
